,PLEKHM1 (9842)
ACH-000183,-0.565541426155
ACH-000188,-0.10110219264900001
ACH-000189,-0.12855712517
ACH-000190,-0.501211104056
ACH-000198,-0.178582709269
ACH-000204,-0.36600746010799995
ACH-000206,-0.136689366203
ACH-000207,0.101294652731
ACH-000211,-0.390354995944
ACH-000215,-0.260291523614
ACH-000221,-0.471624977749
ACH-000222,-0.258466165709
ACH-000223,-0.339063275481
ACH-000226,-0.355892012609
ACH-000227,-0.664588345968
ACH-000228,-0.45834609541599997
ACH-000231,-0.31335787365699996
ACH-000232,-0.029157344723999997
ACH-000233,-0.475530718914
ACH-000234,-0.40047396410400005
ACH-000235,-0.239796223648
ACH-000237,-0.198732837858
ACH-000238,-0.644304700083
ACH-000243,-0.47275013817
ACH-000244,-0.401677216379
ACH-000246,-0.138178929144
ACH-000248,-0.590586571973
ACH-000250,-0.225781317339
ACH-000251,-0.30107348218
ACH-000253,-0.342624375506
ACH-000255,-0.266507556818
ACH-000256,-0.3980123262
ACH-000257,-0.0777799413958
ACH-000258,-0.216229916559
ACH-000259,-0.276324410285
ACH-000260,-0.23607860946999998
ACH-000261,-0.299372349614
ACH-000262,-0.125230512099
ACH-000263,-0.25328794990200004
ACH-000264,-0.489799175286
ACH-000265,-0.31327708943599997
ACH-000266,-0.297340860027
ACH-000272,-0.46284953351400004
ACH-000273,-0.253831202157
ACH-000274,-0.28562497276
ACH-000277,-0.384727240109
ACH-000278,-0.099777918561
ACH-000279,-0.223373662292
ACH-000280,-0.32095219650699996
ACH-000281,-0.259626903924
ACH-000288,-0.43335566408200005
ACH-000291,-0.328817295725
ACH-000293,-0.145520160439
ACH-000294,-0.0850147110812
ACH-000295,-0.28757076144099997
ACH-000296,-0.551436248422
ACH-000302,-0.195302753066
ACH-000304,-0.505620745588
ACH-000307,-0.348239835092
ACH-000308,-0.222485245035
ACH-000310,-0.498929896977
ACH-000311,-0.143856777379
ACH-000312,-0.400191616355
ACH-000315,-0.297221427216
ACH-000316,-0.449793024567
ACH-000317,-0.148826566044
ACH-000318,-0.303508226719
ACH-000319,-0.548396224618
ACH-000320,-0.300025747051
ACH-000322,-0.46663422345399996
ACH-000323,-0.5525309740550001
ACH-000324,-0.35055843697899997
ACH-000329,-0.31710582589200004
ACH-000330,-0.10585810131100001
ACH-000331,-0.185542413021
ACH-000332,-0.262749754827
ACH-000334,-0.560362501129
ACH-000335,-0.22234189303500002
ACH-000336,-0.45582266130000004
ACH-000337,-0.6782442767579999
ACH-000339,-0.294169222061
ACH-000341,-0.39646282291900004
ACH-000348,-0.23529354626600002
ACH-000350,-0.0374811306244
ACH-000352,-0.16930382034299998
ACH-000356,-0.39303016672200003
ACH-000361,-0.35753421504
ACH-000362,-0.05392051494519999
ACH-000363,-0.234819281069
ACH-000364,-0.288893997877
ACH-000365,-0.260589476041
ACH-000366,-0.267072888755
ACH-000368,-0.280047010396
ACH-000374,-0.283468067609
ACH-000375,-0.347821969832
ACH-000376,-0.11357780496400001
ACH-000381,-0.048125943995599996
ACH-000383,-0.154191072399
ACH-000387,-0.276834917573
ACH-000389,-0.245299675509
ACH-000390,-0.3442874347
ACH-000393,-0.22675164307100001
ACH-000395,-0.277977113549
ACH-000397,-0.531207691829
ACH-000401,-0.331734619048
ACH-000402,-0.6923929914139999
ACH-000403,-0.274438045948
ACH-000404,-0.5449866705390001
ACH-000406,-0.190442889012
ACH-000407,-0.255101957302
ACH-000408,-0.0976499855482
ACH-000410,-0.31949819552
ACH-000411,-0.348993906621
ACH-000414,-0.188293227718
ACH-000415,-0.374978942403
ACH-000416,-0.280876739506
ACH-000420,-0.233285357132
ACH-000421,-0.416130713319
ACH-000424,-0.0738516294086
ACH-000425,-0.165130222307
ACH-000426,-0.240199179092
ACH-000427,-0.431321462721
ACH-000433,-0.423959072275
ACH-000436,-0.150672157358
ACH-000444,-0.315105438706
ACH-000445,-0.43239536567500003
ACH-000448,-0.199583645345
ACH-000450,-0.210699305475
ACH-000452,-0.33834975150300006
ACH-000454,-0.21650893500799998
ACH-000458,-0.103354474867
ACH-000459,-0.34770998724299995
ACH-000460,-0.106629050229
ACH-000461,-0.268464662905
ACH-000463,-0.22008927929900002
ACH-000464,-0.509129267139
ACH-000466,-0.48984905947499996
ACH-000467,-0.225494142419
ACH-000468,-0.417988988389
ACH-000469,-0.524659946861
ACH-000470,-0.373359687157
ACH-000471,0.0147391738222
ACH-000472,-0.368615521035
ACH-000473,-0.0582611387775
ACH-000475,-0.245854033537
ACH-000476,-0.42621178360100004
ACH-000477,0.056198778774699996
ACH-000480,-0.309812722038
ACH-000481,-0.283596133849
ACH-000483,-0.26321378405900003
ACH-000484,0.181791586779
ACH-000485,-0.387137616811
ACH-000486,-0.308719768474
ACH-000487,-0.351331549846
ACH-000488,-0.28812009566
ACH-000490,-0.13403204887
ACH-000491,-0.435874247851
ACH-000495,-0.10205174991699999
ACH-000496,-0.343840336386
ACH-000499,-0.280146106415
ACH-000500,-0.00166379262749
ACH-000502,-0.315320129024
ACH-000503,0.024713065597200004
ACH-000505,-0.39275932717600004
ACH-000507,-0.30287534732
ACH-000510,-0.136893852462
ACH-000511,-0.448895510502
ACH-000512,-0.361819088581
ACH-000516,-0.391321766593
ACH-000517,-0.28743483210299997
ACH-000518,-0.173659633728
ACH-000520,-0.237962622862
ACH-000521,-0.319827268249
ACH-000522,-0.23221199320900002
ACH-000524,-0.31782200135600003
ACH-000527,-0.314929230535
ACH-000528,-0.187220790967
ACH-000537,-0.194772431828
ACH-000541,-0.47062090191100003
ACH-000542,-0.418057171514
ACH-000544,-0.333588290617
ACH-000545,-0.147562055316
ACH-000547,-0.268939808272
ACH-000548,-0.318773618303
ACH-000549,-0.326353311521
ACH-000550,-0.216372745057
ACH-000552,-0.31900244194899996
ACH-000556,-0.421105880559
ACH-000557,-0.0588241974608
ACH-000570,-0.41360268058399996
ACH-000571,-0.206128033177
ACH-000573,-0.344535969281
ACH-000576,-0.218690192223
ACH-000580,-0.278646195473
ACH-000584,-0.225947414446
ACH-000585,-0.35094804627400006
ACH-000588,-0.468871811099
ACH-000589,-0.36608589143700004
ACH-000591,-0.280375886512
ACH-000593,-0.44729718216000003
ACH-000600,-0.229965871446
ACH-000601,-0.276172318521
ACH-000604,-0.469054438415
ACH-000605,-0.235187252771
ACH-000606,-0.47889824321099994
ACH-000608,-0.350530221918
ACH-000614,-0.28466916795499997
ACH-000616,-0.30839949563999997
ACH-000618,-0.449547121549
ACH-000619,-0.297436249268
ACH-000620,-0.07737317915580001
ACH-000621,-0.534979153963
ACH-000622,-0.30054157313499996
ACH-000623,-0.309521120044
ACH-000624,-0.438848222159
ACH-000627,-0.479673796893
ACH-000630,-0.331688474848
ACH-000632,-0.152993592735
ACH-000633,-0.290110391309
ACH-000637,-0.288253269051
ACH-000638,-0.3354894327
ACH-000646,-0.513103713107
ACH-000647,-0.49242868836900006
ACH-000648,0.0206689005337
ACH-000649,-0.29621547083599997
ACH-000651,-0.24017189871199998
ACH-000652,-0.331364119534
ACH-000653,-0.48898632821599997
ACH-000657,-0.277365597999
ACH-000658,-0.142357145397
ACH-000661,-0.200468091187
ACH-000662,-0.0787896863206
ACH-000663,-0.343324951115
ACH-000665,-0.177490085429
ACH-000671,-0.11896012712099999
ACH-000673,-0.384096857579
ACH-000676,-0.59646450867
ACH-000677,-0.157553476715
ACH-000681,-0.20389784529
ACH-000682,-0.22332237958700002
ACH-000683,-0.24643319374000003
ACH-000684,-0.377822633803
ACH-000688,-0.5559931737780001
ACH-000693,-0.145046250018
ACH-000694,-0.29021317250100004
ACH-000695,-0.12389585864800001
ACH-000696,-0.327610114282
ACH-000697,-0.36608728886200004
ACH-000699,-0.300156368965
ACH-000701,-0.29896399980599997
ACH-000706,-0.318669718007
ACH-000711,-0.23356749885699998
ACH-000713,-0.329064173266
ACH-000714,-0.0925363264865
ACH-000718,-0.442762205863
ACH-000720,-0.34271424670999995
ACH-000721,-0.410617958063
ACH-000724,-0.04239025208
ACH-000725,-0.15525296745300002
ACH-000732,-0.26576251112
ACH-000734,-0.044349399860899995
ACH-000735,-0.338737157519
ACH-000736,-0.149814499847
ACH-000738,-0.5040534239760001
ACH-000746,-0.42657203131
ACH-000747,-0.263572826945
ACH-000748,-0.184852197657
ACH-000753,-0.384164654363
ACH-000756,-0.425786279952
ACH-000757,-0.361869212035
ACH-000758,-0.389203613781
ACH-000760,-0.167640680741
ACH-000763,0.13929147968800001
ACH-000764,-0.242218672966
ACH-000765,-0.5063280635549999
ACH-000766,-0.48658902538300003
ACH-000767,-0.27726123917
ACH-000768,-0.256275695887
ACH-000769,-0.29861687752099997
ACH-000770,-0.184777019915
ACH-000771,-0.214868653169
ACH-000773,-0.160401868541
ACH-000776,-0.496342077901
ACH-000777,-0.224590812804
ACH-000778,-0.298732285502
ACH-000781,-0.24130901043699998
ACH-000782,-0.200935717084
ACH-000783,-0.11706157908199999
ACH-000784,-0.36733615428099997
ACH-000785,-0.251021128751
ACH-000787,-0.37485265926100003
ACH-000788,-0.497062688145
ACH-000791,-0.325637395031
ACH-000792,-0.39313587328
ACH-000794,-0.289483015508
ACH-000796,-0.40653141359899997
ACH-000799,-0.207165252295
ACH-000800,-0.178879681832
ACH-000802,-0.254098254596
ACH-000804,-0.018057008630000003
ACH-000805,-0.384525020337
ACH-000809,-0.425413645985
ACH-000810,-0.18578697162799998
ACH-000811,-0.451306444573
ACH-000817,-0.24176646964899998
ACH-000819,-0.152588519018
ACH-000820,-0.204516116515
ACH-000821,-0.612017278012
ACH-000822,-0.498513236398
ACH-000823,-0.283100998
ACH-000824,-0.132761186385
ACH-000827,-0.156898302382
ACH-000829,-0.273395511179
ACH-000831,-0.159326133443
ACH-000832,-0.310660463083
ACH-000833,0.0260363971708
ACH-000834,-0.226018201537
ACH-000835,-0.353675742569
ACH-000836,-0.225131150381
ACH-000837,-0.384051111422
ACH-000838,-0.293468108281
ACH-000839,-0.41159082008299996
ACH-000840,-0.342276946474
ACH-000841,-0.45273595239799996
ACH-000843,-0.333946467954
ACH-000846,-0.32009538261500003
ACH-000847,-0.25660453886
ACH-000848,-0.292017187202
ACH-000849,-0.302597435644
ACH-000851,-0.34558881003499997
ACH-000855,-0.162961516759
ACH-000856,-0.301497038875
ACH-000858,-0.30500233363
ACH-000859,-0.32396201719900003
ACH-000861,-0.148043675526
ACH-000862,-0.0976783697958
ACH-000865,-0.165560569811
ACH-000866,-0.346676094366
ACH-000867,-0.339781681057
ACH-000869,-0.0568573695103
ACH-000872,-0.39258046775399996
ACH-000873,-0.144370641309
ACH-000876,-0.044751185341800004
ACH-000878,-0.530543306953
ACH-000880,-0.022222271289300002
ACH-000881,-0.409113878758
ACH-000882,-0.19243934941799998
ACH-000884,-0.193326823009
ACH-000885,-0.272532937043
ACH-000887,-0.279165176839
ACH-000888,-0.259006802273
ACH-000889,-0.0742876372194
ACH-000890,-0.290854081951
ACH-000896,-0.30054290270100004
ACH-000898,-0.20942012669500001
ACH-000900,-0.34678601483599997
ACH-000901,-0.239280052278
ACH-000905,-0.20985847191399998
ACH-000906,-0.22955093113299999
ACH-000907,-0.41620696969800003
ACH-000910,-0.305072187263
ACH-000911,-0.35537976902400004
ACH-000912,-0.15847808547199999
ACH-000913,-0.43525594264
ACH-000915,-0.517023670816
ACH-000916,-0.525384215884
ACH-000917,-0.317470840672
ACH-000921,-0.325116842568
ACH-000924,-0.483446857971
ACH-000926,0.0162372119154
ACH-000928,-0.440595411616
ACH-000929,-0.1822660695
ACH-000932,-0.285838919544
ACH-000935,-0.5716238343600001
ACH-000936,-0.235011234779
ACH-000937,-0.110375763049
ACH-000938,-0.123343975956
ACH-000939,-0.495533261484
ACH-000941,-0.36729812399800005
ACH-000943,-0.30218514716600003
ACH-000946,-0.19549826656599997
ACH-000947,-0.24300837754500001
ACH-000948,-0.07421844638319999
ACH-000950,-0.368996653037
ACH-000953,-0.162478389235
ACH-000957,-0.24345306813499998
ACH-000958,-0.22390890151
ACH-000960,-0.036822385027699994
ACH-000963,-0.15781017249600002
ACH-000968,-0.294405293378
ACH-000969,-0.294081805202
ACH-000973,-0.323914200493
ACH-000974,-0.354252307934
ACH-000975,-0.347722643788
ACH-000976,-0.47730789798199996
ACH-000978,-0.243525035256
ACH-000980,-0.251567509656
ACH-000984,-0.335697277665
ACH-000986,-0.172998858469
ACH-000988,-0.427520750798
ACH-000993,-0.367911461155
ACH-000994,-0.47070770475199997
ACH-000996,-0.42031416797
ACH-001001,-0.205080907945
ACH-001020,-0.248256296039
ACH-001028,-0.2976609549
ACH-001031,-0.461966266563
ACH-001038,-0.35341551985799996
ACH-001048,-0.269380653394
ACH-001050,-0.585811819564
ACH-001053,-0.499882757236
ACH-001054,-0.6956463882549999
ACH-001061,-0.34637316690700004
ACH-001067,-0.06156169824580001
ACH-001075,-0.126578109675
ACH-001096,-0.198384687192
ACH-001128,-0.30241095124699996
ACH-001134,-0.37406591190899996
ACH-001151,-0.212704742088
ACH-001163,-0.336682099464
ACH-001164,-0.148371896689
ACH-001173,-0.259567272989
ACH-001183,-0.388935440162
ACH-001184,-0.265746040009
ACH-001190,-0.27222555018100003
ACH-001192,-0.40250119476199997
ACH-001193,-0.48748406088999996
ACH-001196,-0.25744273173300003
ACH-001197,-0.810613522877
ACH-001205,-0.0678992623595
ACH-001211,-0.27911501579500003
ACH-001212,-0.6831058969470001
ACH-001228,-0.363777139512
ACH-001232,-0.22547516366
ACH-001239,-0.22977080410700002
ACH-001274,-0.21699502109299998
ACH-001275,-0.32447571417300003
ACH-001277,-0.218380383932
ACH-001278,-0.264672748886
ACH-001280,-0.08805413266519999
ACH-001283,-0.455085716633
ACH-001289,-0.296406669176
ACH-001295,-0.323038614718
ACH-001300,-0.311067590977
ACH-001301,-0.41367769578100005
ACH-001302,-0.8171290717399999
ACH-001303,-0.339605819666
ACH-001306,-0.271715689918
ACH-001318,-0.196480450401
ACH-001322,-0.41382231134900005
ACH-001328,-0.321239179556
ACH-001332,-0.258812768137
ACH-001333,-0.573315568529
ACH-001336,-0.22566070236400002
ACH-001340,-0.322637854966
ACH-001346,-0.19388692859200002
ACH-001353,-0.20080728079100002
ACH-001354,-0.139985692333
ACH-001367,-0.48995885164399994
ACH-001368,-0.422704106123
ACH-001374,-0.06975808549189999
ACH-001375,-0.437648104815
ACH-001377,-0.158237622409
ACH-001380,-0.392848600009
ACH-001391,-0.0229904190208
ACH-001407,-0.41482915609899995
ACH-001408,-0.16788830692099999
ACH-001413,-0.574865483121
ACH-001430,-0.236319893958
ACH-001431,-0.386326483025
ACH-001450,0.0603836169365
ACH-001496,-0.44687309086000004
ACH-001500,-0.492946645315
ACH-001521,-0.412442927509
ACH-001523,-0.45138619860600004
ACH-001532,-0.161644785273
ACH-001536,-0.46211826155100005
ACH-001550,-0.40259219697
ACH-001552,-0.36293497089000004
ACH-001554,-0.455087787839
ACH-001645,-0.23031862632300001
ACH-001654,-0.09151651930330001
ACH-001715,-0.35870973965400005
ACH-001735,-0.42634685084299995
ACH-001736,-0.36393836209299996
ACH-001737,-0.230173365952
ACH-001740,-0.315100464722
ACH-001745,-0.525248712184
ACH-001750,-0.361406749803
ACH-001765,-0.293263914721
ACH-001956,-0.358186355337
ACH-001957,-0.316728471839
