,TLDC1 (57707)
ACH-000368,-0.25621226131499997
ACH-000374,-0.0405000094064
ACH-000375,-0.600709172319
ACH-000376,-0.427446233003
ACH-000381,-0.321053211419
ACH-000383,-0.215135504814
ACH-000387,-0.41399286720600004
ACH-000389,-0.508403649907
ACH-000390,-0.24188426257399998
ACH-000393,-0.5680180982859999
ACH-000395,-0.690669671152
ACH-000397,-0.09883109119349999
ACH-000401,-0.44134004848
ACH-000402,-0.391058805207
ACH-000403,-0.169011150851
ACH-000404,-0.134240450288
ACH-000406,-0.211893012473
ACH-000407,-0.402896902348
ACH-000408,0.032980250817
ACH-000410,-0.147973906402
ACH-000411,-0.315249790065
ACH-000414,-0.166908697281
ACH-000415,-0.18178454355300003
ACH-000416,-0.20391889149099998
ACH-000420,-0.318760407755
ACH-000421,-0.24060222211500001
ACH-000424,0.031935155258999995
ACH-000425,-0.163004897894
ACH-000426,-0.00362426717358
ACH-000427,-0.23765090059799998
ACH-000433,-0.402595851206
ACH-000436,-0.154394831304
ACH-000444,-0.21134395050700003
ACH-000445,-0.25705589178000005
ACH-000448,-0.302712582053
ACH-000450,-0.043891907280900005
ACH-000452,-0.257595322038
ACH-000454,-0.241959981842
ACH-000458,-0.194615786483
ACH-000459,-0.293431617882
ACH-000460,-0.225114146629
ACH-000461,-0.218524598806
ACH-000463,-0.44299161188600006
ACH-000464,-0.054894616087999996
ACH-000466,-0.217915774382
ACH-000467,-0.290462920481
ACH-000468,-0.508681113179
ACH-000469,-0.289409572056
ACH-000470,-0.301314413939
ACH-000471,-0.286443586614
ACH-000472,-0.186761743325
ACH-000473,-0.201636742957
ACH-000475,-0.295094483504
ACH-000476,-0.541909630762
ACH-000477,-0.038956730576699995
ACH-000480,-0.364378731875
ACH-000481,-0.390992692121
ACH-000483,-0.294797121456
ACH-000484,-0.142114550768
ACH-000485,-0.429617130061
ACH-000486,-0.21404651149
ACH-000487,-0.18130063980900002
ACH-000488,-0.0413654077675
ACH-000490,-0.135570010322
ACH-000491,-0.238893650315
ACH-000495,-0.20882682553399998
ACH-000496,-0.439864331083
ACH-000499,-0.118571607643
ACH-000500,-0.15414710967
ACH-000502,-0.34944550860299994
ACH-000503,0.09061090663460002
ACH-000505,-0.26741558755999995
ACH-000507,-0.0239430678922
ACH-000510,-0.169654997577
ACH-000511,-0.234050442097
ACH-000512,-0.028666098199
ACH-000516,-0.259611514732
ACH-000517,-0.248499275468
ACH-000518,-0.20287890111200002
ACH-000520,-0.293420986228
ACH-000521,-0.08528420753730001
ACH-000522,-0.260166236037
ACH-000524,-0.343643488122
ACH-000527,-0.265694567665
ACH-000528,-0.23226300057100002
ACH-000537,-0.18994575261
ACH-000541,-0.09894728068260002
ACH-000542,-0.187831969665
ACH-000544,-0.290810559113
ACH-000545,-0.28550023986699996
ACH-000547,-0.091194596435
ACH-000548,-0.225320850833
ACH-000549,-0.0421314695622
ACH-000550,-0.21859831320700002
ACH-000552,-0.269141182855
ACH-000556,-0.222526773481
ACH-000557,-0.215068402138
ACH-000570,-0.181468696103
ACH-000571,-0.322467058316
ACH-000573,-0.214531150168
ACH-000576,-0.10986221933700001
ACH-000580,-0.199551549567
ACH-000584,-0.19455353793699998
ACH-000585,-0.28306718491099997
ACH-000588,-0.31111573562
ACH-000589,-0.134260227211
ACH-000591,-0.22180714390999998
ACH-000593,-0.16582818119999998
ACH-000600,-0.39728247653099996
ACH-000601,-0.37935388508900003
ACH-000604,-0.394509930563
ACH-000605,-0.21352477984700002
ACH-000606,-0.0693037300517
ACH-000608,-0.223589323773
ACH-000614,-0.20017976834399998
ACH-000616,-0.165057276226
ACH-000618,-0.19479934965100001
ACH-000619,-0.145162636413
ACH-000620,-0.181059211294
ACH-000621,-0.325219693037
ACH-000622,-0.260444655809
ACH-000623,-0.35134657235399996
ACH-000624,-0.2673379098
ACH-000627,-0.0905515717952
ACH-000630,-0.392651278081
ACH-000632,-0.42192014189000004
ACH-000633,-0.19386592116300003
ACH-000637,-0.21768004674199998
ACH-000638,-0.233213549521
ACH-000646,0.17764996021999999
ACH-000647,-0.332972676529
ACH-000648,-0.218717269527
ACH-000649,-0.210098628107
ACH-000651,-0.136478074279
ACH-000652,-0.466634633083
ACH-000653,-0.149482135895
ACH-000657,-0.336760716275
ACH-000658,-0.287006311415
ACH-000661,-0.109687044128
ACH-000662,-0.448120037305
ACH-000663,-0.294986356342
ACH-000665,-0.185713560306
ACH-000671,-0.217620081695
ACH-000673,-0.216495611491
ACH-000676,-0.283160202392
ACH-000677,-0.36710831308499997
ACH-000681,-0.216490242204
ACH-000682,-0.320770290443
ACH-000683,-0.26168243217
ACH-000684,-0.37502629223399997
ACH-000688,-0.43764080186000004
ACH-000693,-0.19506478110800002
ACH-000694,-0.143517655603
ACH-000695,-0.442138878481
ACH-000696,-0.20461536450800002
ACH-000697,-0.316334541237
ACH-000699,-0.169484608525
ACH-000701,-0.581333636928
ACH-000706,-0.16773664255
ACH-000711,-0.23145853982099998
ACH-000713,-0.19490885158399998
ACH-000714,-0.024408486700400002
ACH-000718,-0.155091467405
ACH-000720,-0.347605896703
ACH-000721,-0.0877588518279
ACH-000724,-0.40963475531800003
ACH-000725,-0.0274650052303
ACH-000732,-0.335596846561
ACH-000734,-0.0450278839546
ACH-000735,-0.107876947972
ACH-000736,-0.17981593406100002
ACH-000738,-0.219408978939
ACH-000746,-0.057855026197
ACH-000747,-0.261859459932
ACH-000748,-0.366982385579
ACH-000753,-0.263464453503
ACH-000756,-0.15202682972999998
ACH-000757,-0.452261512011
ACH-000758,-0.5453142095
ACH-000760,-0.267097014472
ACH-000763,0.0683597968654
ACH-000764,-0.310215399544
ACH-000765,-0.14187429896700002
ACH-000766,-0.236465022926
ACH-000767,-0.338556744396
ACH-000768,-0.174003826404
ACH-000769,-0.110555457315
ACH-000770,-0.1317367177
ACH-000771,-0.2105484791
ACH-000773,-0.126488911042
ACH-000776,-0.204669993384
ACH-000777,-0.35883116874300003
ACH-000778,-0.36390592498400004
ACH-000781,-0.173179159456
ACH-000782,-0.214239606809
ACH-000783,-0.482422871977
ACH-000784,-0.158136270592
ACH-000785,-0.34663227230899996
ACH-000787,-0.142597686479
ACH-000788,-0.287132264851
ACH-000791,-0.23337255871800003
ACH-000792,-0.0538046531961
ACH-000794,-0.199991996426
ACH-000796,-0.22280639154100002
ACH-000799,-0.07031446302489999
ACH-000800,-0.22780970418000002
ACH-000802,-0.322682951435
ACH-000804,-0.340508933113
ACH-000805,-0.371711716088
ACH-000809,-0.149075739168
ACH-000810,-0.222040633748
ACH-000811,-0.26504041425299996
ACH-000817,0.0933755171796
ACH-000819,-0.12475030466800001
ACH-000820,-0.0579211648042
ACH-000821,-0.16732822012700002
ACH-000822,-0.403415591518
ACH-000823,-0.209194033999
ACH-000824,-0.212235089387
ACH-000827,-0.35447893525300006
ACH-000829,-0.21701651693399998
ACH-000831,-0.316658754243
ACH-000832,-0.159074892307
ACH-000833,-0.23844522876200003
ACH-000834,-0.20708355011799998
ACH-000835,-0.0394293970046
ACH-000836,-0.253871199062
ACH-000837,-0.154915374542
ACH-000838,-0.12762846433
ACH-000839,-0.191243911208
ACH-000840,-0.20094359938200002
ACH-000841,-0.33116410190400003
ACH-000843,-0.09681181861569998
ACH-000846,0.012720090659600001
ACH-000847,-0.40921219203000003
ACH-000848,-0.28134537800000003
ACH-000849,-0.34516396373400005
ACH-000851,-0.269032344968
ACH-000855,0.15101224116800002
ACH-000856,-0.148199628612
ACH-000858,-0.0679841311891
ACH-000859,-0.303520547623
ACH-000861,-0.317971377499
ACH-000862,-0.141420538423
ACH-000865,-0.314548054958
ACH-000866,-0.157623584022
ACH-000867,-0.189034986203
ACH-000869,-0.285375946128
ACH-000872,-0.16948786729499998
ACH-000873,-0.18699322627
ACH-000876,-0.41413851481799996
ACH-000878,0.112979691096
ACH-000880,-0.347579337725
ACH-000881,-0.100027651334
ACH-000882,-0.149206871305
ACH-000884,-0.0915571990011
ACH-000885,-0.334849996694
ACH-000887,-0.18499018069000003
ACH-000888,-0.253896902319
ACH-000889,-0.21620269037099998
ACH-000890,-0.35332713598300003
ACH-000896,-0.219384805619
ACH-000898,-0.0605151340563
ACH-000900,-0.203647755795
ACH-000901,-0.264191366355
ACH-000905,-0.279689266832
ACH-000906,-0.218591734648
ACH-000907,-0.28973110756
ACH-000910,-0.13042948893200002
ACH-000911,-0.12124352726
ACH-000912,-0.12265823163899998
ACH-000913,-0.271628504306
ACH-000915,-0.148811781759
ACH-000916,-0.0892495556216
ACH-000917,0.034836135440800005
ACH-000921,-0.30779345131200003
ACH-000924,-0.256657101272
ACH-000926,-0.266817339566
ACH-000928,-0.539238789407
ACH-000929,-0.214672174499
ACH-000932,-0.08628110781269999
ACH-000935,-0.163899887464
ACH-000936,-0.308062408695
ACH-000937,-0.283183341888
ACH-000938,-0.237358308932
ACH-000939,-0.35771318376199995
ACH-000941,-0.23127679350299998
ACH-000943,-0.13084548341399999
ACH-000946,-0.165194169744
ACH-000947,-0.19209545298300001
ACH-000948,-0.060801711787700004
ACH-000950,-0.43238969813600003
ACH-000953,-0.301280719061
ACH-000957,0.10453027821000001
ACH-000958,-0.496982630684
ACH-000960,-0.26760428231600003
ACH-000963,0.0136529202158
ACH-000968,-0.214618669068
ACH-000969,-0.449805324056
ACH-000973,-0.208103498909
ACH-000974,-0.333488527534
ACH-000975,-0.19501434821
ACH-000976,-0.0402948909601
ACH-000978,-0.45169061875200006
ACH-000980,-0.208454611954
ACH-000984,-0.333973424062
ACH-000986,-0.22340727550099998
ACH-000988,-0.230883328007
ACH-000993,-0.256590502448
ACH-000994,-0.287615538252
ACH-000996,-0.325513253538
ACH-001001,-0.330524302481
ACH-001020,-0.106181372643
ACH-001028,-0.201981603287
ACH-001031,-0.43965055329499997
ACH-001038,-0.30509914971200003
ACH-001048,-0.204716229511
ACH-001050,-0.213412016781
ACH-001053,-0.29506229297200004
ACH-001054,-0.510596137515
ACH-001061,-0.272582315733
ACH-001067,-0.583231571291
ACH-001075,-0.243600562365
ACH-001096,-0.300258025461
ACH-001128,-0.192912934664
ACH-001134,-0.0208980729458
ACH-001151,-0.317870380907
ACH-001163,-0.457554621314
ACH-001164,-0.134220097282
ACH-001173,-0.179161294516
ACH-001183,-0.293166389249
ACH-001184,-0.219254708635
ACH-001190,-0.0485274712856
ACH-001192,-0.389821193186
ACH-001193,-0.527478349503
ACH-001196,-0.270674138343
ACH-001197,-0.30258956581999996
ACH-001205,-0.365668222148
ACH-001211,-0.360651963517
ACH-001212,-0.498199515661
ACH-001228,-0.382036199522
ACH-001232,-0.402077409838
ACH-001239,-0.125898823452
ACH-001274,-0.41043700554300006
ACH-001275,-0.704169189119
ACH-001277,-0.23102436413199998
ACH-001278,-0.25159237454100003
ACH-001280,-0.336292813482
ACH-001283,-0.306828152113
ACH-001289,-0.26343953972600004
ACH-001295,-0.349938991913
ACH-001300,-0.24470299913199997
ACH-001301,-0.338165069083
ACH-001302,0.0351042677853
ACH-001303,-0.0747558541885
ACH-001306,-0.301871365382
ACH-001318,-0.371788723186
ACH-001322,-0.576628847125
ACH-001328,-0.250245747126
ACH-001332,-0.0209941107613
ACH-001333,-0.34392732243699997
ACH-001336,-0.08072334248860001
ACH-001340,-0.293635956368
ACH-001346,-0.177597679364
ACH-001353,-0.20957519977800002
ACH-001354,-0.27014379798300003
ACH-001367,0.104402756988
ACH-001368,-0.22031283271699997
ACH-001374,-0.37130353448299996
ACH-001375,-0.385869054265
ACH-001377,-0.338948965428
ACH-001380,-0.334966326301
ACH-001391,-0.255589798915
ACH-001407,-0.400859074299
ACH-001408,-0.14359117751800002
ACH-001413,-0.310373531206
ACH-001430,-0.31019270342099997
ACH-001431,-0.025954531857099998
ACH-001450,-0.26200044424400004
ACH-001496,-0.27451577464899996
ACH-001500,0.07283208793380001
ACH-001521,-0.282683136912
ACH-001523,-0.280196585777
ACH-001532,-0.239696523583
ACH-001536,-0.30064380847600003
ACH-001550,-0.14753727450200002
ACH-001552,-0.374353861307
ACH-001554,-0.224542589644
ACH-001645,-0.147601115576
ACH-001654,-0.151004457691
ACH-001715,-0.0456565774637
ACH-001735,-0.370698640555
ACH-001736,-0.327406541156
ACH-001737,-0.27863998125
ACH-001740,-0.172124783529
ACH-001745,-0.349003155664
ACH-001750,-0.422602235757
ACH-001765,-0.242359626886
ACH-001956,-0.310253888944
ACH-001957,-0.359795404278
