,B3GNT4 (79369)
ACH-000004,-0.296666447407
ACH-000007,-0.282596374202
ACH-000009,-0.535136447268
ACH-000011,-0.27405920610999995
ACH-000012,-0.34808552228399997
ACH-000013,-0.40527687704800003
ACH-000014,-0.27313788616
ACH-000015,-0.149031346814
ACH-000017,-0.418130713109
ACH-000018,-0.161598180129
ACH-000019,-0.393973234491
ACH-000021,-0.476118344862
ACH-000022,-0.27593838869000004
ACH-000025,-0.38326835117299995
ACH-000028,-0.34660150721199995
ACH-000030,-0.31605830972300003
ACH-000035,-0.246690033224
ACH-000036,-0.280773387493
ACH-000037,-0.607481420779
ACH-000039,-0.464731933922
ACH-000040,-0.273392751736
ACH-000041,-0.184864930181
ACH-000042,-0.303375551576
ACH-000045,-0.322116501608
ACH-000047,-0.28570544925700003
ACH-000052,-0.433852465784
ACH-000053,-0.348191292616
ACH-000054,-0.223413800786
ACH-000055,-0.644948364345
ACH-000060,-0.5661667060100001
ACH-000067,-0.5920181717849999
ACH-000070,-0.41092012874300005
ACH-000075,-0.413543660456
ACH-000078,-0.35749617922700005
ACH-000082,-0.488672848705
ACH-000085,-0.399129613987
ACH-000086,-0.32126755278999997
ACH-000087,-0.34981847210600003
ACH-000092,-0.39936327042400005
ACH-000095,-0.458206852038
ACH-000097,-0.34774504621799995
ACH-000098,-0.22801129690400002
ACH-000099,-0.46684312213600004
ACH-000108,-0.38835514559100004
ACH-000113,-0.328771467692
ACH-000115,-0.377626701869
ACH-000116,-0.29271756367199997
ACH-000118,-0.274211294417
ACH-000120,-0.295618830956
ACH-000123,-0.308433029043
ACH-000127,-0.245172329788
ACH-000128,-0.26244703641
ACH-000132,-0.32211364551800004
ACH-000133,-0.42232875370899997
ACH-000137,-0.277931713004
ACH-000138,-0.269216256288
ACH-000142,-0.49618947742799996
ACH-000143,-0.21433181641399998
ACH-000146,-0.336884284834
ACH-000148,-0.35060082244400004
ACH-000150,-0.500737475781
ACH-000152,-0.34945101164399994
ACH-000153,-0.145955205868
ACH-000159,-0.38839639484099997
ACH-000160,-0.167440836736
ACH-000163,-0.317190110435
ACH-000167,-0.353585316213
ACH-000168,-0.49659790811399995
ACH-000169,-0.506513314493
ACH-000178,-0.405480052916
ACH-000182,-0.335220176892
ACH-000183,-0.139435119828
ACH-000188,-0.403801974456
ACH-000189,-0.220660847082
ACH-000190,-0.548924558104
ACH-000198,-0.37951830411
ACH-000204,-0.37210129611500004
ACH-000206,-0.17785429078499998
ACH-000207,-0.518536252038
ACH-000211,-0.45001918053900003
ACH-000215,-0.421565789448
ACH-000221,-0.255519348955
ACH-000222,-0.204159165156
ACH-000223,-0.416836180281
ACH-000226,-0.290004587918
ACH-000227,-0.5569861437899999
ACH-000228,-0.284322889767
ACH-000231,-0.375012315724
ACH-000232,-0.38860637159100003
ACH-000233,-0.284599342293
ACH-000234,-0.37486217023900004
ACH-000235,-0.31752407521299997
ACH-000237,-0.43020270722900006
ACH-000238,-0.316974180092
ACH-000243,-0.24037710634799997
ACH-000244,-0.867837264031
ACH-000246,-0.34365582331200006
ACH-000248,-0.24151407055500002
ACH-000250,-0.332825837065
ACH-000251,-0.671318741068
ACH-000253,-0.528348466519
ACH-000255,-0.306746858067
ACH-000256,-0.267669109953
ACH-000257,-0.0882239252434
ACH-000258,-0.218755135213
ACH-000259,-0.367418757998
ACH-000260,-0.275006324296
ACH-000261,-0.37614242834899997
ACH-000262,-0.291464303247
ACH-000263,-0.34731555243699996
ACH-000264,-0.292794445304
ACH-000265,-0.287307134816
ACH-000266,-0.42013344310199996
ACH-000272,-0.318745456953
ACH-000273,-0.370727646403
ACH-000274,-0.475069556265
ACH-000277,-0.42871424762500004
ACH-000278,-0.31946185458
ACH-000279,-0.290855835201
ACH-000280,-0.43240236063799997
ACH-000281,-0.40915675306500005
ACH-000288,-0.43528106720799997
ACH-000291,-0.39367294754199994
ACH-000293,-0.39919563666900004
ACH-000294,-0.301640889933
ACH-000295,-0.44705200660300004
ACH-000296,-0.450867059086
ACH-000302,-0.228680517865
ACH-000304,-0.500051778563
ACH-000307,-0.28009785205
ACH-000308,-0.43386693052599995
ACH-000310,-0.438002522127
ACH-000311,-0.443864207802
ACH-000312,-0.290124455424
ACH-000315,-0.34083008946599996
ACH-000316,-0.511504089895
ACH-000317,-0.299399281981
ACH-000318,-0.25247128711100003
ACH-000319,-0.23154230495
ACH-000320,-0.320655130434
ACH-000322,-0.34666662292499995
ACH-000323,-0.368577303498
ACH-000324,-0.18316901850900003
ACH-000329,-0.333010495397
ACH-000330,-0.467925214031
ACH-000331,-0.428956226465
ACH-000332,-0.334740935506
ACH-000334,-0.26554451269
ACH-000335,0.160305124004
ACH-000336,-0.42688238822700003
ACH-000337,-0.46341867686899996
ACH-000339,-0.299827909037
ACH-000341,-0.26874287303100003
ACH-000348,-0.376406426521
ACH-000350,-0.39751454146
ACH-000352,-0.262743897967
ACH-000356,-0.203501932324
ACH-000361,0.153222170266
ACH-000362,-0.361287810894
ACH-000363,-0.453039008008
ACH-000364,-0.254440774971
ACH-000365,-0.210015034043
ACH-000366,-0.494058293333
ACH-000368,-0.40081595298699996
ACH-000374,-0.548109742203
ACH-000375,-0.641796807554
ACH-000376,-0.224679454864
ACH-000381,-0.25329319633200004
ACH-000383,-0.32994706915399996
