,GJC1 (10052)
ACH-000004,0.06848711051300001
ACH-000007,0.0771722845193
ACH-000009,0.00448876699885
ACH-000011,-0.0524017127153
ACH-000012,-0.319533887028
ACH-000013,-0.23966836756299997
ACH-000014,-0.384237405265
ACH-000015,-0.138272694213
ACH-000017,-0.224484251719
ACH-000018,-0.28381089762600004
ACH-000019,0.140377714352
ACH-000021,-0.053754118091
ACH-000022,-0.112931938017
ACH-000025,-0.035399588587699996
ACH-000028,-0.21170496716899997
ACH-000030,-0.16548789447999998
ACH-000035,-0.7902919840729999
ACH-000036,-0.0695483806748
ACH-000037,0.0358603268735
ACH-000039,-0.386168466765
ACH-000040,-0.0725593981528
ACH-000041,-0.393672071826
ACH-000042,-0.122620035165
ACH-000045,-0.0829170654492
ACH-000047,0.0620955035118
ACH-000052,-0.016902591337200002
ACH-000053,-0.18858118319400002
ACH-000054,-0.196364824157
ACH-000055,0.246375963583
ACH-000060,0.0953625922896
ACH-000067,-0.18207752547699999
ACH-000070,-0.101629950984
ACH-000075,-0.14812151575899998
ACH-000078,-0.750739526109
ACH-000082,-0.049960376932499995
ACH-000085,-0.124655890887
ACH-000086,-0.17990722482000002
ACH-000087,0.19170942968
ACH-000092,0.012359509410600001
ACH-000095,-0.382993671036
ACH-000097,-0.136421781364
ACH-000098,-0.134612231696
ACH-000099,-0.954909974578
ACH-000108,-0.191152847223
ACH-000113,-0.049810636956
ACH-000115,0.0282915750047
ACH-000116,-0.114778948342
ACH-000118,-0.20516667511199999
ACH-000120,-0.13155413224
ACH-000123,-0.33608295596
ACH-000127,0.0451274752188
ACH-000128,-0.155726155846
ACH-000132,-0.019334640995200002
ACH-000133,-0.0501997840547
ACH-000137,-0.10742691353
ACH-000138,-0.34639728886200005
ACH-000142,-0.23666651123100002
ACH-000143,-0.0328642743938
ACH-000146,-0.212668586569
ACH-000148,-0.304422392507
ACH-000150,-0.187437666505
ACH-000152,-0.176250059391
ACH-000153,0.107921005724
ACH-000159,-0.20621778249000003
ACH-000160,0.011142483740700001
ACH-000163,-0.475812053613
ACH-000167,-0.053190499186399995
ACH-000168,-0.0772777115469
ACH-000169,-0.0999985834692
ACH-000178,-0.126502532679
ACH-000182,-0.224892376528
ACH-000183,-0.09260335476410002
ACH-000188,-0.11411048737099999
ACH-000189,7.75625833998e-05
ACH-000190,-0.0854061505727
ACH-000198,-0.05362029317980001
ACH-000204,-0.10035684097400001
ACH-000206,0.130467789558
ACH-000207,-0.06492247306
ACH-000211,-0.269323530013
ACH-000215,-0.140618427004
ACH-000221,-0.217671744512
ACH-000222,-0.15988144995
ACH-000223,-0.0607440870476
ACH-000226,-0.115911394201
ACH-000227,-0.668328439441
ACH-000228,-0.039142625983
ACH-000231,-0.13202077469100001
ACH-000232,-0.125374713401
ACH-000233,-0.0170649625589
ACH-000234,-0.035026602084699994
ACH-000235,-0.17940600334399998
ACH-000237,-0.028404632383
ACH-000238,-0.24712489250999997
ACH-000243,-0.134113968409
ACH-000244,-0.115878180596
ACH-000246,-0.0399604687698
ACH-000248,-0.117473848233
ACH-000250,-0.202511045886
ACH-000251,-0.116753360885
ACH-000253,-0.133758007215
ACH-000255,-0.11156188804099999
ACH-000256,-0.254750552547
ACH-000257,-0.11714434339400001
ACH-000258,-0.12097950764
ACH-000259,-0.307560871907
ACH-000260,-0.515242474659
ACH-000261,-0.145427907587
ACH-000262,-0.129312148564
ACH-000263,0.18892652549800001
ACH-000264,-0.230110256948
ACH-000265,-0.262814046001
ACH-000266,-0.144671572021
ACH-000272,-0.054216030034300006
ACH-000273,-0.152890895299
ACH-000274,-0.17706651146699998
ACH-000277,-0.012366284765099999
ACH-000278,0.162224590403
ACH-000279,-0.201580916745
ACH-000280,-0.207617165625
ACH-000281,-0.0445748348162
ACH-000288,-0.127290107402
ACH-000291,-0.07902822275660001
ACH-000293,-0.16065348840500002
ACH-000294,-0.27085934245099996
ACH-000295,-0.14523261624199998
ACH-000296,-0.219150902758
ACH-000302,-0.36501741237499996
ACH-000304,-0.538539880935
ACH-000307,-0.00428241454054
ACH-000308,-0.0356726598828
ACH-000310,-0.540013848849
ACH-000311,-0.060921733712
ACH-000312,-0.559546873284
ACH-000315,-0.10355211196
ACH-000316,-0.236997368515
ACH-000317,-0.222100348057
ACH-000318,-0.241196734511
ACH-000319,-0.314649419073
ACH-000320,-0.0689301373416
ACH-000322,-0.332296407755
ACH-000323,-0.0917233534101
ACH-000324,-0.24344746413499999
ACH-000329,-0.0672945508646
ACH-000330,-0.06356504595990001
ACH-000331,0.023301362441500002
ACH-000332,-0.20331523321400002
ACH-000334,0.0616568420751
ACH-000335,0.282981420667
ACH-000336,-0.0182131746989
ACH-000337,-0.344434158771
ACH-000339,-0.27014282582800003
ACH-000341,-0.427556591399
ACH-000348,-0.173941542146
ACH-000350,-0.123280708168
ACH-000352,-0.151893419835
ACH-000356,-0.21039781315499997
ACH-000361,-0.24716702050900002
ACH-000362,-0.0556376595394
ACH-000363,-0.12082904890599999
ACH-000364,-0.00934866465243
ACH-000365,-0.0806568116539
ACH-000366,-0.481873878333
ACH-000368,0.15529050692500002
ACH-000374,-0.188643869677
ACH-000375,-0.24348603543800001
ACH-000376,-0.158311523392
ACH-000381,-0.118378281513
ACH-000383,-0.223640559184
ACH-000387,-0.20424933305100001
ACH-000389,-0.285325145745
ACH-000390,-0.181662497924
ACH-000393,-0.198237511499
ACH-000395,-0.17136132774799998
ACH-000397,-0.478632293468
ACH-000401,0.170150419908
ACH-000402,0.09172620421819999
ACH-000403,-0.24036941151900001
ACH-000404,0.216260680272
ACH-000406,-0.19588923775400002
ACH-000407,-0.048670124887300006
ACH-000408,-0.0913446518835
ACH-000410,-0.110373225099
ACH-000411,-0.146044506555
ACH-000414,0.0585331998396
ACH-000415,-0.249622356105
ACH-000416,-0.18181098611
ACH-000420,0.262337253828
ACH-000421,-0.25427134546700003
ACH-000424,-0.07539818009310001
ACH-000425,-0.226945148185
ACH-000426,-0.45420832539399997
ACH-000427,-0.334456001859
ACH-000433,-0.11423752649800001
ACH-000436,-0.0118038975733
ACH-000444,0.06748098901840001
ACH-000445,-0.252585569658
ACH-000448,-0.226167243204
ACH-000450,-0.23881998653
ACH-000452,-0.20010346031399998
ACH-000454,-0.0590851188217
ACH-000458,-0.15776956034000003
ACH-000459,0.045544921762899995
ACH-000460,-0.225185754375
ACH-000461,-0.241441775893
ACH-000463,0.0137707854073
ACH-000464,-0.190043494813
ACH-000466,-0.134595820519
ACH-000467,-0.198387546898
ACH-000468,-0.434533792086
ACH-000469,-0.0391767307944
ACH-000470,-0.255359185354
ACH-000471,-0.12808442195699998
ACH-000472,-0.152431379525
ACH-000473,-0.00265753697961
ACH-000475,-0.0416702414577
ACH-000476,-0.251784527705
ACH-000477,0.14722751299
ACH-000480,-0.278563250611
ACH-000481,-0.09672994629139998
ACH-000483,-0.246702915519
ACH-000484,-0.373209625415
ACH-000485,-0.12287878928099999
ACH-000486,-0.21226587955499998
ACH-000487,-0.0836929280158
ACH-000488,-0.0886593051499
ACH-000490,0.05897033022559999
ACH-000491,-0.24290175069000003
ACH-000495,-0.271135913625
ACH-000496,-0.0649842387813
ACH-000499,-0.22879068241999997
ACH-000500,-0.604603119186
ACH-000502,-0.119588092664
ACH-000503,-0.147418610014
ACH-000505,0.0203341624278
ACH-000507,-0.18019847593
ACH-000510,-0.28385881502
ACH-000511,-0.0629150428947
ACH-000512,-0.0161854458302
ACH-000516,0.012885040586099999
ACH-000517,-0.0558047103646
ACH-000518,-0.140990530155
ACH-000520,-0.257165153906
ACH-000521,-0.36988370236
ACH-000522,-0.280176890386
ACH-000524,-0.23483632346799999
ACH-000527,-0.120901625307
ACH-000528,-0.15008383045600002
ACH-000537,0.0517629248262
ACH-000541,0.26194338139
ACH-000542,-0.0123426385209
ACH-000544,-0.24042192903499998
ACH-000545,-0.0330494892616
ACH-000547,0.000526890075133
ACH-000548,-0.245460239542
ACH-000549,0.17806119085299998
ACH-000550,0.048366793275100003
ACH-000552,-0.08442100713230001
ACH-000556,-0.302012637386
ACH-000557,-0.235282766608
ACH-000570,-0.208584572315
ACH-000571,-0.502814910061
ACH-000573,0.0258798691262
ACH-000576,-0.18738305383099998
ACH-000580,-0.476292052495
ACH-000584,-0.12437866748299999
ACH-000585,-0.121396039254
ACH-000588,-0.19406856702
ACH-000589,-0.17880746108399997
ACH-000591,-0.184230410348
ACH-000593,-0.199235841885
ACH-000600,-0.20770200909000003
ACH-000601,-0.0672681484245
ACH-000604,0.049801048452
ACH-000605,-0.145403644371
ACH-000606,-0.00275637741766
ACH-000608,-0.18286202843199997
ACH-000614,0.10732435338099999
ACH-000616,-0.05476052996090001
ACH-000618,-0.16757029750299998
ACH-000619,-0.0475791569135
ACH-000620,-0.45491810935599997
ACH-000621,-0.126307681197
ACH-000622,-0.214664877852
ACH-000623,-0.232947215735
ACH-000624,-0.0169369138435
ACH-000627,-0.311146853944
ACH-000630,-0.15316957652899998
ACH-000632,-0.45508158858099995
ACH-000633,-0.0833350930451
ACH-000637,-0.12314348300200001
ACH-000638,-0.170237934452
ACH-000646,-0.17247929255199998
ACH-000647,-0.412600214938
ACH-000648,-0.1943635542
ACH-000649,-0.0860257729597
ACH-000651,-0.07404416612489999
ACH-000652,-0.0112583351795
ACH-000653,-0.0338681793612
ACH-000657,-0.116114206405
ACH-000658,-0.11085325546599999
ACH-000661,-0.130510985773
ACH-000662,-0.254914712158
ACH-000663,-0.15361932657400001
ACH-000665,-0.143509806272
ACH-000671,-0.218147169403
ACH-000673,-0.168659141875
ACH-000676,-0.39595561187899997
ACH-000677,-0.342178523266
ACH-000681,-0.130725605638
ACH-000682,-0.172674749232
ACH-000683,-0.0536239115541
ACH-000684,-0.08423385084419999
ACH-000688,-0.139274876628
ACH-000693,-0.0685280967966
ACH-000694,-0.0324201084293
ACH-000695,-0.24976012132300002
ACH-000696,-0.0734340040285
ACH-000697,0.148180239286
ACH-000699,-0.175578086219
ACH-000701,-0.0924329108482
ACH-000706,-0.349124635924
ACH-000711,-0.12007080794700001
ACH-000713,-0.19243128948399998
ACH-000714,-0.147681380234
ACH-000718,0.0617453003244
ACH-000720,-0.146771923821
ACH-000721,-0.238641477706
ACH-000724,0.158940495698
ACH-000725,-0.161580065593
ACH-000732,-0.014256824688799997
ACH-000734,-0.122425692518
ACH-000735,-0.16308826342
ACH-000736,-0.183424848401
ACH-000738,-0.14707886962400002
ACH-000746,-0.240347351276
ACH-000747,-0.171019800427
ACH-000748,-0.145025087981
ACH-000753,-0.16901980505300002
ACH-000756,-0.06016675400780001
ACH-000757,-0.0124945623091
ACH-000758,-0.0879678930393
ACH-000760,-0.08678689627189999
ACH-000763,-0.0230014392617
ACH-000764,-0.0955504781232
ACH-000765,-0.22442630221700002
ACH-000766,-0.260664838871
ACH-000767,-0.35712065586499997
ACH-000768,-0.197288713783
ACH-000769,-0.149841565742
ACH-000770,-0.14036543759099998
ACH-000771,-0.21996644912500002
ACH-000773,-0.0343986128718
ACH-000776,-0.18371789231400001
ACH-000777,-0.0226572867374
ACH-000778,-0.18568925024500002
ACH-000781,-0.216646047229
ACH-000782,-0.013505554268
ACH-000783,-0.166646581844
ACH-000784,-0.229003810381
ACH-000785,-0.08219526321569999
ACH-000787,-0.231944340953
ACH-000788,-0.687429517064
ACH-000791,-0.268203666459
ACH-000792,-0.052965534652599996
ACH-000794,-0.162661682151
ACH-000796,-0.056873717713199996
ACH-000799,-0.213104827465
ACH-000800,-0.448596655872
ACH-000802,0.0304493229878
ACH-000804,-0.24808886785999998
ACH-000805,0.005859403850560001
ACH-000809,-0.09638320394210001
ACH-000810,-0.195569284862
ACH-000811,-0.240552877929
ACH-000817,-0.364307348741
ACH-000819,-0.10892679588700001
ACH-000820,-0.114078458931
ACH-000821,0.17358884779
ACH-000822,-0.206461844379
ACH-000823,-0.122257566597
ACH-000824,-0.09497073451810001
ACH-000827,-0.414566378139
ACH-000829,0.09800536456139998
ACH-000831,-0.177680647656
ACH-000832,-0.06383861786759999
ACH-000833,-0.17077620799
ACH-000834,-0.0531314577427
ACH-000835,-0.0676912869272
ACH-000836,-0.242170269864
ACH-000837,-0.12460076716700001
ACH-000838,0.020326779251599997
ACH-000839,-0.0693033461179
ACH-000840,0.0722448998832
ACH-000841,-0.214398073765
ACH-000843,-0.372648993169
ACH-000846,-0.0416623711509
ACH-000847,-0.141711037299
ACH-000848,-0.028414798424800002
ACH-000849,-0.173543915715
ACH-000851,-0.0164587040948
ACH-000855,0.0922796905224
ACH-000856,-0.37453278678900004
ACH-000858,-0.1404307408
ACH-000859,-0.0618938609343
ACH-000861,-0.188652325313
ACH-000862,-0.20400015994600001
ACH-000865,-0.17108256384799997
ACH-000866,-0.142525399957
ACH-000867,-0.14500145614600002
ACH-000869,-0.202365535889
ACH-000872,-0.043545774298599994
ACH-000873,-0.118673608391
ACH-000876,-0.118699914718
ACH-000878,-0.175604014379
ACH-000880,-0.155549720383
ACH-000881,-0.435837982003
ACH-000882,-0.101994588897
ACH-000884,-0.312695555121
ACH-000885,-0.235007310831
ACH-000887,-0.134147760665
ACH-000888,-0.12958356690099998
ACH-000889,-0.042920942499400004
ACH-000890,-0.12487876978599999
ACH-000896,-0.108983126041
ACH-000898,0.019763239304099997
ACH-000900,-0.322415387157
ACH-000901,-0.106047392924
ACH-000905,-0.08401366091779999
ACH-000906,-1.07143185254
ACH-000907,-0.044346463168800004
ACH-000910,-0.14741363096899998
ACH-000911,-0.09145771462039999
ACH-000912,-0.12449132356899999
ACH-000913,-0.169669042128
ACH-000915,-0.0826706399385
ACH-000916,-0.112274606668
ACH-000917,-0.19980726030699997
ACH-000921,-0.108005168775
ACH-000924,-0.30647309225200003
ACH-000926,-0.18479683108199998
ACH-000928,-0.209041913928
ACH-000929,-0.066886439087
ACH-000932,-0.26304803065
ACH-000935,-0.270283507342
ACH-000936,-0.0275196385176
ACH-000937,0.0252506975948
ACH-000938,0.0996140780965
ACH-000939,-0.244978218846
ACH-000941,-0.444253743308
ACH-000943,-0.0398837667427
ACH-000946,0.048405085285599996
ACH-000947,-0.300716059965
ACH-000948,-0.215252953488
ACH-000950,-0.0668236152645
ACH-000953,-0.014652301691999998
ACH-000957,-0.308346239686
ACH-000958,0.124941878669
ACH-000960,-0.009677103806329999
ACH-000963,-0.239045027963
ACH-000968,-0.07294081713219999
ACH-000969,-0.178021053272
ACH-000973,-0.24783520502099998
ACH-000974,-0.152778439144
ACH-000975,-0.22706174846500002
ACH-000976,-0.221415364944
ACH-000978,-0.126491514981
ACH-000980,-0.526748126529
ACH-000984,-0.369632903183
ACH-000986,-0.207662155901
ACH-000988,-0.280119136617
ACH-000993,-0.0825241869648
ACH-000994,-0.306407486984
ACH-000996,-0.010944955319399999
ACH-001001,-0.281940670503
ACH-001020,0.151345562924
ACH-001028,-0.109671500868
ACH-001031,-0.22220850327199998
ACH-001038,-0.07269032245019999
ACH-001048,-0.131923944682
ACH-001050,-0.183289695274
ACH-001053,-0.259865532835
ACH-001054,-0.147134565258
ACH-001061,-0.15258412065
ACH-001067,-0.45763363768299997
ACH-001075,-0.19807660850000003
ACH-001096,-0.07431220017839998
ACH-001128,-0.634045689759
ACH-001134,-0.16390063388599999
ACH-001151,-0.158827920359
ACH-001163,-0.406691023173
ACH-001164,0.11931243275900001
ACH-001173,-0.163427609799
ACH-001183,-0.042757576341000005
ACH-001184,-0.274013724006
ACH-001190,-0.354957499472
ACH-001192,-0.0669341697022
ACH-001193,-0.111920627369
ACH-001196,-0.20352559592799999
ACH-001197,-0.230193085103
ACH-001205,-0.5192109612210001
ACH-001211,-0.356123621127
ACH-001212,-0.13648943777699998
ACH-001228,-0.125795180999
ACH-001232,-0.182881332097
ACH-001239,-0.180678173138
ACH-001274,-0.0457167938698
ACH-001275,-0.647160758586
ACH-001277,-0.15221954223200002
ACH-001278,-0.35686976561899997
ACH-001280,-0.369188691326
ACH-001283,-0.280987629801
ACH-001289,-0.460226611611
ACH-001295,-0.317170114433
ACH-001300,-0.19746300315
ACH-001301,-0.18633300934500002
ACH-001302,-0.188511692467
ACH-001303,-0.925527131931
ACH-001306,-0.00410478023431
ACH-001318,-0.175473744592
ACH-001322,0.050442726793099996
ACH-001328,-0.055478211597600004
ACH-001332,-0.298808562353
ACH-001333,-0.13438648173
ACH-001336,-0.0456348644406
ACH-001340,-0.11980085572799999
ACH-001346,-0.161184644311
ACH-001353,-0.052849353567000004
ACH-001354,-0.40075483727
ACH-001367,-0.0939095814304
ACH-001368,-0.307327636188
ACH-001374,0.269415409987
ACH-001375,-0.361032341299
ACH-001377,-0.07644348140110001
ACH-001380,-0.208926933744
ACH-001391,-0.156058689843
ACH-001407,-0.0898894122026
ACH-001408,-0.0346152556301
ACH-001413,-0.368073955641
ACH-001430,-0.265729303433
ACH-001431,-0.227667609438
ACH-001450,-0.0581331091532
ACH-001496,-0.142361534645
ACH-001500,-0.715115752875
ACH-001521,-0.141446386116
ACH-001523,-0.12160735410599999
ACH-001532,-0.385186972462
ACH-001536,0.16890793787900002
ACH-001550,-0.09712507655130001
ACH-001552,0.104888723863
ACH-001554,-0.0706786599964
ACH-001645,-0.115822835958
ACH-001654,-0.279906848428
ACH-001715,-0.0656984978912
ACH-001735,-0.06368352174219999
ACH-001736,-0.014890987784500001
ACH-001737,0.117621888481
ACH-001740,-0.322542829901
ACH-001745,-0.195403638363
ACH-001750,-0.07251222030639999
ACH-001765,-0.350504796964
ACH-001956,-0.170528568535
ACH-001957,-0.34095850250799997
