,SIX5 (147912)
ACH-000004,0.00471209477321
ACH-000007,-0.10418567187000001
ACH-000009,0.0206084070522
ACH-000011,0.0357221430206
ACH-000012,-0.018453047071599997
ACH-000013,-0.169759397065
ACH-000014,0.0403756669971
ACH-000015,-0.0827683449241
ACH-000017,-0.0720004026093
ACH-000018,-0.0488977850835
ACH-000019,-0.025556169113599998
ACH-000021,-0.0722617842457
ACH-000022,-0.079190683255
ACH-000025,0.0688934244352
ACH-000028,-0.104991956634
ACH-000030,-0.0234205386955
ACH-000035,0.15262162940500001
ACH-000036,-0.0260107210776
ACH-000037,-0.286050017669
ACH-000039,0.214361923783
ACH-000040,0.172840058217
ACH-000041,-0.0091508615831
ACH-000042,0.075323026066
ACH-000045,0.027482537965599997
ACH-000047,-0.0813534494936
ACH-000052,-0.21886224578299998
ACH-000053,-0.222335383744
ACH-000054,-0.028552863783400002
ACH-000055,-0.220588058743
ACH-000060,0.0378142042549
ACH-000067,0.0990307819874
ACH-000070,-0.201717147583
ACH-000075,-0.22649067838000003
ACH-000078,0.0793786723507
ACH-000082,0.00770113083735
ACH-000085,0.0416239980251
ACH-000086,-0.164594123984
ACH-000087,-0.034923993452699996
ACH-000092,-0.012930749977500001
ACH-000095,0.12897685410999998
ACH-000097,-0.158571771068
ACH-000098,0.0232976437142
ACH-000099,0.0913690798883
ACH-000108,-0.00545303156876
ACH-000113,0.00219115757423
ACH-000115,-0.331313525519
ACH-000116,0.07907795383989999
ACH-000118,0.104178813494
ACH-000120,0.177710783161
ACH-000123,-0.046626099802099995
ACH-000127,-0.0355773103228
ACH-000128,-0.100376274249
ACH-000132,-0.058381155249800004
ACH-000133,-0.184554595442
ACH-000137,-0.372081825185
ACH-000138,0.0236730998969
ACH-000142,-0.156196617517
ACH-000143,-0.10735324383099999
ACH-000146,-0.0537747657709
ACH-000148,0.154974745748
ACH-000150,-0.12059661447799999
ACH-000152,-0.0137630104833
ACH-000153,-0.679822233978
ACH-000159,-0.10586997353399999
ACH-000160,-0.0170575434293
ACH-000163,-0.176405536428
ACH-000167,-0.179727529625
ACH-000168,-0.0173988541687
ACH-000169,-0.0354132422223
ACH-000178,-0.0576471286692
ACH-000182,-0.089617950217
ACH-000183,0.144413055964
ACH-000188,0.0129300073382
ACH-000189,-0.145177752552
ACH-000190,0.006476385290140001
ACH-000198,0.158178070891
ACH-000204,-0.149460502324
ACH-000206,0.127982568772
ACH-000207,-0.24352413872200002
ACH-000211,-0.00222991015382
ACH-000215,0.09730605394410001
ACH-000221,0.14024977508300002
ACH-000222,0.149905356614
ACH-000223,0.0638010685667
ACH-000226,0.0838985831198
ACH-000227,-0.048820249513499996
ACH-000228,0.04811527990759999
ACH-000231,-0.031038039598500003
ACH-000232,0.13415394842599998
ACH-000233,-0.13441041846100002
ACH-000234,-0.0943101254872
ACH-000235,0.014069714218800001
ACH-000237,-0.022599532541400003
ACH-000238,0.11717324427999999
ACH-000243,0.0761088299675
ACH-000244,-0.28396445034699996
ACH-000246,-0.10898906097200001
ACH-000248,-0.168297403065
ACH-000250,-0.08185975832539999
ACH-000251,0.100640742179
ACH-000253,-0.272435429911
ACH-000255,-0.088734104273
ACH-000256,-0.101560297589
ACH-000257,0.120716984187
ACH-000258,0.0737496907187
ACH-000259,0.138783952661
ACH-000260,0.156572013461
ACH-000261,-0.050995202653
ACH-000262,0.22995240774
ACH-000263,-0.20451840068500002
ACH-000264,-0.07387570735849999
ACH-000265,-0.147154452554
ACH-000266,0.0234982983751
ACH-000272,0.173948758091
ACH-000273,-0.0423278002304
ACH-000274,0.0167570833608
ACH-000277,0.0149860511201
ACH-000278,0.08921724829839998
ACH-000279,-0.065474146119
ACH-000280,-0.08004157017239999
ACH-000281,0.14534525258
ACH-000288,0.11309084748199999
ACH-000291,-0.166980651364
ACH-000293,-0.153405889111
ACH-000294,0.0818697629573
ACH-000295,0.0668117556309
ACH-000296,-0.101552711205
ACH-000302,-0.291502929443
ACH-000304,-0.05825035457359999
ACH-000307,0.09552181370549999
ACH-000308,-0.10342817368200001
ACH-000310,0.118165844969
ACH-000311,0.127086433819
ACH-000312,0.235368222599
ACH-000315,-0.271351078862
ACH-000316,0.0503425572498
ACH-000317,0.0922651822094
ACH-000318,0.0652276811004
ACH-000319,-0.17154080575800001
ACH-000320,0.22525088774399998
ACH-000322,-0.152093696473
ACH-000323,-0.0297264201362
ACH-000324,-0.0126675761133
ACH-000329,-0.153601551288
ACH-000330,-0.05844345010200001
ACH-000331,0.0580628041981
ACH-000332,0.0721422853669
ACH-000334,-0.169368606309
ACH-000335,0.0397433813081
ACH-000336,-0.434431446115
ACH-000337,0.040683134465
ACH-000339,-0.170854152869
ACH-000341,0.17371811765999998
ACH-000348,0.045839168125599995
ACH-000350,0.04293960445230001
ACH-000352,-0.0013619527655799998
ACH-000356,-0.17339828762600001
ACH-000361,-0.0068934728033
ACH-000362,0.0035238251856200002
ACH-000363,0.026942908160299997
ACH-000364,-0.05452864728569999
ACH-000365,-0.047660597066599995
ACH-000366,-0.134903835637
ACH-000368,-0.0050174073082200005
ACH-000374,0.0574488436472
ACH-000375,0.0825591978007
ACH-000376,0.0778792116418
ACH-000381,0.004923093960069999
ACH-000383,-0.12573710314099998
ACH-000387,0.165495023325
ACH-000389,-0.11482007167000001
ACH-000390,0.04174145512230001
ACH-000393,0.146574272677
ACH-000395,-0.228682613502
ACH-000397,-0.0600042313903
ACH-000401,-0.0953327132998
ACH-000402,-0.337453766727
ACH-000403,-0.208134931261
ACH-000404,-0.015503253825700001
ACH-000406,0.108369170284
ACH-000407,-0.23164612559099998
ACH-000408,-0.0666410252651
ACH-000410,-0.0180662098307
ACH-000411,-0.0164331541853
ACH-000414,-0.0115871723774
ACH-000415,0.00439202114766
ACH-000416,0.00532251234745
ACH-000420,-0.0542128739045
ACH-000421,0.0539830478883
ACH-000424,0.185330960071
ACH-000425,-0.0385828803951
ACH-000426,-0.0764703531848
ACH-000427,-0.285659644518
ACH-000433,-0.043194683340499994
ACH-000436,-0.0805489408515
ACH-000444,0.0016126379875999997
ACH-000445,-0.101727084148
ACH-000448,-0.0204026891508
ACH-000450,0.13258889380799999
ACH-000452,-0.0934604058189
ACH-000454,-0.0541555128016
ACH-000458,-0.14760980832599999
ACH-000459,0.11193075878599999
ACH-000460,-0.0644057504145
ACH-000461,0.19022940513099998
ACH-000463,0.004060124834860001
ACH-000464,-0.028206016998
ACH-000466,0.11008871782600001
ACH-000467,-0.00415244326899
ACH-000468,-0.00872439399486
ACH-000469,-0.17651770119899998
ACH-000470,-0.200292356706
ACH-000471,-0.0212322791208
ACH-000472,-0.024353622003
ACH-000473,-0.00586404704609
ACH-000475,0.0116324426422
ACH-000476,-0.03922099940919999
ACH-000477,-0.143404170281
ACH-000480,-0.0606029116353
ACH-000481,0.028977314400200002
ACH-000483,-0.00112638280044
ACH-000484,-0.34094935041599994
ACH-000485,0.0653634111627
ACH-000486,-0.184559947697
ACH-000487,0.09771130563269999
ACH-000488,0.0031663677091700003
ACH-000490,0.05356932938469999
ACH-000491,0.0280097848195
ACH-000495,0.17821332408799997
ACH-000496,0.15999451214299998
ACH-000499,-0.15481020035999998
ACH-000500,0.19323123292199998
ACH-000502,0.0418689784645
ACH-000503,0.11303419460200001
ACH-000505,-0.1012922588
ACH-000507,-0.147779994283
ACH-000510,-0.228585013362
ACH-000511,-0.09642581521950001
ACH-000512,0.211763537599
ACH-000516,-0.0401064374829
ACH-000517,-0.11207226894099999
ACH-000518,0.130170874023
ACH-000520,0.0827168919618
ACH-000521,-0.027186768087499997
ACH-000522,-0.016056411035400002
ACH-000524,-0.10020100908500001
ACH-000527,0.0414781184856
ACH-000528,-0.007456217209770001
ACH-000537,0.0373379322831
ACH-000541,-0.327331810882
ACH-000542,-0.0688352798442
ACH-000544,-0.051729683841000004
ACH-000545,0.016567747189
ACH-000547,-0.08334214769460001
ACH-000548,-0.305620490146
ACH-000549,0.04022605460380001
ACH-000550,0.0367829928339
ACH-000552,-0.0623206135303
ACH-000556,-0.03545515206580001
ACH-000557,0.12849547828
ACH-000570,0.214465897278
ACH-000571,-0.36031208821800004
ACH-000573,0.10652444219599999
ACH-000576,-0.121845268822
ACH-000580,-0.06583857653769999
