,TDRD3 (81550)
ACH-000004,-0.0140156536226
ACH-000007,-0.146114926668
ACH-000009,-0.00991294223527
ACH-000011,0.007839968188520001
ACH-000012,-0.0722186024772
ACH-000013,-0.0376474633021
ACH-000014,-0.041652652451699995
ACH-000015,-0.036475161963400005
ACH-000017,0.0116482905755
ACH-000018,-0.472759807106
ACH-000019,0.148577760704
ACH-000021,0.00856629069144
ACH-000022,-0.0595749720905
ACH-000025,-0.18797777899700002
ACH-000028,-0.24473522442200002
ACH-000030,-0.0631896525014
ACH-000035,-0.112646754203
ACH-000036,-0.126408646852
ACH-000037,-0.296010688732
ACH-000039,-0.0332648799529
ACH-000040,-0.0221060044614
ACH-000041,-0.281045115031
ACH-000042,-0.103574448896
ACH-000045,-0.0473116948013
ACH-000047,-0.228197264096
ACH-000052,-0.0262070262105
ACH-000053,-0.11238385389599999
ACH-000054,-0.0635590404311
ACH-000055,-0.018264593885400002
ACH-000060,-0.115680555732
ACH-000067,-0.317073104043
ACH-000070,-0.410385993627
ACH-000075,-0.0444217056229
ACH-000078,-0.23554390526799998
ACH-000082,0.10050288717599999
ACH-000085,-0.24654782885200002
ACH-000086,-0.0199838962477
ACH-000087,-0.0907358606697
ACH-000092,-0.154609197416
ACH-000095,0.042426287791
ACH-000097,0.0209803895956
ACH-000098,0.0915812862045
ACH-000099,-0.215492546679
ACH-000108,-0.0764874327825
ACH-000113,-0.152045350543
ACH-000115,-0.0861245525723
ACH-000116,-0.0301697375055
ACH-000118,-0.026372408354500002
ACH-000120,0.158476020012
ACH-000123,0.10730803972000001
ACH-000127,-0.213216370436
ACH-000128,-0.076236600835
ACH-000132,-0.031694276107400006
ACH-000133,0.039969999169300004
ACH-000137,-0.00426652337682
ACH-000138,-0.0315483784057
ACH-000142,-0.127081473778
ACH-000143,-0.028059851373400002
ACH-000146,0.123798228183
ACH-000148,-0.16438586032
ACH-000150,-0.09622221663239999
ACH-000152,0.10759091924
ACH-000153,0.328111000481
ACH-000159,0.0655874786581
ACH-000160,0.420057600977
ACH-000163,0.0103091225584
ACH-000167,0.603058737955
ACH-000168,-0.16091482384400002
ACH-000169,-0.159239090015
ACH-000178,-0.205757343757
ACH-000182,-0.041397118771199996
ACH-000183,-0.035636845533800005
ACH-000188,-0.11838937378799999
ACH-000189,0.024796519512400004
ACH-000190,0.30179307590599996
ACH-000198,0.222108961495
ACH-000204,-0.045113168842699995
ACH-000206,0.0711268149294
ACH-000207,-0.029212901995799997
ACH-000211,-0.146542616949
ACH-000215,-0.0347559947808
ACH-000221,-0.06776551452
ACH-000222,-0.0604747321943
ACH-000223,-0.16802603015999998
ACH-000226,-0.10498614464400001
ACH-000227,0.19397554206099998
ACH-000228,-0.15418604388
ACH-000231,0.0680236027841
ACH-000232,-0.111444368695
ACH-000233,-0.18185664738899998
ACH-000234,-0.21164684138599998
ACH-000235,-0.00609569158033
ACH-000237,-0.05697339274069999
ACH-000238,-0.137626202309
ACH-000243,0.0717352807675
ACH-000244,-0.14240635837500001
ACH-000246,-0.17396573713
ACH-000248,0.0785133154912
ACH-000250,-0.0801630617068
ACH-000251,-0.07029572496730001
ACH-000253,-0.04184497981469999
ACH-000255,0.019417603420599998
ACH-000256,-0.0279327735892
ACH-000257,-0.0525087390767
ACH-000258,-0.029116752184900004
ACH-000259,-0.059933982001199995
ACH-000260,-0.159992385648
ACH-000261,0.00203767202969
ACH-000262,-0.33365020614199997
ACH-000263,-0.015339515724500001
ACH-000264,-0.19798493274300002
ACH-000265,-0.21639607166299998
ACH-000266,0.0025145625643899997
ACH-000272,-0.16901508607700003
ACH-000273,0.175344034946
ACH-000274,-0.160356178428
ACH-000277,-0.167738394012
