,CCRL2 (9034)
ACH-000243,-0.0938149618464
ACH-000244,0.0682546844133
ACH-000246,-0.0407491692914
ACH-000248,-0.029567810636400002
ACH-000250,-0.0438028221117
ACH-000251,0.23384264364100002
ACH-000253,-0.050643103107500004
ACH-000255,-0.17590389034899998
ACH-000256,-0.139229953155
ACH-000257,-0.018805794234900003
ACH-000258,-0.5268696641939999
ACH-000259,-0.0321654284835
ACH-000260,-0.00972658444099
ACH-000261,-0.0392275967511
ACH-000262,-0.237320970605
ACH-000263,-0.228844293759
ACH-000264,-0.0659868638193
ACH-000265,-0.152099604123
ACH-000266,-0.139854486099
ACH-000272,-0.11962371237
ACH-000273,-0.186581025929
ACH-000274,-0.25002697185
ACH-000277,0.030756690288499998
ACH-000278,-0.039877514893199996
ACH-000279,-0.0530394493201
ACH-000280,-0.18026361484200001
ACH-000281,0.0941787684028
ACH-000288,-0.019255528112700003
ACH-000291,-0.024511658989599998
ACH-000293,-0.0899476689736
ACH-000294,-0.0418098594918
ACH-000295,-0.44094951423600004
ACH-000296,-0.08916712670939998
ACH-000302,-0.147109675622
ACH-000304,-0.136143909201
ACH-000307,-0.00130591991838
ACH-000308,-0.07382309764839999
ACH-000310,-0.127243712147
ACH-000311,-0.106518367478
ACH-000312,-0.061447958038599995
ACH-000315,0.0107753352424
ACH-000316,0.0901261344431
ACH-000317,0.343345184111
ACH-000318,0.0610860109599
ACH-000319,0.083466034082
ACH-000320,-0.0786930084376
ACH-000322,0.137281614972
ACH-000323,-0.159296557907
ACH-000324,-0.0597958964928
ACH-000329,-0.197479538719
ACH-000330,-0.28476477603100003
ACH-000331,0.0336051207802
ACH-000332,-0.155689354122
ACH-000334,-0.30614598579700003
ACH-000335,-0.0885135558085
ACH-000336,-0.044350014806500006
ACH-000337,-0.240539757732
ACH-000339,-0.0277120741319
ACH-000341,-0.09031063470689998
ACH-000348,-0.049913393795199996
ACH-000350,0.0320824459673
ACH-000352,-0.0836875802636
ACH-000356,0.0526858717554
ACH-000361,-0.078014540499
ACH-000362,-0.13508666488600002
ACH-000363,-0.34600501891900004
ACH-000364,-0.120771117599
ACH-000365,-0.156522602896
ACH-000366,-0.00442428836025
ACH-000368,-0.0229209721661
ACH-000374,-0.09983704919
ACH-000375,-0.175914334715
ACH-000376,-0.26010214473
ACH-000381,-0.169249575495
ACH-000383,-0.177923228046
ACH-000387,-0.128483452178
ACH-000389,0.211178542923
ACH-000390,-0.243514982001
ACH-000393,-0.165746725191
ACH-000395,-0.33728564602399996
ACH-000397,-0.00113963659647
ACH-000401,-0.18448798802400002
ACH-000402,-0.33657761874200004
ACH-000403,-0.06930940448089999
ACH-000404,0.16093695355499998
ACH-000406,-0.17723751178599997
ACH-000407,-0.294268819996
ACH-000408,-0.088289785688
ACH-000410,-0.116808368695
ACH-000411,-0.0814931159156
ACH-000414,-0.136283433652
ACH-000415,-0.08386790106519999
ACH-000416,-0.209686806935
ACH-000420,-0.197540454102
ACH-000421,-0.09978783549100001
ACH-000424,-0.059975866924400004
ACH-000425,-0.165360843931
ACH-000426,0.048453275238699994
ACH-000427,-0.286782550575
ACH-000433,0.18024951169300002
ACH-000436,0.0028511445588699997
ACH-000444,-0.059627037143199994
ACH-000445,-0.105878445184
ACH-000448,-0.104342446678
ACH-000450,0.16990951097100002
ACH-000452,-0.042553106033699994
ACH-000454,-0.331274868913
ACH-000458,-0.210393783605
ACH-000459,-0.113370882567
ACH-000460,-0.187045115805
ACH-000461,-0.40068017706200004
ACH-000463,0.049815883054099994
ACH-000464,-0.0865600564797
ACH-000466,-0.061113966236300006
ACH-000467,-0.174701281454
ACH-000468,0.0427384597813
ACH-000469,-0.125224233884
ACH-000470,-0.0107611722309
ACH-000471,-0.0011359028047300001
ACH-000472,-0.0446040652039
ACH-000473,0.00449695764576
ACH-000475,-0.136409869056
ACH-000476,-0.0782992799015
ACH-000477,-0.178455382482
ACH-000480,-0.0218828810366
ACH-000481,-0.052542459653199994
ACH-000483,0.134464278863
ACH-000484,-0.152146233776
ACH-000485,-0.127113083233
ACH-000486,-0.205150131954
ACH-000487,-0.012461960159
ACH-000488,-0.146337650431
ACH-000490,-0.0374538269455
ACH-000491,0.055395659590499996
ACH-000495,-0.32990221261999997
ACH-000496,-0.0343555833692
ACH-000499,-0.17644401218800002
ACH-000500,0.00147002689801
ACH-000502,-0.0678892171945
ACH-000503,0.128402943611
ACH-000505,-0.13182454149700001
ACH-000507,-0.128885456588
ACH-000510,-0.0816214871873
ACH-000511,-0.139889365284
ACH-000512,-0.013341914601200001
ACH-000516,0.07046604074360001
ACH-000517,-0.140328850244
ACH-000518,0.0219041304174
ACH-000520,0.148375369492
ACH-000521,-0.0698723869645
ACH-000522,-0.13605306286399999
ACH-000524,-0.125904353839
ACH-000527,-0.138671294719
ACH-000528,-0.152349150676
ACH-000537,-0.04338631483580001
ACH-000541,-0.057149454905500004
ACH-000542,-0.11722150269
ACH-000544,0.133129780661
ACH-000545,-0.09323693748189998
ACH-000547,0.0834125980956
ACH-000548,-0.138538052643
ACH-000549,-0.06632185342590001
ACH-000550,-0.207364877117
ACH-000552,-0.0964929401376
ACH-000556,-0.246557864099
ACH-000557,0.0671692846216
ACH-000570,-0.08421543971110002
ACH-000571,-0.0617637287072
ACH-000573,-0.021705469664599998
ACH-000576,-0.14953582712400001
ACH-000580,0.0324795226147
ACH-000584,0.0238087151903
ACH-000585,-0.0838760673302
ACH-000588,-0.026082500543
ACH-000589,0.0241992160122
ACH-000591,-0.11731338855699999
ACH-000593,-0.21632871933400002
ACH-000600,-0.0817543326854
ACH-000601,-0.130767983561
ACH-000604,-0.19167393830200002
ACH-000605,-0.06797543416969999
ACH-000606,-0.0933221826521
ACH-000608,-0.05747146679430001
ACH-000614,-0.0972153909945
ACH-000616,-0.036968629745300005
ACH-000618,-0.0575113637206
ACH-000619,-0.104190812405
ACH-000620,-0.21773208352899998
ACH-000621,0.0275239174166
ACH-000622,0.0316524964093
ACH-000623,-0.0958686075959
ACH-000624,-0.16452929354
ACH-000627,-0.315852544315
ACH-000630,-0.11072746003799999
ACH-000632,0.017249808986400002
ACH-000633,-0.185847070366
ACH-000637,-0.12252045857
ACH-000638,-0.060788914534999995
ACH-000646,-0.11898747240299999
ACH-000647,0.013204234429799998
ACH-000648,-0.14674561240999998
ACH-000649,-0.030789779309400002
ACH-000651,-0.15231216305
ACH-000652,-0.282066168277
ACH-000653,-0.280907826608
ACH-000657,-0.203723150266
ACH-000658,-0.223324146898
ACH-000661,-0.025503117202499998
ACH-000662,0.00919213462671
ACH-000663,-0.20761176776999998
ACH-000665,-0.0713449153368
ACH-000671,-0.149208432223
ACH-000673,-0.0427461842917
ACH-000676,-0.0264525294851
ACH-000677,-0.0666705811004
ACH-000681,-0.0533701717626
ACH-000682,-0.09840211966910001
ACH-000683,-0.055093248841
ACH-000684,0.0376114362697
ACH-000688,0.0226035332763
ACH-000693,-0.11787899431299999
ACH-000694,-0.0715856857237
ACH-000695,0.06341765951600001
ACH-000696,-0.0833145407601
ACH-000697,-0.05904629653580001
ACH-000699,-0.28620804370299996
ACH-000701,-0.276170095088
ACH-000706,-0.20474477938900001
ACH-000711,-0.09268851864260001
ACH-000713,-0.26419520030099997
ACH-000714,0.119123177636
ACH-000718,-0.0710425454906
ACH-000720,-0.055087802519100004
ACH-000721,-0.11417473484200001
ACH-000724,-0.0308689354405
ACH-000725,0.044139320965099996
ACH-000732,0.185124519333
ACH-000734,-0.174050335025
ACH-000735,-0.0923959446929
ACH-000736,-0.180861434997
ACH-000738,-0.213331247041
ACH-000746,0.0177697556208
ACH-000747,0.0431561920897
ACH-000748,0.111796373362
ACH-000753,-0.220727937825
ACH-000756,-0.0859541253127
ACH-000757,-0.17372401654199998
ACH-000758,-0.188752807267
ACH-000760,-0.206079878013
ACH-000763,-0.229105705528
ACH-000764,0.0159506996771
ACH-000765,-0.0983862375792
ACH-000766,0.0978067260043
ACH-000767,0.0162234158639
ACH-000768,-0.139455129607
ACH-000769,-0.09952176270199999
ACH-000770,-0.162052487617
ACH-000771,-0.258223910515
ACH-000773,-0.282980952834
ACH-000776,-0.06291513411119999
ACH-000777,-0.04665145020980001
ACH-000778,-0.251926610383
ACH-000781,-0.125496966575
ACH-000782,-0.0081995706343
ACH-000783,0.0565491729108
ACH-000784,-0.214195924691
ACH-000785,-0.10179161439
ACH-000787,-0.155231787271
ACH-000788,-0.0580936755735
ACH-000791,-0.109904299932
ACH-000792,-0.309413642391
ACH-000794,-0.08781275950260001
ACH-000796,-0.0868098969062
ACH-000799,-0.335455563539
ACH-000800,-0.0572050134623
ACH-000802,-0.133157195274
ACH-000804,0.00374580365124
ACH-000805,-0.0686381664631
ACH-000809,-0.222679206183
ACH-000810,0.19663831222300002
ACH-000811,-0.22363414372499998
ACH-000817,-0.172731996437
ACH-000819,-0.248616101405
ACH-000820,0.257085960313
ACH-000821,-0.266663531974
ACH-000822,-0.176314054082
ACH-000823,-0.239767411088
ACH-000824,-0.0119720702771
ACH-000827,-0.0913549763229
ACH-000829,0.0173005518957
ACH-000831,-0.0200931084229
ACH-000832,0.121989448246
ACH-000833,0.07418815094060001
ACH-000834,-0.005688592009619999
ACH-000835,-0.175350403987
ACH-000836,-0.110546454756
ACH-000837,-0.203339952913
ACH-000838,0.221119041053
ACH-000839,-0.00767880357729
ACH-000840,0.06979169949139999
ACH-000841,0.0081489133111
ACH-000843,-0.052042379818
ACH-000846,-0.032146793908599994
ACH-000847,-0.185579234269
ACH-000848,-0.0471193440773
ACH-000849,-0.243346877845
ACH-000851,-0.12988212018
ACH-000855,-0.00565297827363
ACH-000856,-0.114439178429
ACH-000858,-0.06793179312889999
ACH-000859,0.169780755653
ACH-000861,-0.266402013971
ACH-000862,-0.0428398501963
ACH-000865,-0.09687299352219998
ACH-000866,-0.108174499193
ACH-000867,-0.15738362077600002
ACH-000869,-0.151048677613
ACH-000872,-0.36227816118100004
ACH-000873,-0.0130158059299
ACH-000876,0.0038968148330999998
ACH-000878,-0.0317303171759
ACH-000880,0.0804463545057
ACH-000881,-0.10366770427300001
ACH-000882,0.038732702351
ACH-000884,0.07254884399839999
ACH-000885,-0.107252576152
ACH-000887,-0.261194704894
ACH-000888,-0.0333280736328
ACH-000889,0.0126734248154
ACH-000890,0.11300776919500001
ACH-000896,0.0361251443926
ACH-000898,-0.0405540972029
ACH-000900,-0.128891388288
ACH-000901,-0.17554341143899999
ACH-000905,-0.008677010282489999
ACH-000906,-0.0548701557261
ACH-000907,-0.131066737297
ACH-000910,-0.19496044959199998
ACH-000911,-0.0548044931832
ACH-000912,-0.0149493635543
ACH-000913,0.11077330622000002
ACH-000915,0.0327147922465
ACH-000916,0.129737572902
ACH-000917,-0.0438782398995
ACH-000921,-0.0148776821375
ACH-000924,0.0350303145279
ACH-000926,-0.135942644393
ACH-000928,0.023757114352700004
ACH-000929,0.14360999748199998
ACH-000932,-0.043309795817499996
ACH-000935,-0.023557292252199998
ACH-000936,-0.09318364567710001
ACH-000937,-0.0807211230143
ACH-000938,-0.11147278706199999
ACH-000939,-0.16780312001699998
ACH-000941,-0.20836261636
ACH-000943,-0.031664714099
ACH-000946,-0.137158504171
ACH-000947,-0.182828493529
ACH-000948,-0.203508619532
ACH-000950,-0.013065923626899999
ACH-000953,0.011531400114
ACH-000957,-0.143935630949
ACH-000958,-0.17261912749000002
ACH-000960,0.00040892067872699996
ACH-000963,-0.12047814283
ACH-000968,-0.0954361954727
ACH-000969,-0.14528281605499999
ACH-000973,-0.0951123396006
ACH-000974,-0.14814605330299999
ACH-000975,-0.133922306155
ACH-000976,-0.07552970710139999
ACH-000978,-0.0672994938284
ACH-000980,-0.0612987820409
ACH-000984,-0.122921803973
ACH-000986,-0.107453770816
ACH-000988,0.194641225641
ACH-000993,-0.106305593966
ACH-000994,0.0474550316794
ACH-000996,-0.270288100922
ACH-001001,-0.177909425904
ACH-001020,0.10567062809599999
ACH-001028,-0.04941105959290001
ACH-001031,-0.09661028360960001
ACH-001038,-0.12299533725199999
ACH-001048,-0.0262532313147
ACH-001050,0.0362223833624
ACH-001053,-0.280227551768
ACH-001054,-0.06292964366039999
ACH-001061,-0.244353764016
ACH-001067,-0.110996029844
ACH-001075,-0.0206117905058
ACH-001096,-0.10853367942299999
ACH-001128,-0.159361295233
ACH-001134,-0.0192932593653
ACH-001151,-0.100487407993
ACH-001163,-0.133798777805
ACH-001164,-0.212543788008
ACH-001173,-0.125796916916
ACH-001183,0.0348210969174
ACH-001184,-0.227884754577
ACH-001190,-0.07252691549760001
ACH-001192,-0.163230613085
ACH-001193,-0.133728310937
ACH-001196,-0.11326602422
ACH-001197,-0.277965195571
ACH-001205,-0.24978386575800002
ACH-001211,-0.227555221325
ACH-001212,-0.0157514503962
ACH-001228,0.0896689866989
ACH-001232,-0.169976176493
ACH-001239,0.00588415192037
ACH-001274,-0.133932945326
ACH-001275,0.024326637757799998
ACH-001277,0.170828045249
ACH-001278,-0.14891331582200001
ACH-001280,-0.282242078938
ACH-001283,-0.136165249087
ACH-001289,-0.11764880979499999
ACH-001295,-0.040616770307699994
ACH-001300,-0.0370671515578
ACH-001301,-0.11111268069399999
ACH-001302,0.046701382479
ACH-001303,0.09580087492360001
ACH-001306,-0.125642214691
ACH-001318,0.000817647626294
ACH-001322,0.14007709361
ACH-001328,-0.109041201819
ACH-001332,-0.0646617894918
ACH-001333,0.0118458490662
ACH-001336,-0.226894896974
ACH-001340,-0.0126488504551
ACH-001346,-0.15889335271
ACH-001353,0.031600329154
ACH-001354,0.06617183276930001
ACH-001367,-0.059986879491400004
ACH-001368,-0.0104295202941
ACH-001374,-0.0108599710793
ACH-001375,-0.133242572406
ACH-001377,-0.11153966207299999
ACH-001380,-0.12159637742
ACH-001391,0.0906429137545
ACH-001407,0.0468285254342
ACH-001408,0.04332495703269999
ACH-001413,-0.0166682449729
ACH-001430,-0.367515447242
ACH-001431,0.146601993139
ACH-001450,-0.0457079400937
ACH-001496,-0.22402011668900002
ACH-001500,-0.022823858817599997
ACH-001521,-0.143765821306
ACH-001523,-0.0867637512928
ACH-001532,-0.148115905163
ACH-001536,-0.173735667937
ACH-001550,-0.08175148203680001
ACH-001552,-0.0738796233987
ACH-001554,0.050317285887000004
ACH-001645,-0.168772627777
ACH-001654,-0.046150236091599996
ACH-001715,0.013209518044799999
ACH-001735,-0.12104197779
ACH-001736,-0.142787460131
ACH-001737,0.47577052068899994
ACH-001740,-0.054055659584499996
ACH-001745,-0.163417972787
ACH-001750,-0.128073225959
ACH-001765,-0.0405415053007
ACH-001956,-0.060086011833
ACH-001957,-0.132050343333
