,GALC (2581)
ACH-000238,-0.46545887904600003
ACH-000243,-0.0764921590503
ACH-000244,-0.226846737967
ACH-000246,-0.210364092518
ACH-000248,-0.368374417607
ACH-000250,-0.168145967124
ACH-000251,-0.033147586052599994
ACH-000253,-0.231530361212
ACH-000255,-0.16401090126099999
ACH-000256,-0.14737119004000002
ACH-000257,-0.850536827643
ACH-000258,0.12248191059800001
ACH-000259,-0.180377136358
ACH-000260,-0.258669908935
ACH-000261,-0.22460404320900001
ACH-000262,-0.307667980384
ACH-000263,-0.170427604066
ACH-000264,-0.106439148154
ACH-000265,-0.113224425296
ACH-000266,-0.127234899583
ACH-000272,-0.10059768327299999
ACH-000273,-0.10926914187100001
ACH-000274,-0.270408760142
ACH-000277,-0.04707570446409999
ACH-000278,-0.154837640305
ACH-000279,-0.325773888026
ACH-000280,-0.28742814499
ACH-000281,-0.124516828827
ACH-000288,-0.12269125709
ACH-000291,-0.20873556401
ACH-000293,-0.074016301331
ACH-000294,-0.48759642524999997
ACH-000295,-0.09759362626599999
ACH-000296,-0.22706146264899998
ACH-000302,-0.20981285294500002
ACH-000304,-0.11393826616800001
ACH-000307,-0.156479880356
ACH-000308,-0.211908377516
ACH-000310,-0.174815890548
ACH-000311,-0.06001937738990001
ACH-000312,-0.23050156988200002
ACH-000315,-0.38310973195799997
ACH-000316,-0.21425206748
ACH-000317,-0.337303913772
ACH-000318,-0.036790802968599996
ACH-000319,-0.107886470525
ACH-000320,-0.159692142236
ACH-000322,-0.20778370422800002
ACH-000323,-0.331783032386
ACH-000324,-0.252934245435
ACH-000329,-0.30349306899399997
ACH-000330,-0.265854259127
ACH-000331,-0.119767189687
ACH-000332,-0.16925499566399999
ACH-000334,-0.540149029403
ACH-000335,-0.21605274603500002
ACH-000336,-0.537542606776
ACH-000337,-0.126358838351
ACH-000339,-0.24508296245499997
ACH-000341,-0.051202563715500006
ACH-000348,-0.207333089094
ACH-000350,-0.138952274289
ACH-000352,-0.0546235329329
ACH-000356,-0.237932989389
ACH-000361,0.08706729672430001
ACH-000362,-0.142054011838
ACH-000363,-0.289949739754
ACH-000364,-0.264858625523
ACH-000365,-0.22545766801199998
ACH-000366,-0.277299435274
ACH-000368,-0.212144253061
ACH-000374,-0.0654816911307
ACH-000375,-0.0139192437091
ACH-000376,-0.217615270583
ACH-000381,-0.357833158019
ACH-000383,-0.19057440590100003
ACH-000387,-0.15993959416
ACH-000389,-0.500510119238
ACH-000390,-0.09445200278719999
ACH-000393,-0.209728083596
ACH-000395,-0.249613857572
ACH-000397,-0.344177303817
ACH-000401,-0.108586804152
ACH-000402,-0.347879402536
ACH-000403,-0.220503621993
ACH-000404,0.0588318255564
ACH-000406,-0.24711362546399998
ACH-000407,-0.10624385723999999
ACH-000408,-0.232529356661
ACH-000410,-0.0674870897206
ACH-000411,-0.134895469514
ACH-000414,-0.165158525207
ACH-000415,-0.177343775856
ACH-000416,-0.259196333361
ACH-000420,-0.187500814529
ACH-000421,-0.18777682249000002
ACH-000424,-0.00353743297426
ACH-000425,-0.202439889632
ACH-000426,-0.18045698987599998
ACH-000427,-0.353861175469
ACH-000433,-0.300583837809
ACH-000436,-0.428209650799
ACH-000444,-0.160420804221
ACH-000445,-0.411644661082
ACH-000448,-0.304399479922
ACH-000450,-0.10770926183700001
ACH-000452,-0.167164984249
ACH-000454,-0.32573353610800004
ACH-000458,-0.23691773954300002
ACH-000459,-0.17808140076499998
ACH-000460,-0.25438343160599997
ACH-000461,-0.184242567222
ACH-000463,-0.09432627063349999
ACH-000464,0.00071418224276
ACH-000466,-0.348418739737
ACH-000467,-0.206651295229
ACH-000468,-0.25056813393800004
ACH-000469,-0.250118493838
ACH-000470,-0.0809034338288
ACH-000471,-0.172027946547
ACH-000472,-0.313629099599
ACH-000473,-0.112740755771
ACH-000475,-0.182241742924
ACH-000476,-0.23070390373100003
ACH-000477,-0.0192397618449
ACH-000480,-0.163205546532
ACH-000481,-0.130745362358
ACH-000483,-0.33056763355999996
ACH-000484,-0.407399677035
ACH-000485,-0.0439063454355
ACH-000486,-0.14779972183700002
ACH-000487,-0.15223006488
ACH-000488,-0.09393450624220001
ACH-000490,-0.278497436963
ACH-000491,-0.253729755721
ACH-000495,-0.22109312069899997
ACH-000496,-0.137405883486
ACH-000499,-0.25253597418900003
ACH-000500,-0.35379755024099996
ACH-000502,-0.162246647469
ACH-000503,-0.0242674498011
ACH-000505,-0.167376751386
ACH-000507,-0.110340389069
ACH-000510,-0.06778939966469999
ACH-000511,-0.173261203362
ACH-000512,-0.43739541852499997
ACH-000516,-0.27272103445
ACH-000517,-0.21491300540199998
ACH-000518,-0.133466190076
ACH-000520,-0.18884812789299998
ACH-000521,-0.058040143587699995
ACH-000522,-0.238460520273
ACH-000524,-0.256041233067
ACH-000527,-0.12302681843800001
ACH-000528,-0.159247251767
ACH-000537,-0.43132298032899996
ACH-000541,-0.25596687825
ACH-000542,-0.18343290379299998
ACH-000544,-0.0982456003761
ACH-000545,-0.126154305045
ACH-000547,-0.09095103057019999
ACH-000548,-0.33097869085799997
ACH-000549,-0.355976766511
ACH-000550,-0.26749634569200004
ACH-000552,-0.0719757284584
ACH-000556,-0.118172374952
ACH-000557,-0.0685584730745
ACH-000570,-0.374981436542
ACH-000571,-0.36775271636100004
ACH-000573,-0.34233377446999996
ACH-000576,-0.14852085099
ACH-000580,-0.43548786124
ACH-000584,-0.251044207295
ACH-000585,-0.231529348229
ACH-000588,-0.282722256472
ACH-000589,-0.2232549353
ACH-000591,-0.212194637811
ACH-000593,-0.205775469299
ACH-000600,-0.11941099659900001
ACH-000601,-0.154117323966
ACH-000604,-0.462981710778
ACH-000605,-0.214899248523
ACH-000606,-0.289664637354
ACH-000608,-0.191127112826
ACH-000614,-0.034947432492
ACH-000616,-0.143861868454
ACH-000618,-0.169829767773
ACH-000619,-0.161636071078
ACH-000620,-0.20373636982
ACH-000621,-0.165672308918
ACH-000622,-0.352610348043
ACH-000623,-0.36636262091399996
ACH-000624,-0.18592066790999998
ACH-000627,-0.16255726455999997
ACH-000630,-0.159308700166
ACH-000632,-0.224433650808
ACH-000633,-0.25533976639199996
ACH-000637,-0.137904312136
ACH-000638,-0.0861341113206
ACH-000646,-0.0803776325556
ACH-000647,-0.14775639648
ACH-000648,-0.08757975954389999
ACH-000649,-0.351578530954
ACH-000651,-0.26195838066300003
ACH-000652,-0.37534050047899997
ACH-000653,-0.0281292040382
ACH-000657,-0.150273011446
ACH-000658,-0.14320671411699998
ACH-000661,-0.36101569367799996
ACH-000662,-0.634413331009
ACH-000663,-0.143945521569
ACH-000665,-0.131312454048
ACH-000671,-0.246093721318
ACH-000673,-0.2955569364
ACH-000676,-0.194251094804
ACH-000677,0.107311115582
ACH-000681,-0.161498575425
ACH-000682,-0.3077227925
ACH-000683,-0.123450802399
ACH-000684,-0.23686963525199997
ACH-000688,-0.0324147043968
ACH-000693,-0.098310397369
ACH-000694,-0.257968058967
ACH-000695,-0.281457352672
ACH-000696,-0.20145272660799998
ACH-000697,0.03082164848
ACH-000699,-0.23253903205200002
ACH-000701,-0.144422940891
ACH-000706,0.00798827595765
ACH-000711,-0.18864571310699998
ACH-000713,-0.183344007388
ACH-000714,-0.27452480212499997
ACH-000718,-0.33972080527099996
ACH-000720,-0.0716049814182
ACH-000721,-0.148689038105
ACH-000724,0.0190069470063
ACH-000725,-0.336755442313
ACH-000732,-0.0837378276407
ACH-000734,-0.277514279282
ACH-000735,-0.127446178475
ACH-000736,-0.374756394315
ACH-000738,-0.213409576475
ACH-000746,-0.128419023583
ACH-000747,-0.198993965406
ACH-000748,-0.227247435277
ACH-000753,-0.10385182354900001
ACH-000756,-0.219161192778
ACH-000757,-0.28489801353300004
ACH-000758,-0.14456357626
ACH-000760,-0.25897102878199996
ACH-000763,-0.24038610302900001
ACH-000764,-0.161809616331
ACH-000765,-0.17353752692000002
ACH-000766,-0.14480266412
ACH-000767,-0.027232154678
ACH-000768,-0.153767052213
ACH-000769,-0.334827518876
ACH-000770,-0.213763512365
ACH-000771,-0.23036738307500002
ACH-000773,-0.182431082023
ACH-000776,-0.138869916624
ACH-000777,-0.187358802616
ACH-000778,-0.157258789035
ACH-000781,-0.12423391918
ACH-000782,-0.048116325005
ACH-000783,-0.145420244081
ACH-000784,-0.182673391789
ACH-000785,0.0012582804588699998
ACH-000787,-0.17024985274
ACH-000788,-0.239058699685
ACH-000791,-0.127321231822
ACH-000792,-0.235105501569
ACH-000794,-0.32134331603
ACH-000796,-0.22510069317200002
ACH-000799,-0.06129535964459999
ACH-000800,-0.0489052434976
ACH-000802,-0.152179455664
ACH-000804,-0.005213657667220001
ACH-000805,-0.0929240798297
ACH-000809,-0.09275394525789998
ACH-000810,-0.214381391293
ACH-000811,-0.151374545611
ACH-000817,-0.215484283982
ACH-000819,-0.165813827687
ACH-000820,-0.116203839506
ACH-000821,-0.42433095736800003
ACH-000822,-0.112906307997
ACH-000823,-0.0582221558779
ACH-000824,-0.38455031426200004
ACH-000827,-0.235352497016
ACH-000829,-0.295936853864
ACH-000831,-0.164845204527
ACH-000832,-0.14521513972
ACH-000833,-0.180784573394
ACH-000834,-0.206714414401
ACH-000835,-0.22796009208700002
ACH-000836,-0.158670977664
ACH-000837,-0.0652059059559
ACH-000838,-0.491861454506
ACH-000839,-0.201889502863
ACH-000840,-0.07817346090169999
ACH-000841,-0.0697957267692
ACH-000843,-0.133865772969
ACH-000846,-0.173476149853
ACH-000847,-0.26345351601399997
ACH-000848,-0.158189483502
ACH-000849,-0.256126064227
ACH-000851,-0.12762266149499998
ACH-000855,-0.33956521024400005
ACH-000856,-0.197591217104
ACH-000858,-0.34759990948700004
ACH-000859,-0.32380697149099996
ACH-000861,-0.274452490347
ACH-000862,-0.22914928393800002
ACH-000865,-0.257487500751
ACH-000866,-0.231241362502
ACH-000867,-0.17792815652
ACH-000869,-0.237817947593
ACH-000872,-0.174776547016
ACH-000873,-0.0861064864775
ACH-000876,-0.356989471144
ACH-000878,-0.140703174265
ACH-000880,-0.19119432609200002
ACH-000881,-0.141728440475
ACH-000882,-0.161734493471
ACH-000884,-0.176177523835
ACH-000885,-0.35934852970799996
ACH-000887,-0.355903437061
ACH-000888,-0.0770493939228
ACH-000889,-0.172729643712
ACH-000890,-0.28253896686999996
ACH-000896,-0.285965308494
ACH-000898,-0.243046832497
ACH-000900,-0.0391449743086
ACH-000901,-0.21795621154
ACH-000905,-0.194358320713
ACH-000906,-0.15107628190300001
ACH-000907,-0.44653525145000006
ACH-000910,-0.321799693524
ACH-000911,-0.16795173221299997
ACH-000912,-0.133436382724
ACH-000913,-0.0887556221553
ACH-000915,-0.314854282493
ACH-000916,-0.312500826478
ACH-000917,-0.221117554888
ACH-000921,-0.18374095454300002
ACH-000924,-0.23891445708
ACH-000926,-0.0289766698537
ACH-000928,-0.11764314712099999
ACH-000929,-0.20173616315200002
ACH-000932,-0.18347229117400002
ACH-000935,-0.175325641415
ACH-000936,-0.242173124959
ACH-000937,-0.19499229519900002
ACH-000938,-0.10910724095799999
ACH-000939,-0.223306818757
ACH-000941,-0.391709068799
ACH-000943,-0.225267999233
ACH-000946,-0.214483325066
ACH-000947,-0.156130303423
ACH-000948,-0.103488073829
ACH-000950,-0.335587656365
ACH-000953,-0.34514287205399996
ACH-000957,-0.102990176656
ACH-000958,-0.388199657849
ACH-000960,-0.17588404653200002
ACH-000963,-0.211670119915
ACH-000968,-0.108510750699
ACH-000969,-0.222485765661
ACH-000973,-0.10482761433700001
ACH-000974,-0.13790511840800002
ACH-000975,-0.260813784716
ACH-000976,-0.230138302918
ACH-000978,-0.505026923748
ACH-000980,-0.24495390155299998
ACH-000984,-0.14326511493
ACH-000986,-0.23329371723700001
ACH-000988,-0.337228562382
ACH-000993,-0.164221016056
ACH-000994,0.235040471166
ACH-000996,-0.0917196674317
ACH-001001,-0.285264458004
ACH-001020,-0.554790506652
ACH-001028,-0.19080254525899998
ACH-001031,-0.264161805589
ACH-001038,-0.166795330685
ACH-001048,-0.254841571049
ACH-001050,-0.333646240245
ACH-001053,-0.041718738292099995
ACH-001054,-0.19729786116999998
ACH-001061,-0.209704442688
ACH-001067,-0.16754957865700001
ACH-001075,-0.18025512524300003
ACH-001096,-0.212104846095
ACH-001128,-0.157452089665
ACH-001134,-0.23089639752500002
ACH-001151,-0.266651973648
ACH-001163,0.019584374816099998
ACH-001164,-0.0912569669695
ACH-001173,-0.278405405306
ACH-001183,-0.310147079871
ACH-001184,-0.21905859128400001
ACH-001190,-0.248261994623
ACH-001192,-0.311082464987
ACH-001193,-0.153679545261
ACH-001196,-0.08481403146019999
ACH-001197,-0.10424141174900001
ACH-001205,-0.245226330147
ACH-001211,-0.0586575631817
ACH-001212,0.06120679706880001
ACH-001228,-0.14110462764
ACH-001232,-0.150068233951
ACH-001239,-0.18108694389000002
ACH-001274,-0.0686269484558
ACH-001275,-0.37114156733099996
ACH-001277,-0.180025303702
ACH-001278,-0.143721005274
ACH-001280,-0.0860394269248
ACH-001283,-0.0893304300442
ACH-001289,-0.0888567509357
ACH-001295,-0.197715306625
ACH-001300,-0.200550004552
ACH-001301,-0.129715151292
ACH-001302,-0.511098878843
ACH-001303,-0.2015875164
ACH-001306,-0.241491509175
ACH-001318,-0.056136074089599995
ACH-001322,-0.08933758601839999
ACH-001328,-0.130969026433
ACH-001332,-0.353491620582
ACH-001333,-0.114180857178
ACH-001336,-0.10907681981899998
ACH-001340,-0.183042251978
ACH-001346,-0.226380616595
ACH-001353,-0.156145492063
ACH-001354,-0.272196974873
ACH-001367,-0.48384383515900004
ACH-001368,-0.13411049495400001
ACH-001374,-0.07649503367169999
ACH-001375,-0.0956235453799
ACH-001377,-0.219159869098
ACH-001380,-0.147629541467
ACH-001391,-0.274791868056
ACH-001407,-0.0416117757974
ACH-001408,-0.233845863708
ACH-001413,-0.19829134508299998
ACH-001430,-0.415365516559
ACH-001431,-0.212098073615
ACH-001450,-0.243424670249
ACH-001496,-0.280360963732
ACH-001500,-0.225163444172
ACH-001521,-0.101878040008
ACH-001523,-0.14138692433800001
ACH-001532,-0.29624057155
ACH-001536,-0.136066995497
ACH-001550,-0.324953020086
ACH-001552,-0.22568300439599998
ACH-001554,-0.255006503558
ACH-001645,-0.251353215322
ACH-001654,-0.215071802888
ACH-001715,-0.35424621435000003
ACH-001735,-0.20973624033799998
ACH-001736,-0.25610170962400003
ACH-001737,0.0527213318931
ACH-001740,-0.118012710641
ACH-001745,-0.220224601948
ACH-001750,0.0228904843196
ACH-001765,-0.178752802216
ACH-001956,-0.246357208591
ACH-001957,-0.09892568148110001
