,APBB3 (10307)
ACH-000264,-0.143444920944
ACH-000265,-0.106028263289
ACH-000266,-0.223898373596
ACH-000272,-0.04528982043
ACH-000273,-0.0348379951111
ACH-000274,-0.14517335684399998
ACH-000277,-0.18600522915399997
ACH-000278,-0.11579109732899999
ACH-000279,-0.11989431447000001
ACH-000280,-0.022598645990400002
ACH-000281,-0.223376306746
ACH-000288,-0.06020573834290001
ACH-000291,-0.158068210845
ACH-000293,-0.250867409642
ACH-000294,-0.108017938955
ACH-000295,0.030022567724799998
ACH-000296,-0.249148549534
ACH-000302,-0.019299017862900003
ACH-000304,0.0817376588923
ACH-000307,-0.209736857546
ACH-000308,-0.10958709609400001
ACH-000310,-0.23148952600000003
ACH-000311,-0.118029898485
ACH-000312,-0.0569521283588
ACH-000315,-0.0556605281944
ACH-000316,0.0450165509134
ACH-000317,-0.0623013714355
ACH-000318,-0.0099449873945
ACH-000319,-0.0401478825925
ACH-000320,-0.300832464052
ACH-000322,-0.0233717620247
ACH-000323,0.0585590964064
ACH-000324,-0.241732534382
ACH-000329,-0.104846315538
ACH-000330,-0.17385342228599998
ACH-000331,-0.17890582358399998
ACH-000332,-0.207087883983
ACH-000334,-0.050862177187299996
ACH-000335,-0.130583743252
ACH-000336,-0.0777692485839
ACH-000337,-0.44037079569300003
ACH-000339,-0.153605888567
ACH-000341,-0.335567572645
ACH-000348,-0.151842837357
ACH-000350,-0.105350242147
ACH-000352,-0.0519543275849
ACH-000356,-0.0885090877637
ACH-000361,-0.235855052612
ACH-000362,-0.145929884841
ACH-000363,-0.106830434251
ACH-000364,0.006934220999520001
ACH-000365,-0.0481358413021
ACH-000366,-0.09884891067530001
ACH-000368,-0.232895084925
ACH-000374,-0.005249473882729999
ACH-000375,-0.025661104197800003
ACH-000376,-0.0819944498678
ACH-000381,-0.111803969982
ACH-000383,-0.107306249764
ACH-000387,-0.137380668904
ACH-000389,-0.0509281291055
ACH-000390,-0.029211909218799997
ACH-000393,-0.357520408183
ACH-000395,-0.0133610377642
ACH-000397,-0.168758641489
ACH-000401,-0.0116923014389
ACH-000402,-0.191178009822
ACH-000403,-0.215995561091
ACH-000404,-0.0816440860692
ACH-000406,-0.11512147589999999
ACH-000407,-0.116778318355
ACH-000408,0.0344705011788
ACH-000410,-0.108278754793
ACH-000411,-0.08509967135389998
ACH-000414,-0.0776199451927
ACH-000415,0.0130709349477
ACH-000416,-0.0526442389531
ACH-000420,-0.0211643568843
ACH-000421,-0.0488396198589
ACH-000424,0.022660271193900003
ACH-000425,-0.0592613130244
ACH-000426,-0.0946690790007
ACH-000427,0.0300929653504
ACH-000433,-0.20936164048099998
ACH-000436,-0.28179773391
ACH-000444,-0.0284920819518
ACH-000445,-0.0397255921595
ACH-000448,-0.0272108878137
ACH-000450,0.0308204289494
ACH-000452,-0.013473117345700001
ACH-000454,0.0639339062282
ACH-000458,-0.119676330472
ACH-000459,0.07651558440299999
ACH-000460,-0.19965045315299998
ACH-000461,-0.166799216391
ACH-000463,-0.08450072312930001
ACH-000464,-0.136217551206
ACH-000466,-0.034138813719700005
ACH-000467,-0.12865074423
ACH-000468,-0.05560451579609999
ACH-000469,-0.0317699911048
ACH-000470,-0.0695616848913
ACH-000471,-0.015235086475
ACH-000472,-0.13938964804600001
ACH-000473,0.0872451146153
ACH-000475,-0.06907387801360002
ACH-000476,-0.1616950514
ACH-000477,0.0475853004974
ACH-000480,0.0512912654952
ACH-000481,-0.217145600921
ACH-000483,0.051193906373399996
ACH-000484,-0.201313194087
ACH-000485,-0.09153985547
ACH-000486,-0.102148468571
ACH-000487,-0.0710148044011
ACH-000488,-0.07256182559989999
ACH-000490,-0.11307125436799999
ACH-000491,-0.0911034464962
ACH-000495,-0.187183604734
ACH-000496,-0.0634340196253
ACH-000499,-0.00458304161025
ACH-000500,-0.32087475239
ACH-000502,-0.0595921317636
ACH-000503,-0.018028820391
ACH-000505,-0.100559120531
ACH-000507,-0.0896098334599
ACH-000510,-0.06949057670239998
ACH-000511,-0.20579290281399998
ACH-000512,0.08924411430279999
ACH-000516,-0.11760422392200001
ACH-000517,-0.147941552443
ACH-000518,-0.0951851374917
ACH-000520,-0.34151170554
ACH-000521,-0.100390467271
ACH-000522,-0.054536222760300006
ACH-000524,-0.10851792537499999
ACH-000527,-0.11005477160499999
ACH-000528,-0.16905433661699998
ACH-000537,0.0544002207802
ACH-000541,0.266020170834
ACH-000542,-0.0951040948381
ACH-000544,-0.154991048565
ACH-000545,-0.0821191550694
ACH-000547,0.0137467558883
ACH-000548,-0.008757777750450002
ACH-000549,-0.07626353778039999
ACH-000550,-0.190677906394
ACH-000552,-0.20004802058899998
ACH-000556,-0.0188833361228
ACH-000557,-0.060999629327999995
ACH-000570,-0.181503240569
ACH-000571,-0.127955413169
ACH-000573,-0.24349697288199998
ACH-000576,-0.13745442599500002
ACH-000580,0.0802026291044
ACH-000584,-0.046736887144
ACH-000585,-0.15075647394799999
ACH-000588,0.09667029321529999
ACH-000589,-0.09182725490289999
ACH-000591,-0.03964004138280001
ACH-000593,-0.122308339366
ACH-000600,0.004920425893770001
ACH-000601,-0.0913272510863
ACH-000604,0.036148720777500004
ACH-000605,-0.017894885657200002
ACH-000606,-0.11067642298699999
ACH-000608,-0.0366100079736
ACH-000614,-0.093054293217
ACH-000616,-0.04523028149569999
ACH-000618,-0.0059884525890600004
ACH-000619,-0.161434846522
ACH-000620,-0.0587771333899
ACH-000621,0.00559781777917
ACH-000622,-0.163182473244
ACH-000623,-0.108805332676
ACH-000624,-0.155698478821
ACH-000627,-0.209997368153
ACH-000630,-0.10169334527200001
ACH-000632,-0.12473544837999999
ACH-000633,-0.0132588368154
ACH-000637,0.0488689799434
ACH-000638,-0.40220849318
ACH-000646,-0.0757308514143
ACH-000647,-0.203602008202
ACH-000648,-0.0276876190902
ACH-000649,-0.0735377233813
ACH-000651,-0.13219695675100002
ACH-000652,-0.09735977582180001
ACH-000653,-0.103364106932
ACH-000657,-0.0711851651806
ACH-000658,-0.07801314190539999
ACH-000661,-0.150239645485
ACH-000662,0.051054992232599995
ACH-000663,-0.0698153742723
ACH-000665,-0.169565452085
ACH-000671,-0.1330374794
ACH-000673,-0.149964495237
ACH-000676,-0.16819765453899999
ACH-000677,0.0846122617751
ACH-000681,-0.039996871156300004
ACH-000682,-0.14835837125499998
ACH-000683,-0.106208464268
ACH-000684,-0.060282104712399996
ACH-000688,-0.0328481124832
ACH-000693,-0.17347262318300002
ACH-000694,-0.0560370493215
ACH-000695,-0.231018623499
ACH-000696,-0.159905154741
ACH-000697,-0.17340984269200002
ACH-000699,-0.0819725233138
ACH-000701,-0.112367963488
ACH-000706,0.0155406887564
ACH-000711,-0.195563840117
ACH-000713,-0.0517076566773
ACH-000714,-0.096872339712
ACH-000718,-0.12994433685
ACH-000720,0.023991971448300002
ACH-000721,-0.127197323453
ACH-000724,-0.14321159538699998
ACH-000725,0.08833673655030001
ACH-000732,-0.25506463557500003
ACH-000734,0.0219826147927
ACH-000735,-0.137032155262
ACH-000736,-0.28061901479
ACH-000738,-0.0354237070032
ACH-000746,-0.05660998246119999
ACH-000747,-0.125439390407
ACH-000748,-0.142148069439
ACH-000753,-0.184761165861
ACH-000756,-0.016152319095999998
ACH-000757,-0.215045675394
ACH-000758,0.0997762863401
ACH-000760,-0.056455903260500005
ACH-000763,-0.192483677416
ACH-000764,-0.04440298722969999
ACH-000765,-0.0496344393501
ACH-000766,-0.0031518453277600005
ACH-000767,-0.11184506123
ACH-000768,-0.0567130928001
ACH-000769,-0.146899231748
ACH-000770,-0.0635741772352
ACH-000771,-0.105706139493
ACH-000773,-0.17305181751600002
ACH-000776,0.00903804559186
ACH-000777,0.0168542233265
ACH-000778,-0.0807945700857
ACH-000781,-0.144353715672
ACH-000782,-0.061047336737599996
ACH-000783,-0.195106240583
ACH-000784,-0.0677258374884
ACH-000785,-0.132447267975
ACH-000787,-0.0643912079288
ACH-000788,-0.0877814054064
ACH-000791,-0.254496866732
ACH-000792,-0.124505297063
ACH-000794,-0.0162746563425
ACH-000796,-0.20213444222600002
ACH-000799,-0.265986553377
ACH-000800,-0.22038825986699997
ACH-000802,-0.281208283377
ACH-000804,-0.244283550425
ACH-000805,-0.113184339726
ACH-000809,-0.08454105509910001
ACH-000810,-0.0861596186128
ACH-000811,-0.237010563805
ACH-000817,0.0313519231075
ACH-000819,-0.185389884478
ACH-000820,0.0441900977544
ACH-000821,-0.205604639743
ACH-000822,-0.21699248020300002
ACH-000823,0.00508792394984
ACH-000824,-0.149582050653
ACH-000827,-0.0646328371184
ACH-000829,-0.103511664923
ACH-000831,-0.009229453413579999
ACH-000832,-0.200024964023
ACH-000833,-0.035294152753
ACH-000834,-0.09084449306089999
ACH-000835,-0.0703395580067
ACH-000836,-0.007236801953520001
ACH-000837,-0.191498326726
ACH-000838,-0.161244466359
ACH-000839,-0.05311943086180001
ACH-000840,-0.18306463205200002
ACH-000841,-0.27422891238200003
ACH-000843,-0.0298983260485
ACH-000846,-0.254974304356
ACH-000847,-0.09413888549
ACH-000848,-0.175910613356
ACH-000849,-0.11818953942299999
ACH-000851,-0.37917340221600004
ACH-000855,0.04229990485230001
ACH-000856,-0.00158539495818
ACH-000858,-0.0224839346555
ACH-000859,-0.07303527670139999
ACH-000861,-0.07324928269780001
ACH-000862,-0.016456701453200002
ACH-000865,-0.10702851976700001
ACH-000866,-0.0704773642899
ACH-000867,-0.0865427822835
ACH-000869,-0.019200780957099997
ACH-000872,-0.154485770798
ACH-000873,-0.0368218330447
ACH-000876,-0.08138124391099999
ACH-000878,-0.208567755153
ACH-000880,-0.230772357407
ACH-000881,-0.10067317996200001
ACH-000882,-0.0454959527094
ACH-000884,-0.118914905137
ACH-000885,-0.08258278782339999
ACH-000887,-0.07568951432410001
ACH-000888,-0.09155586892920001
ACH-000889,-0.200059165141
ACH-000890,-0.241738162392
ACH-000896,-0.12370403350999999
ACH-000898,-0.0806429587055
ACH-000900,-0.259067543883
ACH-000901,-0.17973020867199999
ACH-000905,-0.062095935159400005
ACH-000906,-0.148555038436
ACH-000907,0.006798361107109999
ACH-000910,-0.0142486831682
ACH-000911,-0.09374200575960001
ACH-000912,-0.111859932143
ACH-000913,-0.32531616532499996
ACH-000915,-0.0385071031403
ACH-000916,-0.152758128409
ACH-000917,-0.147268599706
ACH-000921,-0.109179247078
ACH-000924,-0.100562085819
ACH-000926,-0.074640972468
ACH-000928,-0.23864277265
ACH-000929,-0.026102180235099998
ACH-000932,-0.008756270990459999
ACH-000935,-0.059845944077500005
ACH-000936,-0.0891929589401
ACH-000937,0.0308442582994
ACH-000938,-0.09716748194210001
ACH-000939,-0.226444154014
ACH-000941,-0.141912420634
ACH-000943,-0.0507734726191
ACH-000946,-0.18867402769799999
ACH-000947,-0.029153114274400004
ACH-000948,-0.18481729474800002
ACH-000950,-0.187131651493
ACH-000953,-0.08891659412969999
ACH-000957,-0.09784532110260001
ACH-000958,-0.181066858666
ACH-000960,-0.060992113324300004
ACH-000963,-0.36934569289499997
ACH-000968,-0.07377068424080001
ACH-000969,-0.283689857645
ACH-000973,-0.143872873425
ACH-000974,-0.11684051449100001
ACH-000975,-0.153242734346
ACH-000976,-0.11483668268200001
ACH-000978,0.167639957325
ACH-000980,-0.0815084540901
ACH-000984,-0.18750112493299997
ACH-000986,-0.141556325544
ACH-000988,-0.244338026362
ACH-000993,0.117007398946
ACH-000994,-0.0312466552365
ACH-000996,-0.307618002973
ACH-001001,-0.0556530880045
ACH-001020,0.0299475685294
ACH-001028,-0.123526728572
ACH-001031,-0.1532723967
ACH-001038,-0.121387213106
ACH-001048,-0.143387431462
ACH-001050,0.00389502605554
ACH-001053,-0.08309054304880001
ACH-001054,-0.196107548946
ACH-001061,-0.022175121117599998
ACH-001067,-0.125404946361
ACH-001075,-0.0601953327015
ACH-001096,0.0064075777022599995
ACH-001128,-0.255775283495
ACH-001134,-0.059484190769100005
ACH-001151,-0.09664558959439999
ACH-001163,-0.159221477288
ACH-001164,0.0801837274698
ACH-001173,-0.08933831024160001
ACH-001183,-0.141026905988
ACH-001184,0.128558431119
ACH-001190,-0.0989677694985
ACH-001192,-0.10930053083699999
ACH-001193,-0.0389637917354
ACH-001196,-0.102993282339
ACH-001197,-0.0705360211903
ACH-001205,-0.198276136553
ACH-001211,0.0214899923536
ACH-001212,0.0912033762893
ACH-001228,-0.120433179955
ACH-001232,-0.0900660283433
ACH-001239,-0.135068615024
ACH-001274,-0.14732242043500002
ACH-001275,-0.08479805238299999
ACH-001277,0.005525781159250001
ACH-001278,-0.0952589264029
ACH-001280,0.125637223557
ACH-001283,-0.11329349875900001
ACH-001289,-0.08352468821810001
ACH-001295,-0.192085296331
ACH-001300,0.0029131382079699997
ACH-001301,-0.00926295001352
ACH-001302,-0.0569231315505
ACH-001303,0.0154761522601
ACH-001306,-0.00925885506176
ACH-001318,-0.17866963532000002
ACH-001322,-0.14221599286599998
ACH-001328,0.0009991590063730001
ACH-001332,0.0846451073763
ACH-001333,-0.056430612987
ACH-001336,-0.17519884792800003
ACH-001340,-0.0693398212245
ACH-001346,-0.197840906351
ACH-001353,-0.164345991853
ACH-001354,0.184976753013
ACH-001367,-0.0931555017823
ACH-001368,-0.0847955715609
ACH-001374,-0.0312589207059
ACH-001375,-0.0678344950447
ACH-001377,-0.146185524609
ACH-001380,-0.133670054769
ACH-001391,-0.057345083188300006
ACH-001407,-0.15811990018400002
ACH-001408,0.073048246092
ACH-001413,-0.241340270196
ACH-001430,0.081450449004
ACH-001431,-0.177288288436
ACH-001450,-0.10491499804300002
ACH-001496,-0.142893769636
ACH-001500,-0.0400286059805
ACH-001521,0.0337755734846
ACH-001523,0.00304200408062
ACH-001532,-0.0330200264684
ACH-001536,-0.164147215472
ACH-001550,-0.059865250688800005
ACH-001552,-0.0983068717962
ACH-001554,-0.0475148067849
ACH-001645,-0.16055625509299998
ACH-001654,-0.026280836959700002
ACH-001715,-0.145955867849
ACH-001735,-0.0583663856783
ACH-001736,-0.11599421485200001
ACH-001737,-0.173828491485
ACH-001740,-0.303730379379
ACH-001745,-0.187275707634
ACH-001750,-0.124847721902
ACH-001765,0.025939450422799996
ACH-001956,-0.0841833622076
ACH-001957,-0.156548327927
