,NR1D2 (9975)
ACH-000004,0.120044092383
ACH-000007,0.295822980489
ACH-000009,0.0686649374438
ACH-000011,0.175614093632
ACH-000012,0.0471342512046
ACH-000013,0.0380357614609
ACH-000014,0.23747704998100003
ACH-000015,0.269253455272
ACH-000017,0.0758270638625
ACH-000018,0.20782490975499998
ACH-000019,0.0977398315209
ACH-000021,0.222955745945
ACH-000022,0.0554473970856
ACH-000025,-0.0419931069431
ACH-000028,0.152246402099
ACH-000030,0.0805639700918
ACH-000035,0.109522823238
ACH-000036,0.141655481097
ACH-000037,0.112172110222
ACH-000039,0.276878112067
ACH-000040,0.168856845407
ACH-000041,0.17559420709100002
ACH-000042,0.102279581312
ACH-000045,0.15905606665
ACH-000047,0.176929729589
ACH-000052,0.021594998856200004
ACH-000053,0.188711555426
ACH-000054,0.132641538956
ACH-000055,0.0636859995958
ACH-000060,0.199970905168
ACH-000067,0.0640521482307
ACH-000070,0.16822090988
ACH-000075,0.183354371072
ACH-000078,0.230856664214
ACH-000082,0.079564924124
ACH-000085,0.297136481276
ACH-000086,0.143988680961
ACH-000087,0.0306801764706
ACH-000092,0.14087625349400001
ACH-000095,0.021873707023
ACH-000097,0.264255509258
ACH-000098,0.17603348180599998
ACH-000099,0.24054565743
ACH-000108,0.168615177905
ACH-000113,0.125750324936
ACH-000115,0.18512778189100002
ACH-000116,0.18651180889000002
ACH-000118,0.234387695478
ACH-000120,0.0822953409078
ACH-000123,0.131345280179
ACH-000127,0.171443681215
ACH-000128,0.11330768311799999
ACH-000132,0.164696097477
ACH-000133,0.209333989805
ACH-000137,-0.00965852134599
ACH-000138,0.07915763661860001
ACH-000142,0.188931195556
ACH-000143,0.0386336009083
ACH-000146,0.2853268328
ACH-000148,0.170212949036
ACH-000150,-0.0368732083854
ACH-000152,0.0503512468561
ACH-000153,0.43025850399899995
ACH-000159,-0.0146184692562
ACH-000160,0.0870078533591
ACH-000163,0.100275530185
ACH-000167,0.000292601474326
ACH-000168,-0.0417885445274
ACH-000169,0.146353078129
ACH-000178,0.23130035888599998
ACH-000182,0.054819893345599995
ACH-000183,0.313823514614
ACH-000188,0.21076710487199998
ACH-000189,0.352736620269
ACH-000190,-0.10407846258999999
ACH-000198,0.23892196189800002
ACH-000204,0.122039570099
ACH-000206,0.11766696234999999
ACH-000207,0.158729250075
ACH-000211,0.05590480412959999
ACH-000215,0.215253662954
ACH-000221,0.059998363157
ACH-000222,0.0322131554687
ACH-000223,0.177723865163
ACH-000226,0.137597741229
ACH-000227,0.07560323807620001
ACH-000228,0.064558907553
ACH-000231,0.00347949207276
ACH-000232,0.07862194151169999
ACH-000233,0.16816342106899998
ACH-000234,0.0279736130744
ACH-000235,0.162514077832
ACH-000237,-0.0249078918897
ACH-000238,-0.0168925577732
ACH-000243,0.103494443294
ACH-000244,-0.0440007018982
ACH-000246,0.0744155967062
ACH-000248,-0.087175096357
ACH-000250,0.14427545867
ACH-000251,0.179535287719
ACH-000253,-0.05022343607080001
ACH-000255,0.252066347769
ACH-000256,0.139961260766
ACH-000257,0.103549428214
ACH-000258,-0.150859000395
ACH-000259,0.217085868372
ACH-000260,0.0995673984116
ACH-000261,0.0909644008318
ACH-000262,0.10892237763599999
ACH-000263,0.012854431760400001
ACH-000264,0.08604511707810002
ACH-000265,0.20237143351599998
ACH-000266,0.166600641557
ACH-000272,-0.059312351550199996
ACH-000273,0.048100891474699994
ACH-000274,0.0581945031183
ACH-000277,0.19457379192899998
ACH-000278,-0.035078027922300005
ACH-000279,0.09923098737870001
ACH-000280,0.04169714849680001
ACH-000281,0.20342042937899998
ACH-000288,0.230080226654
ACH-000291,0.0557525726013
ACH-000293,0.09721517194450001
ACH-000294,-0.0121413508044
ACH-000295,0.0331474373713
ACH-000296,0.177056574649
ACH-000302,0.081916413485
ACH-000304,-0.09762741179039999
ACH-000307,0.105668549954
ACH-000308,0.173153796662
ACH-000310,0.0596123671233
ACH-000311,0.046365411868
ACH-000312,0.132104555504
ACH-000315,0.0204791269374
ACH-000316,0.060117338107400005
ACH-000317,0.0679632356174
ACH-000318,0.26333600232099996
ACH-000319,-0.0251396401582
ACH-000320,0.17949428814100002
ACH-000322,0.260734932128
ACH-000323,-0.0340494640692
ACH-000324,0.157449966393
ACH-000329,0.188201283989
ACH-000330,0.39348555877999997
ACH-000331,-0.0117568670581
ACH-000332,0.127676273784
ACH-000334,0.193597209843
ACH-000335,0.464880386832
ACH-000336,0.125670295958
ACH-000337,0.133381549904
ACH-000339,0.155774063052
ACH-000341,0.361991444721
ACH-000348,0.169386187525
ACH-000350,0.20060417193799998
ACH-000352,0.191641345683
ACH-000356,0.22875694685800002
ACH-000361,0.260313542478
ACH-000362,0.261107975259
ACH-000363,0.03768511003
ACH-000364,0.19993583036200002
ACH-000365,0.0789238088656
ACH-000366,0.042964312827
ACH-000368,0.125075335135
ACH-000374,0.246805217864
ACH-000375,0.036536665797599996
ACH-000376,0.21074505820099998
ACH-000381,0.335204480813
ACH-000383,0.17344836936900002
ACH-000387,0.122377558166
ACH-000389,0.159616546822
ACH-000390,0.138307330162
ACH-000393,0.263872576248
ACH-000395,-0.22070484098700002
ACH-000397,0.144409746556
ACH-000401,0.10441941532
ACH-000402,-0.26482224
ACH-000403,0.143998142283
ACH-000404,0.12274149057700001
ACH-000406,0.15981098570900001
ACH-000407,0.0823388031444
ACH-000408,0.227257435959
ACH-000410,0.0432777417813
ACH-000411,-0.023475224073299997
ACH-000414,0.326671899895
ACH-000415,0.0178530250235
ACH-000416,0.0276825156332
ACH-000420,0.08734628098639999
ACH-000421,0.12522811624500002
ACH-000424,0.186278994421
ACH-000425,0.161743267366
ACH-000426,0.33328462331799996
ACH-000427,0.27025262216400003
ACH-000433,0.37758159547
ACH-000436,0.144022143051
ACH-000444,0.135587641487
ACH-000445,0.158402033192
ACH-000448,0.0600566589604
ACH-000450,0.361580531391
ACH-000452,0.06749865286290001
ACH-000454,-0.014613472177600001
ACH-000458,0.18651787117199997
ACH-000459,0.08312764749710001
ACH-000460,0.147705243166
ACH-000461,0.00264655252265
ACH-000463,0.0830220511268
ACH-000464,0.24724464375100003
ACH-000466,0.17178936135
ACH-000467,0.0069283879433699996
ACH-000468,0.174226418679
ACH-000469,0.255335649515
ACH-000470,0.214243764701
ACH-000471,0.135113954076
ACH-000472,0.101971297448
ACH-000473,0.112471486401
ACH-000475,0.103816591964
ACH-000476,0.252749270911
ACH-000477,0.169319019977
ACH-000480,0.19773905656399998
ACH-000481,0.05287613346469999
ACH-000483,0.37299365693000003
ACH-000484,0.181852856867
ACH-000485,0.124162485451
ACH-000486,0.146401111461
ACH-000487,0.048459315283900004
ACH-000488,0.0960247616615
ACH-000490,0.0818826806135
ACH-000491,0.181352576238
ACH-000495,0.0559414619568
ACH-000496,0.164322125469
ACH-000499,0.172346358035
ACH-000500,0.27066717117600003
ACH-000502,0.0957743571046
ACH-000503,0.41178920332400004
ACH-000505,0.131274449778
ACH-000507,0.17725190804000002
ACH-000510,0.132577747986
ACH-000511,0.009269621388959998
ACH-000512,0.07927353577219999
ACH-000516,0.22275873722800002
ACH-000517,0.072673788958
ACH-000518,0.20694301064399998
ACH-000520,-0.039514756475199996
ACH-000521,0.127022461456
ACH-000522,0.171262898202
ACH-000524,0.0609865330564
ACH-000527,0.094210766357
ACH-000528,0.106361773173
ACH-000537,0.08128384597680001
ACH-000541,0.29341747743200003
ACH-000542,0.233343373209
ACH-000544,0.0982117630985
ACH-000545,0.200768042128
ACH-000547,-0.163963864937
ACH-000548,0.11795948689300001
ACH-000549,0.0182083353728
ACH-000550,0.123574979127
ACH-000552,0.264037959232
ACH-000556,0.137299748416
ACH-000557,0.240798577009
ACH-000570,0.159435019239
ACH-000571,0.105958649797
ACH-000573,0.157008634777
ACH-000576,0.13906022149800001
ACH-000580,-0.07556385451270001
ACH-000584,0.044511537392499995
ACH-000585,0.225327577429
ACH-000588,0.0926706716762
ACH-000589,0.113807109691
ACH-000591,0.146907608745
ACH-000593,0.187024402663
ACH-000600,0.236077579261
ACH-000601,0.0384797518488
ACH-000604,0.11945524648499999
ACH-000605,0.0165713638603
ACH-000606,0.09490122763419999
ACH-000608,-0.018938829922099998
ACH-000614,-0.0671273658079
ACH-000616,0.150669221097
ACH-000618,0.167307282759
ACH-000619,0.128860073109
ACH-000620,0.0407472402556
ACH-000621,0.159925515453
ACH-000622,0.242326464391
ACH-000623,0.121087218585
ACH-000624,0.0233285756655
ACH-000627,-0.0597606301657
ACH-000630,0.09487930558039999
ACH-000632,0.219725308827
ACH-000633,0.028816371546
ACH-000637,0.345728179282
ACH-000638,0.24819572848700003
ACH-000646,0.0479569033705
