,P2RY12 (64805)
ACH-000004,-0.383230149447
ACH-000007,-0.124576274851
ACH-000009,-0.110335546598
ACH-000011,-0.22201291981
ACH-000012,0.00109374542577
ACH-000013,0.023287668820700002
ACH-000014,-0.325599454636
ACH-000015,-0.15526585398099998
ACH-000017,-0.12606147246
ACH-000018,0.0456363434453
ACH-000019,0.0518254815491
ACH-000021,-0.17809587435199997
ACH-000022,-0.0926582931324
ACH-000025,-0.153592355124
ACH-000028,-0.164628275373
ACH-000030,-0.10594044671399999
ACH-000035,-0.46352299245399997
ACH-000036,-0.0869069317454
ACH-000037,-0.225770091137
ACH-000039,-0.10889730565300001
ACH-000040,-0.09784048647489998
ACH-000041,-0.302233030871
ACH-000042,-0.24087038763500002
ACH-000045,-0.0011863186523199999
ACH-000047,0.0100291363293
ACH-000052,-0.419439294442
ACH-000053,-0.09345314610580001
ACH-000054,-0.00804875348248
ACH-000055,-0.167532078672
ACH-000060,-0.252578075494
ACH-000067,-0.366526157323
ACH-000070,-0.215565699951
ACH-000075,-0.147354820972
ACH-000078,-0.0867179143633
ACH-000082,-0.151467900663
ACH-000085,-0.13906808239000001
ACH-000086,0.006553047374540001
ACH-000087,-0.0285849938608
ACH-000092,-0.247630383617
ACH-000095,-0.235291147703
ACH-000097,0.060633666328600004
ACH-000098,-0.17928274182599999
ACH-000099,-0.19283528323
ACH-000108,-0.22744891473499998
ACH-000113,-0.26408228613699997
ACH-000115,-0.00848683883054
ACH-000116,-0.0716619884143
ACH-000118,-0.137349334297
ACH-000120,-0.127401657606
ACH-000123,-0.0955412003432
ACH-000127,0.0033874586944600002
ACH-000128,-0.201855609375
ACH-000132,-0.272847677135
ACH-000133,-0.116566847727
ACH-000137,0.142172775473
ACH-000138,-0.148776902297
ACH-000142,-0.0582512510595
ACH-000143,0.146542146263
ACH-000146,-0.14153656423699998
ACH-000148,0.0100374258741
ACH-000150,-0.258209141974
ACH-000152,-0.09287627796129999
ACH-000153,0.115938829004
ACH-000159,-0.22583212888
ACH-000160,-0.274267305402
ACH-000163,-0.19169195667800001
ACH-000167,-0.20565134232299997
ACH-000168,-0.28112816848
ACH-000169,-0.207539166622
ACH-000178,-0.144827093373
ACH-000182,-0.129043519071
ACH-000183,-0.165355124437
ACH-000188,-0.0472127470602
ACH-000189,-0.114900838511
ACH-000190,-0.148250743772
ACH-000198,-0.0839226485999
ACH-000204,0.417177238966
ACH-000206,-0.109288077301
ACH-000207,-0.258461752918
ACH-000211,-0.147454490596
ACH-000215,-0.0737112747506
ACH-000221,-0.0873144351064
ACH-000222,-0.164965233971
ACH-000223,-0.09013621007190001
ACH-000226,0.0337653909547
ACH-000227,-0.184165275074
ACH-000228,-0.0486143733601
ACH-000231,-0.04811486022059999
ACH-000232,-0.0344799125257
ACH-000233,-0.315060425469
ACH-000234,-0.200439681442
ACH-000235,-0.151322137711
ACH-000237,-0.103346970559
ACH-000238,0.0574805466647
ACH-000243,-0.1614160239
ACH-000244,0.164137754069
ACH-000246,-0.0846095603297
ACH-000248,-0.120856707959
ACH-000250,-0.14653304958900001
ACH-000251,0.137189685707
ACH-000253,-0.17957559716899998
ACH-000255,-0.08525215697960001
ACH-000256,-0.36111059999399997
ACH-000257,0.0616207954952
ACH-000258,-0.22292654693100003
ACH-000259,-0.265597562495
ACH-000260,-0.199717066058
ACH-000261,-0.06752059568339999
ACH-000262,-0.125993744111
ACH-000263,-0.036866159059
ACH-000264,-0.0593382524259
ACH-000265,-0.2741472791
ACH-000266,-0.27279291773000003
ACH-000272,-0.192717842115
ACH-000273,-0.055832803224400006
ACH-000274,-0.173606007681
ACH-000277,-0.226392013039
ACH-000278,-0.0763330190447
ACH-000279,-0.170655352169
ACH-000280,-0.24449414614
ACH-000281,-0.22400769469300003
ACH-000288,-0.0760725759618
ACH-000291,-0.146844640828
ACH-000293,-0.216303271299
ACH-000294,-0.209345951655
ACH-000295,-0.129018504034
ACH-000296,-0.524864078827
ACH-000302,-0.188874450573
ACH-000304,0.37980149849399997
ACH-000307,-0.035746925796699996
ACH-000308,-0.11588816480599999
ACH-000310,-0.23787383314399999
ACH-000311,-0.227981410736
ACH-000312,-0.22650762151999998
ACH-000315,0.0647690682608
ACH-000316,-0.0456773997404
ACH-000317,-0.177090371527
ACH-000318,-0.058718274499500005
ACH-000319,0.0144725170991
ACH-000320,-0.434659894094
ACH-000322,-0.200566928924
ACH-000323,-0.27899693816300003
ACH-000324,-0.244945900934
ACH-000329,-0.256477456751
ACH-000330,-0.142762633949
ACH-000331,-0.283010300399
ACH-000332,-0.189437924709
ACH-000334,-0.0184379921725
ACH-000335,-0.005110434407300001
ACH-000336,-0.249565030858
ACH-000337,-0.153826805527
ACH-000339,-0.193047581621
ACH-000341,-0.228056268319
ACH-000348,-0.18976485252
ACH-000350,-0.182485518674
ACH-000352,-0.347201216258
ACH-000356,-0.229918413804
ACH-000361,-0.195146775401
ACH-000362,-0.110331667427
ACH-000363,-0.0335275524009
ACH-000364,-0.110755589624
ACH-000365,-0.231071038354
ACH-000366,-0.153508373354
ACH-000368,-0.110755422294
ACH-000374,-0.0165727934171
ACH-000375,-0.194614294613
ACH-000376,-0.14168847642899998
ACH-000381,-0.281465917153
ACH-000383,-0.020913838796999998
ACH-000387,-0.24087492172400002
ACH-000389,-0.13433491444499998
ACH-000390,-0.173639208495
ACH-000393,-0.170362786673
ACH-000395,-0.364269769025
ACH-000397,-0.116261057324
ACH-000401,-0.00531874939804
ACH-000402,-0.00312356786579
ACH-000403,-0.202131187434
ACH-000404,-0.0726390991978
ACH-000406,-0.20443385449999998
ACH-000407,-0.123094806434
ACH-000408,-0.216820339602
ACH-000410,-0.21711292610599997
ACH-000411,-0.09478298919330001
ACH-000414,-0.159650470413
ACH-000415,-0.252966878468
ACH-000416,-0.12515467809800002
ACH-000420,-0.14019583050999998
ACH-000421,-0.155300141575
ACH-000424,-0.137286636467
ACH-000425,-0.0716311591346
ACH-000426,-0.134668514592
ACH-000427,-0.213290289036
ACH-000433,0.14021409793700002
ACH-000436,0.012874599602299999
ACH-000444,-0.237107186583
ACH-000445,-0.256132557421
ACH-000448,-0.172858550413
ACH-000450,0.155878397077
ACH-000452,-0.175231022946
ACH-000454,-0.0462956783369
ACH-000458,-0.011046069728399999
ACH-000459,-0.00303730972817
ACH-000460,-0.189556049523
ACH-000461,-0.288856319839
ACH-000463,-0.23522715618
ACH-000464,-0.0410248460996
ACH-000466,-0.239387526235
ACH-000467,-0.0297734971802
ACH-000468,-0.12129665309599999
ACH-000469,0.023056470226400002
ACH-000470,-0.337527905942
ACH-000471,-0.108583716545
ACH-000472,-0.115657486195
ACH-000473,-0.214643288352
ACH-000475,0.0005762698882590001
ACH-000476,-0.187248556493
ACH-000477,-0.324254072739
ACH-000480,-0.112667509757
ACH-000481,-0.229020513748
ACH-000483,0.184336176098
ACH-000484,-0.185667160365
ACH-000485,-0.302646362943
ACH-000486,-0.013626309697
ACH-000487,-0.023492727763799997
ACH-000488,-0.09533745734210002
ACH-000490,-0.188217872126
ACH-000491,-0.19328589051800002
ACH-000495,-0.210564707379
ACH-000496,-0.217452386472
ACH-000499,-0.05891782396240001
ACH-000500,0.158018992358
ACH-000502,-0.06509089954
ACH-000503,-0.9641712961040001
ACH-000505,-0.164780786678
ACH-000507,-0.37640644643
ACH-000510,-0.11596107978299999
ACH-000511,-0.116422180738
ACH-000512,-0.17783147489700002
ACH-000516,-0.173339052008
ACH-000517,-0.17454116840300002
ACH-000518,-0.269314793507
ACH-000520,-0.442723170761
ACH-000521,-0.458801964353
ACH-000522,-0.0909847803743
ACH-000524,0.0210166603002
ACH-000527,-0.0689325807434
ACH-000528,-0.150632163755
ACH-000537,-0.32964875997
ACH-000541,0.0227244572151
ACH-000542,-0.09908840648350001
ACH-000544,-0.195151480216
