,RAG2 (5897)
ACH-000004,-0.122424850776
ACH-000007,-0.044435611178599996
ACH-000009,0.16623780270400002
ACH-000011,0.142287512531
ACH-000012,0.038535213813
ACH-000013,-0.0254343537897
ACH-000014,-0.15872439736
ACH-000015,0.07981840555539998
ACH-000017,0.169322093597
ACH-000018,0.342208167968
ACH-000019,-0.166768567633
ACH-000021,-0.0175491034994
ACH-000022,-0.045490705956699996
ACH-000025,0.0500523522984
ACH-000028,-0.050117857770100006
ACH-000030,-0.0038127641473800003
ACH-000035,0.0296210627097
ACH-000036,0.166572586478
ACH-000037,-0.00823624953719
ACH-000039,-0.0810582196237
ACH-000040,0.09230078352460001
ACH-000041,-0.00911349104952
ACH-000042,0.0017611591200399998
ACH-000045,-0.060969169532199996
ACH-000047,0.11346250570800001
ACH-000052,-0.052235600190500005
ACH-000053,0.0845794980091
ACH-000054,0.222060940788
ACH-000055,0.0544631088627
ACH-000060,0.040347629665
ACH-000067,0.23546340208099997
ACH-000070,0.257077062919
ACH-000075,-0.121939880129
ACH-000078,-0.035560211673599997
ACH-000082,0.194505671336
ACH-000085,0.184364657058
ACH-000086,0.044694959533400004
ACH-000087,0.0324455189622
ACH-000092,0.190832145697
ACH-000095,0.0931375864709
ACH-000097,0.011241377764099999
ACH-000098,-0.00526706501083
ACH-000099,0.04165468066169999
ACH-000108,0.0469900564383
ACH-000113,0.09668363585860001
ACH-000115,0.202286438184
ACH-000116,0.09161185178810001
ACH-000118,-0.015445134122200001
ACH-000120,-0.0072126900274599995
ACH-000123,0.138926988426
ACH-000127,-0.0182803798814
ACH-000128,0.218042079906
ACH-000132,0.18538911924499998
ACH-000133,-0.0203800562116
ACH-000137,-0.0698825181983
ACH-000138,-0.071604323102
ACH-000142,0.07633642525289999
ACH-000143,0.110066936872
ACH-000146,0.13542591556800002
ACH-000148,0.155887847964
ACH-000150,0.297950609386
ACH-000152,0.137901128022
ACH-000153,0.054233033606099997
ACH-000159,0.29784529914
ACH-000160,0.37164889604
ACH-000163,0.036139874287199995
ACH-000167,0.784079487218
ACH-000168,0.018295481402900004
ACH-000169,0.0971579211579
ACH-000178,-0.0210620894891
ACH-000182,0.0202014646307
ACH-000183,-0.0336020365343
ACH-000188,0.048872336187899997
ACH-000189,0.153229701064
ACH-000190,0.508389479234
ACH-000198,-0.04734251644719999
ACH-000204,0.0738966248584
ACH-000206,-0.17775673332199998
ACH-000207,-0.0176623725683
ACH-000211,0.04965940870519999
ACH-000215,0.056533568748199994
ACH-000221,0.026537105542399998
ACH-000222,-0.0697773218168
ACH-000223,0.16951445846299998
ACH-000226,-0.042793358261
ACH-000227,0.099215763989
ACH-000228,0.0837760779563
ACH-000231,0.15811250377
ACH-000232,-0.0183186270066
ACH-000233,0.0380142247238
ACH-000234,0.129185279212
ACH-000235,0.057215496341199996
ACH-000237,0.06410149007009999
ACH-000238,0.00860859859251
ACH-000243,0.0222044657462
ACH-000244,0.143122064587
ACH-000246,-0.0357809315932
ACH-000248,0.056146518037400006
ACH-000250,0.0368376832626
ACH-000251,0.0664194822449
ACH-000253,0.125726583827
ACH-000255,-0.139190002754
ACH-000256,-0.0970742949573
ACH-000257,-0.0641722181681
ACH-000258,0.05379772027890001
ACH-000259,0.0285292637712
ACH-000260,0.107502306131
ACH-000261,0.018907356837099997
ACH-000262,-0.0244249445079
ACH-000263,-0.19894065606800002
ACH-000264,0.126546222398
ACH-000265,-0.174995463105
ACH-000266,0.09255011033339999
ACH-000272,0.00335734364885
ACH-000273,0.097318117486
ACH-000274,-0.118592274447
ACH-000277,0.0418017034201
ACH-000278,0.00426293522152
ACH-000279,0.025763148201700004
ACH-000280,0.169738230098
ACH-000281,-0.006353367109310001
ACH-000288,0.119320040196
ACH-000291,-0.110869085417
ACH-000293,0.006349287541390001
ACH-000294,0.201989785218
ACH-000295,0.16506948798499999
ACH-000296,0.152370084001
ACH-000302,0.177548947265
ACH-000304,0.21273701323
ACH-000307,0.075611463772
ACH-000308,0.0213457704002
ACH-000310,-0.0497399269747
ACH-000311,0.015325630808000002
ACH-000312,0.00987675019125
ACH-000315,0.11307972906
ACH-000316,0.027280604967
ACH-000317,-0.164253767192
ACH-000318,-0.178810234791
ACH-000319,0.279572792256
ACH-000320,-0.061249600510599994
ACH-000322,0.130700926517
ACH-000323,0.0949389003795
ACH-000324,0.05268295015240001
ACH-000329,0.0209473889221
ACH-000330,0.200066536845
ACH-000331,-0.157880202301
ACH-000332,0.0192340407271
ACH-000334,0.160681684273
ACH-000335,-0.007381879685720001
ACH-000336,0.157607334121
ACH-000337,-0.169271607399
ACH-000339,0.0339666923195
ACH-000341,-0.00397602163571
ACH-000348,0.0810153250119
ACH-000350,0.0772669116427
ACH-000352,0.013739290282399999
ACH-000356,0.025585861620099997
ACH-000361,-0.09677238581139999
ACH-000362,0.143829082191
ACH-000363,0.08664870272639999
ACH-000364,0.121705426078
ACH-000365,-0.08810171688559999
ACH-000366,0.0729053608543
ACH-000368,0.04195402286230001
ACH-000374,-0.08425035937380002
ACH-000375,0.104268815922
ACH-000376,-0.060478417617699995
ACH-000381,0.207616455817
ACH-000383,0.036058377738999996
ACH-000387,0.14274712384299998
ACH-000389,-0.043611397853100003
ACH-000390,0.151618345154
ACH-000393,0.0462040644155
ACH-000395,0.0521764298974
ACH-000397,0.115879047404
ACH-000401,-0.14718415291
ACH-000402,-0.167255063554
ACH-000403,0.152062789163
ACH-000404,0.295658394102
ACH-000406,0.058384340732500005
ACH-000407,0.092383265387
ACH-000408,0.051170209359800004
ACH-000410,-0.0198953799163
ACH-000411,-0.0782390357985
ACH-000414,0.013061604819
ACH-000415,-0.0439050804789
ACH-000416,0.0809607048208
ACH-000420,-0.0496691366852
ACH-000421,0.103343544495
ACH-000424,-0.156608072124
ACH-000425,0.07308326455360001
ACH-000426,-0.056000938079199994
ACH-000427,0.0496414050175
ACH-000433,-0.209813722913
ACH-000436,0.162733464833
ACH-000444,0.160377267719
ACH-000445,0.09695832733069999
ACH-000448,0.14378948994899998
ACH-000450,-0.0812788634345
ACH-000452,0.06833680901440001
ACH-000454,0.0376051187943
ACH-000458,0.198063366228
ACH-000459,0.165427866719
ACH-000460,0.0449953125906
ACH-000461,-0.21414533715599998
ACH-000463,-0.012347850402899999
ACH-000464,0.3854320293
ACH-000466,-0.0235897889964
ACH-000467,0.00472774740725
ACH-000468,0.0681432387874
ACH-000469,0.0476066214839
ACH-000470,0.0587403935281
ACH-000471,0.0896513494042
ACH-000472,0.146808673655
ACH-000473,0.245657000244
ACH-000475,0.117734587644
ACH-000476,0.21376895839
ACH-000477,-0.176042278436
ACH-000480,0.0101780914771
ACH-000481,0.08065571511280001
ACH-000483,0.0030241308315100005
ACH-000484,0.24905625789500002
ACH-000485,0.06879966545869999
ACH-000486,-0.013096362032899999
ACH-000487,0.111454494449
ACH-000488,0.038519223133
ACH-000490,-0.0262712859749
ACH-000491,0.154382691081
ACH-000495,0.102033035991
ACH-000496,-0.0339947629604
ACH-000499,-0.0899417254749
ACH-000500,-0.00727984106003
ACH-000502,-0.0686707516587
ACH-000503,0.0772656232801
ACH-000505,0.131103162832
ACH-000507,-0.0877998263623
ACH-000510,0.07248468834999999
ACH-000511,0.13825066789999998
ACH-000512,0.210378541188
ACH-000516,0.0498425574943
ACH-000517,0.159150107833
ACH-000518,-0.0339370037829
ACH-000520,-0.13405353821
ACH-000521,0.0578143713337
ACH-000522,-0.0731065506482
ACH-000524,0.107949243686
ACH-000527,0.07209553802
ACH-000528,0.07173490210439999
ACH-000537,0.115059667531
ACH-000541,0.22638984613899998
ACH-000542,0.0523523106464
ACH-000544,-0.0156478434099
ACH-000545,0.008302166856020001
ACH-000547,0.105871836052
ACH-000548,0.161343231208
ACH-000549,0.159667713529
ACH-000550,-0.029644969533599998
ACH-000552,0.216038966882
ACH-000556,0.014169240538299998
ACH-000557,0.09630859026460001
ACH-000570,0.181093120608
ACH-000571,0.0965095166256
ACH-000573,0.0563648083087
ACH-000576,0.0654681494337
ACH-000580,-0.116911401306
ACH-000584,0.0499282740208
ACH-000585,0.0642875215307
ACH-000588,0.159309988427
ACH-000589,-0.0714206018984
ACH-000591,0.160460827711
ACH-000593,0.17921612538800002
ACH-000600,0.00390044611089
ACH-000601,-0.017698449121700002
ACH-000604,0.130141505858
ACH-000605,0.07598250895769999
ACH-000606,0.061062274275900004
ACH-000608,0.220490222454
ACH-000614,-0.288032920263
ACH-000616,0.124194053249
ACH-000618,0.12204524476199999
ACH-000619,0.100344054177
ACH-000620,0.134213221038
ACH-000621,0.059637698371099994
ACH-000622,0.029917802057699998
ACH-000623,-0.04342388570090001
ACH-000624,0.0705789565489
ACH-000627,-0.0107198448099
ACH-000630,-0.00425419232758
ACH-000632,0.159286363214
ACH-000633,-0.05720755635369999
ACH-000637,0.116260993213
ACH-000638,-0.119639223196
ACH-000646,0.00422918994052
ACH-000647,0.034483278087
ACH-000648,0.18052134587299998
ACH-000649,0.17370984243
ACH-000651,0.0486495721947
ACH-000652,0.161092104718
ACH-000653,0.034326851197200005
ACH-000657,0.054194068658099996
ACH-000658,0.020864324041200002
ACH-000661,0.226958148306
ACH-000662,-0.0966850962693
ACH-000663,-0.052266762145800005
ACH-000665,-0.06528442455030001
ACH-000671,-0.0406361101426
ACH-000673,0.08364696225719999
ACH-000676,0.09651457040969999
ACH-000677,0.0995645407897
ACH-000681,0.026115709600299998
ACH-000682,0.0584949360429
ACH-000683,0.172050082858
ACH-000684,0.09444609348710001
ACH-000688,0.48973078756300004
ACH-000693,0.013794248218100002
ACH-000694,0.006054913431350001
ACH-000695,-0.05458434773990001
ACH-000696,0.060186092065399995
ACH-000697,-0.04860407191769999
ACH-000699,-0.0800379560718
ACH-000701,0.102859717791
ACH-000706,0.145666377463
ACH-000711,-0.106303256626
ACH-000713,-0.12052930260500001
ACH-000714,0.024415911512599996
ACH-000718,-0.0479348450665
ACH-000720,-0.09699894876589998
ACH-000721,0.10906113310599999
ACH-000724,0.354363041109
ACH-000725,0.00925880086817
ACH-000732,-0.183937698148
ACH-000734,0.0167892957402
ACH-000735,0.130824057835
ACH-000736,-0.037024303254
ACH-000738,0.0816371547267
ACH-000746,0.0703560961877
ACH-000747,0.046403410781699996
ACH-000748,0.101157125992
ACH-000753,-0.0395700503397
ACH-000756,-0.0264954258184
ACH-000757,-0.0420977373495
ACH-000758,0.10628977191
ACH-000760,0.0723186622083
ACH-000763,0.0405601634131
ACH-000764,0.228936493276
ACH-000765,0.231836445387
ACH-000766,0.055104765427400004
ACH-000767,0.08920522112019999
ACH-000768,0.162804366098
ACH-000769,0.0619159454144
ACH-000770,0.00436755809401
ACH-000771,0.195383891619
ACH-000773,0.133436769744
ACH-000776,0.43965459919600003
ACH-000777,-0.00180184938746
ACH-000778,0.24113879362399998
ACH-000781,-0.0137853331897
ACH-000782,0.039694038678000004
ACH-000783,-0.019075383121900002
ACH-000784,0.11621373228
ACH-000785,-0.0205396951288
ACH-000787,0.09567839641090001
ACH-000788,0.08034937993989999
ACH-000791,0.0573910105786
ACH-000792,0.120637534963
ACH-000794,0.04663128090699999
ACH-000796,0.14122578354
ACH-000799,-0.144928142451
ACH-000800,0.325768506706
ACH-000802,0.146751193296
ACH-000804,0.09148395774160001
ACH-000805,0.172982778422
ACH-000809,0.0660226976495
ACH-000810,0.274216254517
ACH-000811,0.11768586827500001
ACH-000817,0.035670439007300006
ACH-000819,0.07618785987410001
ACH-000820,0.00795298648015
ACH-000821,-0.119349348551
ACH-000822,0.0632451709121
ACH-000823,0.0379658411518
ACH-000824,-0.0215991176173
ACH-000827,0.0747577835499
ACH-000829,0.0558064129799
ACH-000831,-0.0181047154252
ACH-000832,-0.279560232851
ACH-000833,0.10274584770199999
ACH-000834,-0.0188050998146
ACH-000835,0.267807236191
ACH-000836,0.463950811039
ACH-000837,0.0904560588489
ACH-000838,-0.0341546631036
ACH-000839,0.0226545302341
ACH-000840,0.149229049404
ACH-000841,-0.327053765563
