,PNKP (11284)
ACH-000248,-0.493670120876
ACH-000250,-0.6920613420939999
ACH-000251,-0.9930404497700002
ACH-000253,-0.407093465326
ACH-000255,-0.961529790766
ACH-000256,-0.565261964536
ACH-000257,-0.8657084739149999
ACH-000258,-0.7973864565350001
ACH-000259,-0.817045090695
ACH-000260,-0.7116909697920001
ACH-000261,-0.914248988072
ACH-000262,-0.536627963023
ACH-000263,-0.4411061400399999
ACH-000264,-0.468969976182
ACH-000265,-0.836449311912
ACH-000266,-0.917254904181
ACH-000272,-0.7729627097840001
ACH-000273,-0.746255962647
ACH-000274,-0.46026754846699997
ACH-000277,-0.667645501093
ACH-000278,-0.783696922101
ACH-000279,-0.929830279947
ACH-000280,-0.844244119781
ACH-000281,-0.7021657517550001
ACH-000288,-0.633559037748
ACH-000291,-0.531150612111
ACH-000293,-0.5877539459100001
ACH-000294,-0.540813935326
ACH-000295,-0.558179693912
ACH-000296,-0.7049177555439999
ACH-000302,-0.852499148917
ACH-000304,-0.9895193849770001
ACH-000307,-0.64071439789
ACH-000308,-0.816389885789
ACH-000310,-0.502526793876
ACH-000311,-0.6741168083519999
ACH-000312,-0.844255221302
ACH-000315,-0.935421888889
ACH-000316,-0.93720320949
ACH-000317,-0.707264729859
ACH-000318,-0.647938395655
ACH-000319,-0.563234129964
ACH-000320,-0.7825875447759999
ACH-000322,-1.02242467786
ACH-000323,-0.928894374892
ACH-000324,-0.873505986089
ACH-000329,-0.77252775208
ACH-000330,-0.941498881085
ACH-000331,-0.979399389111
ACH-000332,-0.9664786795379999
ACH-000334,-0.652449378577
ACH-000335,-0.774225268694
ACH-000336,-0.629588044353
ACH-000337,-0.8670965686390001
ACH-000339,-0.905826960738
ACH-000341,-0.8497865787209999
ACH-000348,-0.895195666411
ACH-000350,-0.670998071378
ACH-000352,-0.416630173007
ACH-000356,-0.513836685733
ACH-000361,-1.0095780783700001
ACH-000362,-0.6358725582379999
ACH-000363,-0.603477608189
ACH-000364,-0.952908075214
ACH-000365,-0.8220580752779999
ACH-000366,-1.18603114733
ACH-000368,-0.9531616876369999
ACH-000374,-0.524849029719
ACH-000375,-1.03032110497
ACH-000376,-0.769507753852
ACH-000381,-0.700531634918
ACH-000383,-0.542578905112
ACH-000387,-0.56562662726
ACH-000389,-1.0834583072600001
ACH-000390,-0.684844158917
ACH-000393,-0.600259712536
ACH-000395,-0.498853248511
ACH-000397,-1.0476903638500001
ACH-000401,-0.99474323091
ACH-000402,-0.736729586951
ACH-000403,-0.6709854201150001
ACH-000404,-0.680492933937
ACH-000406,-0.6759519844130001
ACH-000407,-0.764116248478
ACH-000408,-0.847270320423
ACH-000410,-0.711349387432
ACH-000411,-0.671052193786
ACH-000414,-0.7539153981899999
ACH-000415,-0.688962086497
ACH-000416,-0.551546134701
ACH-000420,-0.724027555879
ACH-000421,-0.746965499443
ACH-000424,-1.0559331512299999
ACH-000425,-0.636983709987
ACH-000426,-0.292742044898
ACH-000427,-0.749834517662
ACH-000433,-0.734713159287
ACH-000436,-0.7142179431110001
ACH-000444,-0.85729002419
ACH-000445,-1.0886428220200002
ACH-000448,-0.7823718501629999
ACH-000450,-1.0475087627600002
ACH-000452,-0.46329152530699996
ACH-000454,-0.7196492897
ACH-000458,-0.559003344581
ACH-000459,-0.618652483905
ACH-000460,-0.547910086501
ACH-000461,-0.7234590537000001
ACH-000463,-0.988615947693
ACH-000464,-0.98092564849
ACH-000466,-0.7332871979600001
ACH-000467,-0.772659308804
ACH-000468,-1.08956220157
ACH-000469,-0.746198191931
ACH-000470,-1.08469133244
ACH-000471,-0.6116297630259999
ACH-000472,-0.882476471478
ACH-000473,-1.0625057522499999
ACH-000475,-0.716532777949
ACH-000476,-0.482776514865
ACH-000477,-0.516682063475
ACH-000480,-0.71373325623
ACH-000481,-0.420171524181
ACH-000483,-0.48883286930799996
ACH-000484,-0.865828355835
ACH-000485,-0.587322582071
ACH-000486,-0.794439450314
ACH-000487,-0.632617726347
ACH-000488,-0.8031703489759999
ACH-000490,-0.651107862317
ACH-000491,-0.555417768324
ACH-000495,-0.8383813324230001
ACH-000496,-0.786892019336
ACH-000499,-1.05711188516
ACH-000500,-0.727974224834
ACH-000502,-0.637960090138
ACH-000503,-0.13350101705700002
ACH-000505,-0.998942956083
ACH-000507,-0.607433738503
ACH-000510,-0.8597614922869999
ACH-000511,-0.927373929835
ACH-000512,-0.7620380660480001
ACH-000516,-0.566379677695
ACH-000517,-0.622678212274
ACH-000518,-0.703847351985
ACH-000520,-1.0953976485899999
ACH-000521,-0.873003657528
ACH-000522,-0.7763532343199999
ACH-000524,-0.575847470097
ACH-000527,-0.60211152112
ACH-000528,-0.510465794277
ACH-000537,-0.552222001672
ACH-000541,-0.6744749630399999
ACH-000542,-0.675878246797
ACH-000544,-0.832803695701
ACH-000545,-0.716224475291
ACH-000547,-1.02109977629
ACH-000548,-0.5063533311689999
ACH-000549,-0.6563762867230001
ACH-000550,-0.799409686783
ACH-000552,-0.557707857906
ACH-000556,-0.715254761865
ACH-000557,-0.7061536851829999
ACH-000570,-0.878372415785
ACH-000571,-0.925501844868
ACH-000573,-0.999481011791
ACH-000576,-0.771193132764
ACH-000580,-0.8921523680940001
ACH-000584,-0.628300623561
ACH-000585,-0.756087095512
ACH-000588,-0.513846003545
ACH-000589,-0.8594968161100001
ACH-000591,-0.8651806234980001
ACH-000593,-0.679625993276
ACH-000600,-0.736184183842
ACH-000601,-0.7736660862899999
ACH-000604,-0.472656677603
ACH-000605,-0.667000709306
ACH-000606,-0.858642488771
ACH-000608,-0.441261363517
ACH-000614,-0.6772929597130001
ACH-000616,-0.9739523166449999
ACH-000618,-0.694486313231
ACH-000619,-0.879509349417
ACH-000620,-0.44389431754600006
ACH-000621,-1.4439694807499999
ACH-000622,-0.7284320270199999
ACH-000623,-0.9403398501829999
ACH-000624,-0.754475798386
ACH-000627,-0.5994160771329999
ACH-000630,-0.7424924257459999
ACH-000632,-0.766723827391
ACH-000633,-0.746512218654
ACH-000637,-0.7989064866619999
ACH-000638,-0.645866904877
ACH-000646,-0.648612582248
ACH-000647,-0.363247128975
ACH-000648,-0.848812478545
ACH-000649,-0.779172611986
ACH-000651,-0.8886108398289999
ACH-000652,-1.05263158014
ACH-000653,-0.742507399342
ACH-000657,-0.78951638874
ACH-000658,-0.33203724263
ACH-000661,-0.700977696892
ACH-000662,-0.717863338874
ACH-000663,-0.529392162378
ACH-000665,-0.5077049273049999
ACH-000671,-0.814149086724
ACH-000673,-0.793745170709
ACH-000676,-0.6773271321850001
ACH-000677,-0.6559045809390001
ACH-000681,-0.7466323194869999
ACH-000682,-0.638912571349
ACH-000683,-0.37174757712300005
ACH-000684,-0.966105108466
ACH-000688,-0.9394316752449999
ACH-000693,-0.6816022978899999
ACH-000694,-0.670191185782
ACH-000695,-0.685634716224
ACH-000696,-0.7919763489239999
ACH-000697,-0.6476809074700001
ACH-000699,-0.8848119217589999
ACH-000701,-0.795199473561
ACH-000706,-0.759053638907
ACH-000711,-0.729320424535
ACH-000713,-0.919041757447
ACH-000714,-0.451940005712
ACH-000718,-0.475201478781
ACH-000720,-0.813328797911
ACH-000721,-0.7730677573710001
ACH-000724,-0.826147587744
ACH-000725,-0.728420725812
ACH-000732,-0.484027618958
ACH-000734,-0.7538191534469999
ACH-000735,-0.976747199221
ACH-000736,-0.926199908857
ACH-000738,-0.7947803393809999
ACH-000746,-0.624343997943
ACH-000747,-0.590934336982
ACH-000748,-1.11907708363
ACH-000753,-0.540410341428
ACH-000756,-0.98205954907
ACH-000757,-0.680219884047
ACH-000758,-0.7333355671009999
ACH-000760,-0.47403334919
ACH-000763,-0.450885980536
ACH-000764,-0.5107343995520001
ACH-000765,-0.778348534066
ACH-000766,-0.7049043480480001
ACH-000767,-0.20186255551500001
ACH-000768,-0.903023796241
ACH-000769,-0.907105130953
ACH-000770,-0.49084058310199996
ACH-000771,-0.738209581643
ACH-000773,-0.558783402211
ACH-000776,-0.655284267182
ACH-000777,-0.548860561514
ACH-000778,-0.662099342786
ACH-000781,-0.6302372340779999
ACH-000782,-0.8414761594519999
ACH-000783,-0.7655178183910001
ACH-000784,-0.69901494426
ACH-000785,-0.576620132735
ACH-000787,-0.9043974654000001
ACH-000788,-0.8241576519600001
ACH-000791,-0.777936721125
ACH-000792,-1.18424132464
ACH-000794,-0.543884370333
ACH-000796,-0.8527660219769999
ACH-000799,-0.7232921075309999
ACH-000800,-0.812926625784
ACH-000802,-0.9220275916580001
ACH-000804,-0.41185084776
ACH-000805,-0.9817231581170001
ACH-000809,-0.5403712672209999
ACH-000810,-1.2981541336700002
ACH-000811,-0.633183703468
ACH-000817,-0.765340305544
ACH-000819,-0.8823094993739999
ACH-000820,-1.11019000749
ACH-000821,-0.46570243070100004
ACH-000822,-0.929167672534
ACH-000823,-0.7647368446989999
ACH-000824,-0.605630874403
ACH-000827,-0.7883591620270001
ACH-000829,-0.523486768227
ACH-000831,-0.7137496139489999
ACH-000832,-0.6777653218880001
ACH-000833,-0.834684759294
ACH-000834,-0.914129110386
ACH-000835,-0.972090204945
ACH-000836,-0.8478999017129999
ACH-000837,-0.809270618228
ACH-000838,-0.692870000249
ACH-000839,-0.6813727243909999
ACH-000840,-0.701161902026
ACH-000841,-1.0397889826
ACH-000843,-0.80269623777
ACH-000846,-0.945856661056
ACH-000847,-1.025351653
ACH-000848,-0.7219719268870001
ACH-000849,-0.71446265714
ACH-000851,-0.962971881073
ACH-000855,-0.837067814848
ACH-000856,-0.954262301029
ACH-000858,-0.7648755469490001
ACH-000859,-0.392335309362
ACH-000861,-0.7741072044509999
ACH-000862,-0.49035271092200006
ACH-000865,-1.0471634652600001
ACH-000866,-0.6904710488249999
ACH-000867,-0.685862612639
ACH-000869,-0.532968244214
ACH-000872,-0.9607604887219999
ACH-000873,-1.0271039074500001
ACH-000876,-0.47978438965000003
ACH-000878,-0.7186029124
ACH-000880,-0.513178681763
ACH-000881,-0.712762578723
ACH-000882,-0.8613793939640001
ACH-000884,-0.9494259587989999
ACH-000885,-0.8156952349709999
ACH-000887,-0.7631286983560001
ACH-000888,-0.541638653899
ACH-000889,-0.507001636122
ACH-000890,-0.8475775415219999
ACH-000896,-0.5749853373330001
ACH-000898,-0.379027239474
ACH-000900,-0.953202201039
ACH-000901,-1.1223958122600002
ACH-000905,-0.81098752845
ACH-000906,-1.11649731329
ACH-000907,-0.817806153081
ACH-000910,-0.624200821813
ACH-000911,-0.756994876166
ACH-000912,-0.6914513166140001
ACH-000913,-0.8323062015029999
ACH-000915,-0.635439262596
ACH-000916,-0.985725693042
ACH-000917,-0.8356517400839999
ACH-000921,-0.6870731774240001
ACH-000924,-0.774036280132
ACH-000926,-0.585160296646
ACH-000928,-0.611589281208
ACH-000929,-0.6962315473530001
ACH-000932,-0.63425992967
ACH-000935,-0.723705117887
ACH-000936,-0.784439128644
ACH-000937,-0.7346832512720001
ACH-000938,-0.794575838586
ACH-000939,-0.661362669292
ACH-000941,-0.721359267715
ACH-000943,-0.653433249186
ACH-000946,-0.8775498872949999
ACH-000947,-0.89454294795
ACH-000948,-0.8091164979659999
ACH-000950,-0.646304681186
ACH-000953,-1.0470653275
ACH-000957,-0.95292190699
ACH-000958,-0.9345888905609999
ACH-000960,-0.9373360271080001
ACH-000963,-0.780243504177
ACH-000968,-0.591646223275
ACH-000969,-0.6458090789800001
ACH-000973,-1.01654156687
ACH-000974,-0.660651382785
ACH-000975,-0.600800093296
ACH-000976,-0.941877426108
ACH-000978,-0.930413517123
ACH-000980,-0.8697266701749999
ACH-000984,-0.706963812536
ACH-000986,-0.531850627116
ACH-000988,-0.617569652531
ACH-000993,-0.561422838522
ACH-000994,-0.7245372281069999
ACH-000996,-1.24264647339
ACH-001001,-0.8301597339550001
ACH-001020,-0.395078284672
ACH-001028,-0.634428865515
ACH-001031,-0.7365702466859999
ACH-001038,-0.655661983116
ACH-001048,-0.604703427676
ACH-001050,-0.727838603452
ACH-001053,-0.776840758962
ACH-001054,-0.6592940684740001
ACH-001061,-0.650120600436
ACH-001067,-0.849302180358
ACH-001075,-0.928816599421
ACH-001096,-0.832590078767
ACH-001128,-0.74822195008
ACH-001134,-0.845406967605
ACH-001151,-0.8705616875290001
ACH-001163,-0.524754108276
ACH-001164,-0.803946874763
ACH-001173,-0.547324815577
ACH-001183,-0.740082751994
ACH-001184,-0.777190924072
ACH-001190,-1.00698984736
ACH-001192,-0.9295357236499999
ACH-001193,-0.573911369935
ACH-001196,-0.613426352582
ACH-001197,-0.659935117341
ACH-001205,-0.8171828499959999
ACH-001211,-0.651697608516
ACH-001212,-1.34626912514
ACH-001228,-0.33830834605099996
ACH-001232,-0.9415304164120001
ACH-001239,-0.635087201747
ACH-001274,-1.0753934278100001
ACH-001275,-0.8404674618699999
ACH-001277,-0.647577351546
ACH-001278,-0.650255439424
ACH-001280,-0.877259826134
ACH-001283,-0.829582548944
ACH-001289,-0.944037668774
ACH-001295,-0.694546019616
ACH-001300,-0.682909529061
ACH-001301,-0.70184316551
ACH-001302,-0.58542403703
ACH-001303,-0.772649948125
ACH-001306,-0.743204633376
ACH-001318,-0.516835783183
ACH-001322,-0.8388554355329999
ACH-001328,-0.6578487048089999
ACH-001332,-1.055441383
ACH-001333,-0.952355475686
ACH-001336,-0.64142074456
ACH-001340,-0.9067378490189999
ACH-001346,-0.811676851415
ACH-001353,-0.8092920402830001
ACH-001354,-0.477248785548
ACH-001367,-1.1040624571
ACH-001368,-0.556692354279
ACH-001374,-1.1546393187000001
ACH-001375,-0.278752920552
ACH-001377,-0.574338363053
ACH-001380,-0.6729160299529999
ACH-001391,-0.694728612342
ACH-001407,-0.698935094217
ACH-001408,-0.7259153813979999
ACH-001413,-1.0202391606299999
ACH-001430,-0.665242392383
ACH-001431,-0.6153936743940001
ACH-001450,-0.954040610018
ACH-001496,-0.986530716994
ACH-001500,-1.0982697211
ACH-001521,-0.5614570619929999
ACH-001523,-0.798320895644
ACH-001532,-0.7249930812790001
ACH-001536,-0.867191570556
ACH-001550,-0.5230338351330001
ACH-001552,-0.9715979019390001
ACH-001554,-0.709560550929
ACH-001645,-0.9652953955879999
ACH-001654,-0.8361497728470001
ACH-001715,-0.813686789057
ACH-001735,-0.7589179436329999
ACH-001736,-0.7968532656880001
ACH-001737,-0.692561508917
ACH-001740,-0.9786728804870001
ACH-001745,-1.2020805720899999
ACH-001750,-0.78624539216
ACH-001765,-0.777443142817
ACH-001956,-0.590173979316
ACH-001957,-0.579853098617
