,NUDT21 (11051)
ACH-000004,-1.9863652789900001
ACH-000007,-1.66966551689
ACH-000009,-1.52208341442
ACH-000011,-1.6918720039300001
ACH-000012,-1.43722422404
ACH-000013,-1.89616337507
ACH-000014,-1.8569620048400002
ACH-000015,-1.3747581336399999
ACH-000017,-1.65870721042
ACH-000018,-1.47712378067
ACH-000019,-1.50370443109
ACH-000021,-1.56907890777
ACH-000022,-1.9016207834599999
ACH-000025,-1.5805344207299998
ACH-000028,-1.42957423261
ACH-000030,-1.60019010394
ACH-000035,-1.2235761122
ACH-000036,-1.6327419506099998
ACH-000037,-1.8087678570599997
ACH-000039,-1.67100738489
ACH-000040,-1.5089605499
ACH-000041,-1.5280584920700002
ACH-000042,-1.42311716802
ACH-000045,-1.8902102952900002
ACH-000047,-1.59855944321
ACH-000052,-1.68654204838
ACH-000053,-1.6184307745500002
ACH-000054,-1.4351434815600002
ACH-000055,-1.85747906276
ACH-000060,-1.79353895159
ACH-000067,-1.46100496741
ACH-000070,-1.8720308927900002
ACH-000075,-1.7254750770200002
ACH-000078,-1.51617945045
ACH-000082,-1.5898982370399999
ACH-000085,-1.53783226912
ACH-000086,-1.6163290046599998
ACH-000087,-1.7143669759600002
ACH-000092,-1.57788704789
ACH-000095,-1.62612417711
ACH-000097,-1.8028515588099998
ACH-000098,-1.7757907197599998
ACH-000099,-1.5640110975100001
ACH-000108,-1.4207152301700001
ACH-000113,-1.8761352586000002
ACH-000115,-1.9721987166400001
ACH-000116,-1.6020889155000002
ACH-000118,-1.5001838626800001
ACH-000120,-1.53774498514
ACH-000123,-1.7478212687799999
ACH-000127,-1.8102018430200002
ACH-000128,-1.47283067533
ACH-000132,-1.5721863767500002
ACH-000133,-1.5274147267200002
ACH-000137,-1.6552954037999998
ACH-000138,-1.56486318766
ACH-000142,-1.30807751219
ACH-000143,-1.4656543463999998
ACH-000146,-2.10895973547
ACH-000148,-1.71594650185
ACH-000150,-1.71647485174
ACH-000152,-1.53582179227
ACH-000153,-1.01914722425
ACH-000159,-1.66725351689
ACH-000160,-1.28459279831
ACH-000163,-1.83735676125
ACH-000167,-1.8199333194
ACH-000168,-1.7607127408400003
ACH-000169,-1.61789678462
ACH-000178,-1.62070227989
ACH-000182,-1.55164694818
ACH-000183,-1.7656322256299999
ACH-000188,-1.60069003448
ACH-000189,-1.28688652407
ACH-000190,-1.5665765395
ACH-000198,-1.91234871525
ACH-000204,-1.7365265477400003
ACH-000206,-2.04986216965
ACH-000207,-1.60470423458
ACH-000211,-1.77985899072
ACH-000215,-1.9991052898800001
ACH-000221,-1.78029550688
ACH-000222,-1.6368098970500002
ACH-000223,-1.6115759676199999
ACH-000226,-1.53475108986
ACH-000227,-1.4317489121200002
ACH-000228,-1.54941355069
ACH-000231,-1.7370830032599998
ACH-000232,-1.8154343244
ACH-000233,-1.8376576152200002
ACH-000234,-1.80410069465
ACH-000235,-1.6672751078499999
ACH-000237,-1.8621685523
ACH-000238,-1.54398269055
ACH-000243,-1.4595436321200002
ACH-000244,-1.5385686647
ACH-000246,-1.64929857847
ACH-000248,-1.3145423691
ACH-000250,-1.7160017546899997
ACH-000251,-1.22057311948
ACH-000253,-1.6783473528400001
ACH-000255,-1.36741692338
ACH-000256,-1.92104480842
ACH-000257,-1.3714103388299999
ACH-000258,-2.46011765016
ACH-000259,-1.52673922004
ACH-000260,-1.49033763259
ACH-000261,-1.7044085777700002
ACH-000262,-1.7808300968700002
