,MYO1F (4542)
ACH-000263,-0.18207704529
ACH-000264,-0.0789844241267
ACH-000265,-0.14906891419
ACH-000266,-0.119785134744
ACH-000272,-0.027900514551400003
ACH-000273,-0.0615138825368
ACH-000274,-0.055247186707
ACH-000277,-0.235371955398
ACH-000278,0.04801480434230001
ACH-000279,-0.0470682768356
ACH-000280,-0.098345163677
ACH-000281,-0.0887874944197
ACH-000288,-0.0429977348521
ACH-000291,-0.257079477016
ACH-000293,-0.334186363794
ACH-000294,-0.22568014425900002
ACH-000295,-0.18645498768899998
ACH-000296,-0.0416760974001
ACH-000302,-0.368514525393
ACH-000304,-0.21322955699299997
ACH-000307,-0.283908782059
ACH-000308,-0.10609493118699999
ACH-000310,0.0741407665444
ACH-000311,-0.08791582075950001
ACH-000312,0.0100247425879
ACH-000315,-0.12273366234000001
ACH-000316,-0.045686337284000005
ACH-000317,-0.137614780501
ACH-000318,-0.227024514667
ACH-000319,-0.367046789872
ACH-000320,-0.222533339692
ACH-000322,-0.10061908335400001
ACH-000323,-0.191286971993
ACH-000324,0.014205445642299998
ACH-000329,-0.103595960317
ACH-000330,-0.177514473298
ACH-000331,-0.157417010933
ACH-000332,-0.132923065648
ACH-000334,-0.157727488665
ACH-000335,-0.016483772042399997
ACH-000336,-0.352847854493
ACH-000337,-0.321950149929
ACH-000339,-0.19061965447700002
ACH-000341,-0.0697472692509
ACH-000348,-0.22157067723299997
ACH-000350,-0.0569856421028
ACH-000352,-0.105785733277
ACH-000356,-0.187280816943
ACH-000361,-0.0847085099646
ACH-000362,0.0190001225648
ACH-000363,-0.0999309058989
ACH-000364,-0.3319095832
ACH-000365,-0.0888557791122
ACH-000366,-0.267816905615
ACH-000368,-0.138738474345
ACH-000374,-0.190556355297
ACH-000375,-0.241868080711
ACH-000376,-0.112009482065
ACH-000381,-0.027910779343900002
ACH-000383,-0.08935202337039999
ACH-000387,-0.139592023625
ACH-000389,-0.0924887407743
ACH-000390,-0.0644373834107
ACH-000393,-0.166897710332
ACH-000395,-0.110207147405
ACH-000397,-0.123289515044
ACH-000401,0.09912045401660001
ACH-000402,-0.352750825166
ACH-000403,-0.256972459328
ACH-000404,0.022258772541900004
ACH-000406,-0.08443669406860001
ACH-000407,-0.095183887836
ACH-000408,-0.122023942903
ACH-000410,-0.199185551495
ACH-000411,-0.226386181769
ACH-000414,0.0174750168542
ACH-000415,-0.206235294639
ACH-000416,-0.285020855368
ACH-000420,-0.252109825969
ACH-000421,-0.199713025691
ACH-000424,-0.0545923485799
ACH-000425,-0.056381115412800005
ACH-000426,-0.154989786318
ACH-000427,-0.216699341213
ACH-000433,-0.425388299446
ACH-000436,-0.179313079314
ACH-000444,-0.147961469649
ACH-000445,-0.41942491666500004
ACH-000448,-0.275801123759
ACH-000450,0.029082945382
ACH-000452,-0.0972213412039
ACH-000454,-0.33570830554
ACH-000458,-0.253444819243
ACH-000459,-0.34776534064000003
ACH-000460,-0.004189510938369999
ACH-000461,-0.287917070723
ACH-000463,-0.149323371996
ACH-000464,-0.12354187218599999
ACH-000466,0.055243695552599996
ACH-000467,0.0404407231595
ACH-000468,-0.14505086919399998
ACH-000469,-0.259965636974
ACH-000470,-0.152292799099
ACH-000471,-0.16797763716699998
ACH-000472,-0.289253068817
ACH-000473,-0.0277794631669
ACH-000475,-0.11866898409299999
ACH-000476,-0.167114697325
ACH-000477,-0.09270480954119999
ACH-000480,-0.273863490223
ACH-000481,-0.208878729385
ACH-000483,-0.10665356408299999
ACH-000484,-0.204260000158
ACH-000485,-0.044492756729899996
ACH-000486,-0.211139829763
ACH-000487,-0.12943795184100002
ACH-000488,-0.142423652416
ACH-000490,-0.101926809764
ACH-000491,-0.267429829854
ACH-000495,-0.102889807962
ACH-000496,-0.0578931710393
ACH-000499,-0.270962362834
ACH-000500,-0.040471648276499995
ACH-000502,-0.163612085443
ACH-000503,-0.420318400364
ACH-000505,-0.19139993539099998
ACH-000507,-0.128838607632
ACH-000510,-0.08121932515710001
ACH-000511,-0.127762507769
ACH-000512,0.000438626215459
ACH-000516,-0.0887085859118
ACH-000517,-0.191541908072
ACH-000518,-0.09154824347519999
ACH-000520,-0.0689945511148
ACH-000521,-0.14774149518100002
ACH-000522,-0.307569676854
ACH-000524,-0.25222790726
ACH-000527,-0.0932420751515
ACH-000528,-0.0181638063681
ACH-000537,-0.173843948393
ACH-000541,-0.0710907827729
ACH-000542,-0.09620112748989999
ACH-000544,0.164701717981
ACH-000545,-0.379858867566
ACH-000547,-0.0974825272418
ACH-000548,-0.121076068688
ACH-000549,-0.337162498224
ACH-000550,-0.09759624107869999
ACH-000552,-0.215959784991
ACH-000556,-0.329295187172
ACH-000557,-0.08305527286669999
ACH-000570,-0.0577131109392
ACH-000571,-0.144115661955
ACH-000573,-0.209247302319
ACH-000576,-0.25149406949700004
ACH-000580,-0.166813245468
ACH-000584,-0.158180045534
ACH-000585,-0.154636801126
ACH-000588,-0.192597721987
ACH-000589,-0.24917761028299998
ACH-000591,-0.20952249434
ACH-000593,-0.0985585604552
ACH-000600,-0.186630362938
ACH-000601,-0.178687556303
ACH-000604,-0.113464793042
ACH-000605,-0.0323815183679
ACH-000606,-0.0587522170092
ACH-000608,-0.0673675091199
ACH-000614,0.00246077656488
ACH-000616,-0.0756722273924
ACH-000618,-0.177480745449
ACH-000619,-0.17551160027499998
ACH-000620,-0.20568319209000002
ACH-000621,-0.297231903184
ACH-000622,-0.161255449108
ACH-000623,-0.07994197933450001
ACH-000624,-0.125157008491
ACH-000627,-0.21645827686000002
ACH-000630,-0.34435208869
ACH-000632,-0.113975446634
ACH-000633,-0.467652563468
ACH-000637,-0.355538675573
ACH-000638,-0.0754504192537
ACH-000646,-0.149932553968
ACH-000647,-0.14323879687000002
ACH-000648,-0.0275173355414
ACH-000649,-0.10436753985500001
ACH-000651,-0.20289661037300002
ACH-000652,-0.29447359182300004
ACH-000653,-0.233772641217
ACH-000657,-0.221320624771
ACH-000658,-0.06643271233869999
ACH-000661,0.0619703177883
ACH-000662,-0.026384824422
ACH-000663,-0.17708350331
ACH-000665,-0.302110971471
ACH-000671,-0.376683669494
ACH-000673,-0.113596828268
ACH-000676,-0.182395902678
ACH-000677,0.10141594500399999
ACH-000681,-0.15361556447
ACH-000682,-0.121848438914
ACH-000683,-0.101917911308
ACH-000684,-0.0856088930675
ACH-000688,-0.0605414131838
ACH-000693,-0.06624339421799999
ACH-000694,-0.20465697700899999
ACH-000695,-0.0781296648442
ACH-000696,-0.202734942462
ACH-000697,-0.0176459495326
ACH-000699,-0.144661813135
ACH-000701,-0.21735771171
ACH-000706,-0.13251169656
ACH-000711,-0.142545952376
ACH-000713,-0.139234760638
ACH-000714,-0.218520977207
ACH-000718,-0.10046006416400001
ACH-000720,-0.152565115703
ACH-000721,-0.17593356837699997
ACH-000724,-0.475508874498
ACH-000725,-0.0250128037951
ACH-000732,-0.31909697193799996
ACH-000734,-0.30782355615
ACH-000735,-0.22371517003199998
ACH-000736,-0.06749453792349999
ACH-000738,-0.276692980854
ACH-000746,-0.131507854655
ACH-000747,-0.30854848991
ACH-000748,-0.15552803829000003
ACH-000753,-0.163553973392
ACH-000756,-0.25872806675500004
ACH-000757,-0.148565300398
ACH-000758,-0.165484592405
ACH-000760,-0.176676094389
ACH-000763,-0.21631635938700003
ACH-000764,-0.16140151280099999
ACH-000765,-0.180061364061
ACH-000766,-0.0505671847792
ACH-000767,-0.19864046671900001
ACH-000768,-0.223419278666
ACH-000769,0.0591952069999
ACH-000770,-0.11016071260600001
ACH-000771,-0.0726872236432
ACH-000773,-0.04530167794969999
ACH-000776,-0.27754223071899997
ACH-000777,-0.214719393821
ACH-000778,-0.238193582455
ACH-000781,-0.23052025527
ACH-000782,-0.10371030464400001
ACH-000783,-0.127153275154
ACH-000784,-0.17747670778400002
ACH-000785,-0.1137320683
ACH-000787,-0.0318907938447
ACH-000788,-0.212024311602
ACH-000791,-0.0595873557885
ACH-000792,-0.21853506127900002
ACH-000794,-0.0538471596612
ACH-000796,-0.158279102806
ACH-000799,-0.14020445759199998
ACH-000800,-0.210945640942
ACH-000802,-0.11165257975500001
ACH-000804,0.107306435464
ACH-000805,-0.151684013704
ACH-000809,-0.21509140072299998
ACH-000810,0.13291696349
ACH-000811,-0.320418152737
ACH-000817,-0.0702563819068
ACH-000819,-0.27842484987300004
ACH-000820,-0.39807579584200004
ACH-000821,-0.0752719649854
ACH-000822,0.063641798663
ACH-000823,-0.12955345116699998
ACH-000824,-0.117711807609
ACH-000827,-0.13289505152699999
ACH-000829,-0.175306118517
ACH-000831,-0.179367739017
ACH-000832,-0.22951122332899998
ACH-000833,-0.220784176637
ACH-000834,-0.37501964978
ACH-000835,-0.21508606343400002
ACH-000836,-0.17677189029800003
ACH-000837,-0.163116577059
ACH-000838,-0.223373267149
ACH-000839,-0.164039887876
ACH-000840,-0.0655545951255
ACH-000841,-0.14161575386199998
ACH-000843,-0.141147938028
ACH-000846,-0.23397189472899999
ACH-000847,-0.23955188011599998
ACH-000848,-0.262057132186
ACH-000849,-0.129248737073
ACH-000851,-0.11523825149900001
ACH-000855,-0.27131505888
ACH-000856,-0.09974907237019999
ACH-000858,-0.135082375663
ACH-000859,-0.307529598409
ACH-000861,-0.34651606793799994
ACH-000862,-0.0329387379534
ACH-000865,-0.153202561129
ACH-000866,-0.148504702171
ACH-000867,-0.15722277449000002
ACH-000869,-0.19739030563700002
ACH-000872,-0.109908479123
ACH-000873,-0.5542439843770001
ACH-000876,-0.23742208734099998
ACH-000878,-0.41175523950099996
ACH-000880,-0.217081716386
ACH-000881,-0.154761357414
ACH-000882,-0.281700902436
ACH-000884,-0.09653344195319999
ACH-000885,-0.0959098419158
ACH-000887,-0.335591677069
ACH-000888,-0.127792524111
ACH-000889,-0.11837142275800001
ACH-000890,0.05519847051630001
ACH-000896,-0.101308093216
ACH-000898,-0.0549008418544
ACH-000900,0.009760702148870001
ACH-000901,-0.133198961046
ACH-000905,-0.114342734727
ACH-000906,-0.104795606393
ACH-000907,-0.197396840345
ACH-000910,-0.0471244589085
ACH-000911,-0.211089215393
ACH-000912,-0.17710905950199998
ACH-000913,-0.0166980011903
ACH-000915,-0.11034918081299999
ACH-000916,0.27569504740600004
ACH-000917,-0.315464502238
ACH-000921,-0.21857838260600002
ACH-000924,-0.113572638183
ACH-000926,-0.0191796290547
ACH-000928,-0.5175228063480001
ACH-000929,0.053970208988899995
ACH-000932,-0.22971752351
ACH-000935,0.18288183680700001
ACH-000936,-0.0774283797901
ACH-000937,-0.281513357904
ACH-000938,-0.19232211760499998
ACH-000939,-0.38417617099
ACH-000941,-0.36536973137100004
ACH-000943,-0.17400615797400001
ACH-000946,-0.023950930464
ACH-000947,-0.218019280498
ACH-000948,-0.158711437857
ACH-000950,-0.264236773732
ACH-000953,-0.155701585626
ACH-000957,-0.229290932632
ACH-000958,-0.426684938343
ACH-000960,-0.228814694668
ACH-000963,-0.278942694091
ACH-000968,-0.0325893502892
ACH-000969,-0.14989286353599998
ACH-000973,-0.0528294099077
ACH-000974,-0.302333529289
ACH-000975,-0.0513254311759
ACH-000976,-0.17675477970400003
ACH-000978,-0.150803130427
ACH-000980,-0.117008868137
ACH-000984,-0.17554241855900002
ACH-000986,-0.0488986729813
ACH-000988,-0.291862580748
ACH-000993,-0.21494132137400002
ACH-000994,-0.13635624805
ACH-000996,-0.263454639118
ACH-001001,-0.2600817114
ACH-001020,-0.193166619409
ACH-001028,-0.15402292477600002
ACH-001031,-0.162774356742
ACH-001038,-0.152286683461
ACH-001048,-0.13536295892
ACH-001050,-0.136290113793
ACH-001053,-0.207471826031
ACH-001054,-0.172389998825
ACH-001061,-0.124080048862
ACH-001067,-0.260782181223
ACH-001075,-0.130750777974
ACH-001096,-0.279328345656
ACH-001128,0.115115720738
ACH-001134,-0.0498212236778
ACH-001151,-0.126069393758
ACH-001163,-0.0715977099482
ACH-001164,0.145971873776
ACH-001173,-0.178065197764
ACH-001183,-0.10591893455700001
ACH-001184,-0.029503922506499997
ACH-001190,-0.119749343094
ACH-001192,-0.118904975151
ACH-001193,-0.291900871522
ACH-001196,-0.230714542813
ACH-001197,0.00927334294608
ACH-001205,-0.274789780376
ACH-001211,-0.126477319294
ACH-001212,-0.38353328990999996
ACH-001228,-0.22411441747699998
ACH-001232,-0.022238079866499998
ACH-001239,-0.187522347601
ACH-001274,-0.0571757692148
ACH-001275,-0.16008388197
ACH-001277,0.12184153318600001
ACH-001278,-0.0887768161963
ACH-001280,-0.0872619075873
ACH-001283,-0.151888924329
ACH-001289,-0.292746640815
ACH-001295,-0.112423400685
ACH-001300,-0.38134873819
ACH-001301,-0.0561661384982
ACH-001302,-0.22620561589000002
ACH-001303,0.18185986007100002
ACH-001306,-0.338428448371
ACH-001318,-0.202292650098
ACH-001322,-0.12363216982999999
ACH-001328,-0.14801507157
ACH-001332,-0.141422381278
ACH-001333,-0.40555949825000004
ACH-001336,-0.0241863097303
ACH-001340,-0.0810256839959
ACH-001346,-0.24527128363000003
ACH-001353,-0.230403581714
ACH-001354,0.214111491761
ACH-001367,-0.12007202155999999
ACH-001368,-0.0365950520083
ACH-001374,-0.0850101932976
ACH-001375,-0.326690072624
ACH-001377,-0.209016130691
ACH-001380,-0.237606831637
ACH-001391,-0.41634690829099996
ACH-001407,-0.36873829223099996
ACH-001408,-0.110367292195
ACH-001413,-0.174335006562
ACH-001430,-0.304684198043
ACH-001431,-0.21944855880300002
ACH-001450,-0.0263018579574
ACH-001496,-0.165710526315
ACH-001500,-0.166967157668
ACH-001521,-0.21151814500500002
ACH-001523,-0.159258338137
ACH-001532,-0.0843328565749
ACH-001536,-0.05950823581180001
ACH-001550,-0.122247130486
ACH-001552,-0.35356386896799996
ACH-001554,-0.19794126105700002
ACH-001645,-0.203366680627
ACH-001654,-0.251203844444
ACH-001715,-0.120075066915
ACH-001735,-0.379465672052
ACH-001736,-0.211591694419
ACH-001737,-0.33736794987400004
ACH-001740,-0.0112612759531
ACH-001745,-0.195491481038
ACH-001750,-0.35826675232199995
ACH-001765,-0.299031655253
ACH-001956,-0.115864970603
ACH-001957,-0.028161129651200004
