,NOP58 (51602)
ACH-000004,-1.11661598045
ACH-000007,-1.5008095386200002
ACH-000009,-1.6397810476899999
ACH-000011,-1.38400671826
ACH-000012,-1.17847997856
ACH-000013,-1.09898923213
ACH-000014,-1.086043303
ACH-000015,-1.3944640471
ACH-000017,-1.14810790068
ACH-000018,-1.4459082392700002
ACH-000019,-1.17111023574
ACH-000021,-1.35060226345
ACH-000022,-1.26574875287
ACH-000025,-1.5924387919
ACH-000028,-1.2291964749700002
ACH-000030,-1.4198334757100002
ACH-000035,-1.5765616821000001
ACH-000036,-1.37333193257
ACH-000037,-0.978428697687
ACH-000039,-1.50577654567
ACH-000040,-1.5082783932600001
ACH-000041,-1.42482415723
ACH-000042,-1.3858678344
ACH-000045,-1.44155035257
ACH-000047,-1.3220124144
ACH-000052,-1.11138389235
ACH-000053,-1.19199319674
ACH-000054,-1.58601758066
ACH-000055,-1.44944857002
ACH-000060,-1.18819858815
ACH-000067,-1.33626641665
ACH-000070,-1.33287644374
ACH-000075,-1.66048858489
ACH-000078,-1.5143157059099999
ACH-000082,-1.63851123682
ACH-000085,-1.46822948782
ACH-000086,-1.37681878365
ACH-000087,-1.5316124008
ACH-000092,-1.51964169467
ACH-000095,-1.5825241872799998
ACH-000097,-1.15691555581
ACH-000098,-1.1469477342299998
ACH-000099,-1.17504992638
ACH-000108,-1.35747257907
ACH-000113,-1.4563432064700002
ACH-000115,-1.14646961639
ACH-000116,-1.3760946376700003
ACH-000118,-1.2204898905200001
ACH-000120,-1.44225172541
ACH-000123,-1.51780164086
ACH-000127,-1.48810630086
ACH-000128,-1.2378433826200002
ACH-000132,-1.46490252301
ACH-000133,-1.91038472692
ACH-000137,-1.55129553986
ACH-000138,-1.4716531514500002
ACH-000142,-1.5505551058700002
ACH-000143,-1.39359452248
ACH-000146,-1.8713115811
ACH-000148,-1.3683968613799997
ACH-000150,-1.2732354039799998
ACH-000152,-1.61122223016
ACH-000153,-1.6458465116999998
ACH-000159,-1.6778727950299999
ACH-000160,-1.30159732516
ACH-000163,-1.12924191977
ACH-000167,-1.4852970204799998
ACH-000168,-1.5089043178100001
ACH-000169,-1.4512579142200002
ACH-000178,-1.0595248423499999
ACH-000182,-1.3504829531799998
ACH-000183,-1.4187828191299998
ACH-000188,-1.10625799073
ACH-000189,-1.39011903023
ACH-000190,-1.3756714808000001
ACH-000198,-1.50301936691
ACH-000204,-1.41469880481
ACH-000206,-1.27971219803
ACH-000207,-1.19964166513
ACH-000211,-1.49822504192
ACH-000215,-1.61181075081
ACH-000221,-1.55344760396
ACH-000222,-1.61544664398
ACH-000223,-1.09622790889
ACH-000226,-1.42041504219
ACH-000227,-1.53711809061
ACH-000228,-1.28206926689
ACH-000231,-1.48671748525
ACH-000232,-1.5159403315200002
ACH-000233,-1.56876604375
ACH-000234,-1.19408630559
ACH-000235,-1.29423119179
ACH-000237,-1.5146983395500002
ACH-000238,-2.14069519205
ACH-000243,-1.3581891253
ACH-000244,-1.4006788290799999
ACH-000246,-1.52180762058
ACH-000248,-1.1732595516600002
ACH-000250,-1.52554014093
ACH-000251,-1.26845127962
ACH-000253,-1.28748083511
ACH-000255,-1.2703453651799999
ACH-000256,-1.17295682657
ACH-000257,-1.4098262985499999
ACH-000258,-1.41003418179
ACH-000259,-1.13595047045
ACH-000260,-1.42948082973
ACH-000261,-1.01640208825
ACH-000262,-1.03009080294
ACH-000263,-1.66744168231
ACH-000264,-0.9779360072579999
ACH-000265,-1.42927761113
ACH-000266,-1.4136679658899998
ACH-000272,-1.50444449036
ACH-000273,-1.32963217015
ACH-000274,-1.64904093432
ACH-000277,-1.2004837991500001
ACH-000278,-1.45556210692
ACH-000279,-1.3064721637899999
ACH-000280,-1.5747860253100001
ACH-000281,-1.6069768853100002
ACH-000288,-1.51144098567
ACH-000291,-1.25114431055
ACH-000293,-1.08044650919
ACH-000294,-1.30619713576
ACH-000295,-1.68151578026
ACH-000296,-1.18482046904
ACH-000302,-1.48110376111
ACH-000304,-1.10652043271
ACH-000307,-1.4248406089899999
ACH-000308,-1.4927832144
ACH-000310,-1.60047393894
ACH-000311,-1.6608198776899998
ACH-000312,-1.4297621395200002
ACH-000315,-1.43160423296
ACH-000316,-1.31008573338
ACH-000317,-1.8196110428
ACH-000318,-1.39302758164
ACH-000319,-1.2118844874899999
ACH-000320,-1.7107046784
ACH-000322,-1.88270764961
ACH-000323,-1.44812949882
ACH-000324,-1.5619972667500002
ACH-000329,-1.6235232893599998
ACH-000330,-1.45534257896
ACH-000331,-1.20122182758
ACH-000332,-1.38362793366
ACH-000334,-1.56239797806
ACH-000335,-0.927982056149
ACH-000336,-1.82670458222
ACH-000337,-1.3836230977500001
ACH-000339,-1.07157763381
ACH-000341,-1.3815352973500001
ACH-000348,-1.33430976817
ACH-000350,-1.4324222567299998
ACH-000352,-1.2752221397399999
ACH-000356,-1.16433969412
ACH-000361,-1.0604839091
ACH-000362,-1.6453765845500001
ACH-000363,-1.43381123609
ACH-000364,-1.4521196322
ACH-000365,-1.5555052080399998
ACH-000366,-1.0908440888600002
ACH-000368,-1.5813307834
ACH-000374,-1.3653029472799998
ACH-000375,-1.55271564095
ACH-000376,-1.4333012159799998
ACH-000381,-1.36959056229
ACH-000383,-1.7522907226900002
ACH-000387,-1.1989498226000002
ACH-000389,-1.56299369575
ACH-000390,-1.6026088153100002
ACH-000393,-1.23382714532
ACH-000395,-1.88588761787
ACH-000397,-1.66492866834
ACH-000401,-1.31339727343
ACH-000402,-1.6623758698
ACH-000403,-1.54929095332
ACH-000404,-1.3069889416399998
ACH-000406,-1.50967330758
ACH-000407,-1.54302278746
ACH-000408,-1.53806839257
ACH-000410,-1.4349362707799997
ACH-000411,-1.36640591514
ACH-000414,-1.56969928886
ACH-000415,-1.5720502313299998
ACH-000416,-1.3752149992700002
ACH-000420,-1.4004581100600002
ACH-000421,-1.32273645388
ACH-000424,-1.45679130558
ACH-000425,-1.60579979649
ACH-000426,-0.9577613951360001
ACH-000427,-1.27882450959
ACH-000433,-1.11864481583
ACH-000436,-1.2724722367299999
ACH-000444,-1.4680660291
ACH-000445,-1.16238896582
ACH-000448,-1.02576649308
ACH-000450,-1.2855072949500002
ACH-000452,-1.31819839264
ACH-000454,-1.54425088189
ACH-000458,-1.26223045465
ACH-000459,-1.30200276933
ACH-000460,-1.4043228282799998
ACH-000461,-1.53355032794
ACH-000463,-1.4967772511500002
ACH-000464,-1.55231052852
ACH-000466,-1.49436567929
ACH-000467,-1.33297052472
ACH-000468,-1.6739403352899997
ACH-000469,-1.64729789505
ACH-000470,-1.41304537692
ACH-000471,-1.70717541123
ACH-000472,-1.6101078939500002
ACH-000473,-1.5489035638600002
ACH-000475,-1.40426795322
ACH-000476,-1.46202597704
ACH-000477,-1.2088369003200001
ACH-000480,-1.49991207329
