,NIT1 (4817)
ACH-000332,-0.198207249687
ACH-000334,-0.34362840077600004
ACH-000335,-0.473005598972
ACH-000336,-0.359935985617
ACH-000337,-0.264544861711
ACH-000339,-0.242360039118
ACH-000341,-0.209773123904
ACH-000348,-0.233967415207
ACH-000350,-0.19261974329999998
ACH-000352,-0.162589488747
ACH-000356,-0.136531396363
ACH-000361,-0.0194165460225
ACH-000362,-0.164094317668
ACH-000363,-0.16802448552299998
ACH-000364,-0.20599467896200002
ACH-000365,-0.19952212406800002
ACH-000366,-0.250022339517
ACH-000368,-0.199793066338
ACH-000374,-0.109752645002
ACH-000375,0.108824750829
ACH-000376,-0.20201507783599998
ACH-000381,-0.09946369051819999
ACH-000383,-0.23854771134
ACH-000387,-0.398748719188
ACH-000389,-0.0753130957407
ACH-000390,-0.305818607914
ACH-000393,-0.37674156025
ACH-000395,-0.1477141024
ACH-000397,-0.20548196465399998
ACH-000401,-0.312271897147
ACH-000402,-0.39729902043399995
ACH-000403,-0.296176051186
ACH-000404,0.0286691444979
ACH-000406,-0.235799942387
ACH-000407,-0.0499365709267
ACH-000408,-0.06133717772419999
ACH-000410,-0.347504753808
ACH-000411,-0.332837799663
ACH-000414,0.00260791687688
ACH-000415,-0.28232137979000005
ACH-000416,-0.303704737672
ACH-000420,-0.08360187774069999
ACH-000421,-0.14231521217
ACH-000424,-0.394468358288
ACH-000425,-0.0674427274007
ACH-000426,-0.40343957121600005
ACH-000427,-0.45621636213999994
ACH-000433,-0.157405052192
ACH-000436,-0.16066973978399998
ACH-000444,-0.257155521228
ACH-000445,-0.0458479749504
ACH-000448,-0.0569200016731
ACH-000450,-0.0158782892997
ACH-000452,-0.21535352337299998
ACH-000454,0.054568361867500005
ACH-000458,-0.314246975062
ACH-000459,-0.28004012982
ACH-000460,-0.057117592779400005
ACH-000461,-0.07003370899019999
ACH-000463,-0.277195476223
ACH-000464,-0.111093259612
ACH-000466,-0.118136190597
ACH-000467,-0.17159175878400001
ACH-000468,-0.116584070161
ACH-000469,-0.223618086822
ACH-000470,-0.170098170879
ACH-000471,-0.255220109778
ACH-000472,-0.139878844713
ACH-000473,-0.209030145529
ACH-000475,-0.113518391794
ACH-000476,-0.16542664614900002
ACH-000477,-0.105340045025
ACH-000480,-0.197361246558
ACH-000481,-0.235091018805
ACH-000483,-0.260200577428
ACH-000484,-0.388017305319
ACH-000485,-0.11292519470000001
ACH-000486,-0.253018599975
ACH-000487,-0.22193597083500002
ACH-000488,-0.169076506329
ACH-000490,-0.269311068904
ACH-000491,-0.172682923386
ACH-000495,-0.359731430132
ACH-000496,-0.136509849286
ACH-000499,-0.312288849562
ACH-000500,-0.0595472003364
ACH-000502,-0.093536342543
ACH-000503,-0.0511075406549
ACH-000505,-0.27255418058
ACH-000507,-0.119282299421
ACH-000510,-0.20330507884399998
ACH-000511,-0.207667512014
ACH-000512,-0.30873347986099997
ACH-000516,-0.194362386107
ACH-000517,-0.243164103329
ACH-000518,-0.104395854442
ACH-000520,-0.169488401426
ACH-000521,0.011706174425299998
ACH-000522,-0.13728390785
ACH-000524,-0.16710801750999998
ACH-000527,-0.11971723534800001
ACH-000528,-0.0746193210378
ACH-000537,-0.10929598401599999
ACH-000541,-0.20498137935199998
ACH-000542,-0.330781225827
ACH-000544,0.00916250774901
ACH-000545,-0.101776032393
ACH-000547,-0.477668552451
ACH-000548,-0.137175906609
ACH-000549,-0.16594164664
ACH-000550,-0.288288619386
ACH-000552,-0.273833124845
ACH-000556,-0.04514632618009999
ACH-000557,-0.223384493957
ACH-000570,-0.0312667494442
ACH-000571,-0.304474848119
ACH-000573,-0.226826760786
ACH-000576,-0.236707195803
ACH-000580,-0.17142235898400002
ACH-000584,-0.257099412811
ACH-000585,-0.17885957944000003
ACH-000588,-0.392423651843
ACH-000589,-0.177279342535
ACH-000591,0.057019733881099995
ACH-000593,-0.156949192056
ACH-000600,-0.354065080456
ACH-000601,-0.07530455287980001
ACH-000604,-0.553749228539
ACH-000605,-0.181932717016
ACH-000606,-0.192360645357
ACH-000608,-0.192343706358
ACH-000614,-0.13199365247300002
ACH-000616,-0.29645271815499996
ACH-000618,-0.290514005418
ACH-000619,-0.139884159221
ACH-000620,-0.24332821372299998
ACH-000621,-0.11278417792
ACH-000622,-0.251314176226
ACH-000623,-0.143113802327
ACH-000624,-0.0810548758983
ACH-000627,-0.202217559366
ACH-000630,-0.18614937090599998
ACH-000632,-0.131743437912
ACH-000633,-0.0675070839359
ACH-000637,-0.256196465226
ACH-000638,-0.24597414643100002
ACH-000646,-0.103526586944
ACH-000647,-0.296504078834
ACH-000648,-0.20560886901099998
ACH-000649,-0.0823448891224
ACH-000651,-0.23566927778299998
ACH-000652,-0.205599231501
ACH-000653,-0.372659304434
ACH-000657,-0.127246520309
ACH-000658,-0.31241653187199997
ACH-000661,-0.113667077075
ACH-000662,-0.105486784505
ACH-000663,-0.257688562705
ACH-000665,-0.130280471684
ACH-000671,-0.195316086679
ACH-000673,-0.284519301112
ACH-000676,-0.285867197491
ACH-000677,-0.117593514955
ACH-000681,-0.07725696066860001
ACH-000682,-0.24043217779599999
ACH-000683,-0.547429399488
ACH-000684,-0.273819147938
ACH-000688,-0.143209957145
ACH-000693,-0.182039602608
ACH-000694,-0.0941342817286
ACH-000695,0.521405736682
ACH-000696,-0.23715643933000002
ACH-000697,-0.12257111456700001
ACH-000699,-0.097203404975
ACH-000701,-0.149865076388
ACH-000706,-0.142651864864
ACH-000711,0.021266906656999998
ACH-000713,-0.11829202426100001
ACH-000714,-0.24612213300799998
ACH-000718,-0.151081580101
ACH-000720,-0.124777935584
ACH-000721,-0.12276629684
ACH-000724,0.15956702202099998
ACH-000725,-0.280579076383
ACH-000732,-0.25460678596700004
ACH-000734,-0.20048678870099998
ACH-000735,-0.298167206206
ACH-000736,-0.23323847021400002
ACH-000738,-0.182849672922
ACH-000746,-0.36474022693499997
ACH-000747,-0.127291146786
ACH-000748,-0.302847512698
ACH-000753,-0.289114036558
ACH-000756,-0.259534482668
ACH-000757,-0.41306361617799997
ACH-000758,-0.23686239325300001
ACH-000760,-0.22907283866300002
ACH-000763,-0.367684529548
ACH-000764,-0.00683181045377
ACH-000765,0.0038385222230900005
ACH-000766,-0.237151430039
ACH-000767,-0.397057666076
ACH-000768,-0.181035089448
ACH-000769,-0.364085739264
ACH-000770,-0.284798586806
ACH-000771,-0.26360562443
ACH-000773,-0.16753877131300002
ACH-000776,-0.0494784908189
ACH-000777,-0.256622086534
ACH-000778,0.024904151584299997
ACH-000781,-0.14378366924
ACH-000782,0.0944887860466
ACH-000783,-0.151301500291
ACH-000784,-0.203037257565
ACH-000785,-0.211414323638
ACH-000787,-0.188616262842
ACH-000788,-0.249477712583
ACH-000791,-0.229471738041
ACH-000792,-0.312086204737
ACH-000794,-0.10782074258600001
ACH-000796,-0.257832580646
ACH-000799,-0.17230684745000002
ACH-000800,-0.44765341249300006
ACH-000802,-0.104946083901
ACH-000804,-0.341698519191
ACH-000805,-0.042489867887900004
ACH-000809,-0.17904345433899999
ACH-000810,0.0209222702409
ACH-000811,-0.259055465488
ACH-000817,-0.17527485812600002
ACH-000819,-0.0438950389196
ACH-000820,-0.505684326066
ACH-000821,-0.13912277749000002
ACH-000822,-0.282686771012
ACH-000823,-0.14300383190500002
ACH-000824,-0.345112801132
ACH-000827,-0.270345423739
ACH-000829,0.00163920825644
ACH-000831,-0.260327671452
ACH-000832,-0.238571920352
ACH-000833,-0.0392318859435
ACH-000834,-0.199748109289
ACH-000835,-0.179110670072
ACH-000836,-0.26862788953600003
ACH-000837,-0.283457333742
ACH-000838,-0.332718531723
ACH-000839,-0.0999938292576
ACH-000840,-0.361008709962
ACH-000841,0.025508530476
ACH-000843,-0.103338682632
ACH-000846,-0.150604340361
ACH-000847,-0.254603397228
ACH-000848,-0.129756980439
ACH-000849,-0.222774423849
ACH-000851,0.0327077725703
ACH-000855,-0.240174613817
ACH-000856,-0.137168305027
ACH-000858,-0.169967604617
ACH-000859,-0.134169073826
ACH-000861,-0.285328356532
ACH-000862,0.0660553392468
ACH-000865,-0.230237686619
ACH-000866,-0.377911119944
ACH-000867,-0.189505938462
ACH-000869,-0.29690229642099997
ACH-000872,-0.025944355447299998
ACH-000873,-0.290606650399
ACH-000876,-0.0678225178135
ACH-000878,0.185401433394
ACH-000880,-0.22244554541499997
ACH-000881,-0.0740330875583
ACH-000882,-0.255295954872
ACH-000884,-0.116508699649
ACH-000885,-0.150568214302
ACH-000887,-0.151457023375
ACH-000888,-0.339414309759
ACH-000889,-0.44720623041900004
ACH-000890,-0.243797627473
ACH-000896,-0.28930378769000004
ACH-000898,-0.340633026768
ACH-000900,-0.288519699916
ACH-000901,-0.163246501459
ACH-000905,-0.17987384869399997
ACH-000906,-0.106634116212
ACH-000907,-0.069997234532
ACH-000910,-0.162577015188
ACH-000911,-0.16650613552899998
ACH-000912,-0.249708849703
ACH-000913,-0.209366270366
ACH-000915,-0.0389519437304
ACH-000916,0.389060909861
ACH-000917,-0.373087028058
ACH-000921,-0.14888775159700002
ACH-000924,-0.22695226294
ACH-000926,-0.457876847473
ACH-000928,-0.195645210612
ACH-000929,-0.305527678634
ACH-000932,-0.196843478515
ACH-000935,-0.0323676723412
ACH-000936,-0.130156037581
ACH-000937,-0.319301202942
ACH-000938,-0.13565171271
ACH-000939,-0.062234838286100005
ACH-000941,-0.157831724811
ACH-000943,-0.310797964149
ACH-000946,-0.305518276776
ACH-000947,-0.130335703361
ACH-000948,-0.397707618371
ACH-000950,-0.206801899007
ACH-000953,-0.220473819513
ACH-000957,-0.17224495315000002
ACH-000958,-0.17186899202
ACH-000960,-0.202591481538
ACH-000963,0.0144990861448
ACH-000968,0.05959104642969999
ACH-000969,-0.149343143562
ACH-000973,-0.197326170662
ACH-000974,-0.31872056490899997
ACH-000975,-0.247091391041
ACH-000976,-0.0582218469254
ACH-000978,-0.41011455181699996
ACH-000980,-0.307302277297
ACH-000984,-0.270391111696
ACH-000986,-0.22284987094099998
ACH-000988,-0.022095419421099997
ACH-000993,-0.36304554473399997
ACH-000994,-0.325649441622
ACH-000996,-0.364504586667
ACH-001001,-0.20616512423799999
ACH-001020,-0.207415244641
ACH-001028,-0.194284570925
ACH-001031,-0.15379773363
ACH-001038,-0.289036112435
ACH-001048,-0.133234511624
ACH-001050,-0.09723613824789999
ACH-001053,-0.294503600269
ACH-001054,-0.20746196681200002
ACH-001061,-0.253821381214
ACH-001067,-0.20214946852600002
ACH-001075,-0.035210090631
ACH-001096,-0.263177136484
ACH-001128,0.133048074417
ACH-001134,-0.112583317951
ACH-001151,-0.187745535526
ACH-001163,-0.149895684477
ACH-001164,-0.140508574891
ACH-001173,-0.117185288641
ACH-001183,-0.17414605032000002
ACH-001184,-0.32893259324
ACH-001190,-0.204871845215
ACH-001192,-0.292616907518
ACH-001193,-0.39957654524999997
ACH-001196,-0.298481231624
ACH-001197,-0.114241964994
ACH-001205,-0.256631888398
ACH-001211,-0.450307983842
ACH-001212,-0.223428689362
ACH-001228,-0.0864645980407
ACH-001232,-0.156201620552
ACH-001239,-0.233608588585
ACH-001274,-0.0600032395357
ACH-001275,-0.0034825072184099994
ACH-001277,-0.246865383981
ACH-001278,-0.130794270858
ACH-001280,-0.609995393768
ACH-001283,-0.10491277106
ACH-001289,-0.22203500606600002
ACH-001295,-0.334505280915
ACH-001300,-0.228863020236
ACH-001301,-0.400530540004
ACH-001302,-0.23284733376999997
ACH-001303,-0.355722775062
ACH-001306,-0.0917676519609
ACH-001318,-0.33548973356600004
ACH-001322,-0.244130890111
ACH-001328,-0.273182084352
ACH-001332,-0.272062141016
ACH-001333,-0.11368376446100001
ACH-001336,-0.292339062263
ACH-001340,-0.11824978043199999
ACH-001346,-0.288827095107
ACH-001353,-0.26458753351
ACH-001354,-0.174504632981
ACH-001367,0.173858994394
ACH-001368,-0.216570865845
ACH-001374,-0.152824375275
ACH-001375,0.0634387023484
ACH-001377,-0.247179976129
ACH-001380,-0.115970590261
ACH-001391,-0.45365130210199994
ACH-001407,-0.07440640410619999
ACH-001408,-0.33028853800700003
ACH-001413,0.00401803339027
ACH-001430,-0.26802645167
ACH-001431,-0.301902912869
ACH-001450,-0.155863092175
ACH-001496,-0.121309677036
ACH-001500,-0.18627939505899999
ACH-001521,0.131514513844
ACH-001523,-0.256988774101
ACH-001532,-0.20533271324000002
ACH-001536,-0.20327978845400002
ACH-001550,-0.137459680763
ACH-001552,-0.267853012797
ACH-001554,-0.19029771732200002
ACH-001645,-0.028450804308000004
ACH-001654,-0.140105404695
ACH-001715,-0.126481697481
ACH-001735,-0.17788243684799998
ACH-001736,-0.0540110436395
ACH-001737,0.19398687785399998
ACH-001740,-0.138997766688
ACH-001745,0.029701828491700003
ACH-001750,-0.15257120420499998
ACH-001765,-0.35537585912299996
ACH-001956,-0.266120808308
ACH-001957,-0.150650674832
