,QRSL1 (55278)
ACH-000352,-0.558901731527
ACH-000356,-0.817047090152
ACH-000361,-0.27337670739
ACH-000362,-0.405689785608
ACH-000363,-0.507224038887
ACH-000364,-0.7386110602060001
ACH-000365,-0.7870747107439999
ACH-000366,-0.281129574696
ACH-000368,-0.461728987475
ACH-000374,-0.944084708562
ACH-000375,-0.39408301214100006
ACH-000376,-1.07866487265
ACH-000381,-0.481923452579
ACH-000383,-0.6887170330869999
ACH-000387,-0.546349128412
ACH-000389,-0.343848437303
ACH-000390,-0.573408949335
ACH-000393,-0.47067869713
ACH-000395,-0.495265757822
ACH-000397,-0.45242775232
ACH-000401,-0.5189449024530001
ACH-000402,-0.669190133886
ACH-000403,-0.475126637021
ACH-000404,-0.876400017499
ACH-000406,-0.855204820889
ACH-000407,-0.607305093148
ACH-000408,-0.773641562975
ACH-000410,-0.536079020895
ACH-000411,-0.210188696186
ACH-000414,-0.6741668937199999
ACH-000415,-0.725961326755
ACH-000416,-0.32176802714499997
ACH-000420,-0.44276386288900005
ACH-000421,-0.46312003551299996
ACH-000424,-0.772303385283
ACH-000425,-0.5411384577489999
ACH-000426,-0.27824633489399997
ACH-000427,-0.710252953669
ACH-000433,-0.5850511642790001
ACH-000436,-0.368159081501
ACH-000444,-0.628981923674
ACH-000445,-0.497656224344
ACH-000448,-0.14323648322899998
ACH-000450,-0.46688383307899994
ACH-000452,-0.484374498285
ACH-000454,-1.11525200214
ACH-000458,-0.87626487268
ACH-000459,-0.966360097479
ACH-000460,-0.550056816443
ACH-000461,-1.15587665901
ACH-000463,-0.501482193904
ACH-000464,-0.124718083961
ACH-000466,-0.865692639506
ACH-000467,-0.871374721006
ACH-000468,-0.837044296046
ACH-000469,-0.8330507971240001
ACH-000470,-0.6102222636460001
ACH-000471,-0.14470384528400002
ACH-000472,-0.630693892778
ACH-000473,-0.7494272455600001
ACH-000475,-0.488183239918
ACH-000476,-0.895071958113
ACH-000477,-0.6987983948890001
ACH-000480,-0.659856059215
ACH-000481,-0.44441553648599996
ACH-000483,-0.726606364335
ACH-000484,-0.337379463795
ACH-000485,-0.7047874257350001
ACH-000486,-0.736393475739
ACH-000487,-0.850973200822
ACH-000488,-1.00133804123
ACH-000490,-0.437756328403
ACH-000491,-0.8676491033470001
ACH-000495,-0.356099641991
ACH-000496,-0.535665944984
ACH-000499,-0.7488584198459999
ACH-000500,-0.993029913133
ACH-000502,-0.39153611382200004
ACH-000503,-0.546240538446
ACH-000505,-0.180692399408
ACH-000507,-0.750009671907
ACH-000510,-0.623203651658
ACH-000511,-0.326801150589
ACH-000512,-0.7180498415180001
ACH-000516,-0.2935623398
ACH-000517,-0.307075071207
ACH-000518,-0.7073136541339999
ACH-000520,-0.014687932455500001
ACH-000521,-0.556855263321
ACH-000522,-0.6559036413780001
ACH-000524,-0.368763489079
ACH-000527,-0.367894899123
ACH-000528,-0.973573817464
ACH-000537,-0.694603047769
ACH-000541,-0.525531129343
ACH-000542,-0.402722846154
ACH-000544,-0.941119586981
ACH-000545,-0.762272572481
ACH-000547,-0.234849357805
ACH-000548,-0.286678257584
ACH-000549,-0.6854335741680001
ACH-000550,-0.7296230609540001
ACH-000552,-0.8445791180969999
ACH-000556,-0.851453707838
ACH-000557,-0.071107377546
ACH-000570,-0.555126892496
ACH-000571,-0.679275614914
ACH-000573,-0.44575947742
ACH-000576,-0.361943095796
ACH-000580,-0.500482074656
ACH-000584,-0.540027633081
ACH-000585,-0.510600311831
ACH-000588,-0.33153293280499996
ACH-000589,-0.8593260495389999
ACH-000591,-0.688808544152
ACH-000593,-0.752104394725
ACH-000600,-0.468851831565
ACH-000601,-0.8444804128669999
ACH-000604,-0.741155473239
ACH-000605,-0.67956939042
ACH-000606,-0.689248960823
ACH-000608,-0.245016756208
ACH-000614,-1.14550688115
ACH-000616,-0.422641634481
ACH-000618,-0.9529775373780001
ACH-000619,-0.988843240159
ACH-000620,-0.895677386316
ACH-000621,-0.296336006698
ACH-000622,-0.468388588437
ACH-000623,-0.477210822359
ACH-000624,-0.5385278059899999
ACH-000627,-0.716928841198
ACH-000630,-0.879032024952
ACH-000632,-0.622440676557
ACH-000633,-0.901576617736
ACH-000637,-0.7542241010259999
ACH-000638,-0.8734084962549999
ACH-000646,-0.6674829172010001
ACH-000647,-0.6138569688009999
ACH-000648,-0.448861921406
ACH-000649,-0.818272318471
ACH-000651,-1.07855650995
ACH-000652,-0.927431695377
ACH-000653,-0.472106638966
ACH-000657,-0.621748561552
ACH-000658,-0.640931694068
ACH-000661,-0.585023327818
ACH-000662,-0.70936897676
ACH-000663,-0.759556781746
ACH-000665,-0.219871576149
ACH-000671,-0.7901639340700001
ACH-000673,-0.0620422785111
ACH-000676,-1.00578971613
ACH-000677,-1.16814408453
ACH-000681,-0.732841691813
ACH-000682,-0.740114289427
ACH-000683,-0.775749932485
ACH-000684,-0.633849029344
ACH-000688,-0.627261808207
ACH-000693,-0.9543138794589999
ACH-000694,-0.867113807238
ACH-000695,-0.987062218169
ACH-000696,-0.605653380226
ACH-000697,-0.33809613544100003
ACH-000699,-0.648544185175
ACH-000701,-0.502461794679
ACH-000706,-0.9900939829790001
ACH-000711,-0.6641929279600001
ACH-000713,-0.7959677496080001
ACH-000714,-0.257029638715
ACH-000718,-0.509595649261
ACH-000720,-0.794814626214
ACH-000721,-1.03835320876
ACH-000724,-0.605206717491
ACH-000725,-0.763723773881
ACH-000732,-0.607043642459
ACH-000734,-1.03759124183
ACH-000735,-0.5391880428270001
ACH-000736,-0.517893941647
ACH-000738,-0.9593552841299999
ACH-000746,-0.8967233095999999
ACH-000747,-0.6322995518550001
ACH-000748,-0.137322444677
ACH-000753,-0.763572991141
ACH-000756,-0.333810777975
ACH-000757,-0.854804015941
ACH-000758,-0.8211725680940001
ACH-000760,-0.483569670851
ACH-000763,-0.466568461409
ACH-000764,-0.595299863907
ACH-000765,-0.877586658449
ACH-000766,-0.22357536461599997
ACH-000767,-0.7473214933329999
ACH-000768,-0.7120546904709999
ACH-000769,-0.831473142763
ACH-000770,-0.685250144464
ACH-000771,-0.7007258444399999
ACH-000773,-0.399704748071
ACH-000776,-0.7883467597759999
ACH-000777,-0.654694814751
ACH-000778,-0.7734414476729999
ACH-000781,-0.44632654825499996
ACH-000782,-0.542865129825
ACH-000783,-0.22566411088399999
ACH-000784,-0.978648639685
ACH-000785,-0.5173534614890001
ACH-000787,-0.632878418466
ACH-000788,-0.23601506821499998
ACH-000791,-0.6188430655789999
ACH-000792,-0.23142689141399997
ACH-000794,-0.65806224798
ACH-000796,-0.9266498358859999
ACH-000799,-0.550802942042
ACH-000800,-0.616358282045
ACH-000802,-0.7265100511560001
ACH-000804,-0.720595966032
ACH-000805,-0.6926381817389999
ACH-000809,-0.808712680978
ACH-000810,-0.618448091541
ACH-000811,-0.250722260172
ACH-000817,-0.7270912247679999
ACH-000819,-0.769723230378
ACH-000820,-0.643353954315
ACH-000821,-0.549965914018
ACH-000822,-0.613618262992
ACH-000823,-0.6792200538600001
ACH-000824,-0.232175989456
ACH-000827,-0.232473154235
ACH-000829,-0.48529725958000003
ACH-000831,-0.5303401782230001
ACH-000832,-1.0
ACH-000833,-0.37670623528999997
ACH-000834,-0.809919774207
ACH-000835,-0.7579065126440001
ACH-000836,-1.01881958831
ACH-000837,-0.887927703903
ACH-000838,-0.214989806142
ACH-000839,-0.34571304345299997
ACH-000840,-0.388686699907
ACH-000841,-0.784566015113
ACH-000843,-0.720594465708
ACH-000846,-0.6671567402
ACH-000847,-0.815350836938
ACH-000848,-0.6107862963130001
ACH-000849,-0.64711506682
ACH-000851,-0.8333147278030001
ACH-000855,-0.9357304246170001
ACH-000856,-0.676493980333
ACH-000858,-0.917263137352
ACH-000859,-0.529410186602
ACH-000861,-0.794482387903
ACH-000862,-0.854326776627
ACH-000865,-0.8677514720209999
ACH-000866,-0.655734047093
ACH-000867,-0.163284724843
ACH-000869,-0.5922452703100001
ACH-000872,-0.6244831140820001
ACH-000873,-0.922004788728
ACH-000876,-1.19894127838
ACH-000878,-0.630920181668
ACH-000880,-0.688286388784
ACH-000881,-0.577140495908
ACH-000882,-0.558600884307
ACH-000884,-0.8959117370020001
ACH-000885,-0.8273247010889999
ACH-000887,-0.633498960859
ACH-000888,-0.7748443132289999
ACH-000889,-0.8588593085840001
ACH-000890,-0.621818345761
ACH-000896,-0.634240052925
ACH-000898,-0.640484515696
ACH-000900,-0.704106766561
ACH-000901,-0.40624359817199995
ACH-000905,-0.695047075658
ACH-000906,-0.869469241796
ACH-000907,-0.6035253962830001
ACH-000910,-1.23880830759
ACH-000911,-0.7406305063490001
ACH-000912,-0.536055323608
ACH-000913,-1.0588350953499999
ACH-000915,-0.872975856251
ACH-000916,-0.401227324389
ACH-000917,-0.797676461512
ACH-000921,-0.7519743187279999
ACH-000924,-0.9375209201350001
ACH-000926,-0.697691761788
ACH-000928,-0.336801341187
ACH-000929,-0.50751061993
ACH-000932,-0.664676034024
ACH-000935,-0.7981663274899999
ACH-000936,-0.76782462793
ACH-000937,-0.8198322289650001
ACH-000938,-0.695305480477
ACH-000939,-0.7533529156829999
ACH-000941,-0.991858171989
ACH-000943,-0.7090789305290001
ACH-000946,-0.7581664315440001
ACH-000947,-0.9038974884550001
ACH-000948,-0.482146954508
ACH-000950,-0.486902547556
ACH-000953,-0.6066636755179999
ACH-000957,-0.827502249329
ACH-000958,-0.46063938308700003
ACH-000960,-0.521075495025
ACH-000963,-0.9640636331970001
ACH-000968,-1.15559909333
ACH-000969,-0.8115840596770001
ACH-000973,-1.04390312609
ACH-000974,-0.8603284564020001
ACH-000975,-0.936507831268
ACH-000976,-0.886597267034
ACH-000978,-0.384304798793
ACH-000980,-0.742203233289
ACH-000984,-0.631940335331
ACH-000986,-0.720612918428
ACH-000988,-0.39469513460100003
ACH-000993,-0.374386907703
ACH-000994,-0.8638092920720001
ACH-000996,-0.15575379659299998
ACH-001001,-1.05569477345
ACH-001020,-0.46237424186899995
ACH-001028,-0.7746879266240001
ACH-001031,-0.563071089583
ACH-001038,-0.82541120676
ACH-001048,-0.577917158025
ACH-001050,-0.194336989011
ACH-001053,-0.476461450967
ACH-001054,-0.666686975509
ACH-001061,-0.7030380849850001
ACH-001067,-0.56657255241
ACH-001075,-0.551183448043
ACH-001096,-0.606595715585
ACH-001128,-0.554253446318
ACH-001134,-0.525910291468
ACH-001151,-0.396033887369
ACH-001163,-0.8793545824339999
ACH-001164,-0.47031255283999995
ACH-001173,-0.823162239099
ACH-001183,-0.5467929175280001
ACH-001184,-0.48978252706200004
ACH-001190,-0.5614792912300001
ACH-001192,-0.582908402204
ACH-001193,-0.751838613246
ACH-001196,-0.413048672741
ACH-001197,-0.364610845852
ACH-001205,-0.645924405608
ACH-001211,-0.459694240845
ACH-001212,-0.612926517563
ACH-001228,-0.36792770897699995
ACH-001232,-0.7219359385940001
ACH-001239,-0.767850465549
ACH-001274,-0.731704164332
ACH-001275,-0.633236826526
ACH-001277,-0.503749638218
ACH-001278,-0.792842322006
ACH-001280,-0.44892797895099995
ACH-001283,-0.737480499798
ACH-001289,-0.287239076653
ACH-001295,-0.05203035531380001
ACH-001300,-0.647298941123
ACH-001301,-0.170179915255
ACH-001302,-0.767936661708
ACH-001303,-0.801155281075
ACH-001306,-0.519255538168
ACH-001318,-0.8488297669470001
ACH-001322,-0.764677463696
ACH-001328,-0.577162074551
ACH-001332,-0.86776002814
ACH-001333,-0.84961699544
ACH-001336,-0.799600160102
ACH-001340,-0.221055033889
ACH-001346,-0.690401073108
ACH-001353,-0.298017192835
ACH-001354,-0.838304333709
ACH-001367,-0.597717903948
ACH-001368,-0.68365768374
ACH-001374,-0.434085159219
ACH-001375,-0.17827040529399998
ACH-001377,-0.521016439329
ACH-001380,-0.700691753304
ACH-001391,-0.383121645051
ACH-001407,-1.0554149009
ACH-001408,-0.48432554190099997
ACH-001413,-0.25505800572
ACH-001430,-0.631922409941
ACH-001431,-0.5758353517679999
ACH-001450,-0.766985587555
ACH-001496,-0.798105504061
ACH-001500,-0.813102921206
ACH-001521,-0.520804346916
ACH-001523,-0.867360895219
ACH-001532,-0.423409708512
ACH-001536,-0.429826013341
ACH-001550,-0.8027748740999999
ACH-001552,-0.445713954826
ACH-001554,-0.713354258133
ACH-001645,-0.293126107831
ACH-001654,-0.43176987051000004
ACH-001715,-0.5663672635320001
ACH-001735,-0.558059603022
ACH-001736,-0.678540523947
ACH-001737,0.034135679556800004
ACH-001740,-0.48747366098899997
ACH-001745,-0.402430689414
ACH-001750,-0.508510467312
ACH-001765,-0.523235695726
ACH-001956,-0.192994421103
ACH-001957,-0.204122340122
