,MFNG (4242)
ACH-000004,0.157099831381
ACH-000007,-0.010631122035399999
ACH-000009,0.0812800345735
ACH-000011,0.0851383395412
ACH-000012,-0.146209668679
ACH-000013,-0.203549544529
ACH-000014,-0.20464951570999998
ACH-000015,-0.29013362238400003
ACH-000017,-0.09287399970030001
ACH-000018,-0.372803636685
ACH-000019,-0.207443715242
ACH-000021,-0.0028285182155500005
ACH-000022,-0.168338293694
ACH-000025,-0.154724492235
ACH-000028,-0.102864083772
ACH-000030,-0.26205335713399996
ACH-000035,-0.0633070728245
ACH-000036,-0.18403987547800002
ACH-000037,-0.0795904208301
ACH-000039,-0.211787665643
ACH-000040,0.017152113851700002
ACH-000041,-0.0208308995478
ACH-000042,-0.281823248908
ACH-000045,-0.10236148034499999
ACH-000047,0.06693092159969999
ACH-000052,-0.17859868092300002
ACH-000053,-0.033281748470799996
ACH-000054,-0.0819395145189
ACH-000055,-0.210272195046
ACH-000060,-0.29571704515
ACH-000067,-0.179902588632
ACH-000070,-0.21964502079700002
ACH-000075,-0.294978262015
ACH-000078,0.0434028887127
ACH-000082,-0.0466951007108
ACH-000085,-0.348342605679
ACH-000086,0.0569817282868
ACH-000087,0.0540244820536
ACH-000092,-0.19132970560499998
ACH-000095,-0.0439381061034
ACH-000097,-0.0407642190482
ACH-000098,-0.08822396579669999
ACH-000099,-0.0331003827379
ACH-000108,-0.125603587318
ACH-000113,-0.0840484753517
ACH-000115,-0.249756953186
ACH-000116,0.0792181596084
ACH-000118,-0.0445370197471
ACH-000120,0.0657614746494
ACH-000123,-0.0342878846561
ACH-000127,-0.033926857113799995
ACH-000128,0.147404179867
ACH-000132,0.020485172859999998
ACH-000133,-0.20552694072
ACH-000137,0.07371888471039999
ACH-000138,0.118592190658
ACH-000142,0.050187094913599996
ACH-000143,-0.211398258683
ACH-000146,0.0597179314248
ACH-000148,0.010724562378100001
ACH-000150,0.124589829294
ACH-000152,-0.06828328785019999
ACH-000153,-0.020299163194
ACH-000159,0.0961605329263
ACH-000160,-0.20988872933699998
ACH-000163,0.115509647048
ACH-000167,0.018180543664400004
ACH-000168,-0.0938755274945
ACH-000169,-0.0766054346525
ACH-000178,0.024997748227499998
ACH-000182,-0.0887725036593
ACH-000183,0.00269494745643
ACH-000188,0.0019813161284899998
ACH-000189,0.0261060577691
ACH-000190,0.0193914950775
ACH-000198,0.03591281986
ACH-000204,-0.09808835761389999
ACH-000206,-0.088104612436
ACH-000207,0.0653433413007
ACH-000211,-0.022756250019099998
ACH-000215,-0.0166440015861
ACH-000221,-0.0797097546247
ACH-000222,-0.196493756444
ACH-000223,0.0324571238195
ACH-000226,0.0813557556101
ACH-000227,-0.12764160133400002
ACH-000228,0.023395851725400003
ACH-000231,-0.0425924336464
ACH-000232,-0.06132743134330001
ACH-000233,0.0864473778666
ACH-000234,-0.137935536016
ACH-000235,0.010458952512200002
ACH-000237,-0.218414751721
ACH-000238,-0.11208482349099999
ACH-000243,-0.0929577687268
ACH-000244,0.213505847133
ACH-000246,0.029683371577900002
ACH-000248,-0.17043692426399998
ACH-000250,0.03765578738019999
ACH-000251,0.281489467685
ACH-000253,-0.118526693109
ACH-000255,-0.175878358322
ACH-000256,-0.295233570743
ACH-000257,0.23295790294100002
ACH-000258,-0.059676835776000005
ACH-000259,0.062086894051299996
ACH-000260,-0.0505454587003
ACH-000261,-0.0515100743551
ACH-000262,-0.135162467546
ACH-000263,0.0007294976382889998
ACH-000264,-0.11572399602399999
ACH-000265,-0.17532411107299997
ACH-000266,-0.114406702232
ACH-000272,-0.118948846757
ACH-000273,-0.00522259131007
ACH-000274,-0.186294918178
ACH-000277,0.18478342831099998
ACH-000278,-0.043710404796900006
ACH-000279,-0.05677630716319999
ACH-000280,-0.157987110571
ACH-000281,-0.223438081015
ACH-000288,-0.0763785456897
ACH-000291,-0.0347374596809
ACH-000293,0.12398435879000001
ACH-000294,-0.040074846193199995
ACH-000295,-0.103091457728
ACH-000296,0.00560152868604
ACH-000302,-0.0893859328568
ACH-000304,-0.38509298569600003
ACH-000307,-0.1100455339
ACH-000308,0.027242062537599997
ACH-000310,-0.0611426931115
ACH-000311,0.256371717671
ACH-000312,0.0187167814154
ACH-000315,0.0440016993841
ACH-000316,-0.0836123418654
ACH-000317,-0.0540243446201
ACH-000318,0.06835493543650001
ACH-000319,-0.0597292336217
ACH-000320,0.04587115781909999
ACH-000322,0.1136630081
ACH-000323,-0.226161151776
ACH-000324,-0.11058038347200001
ACH-000329,0.0461231645587
ACH-000330,-0.10456033565600001
ACH-000331,0.0708722530918
ACH-000332,-0.08521691728360001
ACH-000334,-0.123941587972
ACH-000335,0.208763434145
ACH-000336,-0.0985663460507
ACH-000337,-0.032710855852799994
ACH-000339,-0.113892274195
ACH-000341,-0.00018834194666
ACH-000348,0.08547864613219999
ACH-000350,-0.0324922904326
ACH-000352,-0.149429513279
ACH-000356,-0.07069419508760001
ACH-000361,-0.0951252611107
ACH-000362,-0.0318067958898
ACH-000363,0.0485716402614
ACH-000364,-0.0144392967833
ACH-000365,-0.117263984407
ACH-000366,-0.0208651746637
ACH-000368,0.115998712685
ACH-000374,0.098615445299
ACH-000375,-0.235552220131
ACH-000376,0.0573112504314
ACH-000381,0.035062541463199995
ACH-000383,-0.09648659755760002
ACH-000387,-0.059787190191400004
ACH-000389,0.153156589785
ACH-000390,-0.118113304664
ACH-000393,-0.0576228011474
ACH-000395,-0.15067062889399999
ACH-000397,-0.091323985097
ACH-000401,-0.014374104690700001
ACH-000402,0.0886817055565
ACH-000403,-0.0443047686368
ACH-000404,-0.218585049232
ACH-000406,-0.0251218958249
ACH-000407,-0.16511684549300001
ACH-000408,-0.299216876321
ACH-000410,-0.131520099786
ACH-000411,0.157836214563
ACH-000414,-0.06615242193630001
ACH-000415,-0.186882230693
ACH-000416,0.0394446998762
ACH-000420,-0.0879275763967
ACH-000421,-0.028447374619400004
ACH-000424,-0.041533392334
ACH-000425,-0.0923545179919
ACH-000426,0.0977413700706
ACH-000427,-0.06251076895890001
ACH-000433,-0.015600753259700001
ACH-000436,0.267039981206
ACH-000444,0.0737957040367
ACH-000445,-0.32852794300099997
ACH-000448,-0.0123077683753
ACH-000450,0.35000960538500003
ACH-000452,-0.051909678114200004
ACH-000454,-0.11290400314099999
ACH-000458,0.028566693577200004
ACH-000459,0.120323307377
ACH-000460,0.053731316667400005
ACH-000461,0.195990305988
ACH-000463,-0.146646301084
ACH-000464,0.0153522715998
ACH-000466,0.0990221499464
ACH-000467,0.021617832305
ACH-000468,-0.108456020985
ACH-000469,-0.121617522457
ACH-000470,0.24016154553000002
ACH-000471,0.0600005353551
ACH-000472,-0.122913192914
ACH-000473,-0.0788917468112
ACH-000475,-0.0904057352999
ACH-000476,0.171966524956
ACH-000477,0.164547720402
ACH-000480,0.0121947618924
ACH-000481,-0.10634634816199999
ACH-000483,0.0243443187996
ACH-000484,0.0863094148924
ACH-000485,0.0810813329582
ACH-000486,-0.271291731098
ACH-000487,-0.052075971017000004
ACH-000488,-0.175958096421
ACH-000490,0.0650109686339
ACH-000491,0.087817867189
ACH-000495,0.00025599301029099997
ACH-000496,0.105121929035
ACH-000499,0.00991720345717
ACH-000500,-0.16398270482000002
ACH-000502,-0.08516856667539999
ACH-000503,0.102746566632
ACH-000505,-0.205758657989
ACH-000507,-0.102746717435
ACH-000510,-0.0853192300574
ACH-000511,-0.025468714778400004
ACH-000512,0.115975882062
ACH-000516,-0.0645303866913
ACH-000517,0.0326398854981
ACH-000518,-0.0584482517815
ACH-000520,9.59569885534e-05
ACH-000521,0.0901755559874
ACH-000522,0.164113658177
ACH-000524,-0.054325387196500007
ACH-000527,0.011893994625
ACH-000528,0.0507865606642
