,DSCAML1 (57453)
ACH-000004,-0.27975507131099997
ACH-000007,0.0105641445049
ACH-000009,-0.138515403902
ACH-000011,0.10917606254899999
ACH-000012,-0.126762644395
ACH-000013,-0.043693224667
ACH-000014,-0.08636273796350001
ACH-000015,-0.0075756062598400006
ACH-000017,0.052822136991300006
ACH-000018,-0.0533325945666
ACH-000019,-0.090428463826
ACH-000021,0.0980907312905
ACH-000022,-0.183069044782
ACH-000025,-0.0030834073956399997
ACH-000028,-0.14301856023
ACH-000030,0.00864522482162
ACH-000035,-0.00770831345339
ACH-000036,0.027426793276
ACH-000037,-0.223335325161
ACH-000039,-0.115917969148
ACH-000040,-0.07305986268919999
ACH-000041,-0.0809181558697
ACH-000042,-0.0705928106683
ACH-000045,-0.037135562533300005
ACH-000047,-0.121064863947
ACH-000052,-0.127562027292
ACH-000053,-0.0661535248043
ACH-000054,-0.10296531576500001
ACH-000055,-0.00549975321996
ACH-000060,0.0978494188257
ACH-000067,0.0315226075916
ACH-000070,-0.10740154692500001
ACH-000075,0.0425167289949
ACH-000078,-0.0387356528675
ACH-000082,0.0315548363152
ACH-000085,-0.0569618976239
ACH-000086,-0.108778564729
ACH-000087,-0.143634982266
ACH-000092,0.0368104717087
ACH-000095,0.141895529553
ACH-000097,-0.129507558897
ACH-000098,-0.0636786085744
ACH-000099,-0.05304753509190001
ACH-000108,-0.13349632032
ACH-000113,-0.072148842643
ACH-000115,-0.043646532671800006
ACH-000116,-0.08030191176189999
ACH-000118,-0.0160826191489
ACH-000120,0.0578669401569
ACH-000123,0.0255579846451
ACH-000127,-0.05390834242359999
ACH-000128,-0.00926304280074
ACH-000132,-0.130386709244
ACH-000133,0.0715419962072
ACH-000137,-0.23800446517299997
ACH-000138,-0.300396743304
ACH-000142,-0.102593891063
ACH-000143,-0.04144947876519999
ACH-000146,0.010340666571399999
ACH-000148,-0.100088208792
ACH-000150,-0.058723040541400005
ACH-000152,-0.0845491142568
ACH-000153,-0.31606057591200004
ACH-000159,-0.0405267284761
ACH-000160,-0.00669894211144
ACH-000163,-0.0559971340221
ACH-000167,-0.004928581488609999
ACH-000168,-0.23002348937699998
ACH-000169,0.0461920079247
ACH-000178,-0.195976664624
ACH-000182,-0.1341275193
ACH-000183,-0.0726734864437
ACH-000188,-0.280996351395
ACH-000189,-0.0340249784995
ACH-000190,-0.08882386295119998
ACH-000198,-0.068786145993
ACH-000204,-0.0143867271838
ACH-000206,-0.056946053369699996
ACH-000207,0.026510949444300002
ACH-000211,-0.031173771665599998
ACH-000215,0.0273989149013
ACH-000221,0.053147112031600004
ACH-000222,-0.032732314199700005
ACH-000223,-0.0651108675842
ACH-000226,0.06630737081140001
ACH-000227,-0.0168447809846
ACH-000228,-0.0775353881788
ACH-000231,0.0121090704635
ACH-000232,-0.045999260846800005
ACH-000233,-0.035613072215
ACH-000234,-0.0911932346139
ACH-000235,-0.0149399514631
ACH-000237,-0.0058407268093400005
ACH-000238,-0.163680369681
ACH-000243,0.0130251732989
ACH-000244,-0.0148673057173
ACH-000246,-0.07984848405780001
ACH-000248,0.0782714285728
ACH-000250,-0.0746241475167
ACH-000251,-0.0933213554904
ACH-000253,-0.06261194158559999
ACH-000255,-0.048078447920399996
ACH-000256,0.08047314643230001
ACH-000257,-0.037215544587800006
ACH-000258,0.20197411109299998
ACH-000259,-0.13543456121300002
ACH-000260,-0.0425529103818
ACH-000261,0.0145213698306
ACH-000262,-0.00655795884522
ACH-000263,0.115453536984
ACH-000264,0.0129194549798
ACH-000265,0.06055125995419999
ACH-000266,-0.0917252000722
ACH-000272,-0.0747965947356
ACH-000273,-0.0259735086111
ACH-000274,-0.0783391611664
ACH-000277,-0.01204402129
ACH-000278,-0.138297874688
ACH-000279,-0.109645727501
ACH-000280,-0.0588318777541
ACH-000281,-0.341764298319
ACH-000288,-0.0409398577819
ACH-000291,-0.014895089286799999
ACH-000293,-0.049567599551800005
ACH-000294,-0.232300696853
ACH-000295,-0.316604409273
ACH-000296,0.0803881912823
ACH-000302,0.0119224814389
ACH-000304,0.123711796139
ACH-000307,0.018902629478099998
ACH-000308,-0.057894027127300005
ACH-000310,-0.00734001382565
ACH-000311,-0.0673348234106
ACH-000312,-0.09887949976669999
ACH-000315,0.150941045342
ACH-000316,-0.16192171769400002
ACH-000317,-0.120393162422
ACH-000318,0.0399417117439
ACH-000319,-0.044883331666599996
ACH-000320,-0.014241798067000001
ACH-000322,-0.0531376636066
ACH-000323,-0.047418269587199996
ACH-000324,-0.19588943821
ACH-000329,0.0070577583113000004
ACH-000330,-0.0346966138388
ACH-000331,0.08429411192610001
ACH-000332,-0.0919583316075
ACH-000334,-0.21755865374699998
ACH-000335,0.142992821869
ACH-000336,-0.0876986416277
ACH-000337,0.120519816331
ACH-000339,0.047322888410099996
ACH-000341,0.024126443667099998
ACH-000348,-0.043041410345
ACH-000350,-0.397566318676
ACH-000352,0.046992998524400004
ACH-000356,-0.26896243659499997
ACH-000361,-0.30570368605
ACH-000362,-0.0561659476233
ACH-000363,-0.109245790594
ACH-000364,0.059772869609
ACH-000365,-0.0348437497318
ACH-000366,-0.047586066908400004
ACH-000368,0.103037671065
ACH-000374,-0.35213865853799997
ACH-000375,-0.226034331102
ACH-000376,0.0327439890066
ACH-000381,-0.09771831163650001
ACH-000383,0.00301803001751
ACH-000387,-0.08573305782980001
ACH-000389,-0.18986769924000002
ACH-000390,0.03882340847119999
ACH-000393,-0.11905295660399999
ACH-000395,0.0654502919238
ACH-000397,-0.106109712046
ACH-000401,0.045394490874699996
ACH-000402,-0.132801317448
ACH-000403,0.0245870817992
ACH-000404,-0.0406791956578
ACH-000406,-0.12980964029300002
ACH-000407,-0.0851685117344
ACH-000408,0.06504144751759999
ACH-000410,-0.050981056118300005
ACH-000411,-0.032053694671099996
ACH-000414,-0.11251526525599999
ACH-000415,-0.07615566269639999
ACH-000416,-0.0401076791143
ACH-000420,-0.0981048189865
ACH-000421,-0.0509539355365
ACH-000424,0.121705790546
ACH-000425,-0.0512462282766
ACH-000426,-0.0565246482352
ACH-000427,-0.0972281238611
ACH-000433,-0.135107925273
ACH-000436,-0.141547419426
ACH-000444,-0.27224639327399996
ACH-000445,-0.10711467367699999
ACH-000448,-0.029197370859
ACH-000450,-0.116738115583
ACH-000452,-0.0870788359118
ACH-000454,0.08587764221210001
ACH-000458,0.125173620454
ACH-000459,-0.05833485411830001
ACH-000460,-0.0357001878238
ACH-000461,-0.140781244506
ACH-000463,0.08618673276410001
ACH-000464,-0.154242244933
ACH-000466,-0.014040387364100002
ACH-000467,0.0586680861428
ACH-000468,-0.00127419319391
ACH-000469,-0.126885136559
ACH-000470,-0.0240488828223
ACH-000471,-0.00232973203068
ACH-000472,-0.12718297467
ACH-000473,-0.0655179233137
ACH-000475,-0.0473016632938
ACH-000476,-0.08559742081329999
ACH-000477,0.108970371527
ACH-000480,-0.0710670543711
ACH-000481,0.20993433838
ACH-000483,-0.0581527157601
ACH-000484,-0.14546619805400002
ACH-000485,0.19280763005600002
ACH-000486,-0.027337606914499997
ACH-000487,-0.20008157714400002
ACH-000488,0.0186015896409
ACH-000490,0.0103622393569
ACH-000491,0.0775393442857
ACH-000495,-0.12411148306500001
ACH-000496,0.0177780307547
ACH-000499,-0.105181019107
ACH-000500,-0.0058683203411000005
ACH-000502,-0.021656773774
ACH-000503,0.109775390287
ACH-000505,-0.0032138193635600004
ACH-000507,-0.138420297626
ACH-000510,-0.0388020156921
ACH-000511,-0.0604563546077
ACH-000512,0.0588660903046
ACH-000516,-0.049087297938400005
ACH-000517,-0.0198487231648
ACH-000518,0.0162702441937
ACH-000520,0.0661938449909
ACH-000521,0.021592277547299997
ACH-000522,-0.125776600499
ACH-000524,-0.054443434948399996
ACH-000527,-0.180555045999
ACH-000528,-0.108281490079
ACH-000537,-0.051362331397699995
ACH-000541,-0.17594752670299998
ACH-000542,-0.009739550634389998
ACH-000544,0.0470678657926
ACH-000545,0.131679599112
ACH-000547,-0.23778643058200002
ACH-000548,-0.0869377453486
ACH-000549,-0.0507940906098
ACH-000550,-0.0851992661115
ACH-000552,-0.09550871348889999
ACH-000556,-0.0789102863148
ACH-000557,-0.0945285724036
ACH-000570,-0.0926158945906
ACH-000571,-0.0709274297835
ACH-000573,-0.0338130206007
ACH-000576,-0.102013955993
ACH-000580,-0.022800692689
ACH-000584,0.0314215219455
ACH-000585,0.030832482127200002
ACH-000588,-0.137469926
ACH-000589,0.014808950893500001
ACH-000591,-0.165389707727
ACH-000593,-0.08752115132030001
ACH-000600,0.00777162168552
ACH-000601,-0.0993639178215
ACH-000604,-0.263617045276
ACH-000605,-0.069325589672
ACH-000606,-0.0970296403666
ACH-000608,-0.0910492038782
ACH-000614,-0.136075086687
ACH-000616,0.101480247668
ACH-000618,0.0338435445493
ACH-000619,-0.09570309791110002
ACH-000620,-0.0505956964022
ACH-000621,-0.0165367831884
ACH-000622,-0.190301351741
ACH-000623,-0.0759378430002
ACH-000624,-0.09530477296810001
ACH-000627,-0.0191972774554
ACH-000630,-0.139942946341
ACH-000632,-0.0718425564066
ACH-000633,-0.0488819821755
ACH-000637,-0.215354229345
ACH-000638,-0.00330903955832
ACH-000646,-0.09313429321660001
ACH-000647,-0.0161256149311
ACH-000648,-0.013606203706700001
ACH-000649,0.009024898991889999
ACH-000651,-0.113976963538
ACH-000652,-0.0519295010104
ACH-000653,-0.22841323955099999
ACH-000657,-0.0148399127003
ACH-000658,-0.12306204357100001
ACH-000661,-0.155826137171
ACH-000662,0.0254629610565
ACH-000663,-0.178520729707
ACH-000665,-0.029271137427500003
ACH-000671,-0.19368760346900002
ACH-000673,-0.012800025028799998
ACH-000676,-0.013491225741999999
ACH-000677,0.0337094886058
ACH-000681,-0.0588161146801
ACH-000682,0.0154816029276
ACH-000683,0.037005381349699995
ACH-000684,-0.05372251496
ACH-000688,0.0459036117093
ACH-000693,-0.0298745020272
