,CKAP2 (26586)
ACH-000694,-0.434020173533
ACH-000695,-0.266556172396
ACH-000696,-0.385562155242
ACH-000697,-0.364970507985
ACH-000699,-0.404824422795
ACH-000701,-0.362361837381
ACH-000706,-0.28389067643000004
ACH-000711,-0.32756625804699996
ACH-000713,-0.306617976156
ACH-000714,-0.171915031714
ACH-000718,-0.41572079032799997
ACH-000720,-0.28315850056999997
ACH-000721,-0.32466252624200004
ACH-000724,-0.187933709315
ACH-000725,-0.051982890878599995
ACH-000732,-0.6365515274319999
ACH-000734,-0.40122455430799997
ACH-000735,-0.49647679777099996
ACH-000736,-0.05981864208880001
ACH-000738,-0.199644371499
ACH-000746,-0.257951668125
ACH-000747,-0.586650156197
ACH-000748,-0.44356964529
ACH-000753,-0.5195234395130001
ACH-000756,-0.354866832245
ACH-000757,-0.28586812748
ACH-000758,-0.345607348495
ACH-000760,-0.427893199491
ACH-000763,-0.402384721174
ACH-000764,-0.215664198862
ACH-000765,-0.107959778674
ACH-000766,-0.34379475623499994
ACH-000767,-0.282747587039
ACH-000768,-0.27818200325
ACH-000769,-0.530454775898
ACH-000770,-0.34255723823
ACH-000771,-0.403244027348
ACH-000773,-0.24927992838500002
ACH-000776,-0.11121284037999998
ACH-000777,-0.37880178910499995
ACH-000778,-0.5191648834570001
ACH-000781,-0.516914594338
ACH-000782,-0.164130755223
ACH-000783,-0.304448439744
ACH-000784,-0.403002780854
ACH-000785,-0.584122186831
ACH-000787,-0.359474185232
ACH-000788,-0.316202223494
ACH-000791,-0.41646747333000006
ACH-000792,-0.40803057024800005
ACH-000794,-0.309102290631
ACH-000796,-0.39772591429
ACH-000799,-0.8097200499789999
ACH-000800,-0.303953054125
ACH-000802,-0.276804248169
ACH-000804,-0.43537484038900004
ACH-000805,-0.246725994206
ACH-000809,-0.32859380103
ACH-000810,-0.451610297511
ACH-000811,-0.29664799454999996
ACH-000817,-0.0966979191769
ACH-000819,-0.362638303816
ACH-000820,-0.140497080655
ACH-000821,-0.403878339823
ACH-000822,-0.26648468972
ACH-000823,-0.20803924800999998
ACH-000824,-0.36652554134900006
ACH-000827,-0.49023501074299997
ACH-000829,-0.247187360768
ACH-000831,-0.49451879976700003
ACH-000832,-0.5417847732100001
ACH-000833,-0.0993102837029
ACH-000834,-0.281891780101
ACH-000835,-0.296925214629
ACH-000836,-0.502184542764
ACH-000837,-0.292478077285
ACH-000838,-0.24907208564599997
ACH-000839,-0.669908489385
ACH-000840,-0.8613707887090001
ACH-000841,-0.41969403217600004
ACH-000843,-0.32846532806699996
ACH-000846,-0.209129797809
ACH-000847,-0.279281763533
ACH-000848,-0.16662222977
ACH-000849,-0.426018479692
ACH-000851,-0.308552787324
ACH-000855,-0.24432747424600001
ACH-000856,-0.315503920748
ACH-000858,-0.269642531814
ACH-000859,-0.494748212596
ACH-000861,-0.44058917050499996
ACH-000862,-0.41107226015299997
ACH-000865,-0.345978055405
ACH-000866,-0.258291701271
ACH-000867,-0.35067019085600004
ACH-000869,-0.530922403931
ACH-000872,-0.438808015316
ACH-000873,-0.18369859682999998
ACH-000876,-0.21820454644
ACH-000878,-0.479964763478
ACH-000880,-0.45076854106700004
ACH-000881,-0.405176364493
ACH-000882,-0.352175333545
ACH-000884,-0.326084050804
ACH-000885,-0.339744583477
ACH-000887,-0.307592634916
ACH-000888,-0.258890432131
ACH-000889,-0.238141732665
ACH-000890,-0.796902920329
ACH-000896,-0.214591605985
ACH-000898,-0.386697632879
ACH-000900,-0.73033791199
ACH-000901,-0.6819097528
ACH-000905,-0.187703331114
ACH-000906,-0.298000193084
ACH-000907,-0.31786599375700003
ACH-000910,-0.22123244309999998
ACH-000911,-0.33873752729999995
ACH-000912,-0.625400179813
ACH-000913,-0.0889640717728
ACH-000915,-0.563179419833
ACH-000916,-0.6100325318240001
ACH-000917,-0.402030385858
ACH-000921,-0.407084200954
ACH-000924,-0.431054735485
ACH-000926,-0.5600169758569999
ACH-000928,-0.517913880067
ACH-000929,-0.366181082168
ACH-000932,-0.471755746106
ACH-000935,-0.33008735751999996
ACH-000936,-0.326622342346
ACH-000937,-0.304643530541
ACH-000938,-0.22624097752500003
ACH-000939,-0.37953603041
ACH-000941,-0.169491422801
ACH-000943,-0.320852978241
ACH-000946,-0.437470380815
ACH-000947,-0.25018040194200003
ACH-000948,-0.637514856649
ACH-000950,-0.24899360839600002
ACH-000953,-0.444618257227
ACH-000957,-0.333583125691
ACH-000958,-0.694311392252
ACH-000960,-0.238433905735
ACH-000963,-0.598360836883
ACH-000968,-0.216651913176
ACH-000969,-0.423961062905
ACH-000973,-0.354087479428
ACH-000974,-0.427265080987
ACH-000975,-0.45331666262599996
ACH-000976,-0.326099977677
ACH-000978,-0.325628342387
ACH-000980,-0.374891225097
ACH-000984,-0.321991587947
ACH-000986,-0.443704179612
ACH-000988,-0.482924084546
ACH-000993,-0.5274020998910001
ACH-000994,-0.227152076613
ACH-000996,-0.325989289512
ACH-001001,-0.306749248817
ACH-001020,-0.744959165599
ACH-001028,-0.36927353050800005
ACH-001031,-0.335890135234
ACH-001038,-0.28674560695900003
ACH-001048,-0.376864956143
ACH-001050,-0.243566231945
ACH-001053,-0.122704242516
ACH-001054,-0.41608901204599996
ACH-001061,-0.298861649686
ACH-001067,-0.303804956583
ACH-001075,-0.494231292931
ACH-001096,-0.298535342065
ACH-001128,-0.456549204871
ACH-001134,-0.30713083068700003
ACH-001151,-0.320262298956
ACH-001163,-0.167266250343
ACH-001164,-0.404242754304
ACH-001173,-0.404276900388
ACH-001183,-0.371273238018
ACH-001184,-0.283140183436
ACH-001190,-0.7276362837829999
ACH-001192,-0.30824995270100003
ACH-001193,-0.7681863692990001
ACH-001196,-0.37965192665799996
ACH-001197,-0.129527895076
ACH-001205,-0.488012606011
ACH-001211,-0.664853421325
ACH-001212,-0.5823833706329999
ACH-001228,-0.23189312471999998
ACH-001232,-0.406905576435
ACH-001239,-0.23910613926999996
ACH-001274,-0.348452449654
ACH-001275,-0.264266056169
ACH-001277,-0.0884169484874
ACH-001278,-0.0914610326256
ACH-001280,-0.41773042570200003
ACH-001283,-0.045332973675699995
ACH-001289,-0.41184009258500004
ACH-001295,-0.40322405362400005
ACH-001300,-0.192887733867
ACH-001301,-0.212318827079
ACH-001302,-0.509095263433
ACH-001303,-0.6063382975630001
ACH-001306,-0.336029828767
ACH-001318,-0.280248233487
ACH-001322,-0.427274255316
ACH-001328,-0.314140427806
ACH-001332,-0.26944224863
ACH-001333,-0.240125633477
ACH-001336,-0.459207611198
ACH-001340,-0.296726934206
ACH-001346,-0.515501003401
ACH-001353,-0.460203620089
ACH-001354,-0.11504252373099999
ACH-001367,-0.19382353105500003
ACH-001368,-0.479265898658
ACH-001374,-0.540783660389
ACH-001375,-0.571811972874
ACH-001377,-0.345180402257
ACH-001380,-0.21231760692600002
ACH-001391,-0.153229647695
ACH-001407,-0.37726851658
ACH-001408,-0.389979181307
ACH-001413,-0.397198243728
ACH-001430,-0.301492219904
ACH-001431,-0.314682650791
ACH-001450,-0.0996257345654
ACH-001496,-0.436204836183
ACH-001500,-0.39156585270800004
ACH-001521,-0.143486757298
ACH-001523,-0.396077667106
ACH-001532,-0.28272308076499997
ACH-001536,-0.08744682267010001
ACH-001550,-0.507559273795
ACH-001552,-0.276739291657
ACH-001554,-0.35840864924099997
ACH-001645,-0.28737979511399997
ACH-001654,-0.40651539846100004
ACH-001715,-0.5616084097649999
ACH-001735,-0.30928955054699997
ACH-001736,-0.292087300124
ACH-001737,-0.320475041175
ACH-001740,-0.29492753227400004
ACH-001745,-0.395125461911
ACH-001750,-0.41437874177699996
ACH-001765,-0.377248582517
ACH-001956,-0.38592389778
ACH-001957,-0.290446122684
