,IST1 (9798)
ACH-000293,-0.19099384412999998
ACH-000294,-0.158938763447
ACH-000295,-0.629118610914
ACH-000296,0.167700265617
ACH-000302,-0.295450170381
ACH-000304,-0.111613210976
ACH-000307,-0.276837732846
ACH-000308,-0.1617322925
ACH-000310,-0.252380317293
ACH-000311,-0.116216001008
ACH-000312,-0.0053020326138
ACH-000315,0.015870885945800002
ACH-000316,-0.17857178898200002
ACH-000317,-0.036715157370899996
ACH-000318,-0.168938133032
ACH-000319,-0.160981839195
ACH-000320,0.117964619673
ACH-000322,-0.00579038219172
ACH-000323,0.026464963796
ACH-000324,-0.345880736378
ACH-000329,-0.0881305604077
ACH-000330,-0.20004406596299998
ACH-000331,-0.248711278132
ACH-000332,-0.32808972144799997
ACH-000334,-0.29085354908100003
ACH-000335,0.10207816851500001
ACH-000336,0.08557748012869999
ACH-000337,-0.46702162882799997
ACH-000339,-0.23035440062100002
ACH-000341,0.154163728729
ACH-000348,-0.300032311863
ACH-000350,0.06101330685
ACH-000352,-0.32278942339899996
ACH-000356,-0.26767728203
ACH-000361,-0.112700123128
ACH-000362,-0.10304823652100001
ACH-000363,-0.332979743723
ACH-000364,-0.06813696179140001
ACH-000365,-0.325303424981
ACH-000366,-0.170937249732
ACH-000368,-0.211252058514
ACH-000374,-0.494652029093
ACH-000375,-0.185996034628
ACH-000376,-0.21420574330800002
ACH-000381,-0.10501116089500001
ACH-000383,-0.470815227356
ACH-000387,-0.21297857485100002
ACH-000389,-0.364831490911
ACH-000390,-0.0894600351635
ACH-000393,-0.13882078201
ACH-000395,-0.460682502023
ACH-000397,-0.46908125306599996
ACH-000401,0.0864739428943
ACH-000402,0.0430393898236
ACH-000403,-0.407464369927
ACH-000404,-0.129173244473
ACH-000406,0.011371399990100001
ACH-000407,-0.35861542803900004
ACH-000408,-0.189550876374
ACH-000410,0.0806904150964
ACH-000411,-0.09580733368730002
ACH-000414,-0.172530764249
ACH-000415,-0.03352807412
ACH-000416,-0.277898503688
ACH-000420,-0.40916403649000005
ACH-000421,-0.31504667285
ACH-000424,-0.23856194846
ACH-000425,-0.277072327118
ACH-000426,-0.539096965403
ACH-000427,-0.632159285019
ACH-000433,0.0147424352655
ACH-000436,-0.14812402585999998
ACH-000444,0.150861123457
ACH-000445,-0.0348754922554
ACH-000448,-0.23227718524399998
ACH-000450,-0.223757184384
ACH-000452,-0.126984328096
ACH-000454,-0.278077443062
ACH-000458,-0.0896228969004
ACH-000459,-0.19484439848700003
ACH-000460,-0.371006608477
ACH-000461,0.00847361008511
ACH-000463,-0.230494391801
ACH-000464,-0.08588204277480001
ACH-000466,-0.5802026294129999
ACH-000467,0.103056298467
ACH-000468,0.032907175863900004
ACH-000469,-0.100266071523
ACH-000470,-0.33605630679799997
ACH-000471,-0.21174641935199998
ACH-000472,-0.37522023817100003
ACH-000473,-0.28286590614999996
ACH-000475,-0.367262956795
ACH-000476,-0.32426062438000003
ACH-000477,-0.166598314923
ACH-000480,-0.24812927464899998
ACH-000481,-0.267621606994
ACH-000483,0.031181610506199997
ACH-000484,-0.17117883386100002
ACH-000485,-0.421644125471
ACH-000486,-0.128001329018
ACH-000487,-0.0775790683024
ACH-000488,-0.0421231254007
ACH-000490,-0.129440218031
ACH-000491,0.0405384856856
ACH-000495,-0.43398793581100004
ACH-000496,-0.035414155180900006
ACH-000499,-0.104340865277
ACH-000500,0.157933343216
ACH-000502,-0.076488000438
ACH-000503,-0.42057676523500004
ACH-000505,-0.224764707846
ACH-000507,-0.129866619391
ACH-000510,-0.304261119702
ACH-000511,-0.05327907198
ACH-000512,0.042479239922099996
ACH-000516,-0.11218774035
ACH-000517,-0.44098509960500004
ACH-000518,-0.206923372783
ACH-000520,-0.101069475878
ACH-000521,0.124495779312
ACH-000522,-0.308871454569
ACH-000524,-0.224278507312
ACH-000527,-0.322316421229
ACH-000528,-0.09923222874910001
ACH-000537,-0.035725299392599996
ACH-000541,-0.565287297368
ACH-000542,-0.0378347421949
ACH-000544,-0.42552191963299996
ACH-000545,-0.16543297545900001
ACH-000547,-0.012637522508799999
ACH-000548,-0.561641105464
ACH-000549,-0.48096797182800005
ACH-000550,-0.22233197942
ACH-000552,-0.28811330291
ACH-000556,-0.325472348583
ACH-000557,0.0360423390347
ACH-000570,-0.16634780335000002
ACH-000571,-0.35768682084799996
ACH-000573,-0.721056850974
ACH-000576,-0.27439723022
ACH-000580,0.0950865791736
ACH-000584,-0.110348746048
ACH-000585,-0.33939575961499996
ACH-000588,-0.294349427575
ACH-000589,-0.163714582726
ACH-000591,-0.18833829973400001
ACH-000593,-0.0541099685798
ACH-000600,0.07527844823810001
ACH-000601,-0.335628507116
ACH-000604,-0.14640914254
ACH-000605,-0.146749109341
ACH-000606,0.00784109726325
ACH-000608,-0.19458648947299997
ACH-000614,-0.32072788986
ACH-000616,-0.473624423059
ACH-000618,-0.194567750792
ACH-000619,-0.0841892567333
ACH-000620,0.010374146881499999
ACH-000621,-0.19662904767499997
ACH-000622,-0.432457332117
ACH-000623,-0.0474752262032
ACH-000624,-0.498883477929
ACH-000627,-0.159356228759
ACH-000630,-0.160925754646
ACH-000632,-0.0443049438015
ACH-000633,-0.245800060218
ACH-000637,-0.104581367697
ACH-000638,-0.10366257210799999
ACH-000646,-0.47742303518299994
ACH-000647,-0.152894088614
ACH-000648,-0.333900972916
ACH-000649,-0.0490506042528
ACH-000651,-0.277947603108
ACH-000652,0.00775929758443
ACH-000653,-0.591408900369
ACH-000657,-0.320693613731
ACH-000658,-0.450030410732
ACH-000661,-0.0428745466168
ACH-000662,-0.638230322667
ACH-000663,-0.17670014276700002
ACH-000665,-0.064924536135
ACH-000671,-0.16928241719
ACH-000673,-0.0814230445173
ACH-000676,-0.113843725908
ACH-000677,-0.026712158837599996
ACH-000681,-0.151920803346
ACH-000682,-0.385184665153
ACH-000683,-0.20771680469099998
ACH-000684,-0.10984455229599999
ACH-000688,-0.33858693916500004
ACH-000693,0.112682225075
ACH-000694,-0.23070519069899997
ACH-000695,-0.121160704572
ACH-000696,-0.184511714314
ACH-000697,-0.24135000383699998
ACH-000699,-0.19766097498500002
ACH-000701,-0.46979074200300003
ACH-000706,-0.0726563564419
ACH-000711,-0.37376323459700006
ACH-000713,-0.617306815143
ACH-000714,-0.514312711026
ACH-000718,-0.265585929556
ACH-000720,-0.229618278457
ACH-000721,-0.229906487242
ACH-000724,-0.41692114430699995
ACH-000725,-0.120224489093
ACH-000732,-0.403267632411
ACH-000734,-0.377801731755
ACH-000735,-0.358647624674
ACH-000736,-0.206452728122
ACH-000738,-0.12268963175000001
ACH-000746,-1.03347338411
ACH-000747,-0.333842797539
ACH-000748,0.0991311074518
ACH-000753,-0.168937871901
ACH-000756,-0.41603932342100003
ACH-000757,-0.217761877882
ACH-000758,-0.18581378063700002
ACH-000760,-0.058648495914
ACH-000763,-0.296179114079
ACH-000764,-0.465038609023
ACH-000765,-0.06774917085280001
ACH-000766,-0.236122472205
ACH-000767,-0.245325775891
ACH-000768,-0.370085202372
ACH-000769,-0.5144856491790001
ACH-000770,-0.218022551243
ACH-000771,-0.103330399637
ACH-000773,0.044656488858699994
ACH-000776,-0.09775853761739998
ACH-000777,0.00820124173956
ACH-000778,-0.540460197158
ACH-000781,-0.0708695242895
ACH-000782,-0.352440574541
ACH-000783,-0.273158627931
ACH-000784,-0.0467396684069
ACH-000785,-0.41146777612499996
ACH-000787,-0.171585840176
ACH-000788,-0.154427432974
ACH-000791,-0.129480932468
ACH-000792,-0.14217030868
ACH-000794,-0.263078628448
ACH-000796,-0.190271897756
ACH-000799,-0.0762195454498
ACH-000800,-0.17088692090399998
ACH-000802,-0.175778824129
ACH-000804,-0.197509435709
ACH-000805,-0.142080187504
ACH-000809,-0.117434174595
ACH-000810,-0.207598995344
ACH-000811,-0.115033582694
ACH-000817,-0.318468309548
ACH-000819,-0.266057118576
ACH-000820,-0.36248160740999996
ACH-000821,-0.15095788322200002
ACH-000822,-0.327836908838
ACH-000823,-0.032711284243900005
ACH-000824,-0.321381951752
ACH-000827,-0.123598453388
ACH-000829,-0.046223394318199995
ACH-000831,-0.0536652009204
ACH-000832,-0.13730965098300002
ACH-000833,-0.219553078491
ACH-000834,-0.397531820359
ACH-000835,-0.12411777579199999
ACH-000836,-0.26252922709300003
ACH-000837,-0.0877378876613
ACH-000838,-0.0617320778902
ACH-000839,-0.36890125528000006
ACH-000840,-0.996422078116
ACH-000841,-0.380045808789
ACH-000843,-0.0645612528343
ACH-000846,-0.17080329942400002
ACH-000847,-0.117689507946
ACH-000848,-0.224030190692
ACH-000849,-0.290412138908
ACH-000851,-0.09503066287260002
ACH-000855,0.00114854658491
ACH-000856,-0.059734783088999995
ACH-000858,-0.0170371116387
ACH-000859,-0.546097948825
ACH-000861,-0.238988871971
ACH-000862,-0.117495419499
ACH-000865,-0.132374111824
ACH-000866,-0.153371712433
ACH-000867,-0.22827375254299997
ACH-000869,-0.32304405573600004
ACH-000872,-0.06490212322319999
ACH-000873,0.017213628926099997
ACH-000876,0.105398627765
ACH-000878,0.208578593088
ACH-000880,-0.18036734743000002
ACH-000881,-0.34261182939
ACH-000882,-0.291339130754
ACH-000884,-0.286197026925
ACH-000885,-0.042894538608
ACH-000887,-0.179773625149
ACH-000888,-0.395337801565
ACH-000889,-0.090201812272
ACH-000890,-0.413697307743
ACH-000896,-0.0305997421417
ACH-000898,-0.219473551597
ACH-000900,-0.0485152399405
ACH-000901,-0.148068191844
ACH-000905,-0.39635917811399995
ACH-000906,-0.0670370311714
ACH-000907,-0.08852446320469999
ACH-000910,-0.287642191203
ACH-000911,-0.336930607316
ACH-000912,-0.29459540490200004
ACH-000913,-0.326300205537
ACH-000915,-0.16972162665600002
ACH-000916,-0.505852701821
ACH-000917,0.04592276659109999
ACH-000921,-0.16967618498700002
ACH-000924,-0.594049754907
ACH-000926,-0.18103969869000003
ACH-000928,-0.101274133447
ACH-000929,-0.280386556415
ACH-000932,-0.12948488055500001
ACH-000935,0.06339339481510001
ACH-000936,-0.132190808952
ACH-000937,-0.279859984513
ACH-000938,0.0395036763845
ACH-000939,0.127103155702
ACH-000941,-0.00291650285392
ACH-000943,-0.310325779706
ACH-000946,-0.41188268572400005
ACH-000947,-0.0419135433006
ACH-000948,-0.303526351298
ACH-000950,0.0977728783528
ACH-000953,-0.408513978651
ACH-000957,-0.0474047233349
ACH-000958,-0.061093940712
ACH-000960,-0.0882863575507
ACH-000963,-0.000711780231223
ACH-000968,-0.48725099665399996
ACH-000969,-0.12163176649
ACH-000973,-0.39751415219400005
ACH-000974,-0.07253541729339999
ACH-000975,-0.059228212548500005
ACH-000976,-0.582417666369
ACH-000978,-0.235013552379
ACH-000980,-0.06646991024519999
ACH-000984,-0.157099493534
ACH-000986,-0.242271681646
ACH-000988,-0.277621321283
ACH-000993,-0.0320325143452
ACH-000994,-0.334900521884
ACH-000996,-0.136369636152
ACH-001001,-0.060736386598899995
ACH-001020,-0.24589858361699998
ACH-001028,-0.0200378598333
ACH-001031,-0.233749799565
ACH-001038,-0.134108278459
ACH-001048,-0.173495934784
ACH-001050,-0.0833457218015
ACH-001053,-0.182025120645
ACH-001054,0.00100030569021
ACH-001061,-0.023771352891599998
ACH-001067,-0.262202868858
ACH-001075,-0.264771147456
ACH-001096,-0.264384436955
ACH-001128,0.230962524579
ACH-001134,-0.15595239576099998
ACH-001151,-0.36486388682
ACH-001163,-0.129039657595
ACH-001164,-0.245672023503
ACH-001173,-0.32665904332199996
ACH-001183,-0.192319190963
ACH-001184,-0.33188526989399997
ACH-001190,-0.0228529797248
ACH-001192,-0.182967028713
ACH-001193,-0.26813892681999996
ACH-001196,0.015147795529399998
ACH-001197,-0.154792983157
ACH-001205,-0.24924323396099998
ACH-001211,-0.0348914792404
ACH-001212,0.0516625244621
ACH-001228,-0.0604305518854
ACH-001232,-0.166678276877
ACH-001239,-0.0394594595562
ACH-001274,-0.0994189411292
ACH-001275,-0.27634039736099997
ACH-001277,-0.17611072403099998
ACH-001278,-0.210882718023
ACH-001280,-0.307991841966
ACH-001283,-0.21766734620099998
ACH-001289,-0.19782414746899998
ACH-001295,-0.06904267209630001
ACH-001300,-0.23558900707199998
ACH-001301,0.0030525887221
ACH-001302,-0.282875624507
ACH-001303,-0.40818846668000003
ACH-001306,-0.0774997799307
ACH-001318,-0.29168272161
ACH-001322,-0.0261875555173
ACH-001328,-0.29756447788199997
ACH-001332,-0.00581997535965
ACH-001333,-0.505429890284
ACH-001336,-0.411117475417
ACH-001340,-0.7960653613140001
ACH-001346,-0.177464220231
ACH-001353,-0.04754900183
ACH-001354,-0.22279981356999998
ACH-001367,-0.0931268720393
ACH-001368,-0.0851741371205
ACH-001374,-0.596084731864
ACH-001375,-0.11658601762700001
ACH-001377,-0.48279825560500006
ACH-001380,-0.230341400363
ACH-001391,-0.415063709158
ACH-001407,-0.8744131568279999
ACH-001408,-0.221448469624
ACH-001413,-0.45718791244999996
ACH-001430,-0.5080612991260001
ACH-001431,-0.042396147820699996
ACH-001450,0.24847308199299997
ACH-001496,-0.260780412969
ACH-001500,-0.289765073646
ACH-001521,0.029479946559200002
ACH-001523,-0.219837127409
ACH-001532,-0.226699145556
ACH-001536,-0.138504679693
ACH-001550,-0.20958925951
ACH-001552,-0.307686023836
ACH-001554,-0.35247283447800004
ACH-001645,0.0157860991725
ACH-001654,-0.120161196525
ACH-001715,-0.138257161868
ACH-001735,-0.382890915902
ACH-001736,0.0692562899355
ACH-001737,-0.14764245684
ACH-001740,-0.246798167802
ACH-001745,-0.0942976964403
ACH-001750,-0.043220798324600004
ACH-001765,-0.219425271113
ACH-001956,-0.0780819327593
ACH-001957,-0.179655860887
