,EFR3B (22979)
ACH-000211,-0.24262392185400003
ACH-000215,-0.144471162673
ACH-000221,-0.07300407761630001
ACH-000222,-0.43081908444600003
ACH-000223,-0.28975939996800004
ACH-000226,-0.0472288732794
ACH-000227,-0.604658977273
ACH-000228,-0.140185774481
ACH-000231,-0.351660177326
ACH-000232,-0.238820298995
ACH-000233,-0.165820808551
ACH-000234,-0.586677971852
ACH-000235,-0.26470423286
ACH-000237,-0.25351542301999996
ACH-000238,-0.37607795333800004
ACH-000243,-0.350931594978
ACH-000244,0.0548965312589
ACH-000246,-0.496023582778
ACH-000248,-0.17658013801300002
ACH-000250,-0.402706845939
ACH-000251,0.0845042177122
ACH-000253,-0.217193172207
ACH-000255,-0.24545372925
ACH-000256,-0.262344852792
ACH-000257,-0.269362248568
ACH-000258,0.00045605671661400006
ACH-000259,-0.47085541288800004
ACH-000260,-0.06983621527549999
ACH-000261,-0.202942878409
ACH-000262,-0.416781088944
ACH-000263,-0.261952254882
ACH-000264,-0.248456991021
ACH-000265,-0.245513365082
ACH-000266,-0.22985171559999998
ACH-000272,-0.263509585431
ACH-000273,-0.00550758605817
ACH-000274,-0.43721380261500004
ACH-000277,-0.502213543999
ACH-000278,0.0222135710181
ACH-000279,-0.33719977927699996
ACH-000280,-0.33787342955399996
ACH-000281,-0.48800180683600003
ACH-000288,-0.309729179123
ACH-000291,-0.40325578873999995
ACH-000293,-0.190643035401
ACH-000294,-0.0423537347789
ACH-000295,-0.40474526749300005
ACH-000296,0.0173572252781
ACH-000302,-0.166162232219
ACH-000304,0.053871944608300006
ACH-000307,-0.22540688503400003
ACH-000308,-0.304958251904
ACH-000310,-0.3415083553
ACH-000311,-0.275975180132
ACH-000312,-0.362879700713
ACH-000315,-0.0471193637624
ACH-000316,-0.0124327016864
ACH-000317,-0.106795904037
ACH-000318,-0.36997010002999997
ACH-000319,-0.0909681416371
ACH-000320,0.0827083060637
ACH-000322,-0.16328339780200002
ACH-000323,-0.428023615266
ACH-000324,-0.20648862094599998
ACH-000329,-0.272134323941
ACH-000330,-0.113795289534
ACH-000331,-0.329760581738
ACH-000332,-0.204904767817
ACH-000334,-0.577525655397
ACH-000335,-0.400387316835
ACH-000336,-0.215097558936
ACH-000337,0.0423376020603
ACH-000339,-0.09664784859400001
ACH-000341,-0.37694740264700005
ACH-000348,-0.19513958038899998
ACH-000350,-0.00166345981226
ACH-000352,-0.322537811261
ACH-000356,0.0193638700763
ACH-000361,-0.290967477346
ACH-000362,-0.12219448466499999
ACH-000363,-0.384527389398
ACH-000364,-0.497776650204
ACH-000365,-0.182053419636
ACH-000366,-0.37610549471999993
ACH-000368,-0.129130312537
ACH-000374,-0.267033521202
ACH-000375,-0.113187036954
ACH-000376,-0.332920689336
ACH-000381,-0.18150135258400002
ACH-000383,-0.158338147779
ACH-000387,-0.266862658041
ACH-000389,-0.124849328926
ACH-000390,-0.181518377555
ACH-000393,-0.188532978197
ACH-000395,-0.0251138420249
ACH-000397,-0.231202672817
ACH-000401,-0.152771862882
ACH-000402,0.0545702578943
ACH-000403,-0.44243258725
ACH-000404,-0.153354864811
ACH-000406,-0.07983709042760001
ACH-000407,-0.11155043248199999
ACH-000408,-0.11521083134400001
ACH-000410,-0.248986002872
ACH-000411,-0.212872003334
ACH-000414,-0.12169801173599999
ACH-000415,-0.191647267503
ACH-000416,-0.354282857089
ACH-000420,-0.179313857493
ACH-000421,-0.390865650948
ACH-000424,-0.10979944415699999
ACH-000425,-0.128623033375
ACH-000426,0.0199419045977
ACH-000427,-0.459810284445
ACH-000433,-0.441301075663
ACH-000436,-0.226986128291
ACH-000444,-0.115826183143
ACH-000445,-0.448318891354
ACH-000448,-0.41724978379600003
ACH-000450,-0.44683255556900003
ACH-000452,-0.114736255009
ACH-000454,-0.40005687001100004
ACH-000458,-0.105387959217
ACH-000459,0.121437573134
ACH-000460,-0.101558815081
ACH-000461,-0.169499477641
ACH-000463,-0.254580478412
ACH-000464,-0.433549232113
ACH-000466,-0.195847742297
ACH-000467,-0.319853395318
ACH-000468,0.09972929191789999
ACH-000469,-0.10250687979
ACH-000470,-0.292276750376
ACH-000471,-0.347966164412
ACH-000472,-0.341035450154
ACH-000473,-0.249861100088
ACH-000475,-0.199916550541
ACH-000476,-0.335413300501
ACH-000477,-0.432179140769
ACH-000480,-0.0863261081993
ACH-000481,-0.357617540432
ACH-000483,-0.117787277889
ACH-000484,-0.426117943568
ACH-000485,-0.068951344999
ACH-000486,-0.0514474660769
ACH-000487,-0.263141713431
ACH-000488,-0.136376724202
ACH-000490,-0.313278117988
ACH-000491,-0.21499406008000002
ACH-000495,-0.36729715370399996
ACH-000496,0.0270337751219
ACH-000499,-0.0808592846511
ACH-000500,-0.339978615385
ACH-000502,-0.171156820761
ACH-000503,-0.351450522111
ACH-000505,-0.107476354291
ACH-000507,-0.21460582449700003
ACH-000510,-0.034742824150999996
ACH-000511,-0.278733530245
ACH-000512,-0.07945084464919999
ACH-000516,-0.559897719689
ACH-000517,-0.14380204092499999
ACH-000518,-0.19098331119000003
ACH-000520,-0.36096730967
ACH-000521,-0.194313450131
ACH-000522,-0.12197233082999999
ACH-000524,-0.144061510996
ACH-000527,-0.345043558314
ACH-000528,-0.13384055622899999
ACH-000537,-0.20629865449299997
ACH-000541,-0.373017212223
ACH-000542,-0.109786153208
ACH-000544,-0.35879656165299995
ACH-000545,-0.264884693198
ACH-000547,0.049564288232100004
ACH-000548,-0.332241474885
ACH-000549,-0.317054259276
ACH-000550,-0.23551773573000004
ACH-000552,-0.0881841379724
ACH-000556,-0.297068105388
ACH-000557,-0.462224285721
ACH-000570,-0.105314409945
ACH-000571,-0.337444399234
ACH-000573,-0.218113150596
ACH-000576,-0.386089346441
ACH-000580,-0.22322570432100003
ACH-000584,-0.285525941954
ACH-000585,-0.307461601217
ACH-000588,0.083088392847
ACH-000589,-0.207078506579
ACH-000591,-0.208887522978
ACH-000593,-0.147360154775
ACH-000600,-0.252529744219
ACH-000601,-0.129330399548
ACH-000604,-0.0915883168537
ACH-000605,-0.25251998715199997
ACH-000606,-0.145103355677
ACH-000608,-0.398444993068
ACH-000614,-0.40591299922799995
ACH-000616,-0.24110653903499998
ACH-000618,-0.103094122386
ACH-000619,-0.175800929724
ACH-000620,-0.248369333933
ACH-000621,-0.276618347816
ACH-000622,-0.267521235764
ACH-000623,-0.26129520033799997
ACH-000624,-0.131277932794
ACH-000627,-0.214695598372
ACH-000630,-0.0994168259828
ACH-000632,-0.184468437594
ACH-000633,-0.201996993756
ACH-000637,-0.413445574916
ACH-000638,-0.19534230034000002
ACH-000646,-0.13740280446699998
ACH-000647,-0.157839147566
ACH-000648,-0.274159639226
ACH-000649,-0.198960188398
ACH-000651,-0.362715899545
ACH-000652,-0.324966879558
ACH-000653,-0.301654036654
ACH-000657,-0.220854320114
ACH-000658,-0.04856957445500001
ACH-000661,-0.0161251324834
ACH-000662,-0.324836623345
ACH-000663,-0.302041491402
ACH-000665,-0.28570225014600004
ACH-000671,-0.280431739037
ACH-000673,-0.382570370337
ACH-000676,-0.351517859929
ACH-000677,-0.193963782347
ACH-000681,-0.0911334171617
ACH-000682,-0.170296420477
ACH-000683,-0.47703353360100004
ACH-000684,0.14492236181399998
ACH-000688,0.025885313059400002
ACH-000693,-0.35799979363799994
ACH-000694,-0.196418995647
ACH-000695,-0.9545544368960001
ACH-000696,-0.28543963656800003
ACH-000697,-0.216763481883
ACH-000699,-0.281707976371
ACH-000701,-0.277613424667
ACH-000706,-0.146272860393
ACH-000711,-0.300709116849
ACH-000713,-0.230974869543
ACH-000714,-0.23075823736900003
ACH-000718,-0.24434924870000002
ACH-000720,-0.316446860368
ACH-000721,-0.21727673827799998
ACH-000724,-0.123187727247
ACH-000725,-0.322045225045
ACH-000732,-0.282086230388
ACH-000734,-0.27272290384500003
ACH-000735,-0.4177905793
ACH-000736,-0.34302571406300003
ACH-000738,-0.23210202746999997
ACH-000746,-0.24883452427299999
ACH-000747,-0.33899039250299995
ACH-000748,-0.255655048778
ACH-000753,-0.212277248854
ACH-000756,-0.234309969054
ACH-000757,-0.0406739416923
ACH-000758,-0.18850028134799998
ACH-000760,-0.227347994652
ACH-000763,-0.043600083350099995
ACH-000764,-0.231599198679
ACH-000765,-0.210936436893
ACH-000766,-0.130539180592
ACH-000767,-0.37385254516099997
ACH-000768,-0.27918154901000003
ACH-000769,-0.252129176637
ACH-000770,-0.232898173981
ACH-000771,-0.34248794228600005
ACH-000773,-0.115257490822
ACH-000776,-0.34563472901799996
ACH-000777,-0.131300770673
ACH-000778,-0.33767329335699997
ACH-000781,-0.27898352358600004
ACH-000782,-0.099207148283
ACH-000783,-0.263765461852
ACH-000784,-0.21712568035500002
ACH-000785,-0.325311476202
ACH-000787,-0.21333784029
ACH-000788,-0.19787720890299998
ACH-000791,-0.159941490628
ACH-000792,-0.119616758057
ACH-000794,-0.17992239723200001
ACH-000796,-0.48369797198
ACH-000799,-0.325446340474
ACH-000800,-0.20334225434999997
ACH-000802,-0.0674717906974
ACH-000804,-0.0354762213813
ACH-000805,-0.15129712033700002
ACH-000809,-0.210400022569
ACH-000810,-0.18879800458299997
ACH-000811,-0.17659924659600001
ACH-000817,-0.139984487193
ACH-000819,-0.150801711675
ACH-000820,0.445890708436
ACH-000821,-0.010606079518
ACH-000822,-0.167802483462
ACH-000823,-0.19587134935800002
ACH-000824,-0.137397231107
ACH-000827,-0.289078990189
ACH-000829,-0.26989243798900003
ACH-000831,-0.205639517557
ACH-000832,0.0480073320286
ACH-000833,0.0873685844771
ACH-000834,-0.208399101443
ACH-000835,-0.212862048918
ACH-000836,-0.326663467922
ACH-000837,-0.21015463172200002
ACH-000838,-0.06375782029230001
ACH-000839,-0.0736071718106
ACH-000840,-0.225900809771
ACH-000841,-0.15197949954099998
ACH-000843,-0.300411926575
ACH-000846,-0.08697996008169999
ACH-000847,-0.388091102307
ACH-000848,-0.271288943625
ACH-000849,-0.25318848094999996
ACH-000851,-0.103108985014
ACH-000855,0.05133753161040001
ACH-000856,-0.10057891198899999
ACH-000858,-0.407780305234
ACH-000859,-0.18288204668699998
ACH-000861,0.0138298171379
ACH-000862,-0.13444585671599998
ACH-000865,-0.07427769758939999
ACH-000866,-0.08799896784870001
ACH-000867,-0.510585522822
ACH-000869,-0.10502539512800001
ACH-000872,-0.052177174481
ACH-000873,-0.363981488784
ACH-000876,-0.33950483400700004
ACH-000878,-0.128551172231
ACH-000880,-0.27239878091499997
ACH-000881,-0.26811492533799997
ACH-000882,-0.36742016820699996
ACH-000884,-0.39963045266
ACH-000885,-0.263792911543
ACH-000887,-0.203196450922
ACH-000888,-0.308720544996
ACH-000889,-0.24433595484700002
ACH-000890,-0.0390952332638
ACH-000896,-0.367757186998
ACH-000898,-0.038934673597199994
ACH-000900,-0.0777560937227
ACH-000901,-0.223922530073
ACH-000905,-0.182657371496
ACH-000906,-0.150273249216
ACH-000907,-0.160378746523
ACH-000910,-0.34367155473800004
ACH-000911,-0.32557691791
ACH-000912,-0.185220180475
ACH-000913,-0.206457915199
ACH-000915,-0.00774989471416
ACH-000916,-0.488614130031
ACH-000917,-0.207396125394
ACH-000921,-0.26218874554
ACH-000924,-0.22559465348299998
ACH-000926,-0.142855681262
ACH-000928,-0.08665523238150001
ACH-000929,-0.495688294956
ACH-000932,-0.0582543047412
ACH-000935,0.0118953953182
ACH-000936,-0.617594831136
ACH-000937,-0.478924232239
ACH-000938,-0.326983974517
ACH-000939,-0.226083157929
ACH-000941,-0.140800985963
ACH-000943,-0.317007954976
ACH-000946,0.0076423211602499996
ACH-000947,-0.06455980995680001
ACH-000948,-0.303766886711
ACH-000950,-0.612718914802
ACH-000953,-0.405146501223
ACH-000957,0.0018399889903699999
ACH-000958,-0.199365831104
ACH-000960,-0.370584875312
ACH-000963,0.05235647757180001
ACH-000968,-0.163379378485
ACH-000969,-0.233530407727
ACH-000973,-0.202025307919
ACH-000974,-0.296592285971
ACH-000975,-0.20278895891600002
ACH-000976,-0.000268087502337
ACH-000978,-0.634553444413
ACH-000980,-0.169312779888
ACH-000984,-0.221514883014
ACH-000986,0.00249070297893
ACH-000988,-0.26570285989799997
ACH-000993,-0.30048992644699996
ACH-000994,-0.0972175182
ACH-000996,-0.387331976531
ACH-001001,-0.471215894302
ACH-001020,-0.32035951550700004
ACH-001028,-0.249229589069
ACH-001031,-0.028985408678099997
ACH-001038,-0.0585803062541
ACH-001048,-0.0427956389146
ACH-001050,-0.325157183402
ACH-001053,-0.261480189383
ACH-001054,-0.36126178505400003
ACH-001061,-0.250839941536
ACH-001067,-0.150576224697
ACH-001075,-0.0688059350519
ACH-001096,-0.473273559365
ACH-001128,0.146277376859
ACH-001134,-0.30818000946999996
ACH-001151,-0.213774987797
ACH-001163,-0.226092334981
ACH-001164,0.011838814227400001
ACH-001173,-0.22412311850900002
ACH-001183,-0.267328602011
ACH-001184,-0.522903283984
ACH-001190,-0.326678551147
ACH-001192,-0.20097845419
ACH-001193,-0.226789480209
ACH-001196,-0.318646930323
ACH-001197,-0.058331845736
ACH-001205,-0.186451371254
ACH-001211,-0.252139124334
ACH-001212,-0.311099097804
ACH-001228,-0.52969094745
ACH-001232,-0.419588107402
ACH-001239,-0.23962512300299998
ACH-001274,-0.303275297714
ACH-001275,-0.402837665352
ACH-001277,-0.35472393799
ACH-001278,-0.0228009923764
ACH-001280,-0.157668366756
ACH-001283,-0.0979003160114
ACH-001289,-0.28753062088000003
ACH-001295,-0.46747065293000006
ACH-001300,-0.40887916013000003
ACH-001301,-0.6029229942859999
ACH-001302,-0.32318471653700004
ACH-001303,0.30141877200899997
ACH-001306,0.043064907455
ACH-001318,-0.264094253685
ACH-001322,-0.195659745869
ACH-001328,-0.252986599847
ACH-001332,-0.143882083405
ACH-001333,-0.29043687504099996
ACH-001336,-0.157038972918
ACH-001340,-0.40288462541299996
ACH-001346,-0.12103932892000001
ACH-001353,-0.23004505745999998
ACH-001354,-0.438590613987
ACH-001367,0.000467544923837
ACH-001368,-0.269508702595
ACH-001374,-0.415739446263
ACH-001375,-0.31285673029100003
ACH-001377,-0.203042829366
ACH-001380,-0.179456424472
ACH-001391,-0.162621490342
ACH-001407,-0.11576879053200001
ACH-001408,-0.441439566646
ACH-001413,-0.0356873083919
ACH-001430,-0.36131129310800003
ACH-001431,-0.239730093814
ACH-001450,-0.512206472574
ACH-001496,-0.502038839316
ACH-001500,-0.158983172214
ACH-001521,-0.82590659374
ACH-001523,-0.514592513707
ACH-001532,-0.18887412836800002
ACH-001536,-0.27483109339
ACH-001550,-0.198068870161
ACH-001552,-0.420082771622
ACH-001554,-0.291004584064
ACH-001645,-0.368563819247
ACH-001654,-0.328804471941
ACH-001715,-0.39815581583099996
ACH-001735,-0.143595063501
ACH-001736,-0.11257964650999999
ACH-001737,-0.655625855366
ACH-001740,-0.426159965774
ACH-001745,-0.46911654804999997
ACH-001750,-0.347214579023
ACH-001765,-0.25293625149599996
ACH-001956,-0.183858053902
ACH-001957,-0.20466153769200002
