,ZPBP2 (124626)
ACH-000251,-0.404915017266
ACH-000253,-0.42277718338200004
ACH-000255,-0.492829074786
ACH-000256,-0.49245301944700004
ACH-000257,-0.13302898171299998
ACH-000258,-0.43994444614600003
ACH-000259,-0.288910469863
ACH-000260,-0.38647513659599997
ACH-000261,-0.143632536792
ACH-000262,-0.354954520744
ACH-000263,-0.0361480585643
ACH-000264,-0.371552387279
ACH-000265,-0.38668367448799995
ACH-000266,-0.23391871326400002
ACH-000272,-0.37936906522299996
ACH-000273,-0.29661170271
ACH-000274,-0.375723692676
ACH-000277,-0.268711567507
ACH-000278,-0.226096704175
ACH-000279,-0.454958295577
ACH-000280,-0.324324914934
ACH-000281,-0.0396030695227
ACH-000288,-0.43497158420599996
ACH-000291,-0.333979000948
ACH-000293,-0.486516953187
ACH-000294,-0.320866660782
ACH-000295,-0.63747313018
ACH-000296,-0.530788535296
ACH-000302,-0.25511078687100003
ACH-000304,-0.495331252509
ACH-000307,-0.435418687908
ACH-000308,-0.37326736358
ACH-000310,-0.14242615628
ACH-000311,-0.29499128690799997
ACH-000312,-0.290799339571
ACH-000315,0.0111287069684
ACH-000316,-0.501405410304
ACH-000317,-0.322123713566
ACH-000318,-0.143952039576
ACH-000319,-0.37872241699299997
ACH-000320,-0.194837473716
ACH-000322,-0.256919937335
ACH-000323,-0.581991796592
ACH-000324,-0.411840111372
ACH-000329,-0.337834487807
ACH-000330,-0.52066476979
ACH-000331,-0.391901282089
ACH-000332,-0.244991458596
ACH-000334,-0.28554835047
ACH-000335,-0.25135860808000005
ACH-000336,-0.252741818987
ACH-000337,-0.297377035914
ACH-000339,-0.329997365162
ACH-000341,-0.218175178197
ACH-000348,-0.36772621385300003
ACH-000350,-0.19590239431899997
ACH-000352,-0.09618115082289999
ACH-000356,-0.297952326642
ACH-000361,-0.263112713979
ACH-000362,-0.267797002493
ACH-000363,-0.38211669369
ACH-000364,-0.428018074049
ACH-000365,-0.273954404911
ACH-000366,-0.270092971472
ACH-000368,0.0346688683407
ACH-000374,-0.55599380595
ACH-000375,-0.48557262208400004
ACH-000376,-0.21437798615200002
ACH-000381,-0.469292489321
ACH-000383,-0.279187398217
ACH-000387,-0.389843529512
ACH-000389,-0.248297560471
ACH-000390,-0.427833054198
ACH-000393,-0.326215484247
ACH-000395,-0.29574372381999997
ACH-000397,-0.618741346822
ACH-000401,-0.339772728262
ACH-000402,-0.9449344142389999
ACH-000403,-0.39561881126599996
ACH-000404,-0.293342778712
ACH-000406,-0.240488478335
ACH-000407,-0.23016079394000002
ACH-000408,-0.553536801101
ACH-000410,-0.332428354162
ACH-000411,-0.474350877006
ACH-000414,-0.358921960444
ACH-000415,-0.510277583417
ACH-000416,-0.32013870604600003
ACH-000420,-0.36514045512599996
ACH-000421,-0.521043342012
ACH-000424,-0.36139191835699996
ACH-000425,-0.358121852123
ACH-000426,-0.5279647672300001
ACH-000427,-0.9844518538789999
ACH-000433,-0.303044435989
ACH-000436,-0.34467159337
ACH-000444,-0.510357215339
ACH-000445,-0.236079720911
ACH-000448,-0.264756479542
ACH-000450,-0.29032124229899997
ACH-000452,-0.358560673504
ACH-000454,-0.28553819575
ACH-000458,-0.502955329615
ACH-000459,-0.181561586484
ACH-000460,-0.288474570819
ACH-000461,-0.39641158438199997
ACH-000463,-0.311333003311
ACH-000464,-0.23332140673300003
ACH-000466,-0.8439643932800001
ACH-000467,-0.414771542439
ACH-000468,-0.596368808848
ACH-000469,-0.231888172748
ACH-000470,-0.47179675399800003
ACH-000471,-0.3409885602
ACH-000472,-0.37314516264700004
ACH-000473,-0.506842213888
ACH-000475,-0.339114348578
ACH-000476,-0.21419712516199998
ACH-000477,-0.235887920715
ACH-000480,-0.348124772101
ACH-000481,-0.243688262018
ACH-000483,-0.40074322424000003
ACH-000484,-0.347471312262
ACH-000485,-0.563844638406
ACH-000486,-0.2520157162
ACH-000487,-0.224072955414
ACH-000488,-0.354283520942
ACH-000490,-0.43461646717600005
ACH-000491,-0.06566999780709999
ACH-000495,-0.375287136479
ACH-000496,-0.320112060003
ACH-000499,-0.196635656142
ACH-000500,-0.255640754307
ACH-000502,-0.411943244753
ACH-000503,-0.5706739641699999
ACH-000505,-0.37948810198700006
ACH-000507,-0.36042710593599997
ACH-000510,-0.230375950794
ACH-000511,-0.27967982093800003
ACH-000512,-0.329881987229
ACH-000516,-0.394121703354
ACH-000517,-0.398482849
ACH-000518,-0.348350864009
ACH-000520,-0.396742425945
ACH-000521,-0.715567024134
ACH-000522,-0.27543261429099997
ACH-000524,-0.37274275288000003
ACH-000527,-0.290522223751
ACH-000528,-0.24746040678800002
ACH-000537,-0.299048235296
ACH-000541,-0.150037176346
ACH-000542,-0.292004130265
ACH-000544,-0.396973686585
ACH-000545,-0.31821054075
ACH-000547,-0.359287997429
ACH-000548,-0.464983225177
ACH-000549,-0.503991900669
ACH-000550,-0.368307507031
ACH-000552,-0.495469615722
ACH-000556,-0.5398893747569999
ACH-000557,-0.20482032239599998
ACH-000570,-0.33575178097900005
ACH-000571,-0.33247402863200004
ACH-000573,-0.237454617408
ACH-000576,-0.535890091784
ACH-000580,-0.49963274726400003
ACH-000584,-0.26280021656999997
ACH-000585,-0.2322921628
ACH-000588,-0.236067130636
ACH-000589,-0.306876597322
ACH-000591,-0.28654293227600003
ACH-000593,-0.395664329729
ACH-000600,-0.677989350593
ACH-000601,-0.297810344909
ACH-000604,-0.419308833021
ACH-000605,-0.32252016352699997
ACH-000606,-0.415226994137
ACH-000608,-0.290717024324
ACH-000614,-0.393018839822
ACH-000616,-0.30066569954
ACH-000618,-0.289858183999
ACH-000619,-0.340852340255
ACH-000620,-0.264322866572
ACH-000621,-0.435517511176
ACH-000622,-0.361922311775
ACH-000623,-0.47527317514399997
ACH-000624,-0.336022649971
ACH-000627,-0.489864235273
ACH-000630,-0.36842298181199995
ACH-000632,-0.44562733410899996
ACH-000633,-0.255197508842
ACH-000637,-0.45789770309100003
ACH-000638,-0.312172304931
ACH-000646,-0.06689214740629999
ACH-000647,-0.484290385938
ACH-000648,-0.583310395753
ACH-000649,-0.23042697028
ACH-000651,-0.283344235394
ACH-000652,-0.34227045889300006
ACH-000653,-0.34479065284000004
ACH-000657,-0.5116591680100001
ACH-000658,-0.29862015897300004
ACH-000661,-0.34365029993100005
ACH-000662,-0.268936865713
ACH-000663,-0.348681588205
ACH-000665,-0.251270843297
ACH-000671,-0.356485158096
ACH-000673,-0.352254849296
ACH-000676,-0.264706009667
ACH-000677,-0.143436669518
ACH-000681,-0.402319585436
ACH-000682,-0.35196980782799997
ACH-000683,-0.21940219833799998
ACH-000684,-0.412484258269
ACH-000688,-0.625278443057
ACH-000693,-0.441814270337
ACH-000694,-0.37172527159
ACH-000695,-0.387216944921
ACH-000696,-0.290954066824
ACH-000697,-0.688224742622
ACH-000699,-0.350945500299
ACH-000701,-0.34762556181500004
ACH-000706,-0.174586965394
ACH-000711,-0.41370866557400005
ACH-000713,-0.507476792028
ACH-000714,-0.55670797499
ACH-000718,-0.342003428236
ACH-000720,-0.315572654893
ACH-000721,-0.440036491836
ACH-000724,-0.371442788794
ACH-000725,-0.314796699245
ACH-000732,-0.588853533727
ACH-000734,-0.195043864263
ACH-000735,-0.467290636879
ACH-000736,-0.481584948962
ACH-000738,-0.261867605138
ACH-000746,-0.319617935024
ACH-000747,-0.35386629916900003
ACH-000748,-0.40822533172700004
ACH-000753,-0.244191679267
ACH-000756,-0.280889425336
ACH-000757,-0.333948825291
ACH-000758,-0.33148430425299996
ACH-000760,-0.376749957499
ACH-000763,-0.299240302154
ACH-000764,-0.334122420758
ACH-000765,-0.269058087047
ACH-000766,-0.47308551183200004
ACH-000767,-0.241803335761
ACH-000768,-0.17039365656599997
ACH-000769,-0.459300851491
ACH-000770,-0.316523352031
ACH-000771,-0.346724101283
ACH-000773,-0.35702735081299997
ACH-000776,-0.37342797842200004
ACH-000777,-0.40718522666199997
ACH-000778,-0.440423475139
ACH-000781,-0.23279750083
ACH-000782,-0.171859116581
ACH-000783,-0.398855859139
ACH-000784,-0.22151216528999998
ACH-000785,-0.508225581297
ACH-000787,-0.130835826303
ACH-000788,-0.334305857747
ACH-000791,-0.26573991397
ACH-000792,-0.387339839656
ACH-000794,-0.315648982476
ACH-000796,-0.32476871620299996
ACH-000799,-0.334724667318
ACH-000800,-0.601070795747
ACH-000802,-0.430042718967
ACH-000804,-0.44263082173999996
ACH-000805,-0.22515863846099998
ACH-000809,-0.582147104796
ACH-000810,-0.34104290196000003
ACH-000811,-0.609294677107
ACH-000817,-0.342333038033
ACH-000819,-0.181833623008
ACH-000820,-0.203158029414
ACH-000821,-0.289295456712
ACH-000822,-0.397400420313
ACH-000823,-0.305042565087
ACH-000824,-0.297758589082
ACH-000827,-0.344546839986
ACH-000829,-0.268725708813
ACH-000831,-0.23509668735300002
ACH-000832,-0.718487482023
ACH-000833,-0.21613489105
ACH-000834,-0.378325192727
ACH-000835,-0.226138775694
ACH-000836,-0.414553908877
ACH-000837,-0.409524326148
ACH-000838,-0.25380363661899996
ACH-000839,-0.431897199507
ACH-000840,-0.374470631943
ACH-000841,-0.154347367809
ACH-000843,-0.440187756809
ACH-000846,-0.298257115147
ACH-000847,-0.35402768363799997
ACH-000848,-0.38808703092600005
ACH-000849,-0.34694388476899995
ACH-000851,-0.484180120999
ACH-000855,-0.23053522586599998
ACH-000856,-0.308535529812
ACH-000858,-0.395819214778
ACH-000859,-0.471443877843
ACH-000861,-0.40338084999799995
ACH-000862,-0.34273870801899997
ACH-000865,-0.382788802456
ACH-000866,-0.349573261128
ACH-000867,-0.34893108141199997
ACH-000869,-0.263571875974
ACH-000872,-0.18989489879000002
ACH-000873,-0.186962347581
ACH-000876,-0.39085477469700003
ACH-000878,-0.488808598601
ACH-000880,-0.36541167031599997
ACH-000881,-0.315512282134
ACH-000882,-0.290453611614
ACH-000884,-0.408847208605
ACH-000885,-0.321311451389
ACH-000887,-0.517912890666
ACH-000888,-0.40890523555799996
ACH-000889,-0.542436363853
ACH-000890,-0.24203556410500002
ACH-000896,-0.285745001579
ACH-000898,-0.096013747117
ACH-000900,-0.570883134986
ACH-000901,-0.30851367512899996
ACH-000905,-0.271588048611
ACH-000906,-0.250669519034
ACH-000907,-0.45991427370300003
ACH-000910,-0.386565140776
ACH-000911,-0.220514483132
ACH-000912,-0.369290985047
ACH-000913,-0.345749445603
ACH-000915,-0.1656977705
ACH-000916,-0.617587009459
ACH-000917,-0.24230274445
ACH-000921,-0.33088100899399997
ACH-000924,-0.450840381585
ACH-000926,-0.242465442037
ACH-000928,-0.108141654855
ACH-000929,-0.35422091479699996
ACH-000932,-0.26617391208
ACH-000935,-0.259341648944
ACH-000936,-0.276551941989
ACH-000937,-0.347844135919
ACH-000938,-0.36743528845299994
ACH-000939,-0.37265052886699995
ACH-000941,-0.263282776596
ACH-000943,-0.443558980622
ACH-000946,-0.43550918417900003
ACH-000947,-0.391350189903
ACH-000948,-0.418314924012
ACH-000950,-0.21546228302700002
ACH-000953,-0.357702792742
ACH-000957,-0.6761229491930001
ACH-000958,-0.196255795378
ACH-000960,-0.381739611608
ACH-000963,-0.129156784661
ACH-000968,-0.16373239965199998
ACH-000969,-0.444342464409
ACH-000973,-0.498843129478
ACH-000974,-0.283151457674
ACH-000975,-0.409179137465
ACH-000976,-0.29899224553000003
ACH-000978,-0.165270376621
ACH-000980,-0.300041794951
ACH-000984,-0.477083911797
ACH-000986,-0.471465064766
ACH-000988,-0.405280382712
ACH-000993,-0.36821585088799996
ACH-000994,-0.250685336844
ACH-000996,-0.289089897117
ACH-001001,-0.342165760166
ACH-001020,-0.169578185894
ACH-001028,-0.28803507278900004
ACH-001031,-0.300053098641
ACH-001038,-0.280615091913
ACH-001048,-0.478401183365
ACH-001050,-0.331987344938
ACH-001053,-0.17166950455899999
ACH-001054,-0.43385921073600003
ACH-001061,-0.283570217114
ACH-001067,-0.285354003512
ACH-001075,-0.354377343337
ACH-001096,-0.382558509796
ACH-001128,-0.580622286089
ACH-001134,-0.47214267310099994
ACH-001151,-0.34507752606799996
ACH-001163,-0.493162963655
ACH-001164,-0.478729484545
ACH-001173,-0.361777517386
ACH-001183,-0.385832051901
ACH-001184,-0.40951996968599996
ACH-001190,-0.30520363327399996
ACH-001192,-0.32449574906399997
ACH-001193,-0.8534101267209999
ACH-001196,-0.349449086785
ACH-001197,-0.506874011777
ACH-001205,-0.211554285334
ACH-001211,-0.42380935172399997
ACH-001212,-0.418562524828
ACH-001228,-0.47230950545100003
ACH-001232,-0.399716536399
ACH-001239,-0.452624961318
ACH-001274,-0.427818938881
ACH-001275,-0.363435695967
ACH-001277,-0.323902184768
ACH-001278,-0.129934741823
ACH-001280,-0.062046780972
ACH-001283,-0.513060849987
ACH-001289,-0.07133195979439999
ACH-001295,-0.37335008469400005
ACH-001300,-0.290897960372
ACH-001301,-0.13080788727700002
ACH-001302,-0.20803060571499998
ACH-001303,-0.0197830169999
ACH-001306,-0.37589997124200003
ACH-001318,-0.415417446403
ACH-001322,-0.346558840012
ACH-001328,-0.541951897529
ACH-001332,-0.541613475537
ACH-001333,-0.38700090835600004
ACH-001336,-0.0673099135969
ACH-001340,-0.47727023125100004
ACH-001346,-0.520687412867
ACH-001353,-0.311918404943
ACH-001354,-0.434755866312
ACH-001367,-0.257545846214
ACH-001368,-0.347698650602
ACH-001374,-0.00677447319001
ACH-001375,-0.349213247664
ACH-001377,-0.291557389329
ACH-001380,-0.308144928972
ACH-001391,-0.186072033268
ACH-001407,-0.303370969212
ACH-001408,-0.313050377853
ACH-001413,-0.439642159819
ACH-001430,-0.37238380769
ACH-001431,-0.5075113497070001
ACH-001450,-0.24582474512699998
ACH-001496,-0.320296694821
ACH-001500,-0.5560661339249999
ACH-001521,-0.5243892703809999
ACH-001523,-0.531310250586
ACH-001532,-0.3564520458
ACH-001536,-0.36059007764
ACH-001550,-0.369268109889
ACH-001552,-0.39781612505900005
ACH-001554,-0.32827798776
ACH-001645,-0.482790231006
ACH-001654,-0.469378185419
ACH-001715,-0.49654468009900005
ACH-001735,-0.309141760973
ACH-001736,-0.418179809794
ACH-001737,-0.383449370383
ACH-001740,-0.222427787202
ACH-001745,-0.371219649545
ACH-001750,-0.495133843095
ACH-001765,-0.242439446242
ACH-001956,-0.300986761674
ACH-001957,-0.540705979461
