,SORD (6652)
ACH-000004,0.051624888775399995
ACH-000007,0.121709169003
ACH-000009,0.014518350071399998
ACH-000011,0.149546202611
ACH-000012,-0.00942461540326
ACH-000013,0.00122209772183
ACH-000014,-0.18535697656599998
ACH-000015,-0.0171242044362
ACH-000017,0.04308430457330001
ACH-000018,0.223310876652
ACH-000019,-0.0292284752261
ACH-000021,0.174287660867
ACH-000022,0.0842294942843
ACH-000025,0.0439458114757
ACH-000028,-0.00145096500068
ACH-000030,-0.028671762394
ACH-000035,0.15701837111300002
ACH-000036,0.109962149789
ACH-000037,-0.320645949865
ACH-000039,0.463223780426
ACH-000040,0.0716214860008
ACH-000041,0.249814567358
ACH-000042,0.0752716459348
ACH-000045,0.0254413114767
ACH-000047,0.00632066377578
ACH-000052,0.0883731795772
ACH-000053,0.139801288477
ACH-000054,-0.0554201964071
ACH-000055,-0.0772410371141
ACH-000060,0.00418386179639
ACH-000067,-0.06831002943350001
ACH-000070,-0.24207525837299998
ACH-000075,-0.0367434004894
ACH-000078,0.371286970922
ACH-000082,0.0932542846799
ACH-000085,0.195780469366
ACH-000086,0.0067855919974199996
ACH-000087,0.11045923204199999
ACH-000092,-0.0740507624648
ACH-000095,-0.14345622436
ACH-000097,-0.111324556914
ACH-000098,0.06352535385540001
ACH-000099,0.157912807948
ACH-000108,0.154369073769
ACH-000113,-0.0368271190751
ACH-000115,-0.0542655514839
ACH-000116,-0.0154503289423
ACH-000118,0.20849666088799998
ACH-000120,0.120076641917
ACH-000123,0.0555461772544
ACH-000127,0.09352444544230001
ACH-000128,-0.08269912380660001
ACH-000132,-0.173168901001
ACH-000133,0.025884341556
ACH-000137,-0.0920791307689
ACH-000138,0.13642541781300002
ACH-000142,0.177965582663
ACH-000143,0.0171303685104
ACH-000146,0.033431974414400004
ACH-000148,0.0692700763054
ACH-000150,-0.0684724440353
ACH-000152,-0.060671240020599995
ACH-000153,0.06952886648789999
ACH-000159,-0.11157962861300001
ACH-000160,0.051100367494199994
ACH-000163,0.0340732515612
ACH-000167,-0.305854424726
ACH-000168,0.230061663907
ACH-000169,-0.021257812887
ACH-000178,0.092056323981
ACH-000182,-0.047871783869699994
ACH-000183,-0.11447078722699999
ACH-000188,0.11404182443
ACH-000189,0.0797092320116
ACH-000190,-0.08407093424110001
ACH-000198,0.00168605926718
ACH-000204,-0.263759962704
ACH-000206,0.0250144640967
ACH-000207,0.0496980523186
ACH-000211,-0.0335270134942
ACH-000215,0.189200923897
ACH-000221,0.0017419694792
ACH-000222,0.274046655934
ACH-000223,-0.0608568180956
ACH-000226,-0.035796147189999995
ACH-000227,0.0412196710165
ACH-000228,-0.0254033058464
ACH-000231,0.0392087341813
ACH-000232,0.10215087149299999
ACH-000233,0.09378956352409999
ACH-000234,0.021203399059700003
ACH-000235,0.05153614929690001
ACH-000237,0.0416726519327
ACH-000238,-0.0161837816355
ACH-000243,0.13309184170399999
ACH-000244,-0.237259893544
ACH-000246,0.0375330694773
ACH-000248,-0.037600531362
ACH-000250,0.0461564907928
ACH-000251,0.10869557042400001
ACH-000253,-0.113703734909
ACH-000255,-0.0486119721491
ACH-000256,-0.10196384967399999
ACH-000257,0.281355873013
ACH-000258,0.07679533847799999
ACH-000259,0.155597720355
ACH-000260,0.033985164114700005
ACH-000261,-0.0641017547381
ACH-000262,0.275737051482
ACH-000263,-0.153826924254
ACH-000264,0.15538545178899998
ACH-000265,0.00923138806191
ACH-000266,-0.0053457437656700005
ACH-000272,-0.0646301649217
ACH-000273,0.148246891317
ACH-000274,-0.122538799135
ACH-000277,-0.16886546890999998
ACH-000278,0.0965223567482
ACH-000279,0.163441431
ACH-000280,-0.00452793230195
ACH-000281,0.202517627591
ACH-000288,-0.0836266242747
ACH-000291,0.07570566512360001
ACH-000293,-0.00639400137979
ACH-000294,0.047890973850999996
ACH-000295,0.224924791319
ACH-000296,-0.0385811407147
ACH-000302,-0.09047737560630001
ACH-000304,-0.008303552876329999
ACH-000307,0.0194328425002
ACH-000308,0.059577110154300006
ACH-000310,0.17124748148
ACH-000311,0.161086093496
ACH-000312,0.18592249313200002
ACH-000315,-0.0249134538901
ACH-000316,-0.0721463557495
ACH-000317,0.261142760949
ACH-000318,-0.0900467767767
ACH-000319,-0.013792810749600001
