,UIMC1 (51720)
ACH-000736,-0.399503714995
ACH-000738,-0.10761406840500001
ACH-000746,-0.186820788447
ACH-000747,-0.266007862511
ACH-000748,-0.169460760849
ACH-000753,-0.213098194934
ACH-000756,-0.459833001438
ACH-000757,-0.18885892739799998
ACH-000758,-0.132820260551
ACH-000760,-0.210906621723
ACH-000763,-0.30199408581099996
ACH-000764,-0.29263119497900003
ACH-000765,-0.0976730549013
ACH-000766,-0.162143117817
ACH-000767,-0.106652983576
ACH-000768,-0.22822648061999998
ACH-000769,-0.304394350638
ACH-000770,-0.13964444272399998
ACH-000771,-0.07385672095080001
ACH-000773,-0.143010557749
ACH-000776,-0.445059332949
ACH-000777,-0.289254330816
ACH-000778,-0.14714467664300002
ACH-000781,-0.24030904226999997
ACH-000782,-0.240593946978
ACH-000783,-0.49050833189099996
ACH-000784,-0.0921395647381
ACH-000785,-0.235630383071
ACH-000787,-0.19940272693
ACH-000788,-0.35567304619999995
ACH-000791,-0.2528080732
ACH-000792,-0.303165089215
ACH-000794,-0.320804505277
ACH-000796,-0.157696680004
ACH-000799,-0.652570257309
ACH-000800,-0.538087846722
ACH-000802,-0.323870558041
ACH-000804,-0.22144473164700001
ACH-000805,-0.264317525172
ACH-000809,-0.216735119909
ACH-000810,-0.544913061254
ACH-000811,-0.0618046141748
ACH-000817,-0.28918183110999995
ACH-000819,-0.092788283389
ACH-000820,-0.426179960586
ACH-000821,0.0485872625071
ACH-000822,-0.0697288359991
ACH-000823,-0.0997789807504
ACH-000824,-0.295817185358
ACH-000827,-0.196317213476
ACH-000829,-0.279536181425
ACH-000831,0.0412130632124
ACH-000832,-0.14920787892999998
ACH-000833,-0.199906288178
ACH-000834,-0.178610155798
ACH-000835,-0.287021418516
ACH-000836,0.05177335477680001
ACH-000837,-0.234613572633
ACH-000838,-0.051797082767699995
ACH-000839,-0.19556288409800002
ACH-000840,-0.0362668803717
ACH-000841,-0.391434766918
ACH-000843,-0.0321377958646
ACH-000846,-0.158896777511
ACH-000847,-0.0951886440877
ACH-000848,-0.22952613540300001
ACH-000849,-0.34236417516500006
ACH-000851,-0.0704667231861
ACH-000855,-0.19551667613200002
ACH-000856,-0.20298670653
ACH-000858,-0.115123031774
ACH-000859,-0.7478991374799999
ACH-000861,-0.199687220305
ACH-000862,-0.22017487846
ACH-000865,-0.300787616578
ACH-000866,-0.27549986877099997
ACH-000867,-0.18711635877500002
ACH-000869,-0.0692089999922
ACH-000872,-0.287825872343
ACH-000873,-0.35822732463699997
ACH-000876,-0.0639410629389
ACH-000878,-0.192815617939
ACH-000880,-0.238773374827
ACH-000881,-0.207025230967
ACH-000882,-0.223334965434
ACH-000884,-0.0016114475503199999
ACH-000885,-0.269199489979
ACH-000887,-0.0471342214114
ACH-000888,-0.25647083207
ACH-000889,-0.19222314396600002
ACH-000890,-0.357732596104
ACH-000896,-0.0739565501886
ACH-000898,-0.250738562236
ACH-000900,-0.374094364071
ACH-000901,-0.27575160213399996
ACH-000905,-0.325415069735
ACH-000906,-0.11914869464700001
ACH-000907,-0.035265614575099996
ACH-000910,-0.35502812039000003
ACH-000911,-0.322459062272
ACH-000912,-0.162105522993
ACH-000913,-0.3565685839
ACH-000915,-0.327027854516
ACH-000916,-0.0015373229126300003
ACH-000917,-0.110886722324
ACH-000921,-0.17325171727400002
ACH-000924,-0.09404521774389998
ACH-000926,-0.16257917054
ACH-000928,-0.23966579879900002
ACH-000929,-0.16495529091299999
ACH-000932,-0.227395961525
ACH-000935,-0.268954657832
ACH-000936,-0.0958473105873
ACH-000937,-0.0498814816148
ACH-000938,-0.08253588534560001
ACH-000939,-0.0818143273756
ACH-000941,-0.0435577656293
ACH-000943,-0.160353322459
ACH-000946,-0.206614307677
ACH-000947,-0.21574838052499998
ACH-000948,-0.21148369971099998
ACH-000950,0.146718462506
ACH-000953,-0.149627565873
ACH-000957,-0.28920718085700003
ACH-000958,-0.102434641761
ACH-000960,-0.188469014247
ACH-000963,0.122957109035
ACH-000968,-0.140722873834
ACH-000969,-0.345823944638
ACH-000973,-0.12487795792300001
ACH-000974,-0.294022470059
ACH-000975,-0.132503207595
ACH-000976,-0.25783989
ACH-000978,-0.118157828627
ACH-000980,-0.141876158997
ACH-000984,-0.340935990162
ACH-000986,-0.16462627626700002
ACH-000988,-0.0753283719602
ACH-000993,-0.6110526198899999
ACH-000994,-0.254139657304
ACH-000996,-0.127809715386
ACH-001001,-0.0477757840246
ACH-001020,-0.216331026553
ACH-001028,-0.17485059751600002
ACH-001031,0.0434867506379
ACH-001038,-0.104884357619
ACH-001048,-0.334650638808
ACH-001050,-0.334824834428
ACH-001053,-0.131233918502
ACH-001054,-0.130641404016
ACH-001061,-0.05287581632280001
ACH-001067,0.07110805625460001
ACH-001075,-0.15531019090099998
ACH-001096,-0.256061497483
ACH-001128,0.46794076762500003
ACH-001134,-0.291876103459
ACH-001151,-0.0765965840751
ACH-001163,-0.17442940350299999
ACH-001164,-0.22958266319600001
ACH-001173,-0.232725174375
ACH-001183,0.044063044057999996
ACH-001184,-0.33755837252
ACH-001190,-0.24750396338199998
ACH-001192,-0.19442018872000003
ACH-001193,-0.11976631760800001
ACH-001196,-0.108708985041
ACH-001197,-0.295718142068
ACH-001205,-0.303182502281
ACH-001211,-0.10962185864700001
ACH-001212,-0.22964915418499998
ACH-001228,-0.249036613706
ACH-001232,-0.17555308406599998
ACH-001239,-0.309993299096
ACH-001274,-0.207731579619
ACH-001275,-0.22683423671300001
ACH-001277,-0.0406866320038
ACH-001278,-0.187600827471
ACH-001280,-0.568886935801
ACH-001283,-0.269001835606
ACH-001289,-0.13671165067299998
ACH-001295,-0.44570479936000007
ACH-001300,-0.345550644675
ACH-001301,-0.247117931914
ACH-001302,-0.205135365108
ACH-001303,-0.334170723193
ACH-001306,-0.10204437782400001
ACH-001318,-0.251054054575
ACH-001322,-0.198658945227
ACH-001328,-0.07914602556919999
ACH-001332,0.347451104395
ACH-001333,-0.194036964623
ACH-001336,-0.26556278424699997
ACH-001340,-0.294074481469
ACH-001346,-0.0981523187493
ACH-001353,-0.04868935658390001
ACH-001354,0.0533561727542
ACH-001367,-0.198919660407
ACH-001368,-0.0792203088545
ACH-001374,-0.186970946862
ACH-001375,-0.184414613237
ACH-001377,-0.350579887887
ACH-001380,-0.27065926393899997
ACH-001391,-0.028084657477700004
ACH-001407,-0.190254929391
ACH-001408,-0.0885410828292
ACH-001413,-0.382014600167
ACH-001430,-0.285508175375
ACH-001431,-0.18744464747200001
ACH-001450,-0.176583437982
ACH-001496,-0.023500408012900004
ACH-001500,-0.10415542633
ACH-001521,-0.159445090287
ACH-001523,-0.209495249078
ACH-001532,-0.36022977980800003
ACH-001536,-0.40457596233099996
ACH-001550,0.07183638293689999
ACH-001552,-0.266021143587
ACH-001554,-0.25718317487
ACH-001645,-0.236314159849
ACH-001654,-0.11141755127399999
ACH-001715,0.061732685213900004
ACH-001735,-0.18609648513399998
ACH-001736,-0.141946028736
ACH-001737,-0.18940444292
ACH-001740,-0.416732444799
ACH-001745,-0.267823987091
ACH-001750,-0.287689709531
ACH-001765,-0.207162274031
ACH-001956,-0.14553857141899998
ACH-001957,-0.20967983355
