,GUCY1A3 (2982)
ACH-000004,-0.0173523578678
ACH-000007,0.0689042473834
ACH-000009,0.0531094174956
ACH-000011,0.392329082971
ACH-000012,0.0535915696816
ACH-000013,0.149286494711
ACH-000014,0.0521991241255
ACH-000015,0.0668816971879
ACH-000017,0.098114682919
ACH-000018,0.0422975608361
ACH-000019,0.26973217595
ACH-000021,0.0936291546045
ACH-000022,0.125895886932
ACH-000025,-0.0310233831828
ACH-000028,0.015730256973299998
ACH-000030,0.151514043161
ACH-000035,0.267594378284
ACH-000036,0.0833587682473
ACH-000037,0.0330640407227
ACH-000039,0.192830359775
ACH-000040,0.0824966966786
ACH-000041,-0.148938987464
ACH-000042,0.0576855458619
ACH-000045,0.143097995081
ACH-000047,0.11429241348
ACH-000052,-0.105172854838
ACH-000053,0.0605141342749
ACH-000054,0.224927110986
ACH-000055,0.0309860104275
ACH-000060,0.0964406995295
ACH-000067,0.208196533096
ACH-000070,0.249841028142
ACH-000075,0.40106204563000003
ACH-000078,-0.0302983241841
ACH-000082,0.24050236417399998
ACH-000085,0.253931127405
ACH-000086,0.240140969965
ACH-000087,-0.11389981109000001
ACH-000092,0.0156384376181
ACH-000095,0.154055767625
ACH-000097,0.09011367998230001
ACH-000098,0.16935017294500002
ACH-000099,0.133229106585
ACH-000108,0.10375708813100001
ACH-000113,0.16831324731699998
ACH-000115,0.0105909102887
ACH-000116,-0.0064363347451700005
ACH-000118,0.179160990784
ACH-000120,0.200223818285
ACH-000123,0.12695425307299998
ACH-000127,0.0742881248262
ACH-000128,0.11541299135500001
ACH-000132,-0.0642034433759
ACH-000133,0.188622771277
ACH-000137,0.0301707325286
ACH-000138,0.0830739114742
ACH-000142,0.281186071107
ACH-000143,0.0489165834346
ACH-000146,0.194182833813
ACH-000148,0.161096986097
ACH-000150,0.12892480656
ACH-000152,0.17659203105500001
ACH-000153,0.22041609232099998
ACH-000159,0.03666640254030001
ACH-000160,0.183361979392
ACH-000163,-0.0354226457376
ACH-000167,0.0345073623525
ACH-000168,0.153355771519
ACH-000169,0.216158190112
ACH-000178,0.17727294948
ACH-000182,0.123939851548
ACH-000183,0.14594193662000002
ACH-000188,0.114292407491
ACH-000189,0.16316499318299998
ACH-000190,0.185901806114
ACH-000198,0.0639601033582
ACH-000204,-0.11482000112299999
ACH-000206,0.0375817629911
ACH-000207,0.394913484999
ACH-000211,0.113990478897
ACH-000215,0.0746926839891
ACH-000221,0.14431711299799999
ACH-000222,-0.019146743494099998
ACH-000223,-0.116255942115
ACH-000226,0.163223399853
ACH-000227,0.0294180081605
ACH-000228,0.177753568536
ACH-000231,0.0745021639367
ACH-000232,0.06023463538940001
ACH-000233,0.167113601468
ACH-000234,-0.07718897025280001
ACH-000235,0.121422352821
ACH-000237,0.09071727472789999
ACH-000238,0.25599892380899997
ACH-000243,0.035693953495
ACH-000244,0.135592341199
ACH-000246,0.0504004069174
ACH-000248,0.284222726056
ACH-000250,0.11413676212400001
ACH-000251,0.0526737753885
ACH-000253,0.135606392056
ACH-000255,0.10563774741000001
ACH-000256,0.11255974423699999
ACH-000257,-0.132166235076
ACH-000258,0.17655118278499998
ACH-000259,0.11848435245899999
ACH-000260,0.0780620070526
ACH-000261,0.0974202351597
ACH-000262,0.0813358228407
