,CYBRD1 (79901)
ACH-000331,-0.234762616418
ACH-000332,-0.23507157432700002
ACH-000334,0.0784217936493
ACH-000335,-0.433760470119
ACH-000336,0.227624832438
ACH-000337,-0.38830931215000003
ACH-000339,-0.190665032742
ACH-000341,-0.021485824240099996
ACH-000348,-0.172303933316
ACH-000350,-0.062952785704
ACH-000352,-0.181917767848
ACH-000356,-0.22537964686700002
ACH-000361,-0.145152676838
ACH-000362,-0.129376026044
ACH-000363,-0.22674642503400003
ACH-000364,-0.329158153527
ACH-000365,-0.192680172443
ACH-000366,-0.11612878812699999
ACH-000368,-0.22964883609499998
ACH-000374,-0.196766745465
ACH-000375,-0.162426456832
ACH-000376,-0.203914238118
ACH-000381,-0.0708919991457
ACH-000383,-0.246574688865
ACH-000387,-0.297061164543
ACH-000389,-0.271015768211
ACH-000390,-0.298479568475
ACH-000393,-0.231117752954
ACH-000395,0.0836875403242
ACH-000397,-0.199697488529
ACH-000401,-0.010528684678100001
ACH-000402,-0.176135715488
ACH-000403,-0.18829225939599997
ACH-000404,-0.0399803623914
ACH-000406,-0.220616598186
ACH-000407,-0.016243502699
ACH-000408,-0.171642948097
ACH-000410,-0.126444939206
ACH-000411,-0.136473797237
ACH-000414,-0.218533661785
ACH-000415,-0.23352536564100002
ACH-000416,-0.15254190324
ACH-000420,-0.168851644542
ACH-000421,-0.197444579647
ACH-000424,-0.0043526441041499995
ACH-000425,-0.320685528041
ACH-000426,-0.24206575522799997
ACH-000427,-0.180530208221
ACH-000433,-0.138094646012
ACH-000436,-0.286070574115
ACH-000444,-0.12279248172900001
ACH-000445,-0.224033448833
ACH-000448,-0.0966794563084
ACH-000450,0.154871168285
ACH-000452,-0.152727914221
ACH-000454,-0.154607664351
ACH-000458,0.021565462858599997
ACH-000459,-0.351053936861
ACH-000460,-0.142443942415
ACH-000461,-0.296612191852
ACH-000463,-0.193391432236
ACH-000464,-0.197248592408
ACH-000466,0.0706762556559
ACH-000467,-0.22551204747499998
ACH-000468,-0.346646887808
ACH-000469,-0.31257277558200003
ACH-000470,-0.221972617427
ACH-000471,-0.223520515795
ACH-000472,-0.129770722273
ACH-000473,-0.26645744691100004
ACH-000475,-0.259232666863
ACH-000476,-0.0526629841791
ACH-000477,-0.12326443992000001
ACH-000480,-0.427593748975
ACH-000481,-0.237880516866
ACH-000483,-0.240274568413
ACH-000484,-0.449397295706
ACH-000485,-0.28962466073800003
ACH-000486,-0.25619393398699997
ACH-000487,-0.315882167462
ACH-000488,-0.221603657722
ACH-000490,-0.34298649810099996
ACH-000491,-0.228923254983
ACH-000495,-0.149935896842
ACH-000496,-0.281386817969
ACH-000499,-0.364727438867
ACH-000500,-0.15702540124000003
ACH-000502,-0.14527956962400002
ACH-000503,-0.219274814477
ACH-000505,-0.24662311978100002
ACH-000507,-0.0852047001787
ACH-000510,-0.279975313372
ACH-000511,-0.139328438422
ACH-000512,-0.668396367108
ACH-000516,-0.24638234269900003
ACH-000517,-0.212893812023
ACH-000518,-0.24298376231199997
ACH-000520,-0.210454473962
ACH-000521,-0.34832464575000005
ACH-000522,-0.12910988257
ACH-000524,-0.211496148809
ACH-000527,-0.059654594282400004
ACH-000528,-0.199441760906
ACH-000537,-0.108837931498
ACH-000541,-0.0911652911194
ACH-000542,-0.173725778218
ACH-000544,-0.26789057120299997
ACH-000545,-0.17843066234700003
ACH-000547,-0.40683965519000004
ACH-000548,-0.110428409254
ACH-000549,-0.129028197301
ACH-000550,-0.17984000784600002
ACH-000552,-0.359795073647
ACH-000556,-0.19242534107999998
ACH-000557,-0.177398323244
ACH-000570,-0.22795309319499998
ACH-000571,-0.11788877470999999
ACH-000573,0.010213533227700002
ACH-000576,0.0808459741736
ACH-000580,-0.00242562321898
ACH-000584,-0.180445650751
ACH-000585,-0.260543370523
ACH-000588,-0.0766155245932
ACH-000589,-0.189915376107
ACH-000591,-0.289364631704
ACH-000593,-0.144625028687
ACH-000600,-0.302760320876
ACH-000601,-0.214384210684
ACH-000604,-0.10059760937899999
ACH-000605,-0.221819250288
ACH-000606,-0.293225029141
ACH-000608,-0.247438467065
ACH-000614,-0.105124813474
ACH-000616,-0.07394084988489999
ACH-000618,-0.191102229556
ACH-000619,-0.166789211382
ACH-000620,-0.0893572875038
ACH-000621,-0.09982667796229999
ACH-000622,-0.23811842719
ACH-000623,-0.22515352520999998
ACH-000624,-0.145478565739
ACH-000627,-0.248586347527
ACH-000630,-0.10327743271600001
ACH-000632,-0.258006511649
ACH-000633,-0.148303033744
ACH-000637,-0.0955872050478
ACH-000638,-0.445403747007
ACH-000646,-0.287623494629
ACH-000647,-0.14404792449999998
ACH-000648,-0.00968786132327
ACH-000649,-0.117087847996
ACH-000651,-0.277706734927
ACH-000652,-0.290765927434
ACH-000653,-0.202893188715
ACH-000657,-0.252133240087
ACH-000658,-0.201133645422
ACH-000661,-0.14068040691199998
ACH-000662,-0.213854536991
ACH-000663,-0.07601431419219999
ACH-000665,-0.363364061104
ACH-000671,-0.07557292077060002
ACH-000673,-0.227317134892
ACH-000676,-0.0177089349345
ACH-000677,-0.448867195662
ACH-000681,0.10538611513
ACH-000682,-0.0300039056894
ACH-000683,-0.18497003717399998
ACH-000684,-0.185580425434
ACH-000688,-0.34807695240599995
ACH-000693,-0.186465426629
ACH-000694,-0.08363064856539999
ACH-000695,-0.307924134529
ACH-000696,-0.23254847685
ACH-000697,-0.102603073222
ACH-000699,-0.254346433015
ACH-000701,-0.116422734212
ACH-000706,-0.15805411550100001
ACH-000711,-0.21613141434099997
ACH-000713,-0.08618182156300001
ACH-000714,-0.215138191877
ACH-000718,-0.286888227605
ACH-000720,-0.277975114446
ACH-000721,-0.101653956367
ACH-000724,-0.433255405686
ACH-000725,-0.44781100755000003
ACH-000732,-0.129471755769
ACH-000734,-0.1170375507
ACH-000735,-0.160518942499
ACH-000736,-0.231537214728
ACH-000738,-0.218535620033
ACH-000746,-0.0411140389931
ACH-000747,-0.040716678166400004
ACH-000748,-0.13673109993899998
ACH-000753,-0.170851536694
ACH-000756,-0.115912658845
ACH-000757,-0.289359029527
ACH-000758,-0.295226918541
ACH-000760,-0.239666724163
ACH-000763,-0.109025710964
ACH-000764,-0.165843193331
ACH-000765,-0.22745686320099998
ACH-000766,-0.211207812429
ACH-000767,-0.26046657686999997
ACH-000768,-0.322170462002
ACH-000769,-0.38004014333
ACH-000770,-0.127763078358
ACH-000771,-0.0593837934822
ACH-000773,-0.057437293873699995
ACH-000776,-0.230368993145
ACH-000777,-0.057331864851900005
ACH-000778,-0.33803683509599997
ACH-000781,-0.263455479178
ACH-000782,-0.19889636323600002
ACH-000783,-0.193933466778
ACH-000784,-0.230513578933
ACH-000785,-0.297425015019
ACH-000787,-0.178106536036
ACH-000788,-0.133908581399
ACH-000791,-0.12488540353599999
ACH-000792,-0.0934800734777
ACH-000794,-0.199936282894
ACH-000796,-0.148580183685
ACH-000799,-0.253896190525
ACH-000800,-0.334970544404
ACH-000802,-0.17782394255399997
ACH-000804,-0.533686702822
ACH-000805,-0.110550865181
ACH-000809,-0.22694203557300002
ACH-000810,-0.256580944693
ACH-000811,-0.227293177619
ACH-000817,-0.08707087907910001
ACH-000819,-0.168871334404
ACH-000820,-0.313696375887
ACH-000821,-0.0932990385486
ACH-000822,-0.28545382662700003
ACH-000823,-0.07179657343889999
ACH-000824,-0.138713760849
ACH-000827,-0.170371481489
ACH-000829,-0.330850326998
ACH-000831,-0.29967736837
ACH-000832,-0.21166991801399998
ACH-000833,-0.25567751662
ACH-000834,-0.324178697001
ACH-000835,-0.0487255454639
ACH-000836,-0.230080346025
ACH-000837,-0.303959451262
ACH-000838,-0.158237386627
ACH-000839,-0.197361324751
ACH-000840,-0.340260029671
ACH-000841,-0.25280923123000004
ACH-000843,-0.180160005663
ACH-000846,-0.293633978286
ACH-000847,-0.271033236789
ACH-000848,-0.280720099171
ACH-000849,-0.363543640405
ACH-000851,-0.403557021465
ACH-000855,-0.24127633200399998
ACH-000856,-0.17645203670499998
ACH-000858,-0.0856175612202
ACH-000859,-0.16541457609500002
ACH-000861,-0.373829552747
ACH-000862,-0.0609332494621
ACH-000865,-0.0438004709499
ACH-000866,-0.30191032044300004
ACH-000867,-0.0883324661574
ACH-000869,-0.140316141325
ACH-000872,-0.20784589677499998
ACH-000873,-0.14618274039100002
ACH-000876,-0.19454227515
ACH-000878,-0.058779075060400005
ACH-000880,-0.127284271951
ACH-000881,-0.0424824655733
ACH-000882,-0.213942952545
ACH-000884,-0.1786378639
ACH-000885,-0.10981890998400001
ACH-000887,-0.20324407173
ACH-000888,-0.13595585616800002
ACH-000889,-0.149864312034
ACH-000890,-0.09093250254560001
ACH-000896,-0.255647194188
ACH-000898,-0.10350846833499999
ACH-000900,-0.22751323080400002
ACH-000901,-0.11227437288599999
ACH-000905,-0.066034260514
ACH-000906,-0.23869825591
ACH-000907,-0.321120508395
ACH-000910,-0.24408065866099998
ACH-000911,-0.0961781496067
ACH-000912,-0.16937395800799998
ACH-000913,-0.0592761309915
ACH-000915,-0.232914174584
ACH-000916,-0.590979417152
ACH-000917,-0.159248458286
ACH-000921,-0.133141856043
ACH-000924,-0.22732072856600002
ACH-000926,-0.524818535555
ACH-000928,-0.10586438582900001
ACH-000929,-0.228634260649
ACH-000932,-0.23211382119600002
ACH-000935,-0.475091790403
ACH-000936,-0.136213292057
ACH-000937,-0.123407015707
ACH-000938,-0.157460048746
ACH-000939,-0.09314559276319999
ACH-000941,-0.48117718352
ACH-000943,-0.20227722046500002
ACH-000946,-0.10319642351
ACH-000947,-0.25432080650899996
ACH-000948,-0.17601986868500002
ACH-000950,-0.029546735139900002
ACH-000953,0.0632084258879
ACH-000957,-0.396043468929
ACH-000958,-0.116007893711
ACH-000960,-0.198185483268
ACH-000963,-0.34173316243600005
ACH-000968,-0.18003468081500001
ACH-000969,-0.37896632483900006
ACH-000973,-0.191800803308
ACH-000974,-0.285833241658
ACH-000975,-0.303651278856
ACH-000976,-0.101410455375
ACH-000978,-0.08977992366630001
ACH-000980,-0.199712333479
ACH-000984,-0.133497383208
ACH-000986,-0.235359910493
ACH-000988,-0.193578411463
ACH-000993,-0.00644316043005
ACH-000994,-0.186285590797
ACH-000996,-0.5793819318550001
ACH-001001,-0.13059617749500002
ACH-001020,-0.011060692295299998
ACH-001028,-0.235603251692
ACH-001031,-0.07174770148139999
ACH-001038,-0.154014068444
ACH-001048,-0.218209568081
ACH-001050,-0.166945614748
ACH-001053,-0.167328627191
ACH-001054,-0.29571778582499997
ACH-001061,-0.33992410541100004
ACH-001067,-0.310029180076
ACH-001075,-0.08535200004030001
ACH-001096,-0.147736490642
ACH-001128,-0.745755002479
ACH-001134,-0.270004704866
ACH-001151,-0.286008541351
ACH-001163,-0.382944939048
ACH-001164,-0.136555332696
ACH-001173,-0.186297534205
ACH-001183,-0.163184739093
ACH-001184,-0.131452223874
ACH-001190,0.010430185279799999
ACH-001192,-0.278660635574
ACH-001193,-0.0771637839656
ACH-001196,-0.171758879886
ACH-001197,-0.444797992353
ACH-001205,-0.13417822181800002
ACH-001211,-0.25330264585900003
ACH-001212,-0.438084987435
ACH-001228,-0.0432042487032
ACH-001232,-0.09184837799350001
ACH-001239,-0.292761508859
ACH-001274,-0.135615315642
ACH-001275,-0.261109676607
ACH-001277,-0.423031547234
ACH-001278,-0.14026445661599998
ACH-001280,-0.22328157454
ACH-001283,-0.18589090483600001
ACH-001289,-0.0632025500005
ACH-001295,-0.211952740781
ACH-001300,-0.292065105029
ACH-001301,0.0291312749756
ACH-001302,-0.113374277252
ACH-001303,-0.229976855541
ACH-001306,-0.157854841645
ACH-001318,-0.061706468661400005
ACH-001322,-0.199536292064
ACH-001328,-0.0941707972449
ACH-001332,-0.107538787149
ACH-001333,-0.10842862010500001
ACH-001336,-0.20340361882
ACH-001340,-0.274761236283
ACH-001346,0.022543400715799997
ACH-001353,-0.29239032226100004
ACH-001354,-0.30584093964299996
ACH-001367,-0.132631913682
ACH-001368,-0.222378615508
ACH-001374,-0.258888594598
ACH-001375,-0.100726198926
ACH-001377,-0.0994477412793
ACH-001380,-0.23214081657400001
ACH-001391,-0.287521597498
ACH-001407,-0.22399262065099998
ACH-001408,-0.0371965121418
ACH-001413,-0.0379497634472
ACH-001430,-0.149054387466
ACH-001431,-0.207982155473
ACH-001450,-0.158221528827
ACH-001496,-0.24494270071999996
ACH-001500,-0.265083794733
ACH-001521,-0.0745660787022
ACH-001523,-0.20923705242600002
ACH-001532,-0.17106140450500001
ACH-001536,-0.0374166728436
ACH-001550,-0.057001880970300005
ACH-001552,-0.26058370034
ACH-001554,-0.249991327823
ACH-001645,-0.10067928380100001
ACH-001654,-0.21031416299699998
ACH-001715,-0.213825103088
ACH-001735,-0.197198242223
ACH-001736,-0.0437028889336
ACH-001737,-0.747011097899
ACH-001740,-0.364812143973
ACH-001745,-0.41564249067000003
ACH-001750,0.009035290395430001
ACH-001765,-0.305402246186
ACH-001956,-0.09604187513210001
ACH-001957,-0.25036433331
