,HNRNPH1 (3187)
ACH-000004,-1.5109345469799997
ACH-000007,-0.513297905851
ACH-000009,-0.6711691967829999
ACH-000011,-1.11701447354
ACH-000012,-1.4009844998199998
ACH-000013,-1.21393204875
ACH-000014,-1.40729407821
ACH-000015,-1.2360182455700002
ACH-000017,-1.44048674474
ACH-000018,-1.15178356591
ACH-000019,-0.731682184487
ACH-000021,-1.50693766696
ACH-000022,-0.9095791740189999
ACH-000025,-1.4582282025400002
ACH-000028,-1.19428216169
ACH-000030,-0.9232165000799999
ACH-000035,-1.25915028172
ACH-000036,-1.2791551949200002
ACH-000037,-2.32448267319
ACH-000039,-1.8746916487799998
ACH-000040,-1.60761909859
ACH-000041,-1.4877975784600002
ACH-000042,-1.5785364713299999
ACH-000045,-1.5272211281299999
ACH-000047,-1.3947320200400002
ACH-000052,-1.29044334028
ACH-000053,-1.4422217969
ACH-000054,-1.3142572800599999
ACH-000055,-1.45649551012
ACH-000060,-1.4958764208500002
ACH-000067,-1.52390328993
ACH-000070,-1.0365162271200001
ACH-000075,-1.16237690809
ACH-000078,-1.8324347576299997
ACH-000082,-1.65765208961
ACH-000085,-1.01079717641
ACH-000086,-1.27693059181
ACH-000087,-1.33503849694
ACH-000092,-1.14936260815
ACH-000095,-1.64754835729
ACH-000097,-1.49470181778
ACH-000098,-1.38945383944
ACH-000099,-1.6440828271799999
ACH-000108,-0.488003826579
ACH-000113,-1.37795842463
ACH-000115,-1.8933366979
ACH-000116,-1.52596065165
ACH-000118,-1.4355312659700001
ACH-000120,-1.34484871074
ACH-000123,-1.55620553456
ACH-000127,-0.703298182263
ACH-000128,-1.55494410118
ACH-000132,-1.53831124323
ACH-000133,-1.65033117498
ACH-000137,-1.21425770906
ACH-000138,-1.03302241655
ACH-000142,-1.2706878929
ACH-000143,-1.0002613006399999
ACH-000146,-1.7756446851299998
ACH-000148,-1.53532800757
ACH-000150,-1.6424559454899998
ACH-000152,-1.3612001200400001
ACH-000153,-1.80002662371
ACH-000159,-1.2811568644700002
ACH-000160,-1.15570762845
ACH-000163,-1.80934895905
ACH-000167,-1.39774108331
ACH-000168,-1.53298185118
ACH-000169,-1.33310880009
ACH-000178,-1.27167213808
ACH-000182,-1.27307402391
ACH-000183,-1.6413770279
ACH-000188,-1.47959737601
ACH-000189,-1.3639432012700001
ACH-000190,-1.6281060458
ACH-000198,-1.5264339652899999
ACH-000204,-1.8151017618799998
ACH-000206,-1.44104877614
ACH-000207,-0.892939526882
ACH-000211,-1.6539694711200001
ACH-000215,-1.6814449547699999
ACH-000221,-1.34546211208
ACH-000222,-0.584388093773
ACH-000223,-1.20782998588
ACH-000226,-1.40248916404
ACH-000227,-2.30128014193
ACH-000228,-1.5245441353100002
ACH-000231,-1.4593556220200001
ACH-000232,-1.69521339386
ACH-000233,-0.644502445876
ACH-000234,-1.50058360485
ACH-000235,-0.668622490135
ACH-000237,-1.51022947651
ACH-000238,-0.984810243458
ACH-000243,-1.05356234085
ACH-000244,-1.15557017658
ACH-000246,-0.9890467779629999
ACH-000248,-1.6565953830200002
ACH-000250,-1.19996829543
ACH-000251,-1.49032861896
ACH-000253,-1.26864074634
ACH-000255,-1.38525682162
ACH-000256,-1.6883807336399999
ACH-000257,-1.78972126771
ACH-000258,-1.06465711324
ACH-000259,-1.40165161986
ACH-000260,-1.6082603169
ACH-000261,-0.967740547239
ACH-000262,-1.28221520385
ACH-000263,-1.03686073232
ACH-000264,-1.1231081650299999
ACH-000265,-1.39454540219
ACH-000266,-0.847562773558
ACH-000272,-0.750322488467
ACH-000273,-1.64996399374
ACH-000274,-1.32071032211
ACH-000277,-0.395298630393
ACH-000278,-1.2813124360600001
ACH-000279,-1.9528480056
ACH-000280,-1.36234133544
ACH-000281,-0.723857234865
ACH-000288,-1.4058851904299998
ACH-000291,-1.4007466769499999
ACH-000293,-1.94630636808
ACH-000294,-1.4736022508500002
ACH-000295,-1.38006555634
ACH-000296,-1.13376537916
ACH-000302,-1.76094720371
ACH-000304,-1.28290976069
ACH-000307,-0.601017019616
ACH-000308,-1.64444614356
ACH-000310,-1.8160820069499999
ACH-000311,-1.27650438822
ACH-000312,-1.45787770784
ACH-000315,-1.5989415734099999
ACH-000316,-1.52268556753
ACH-000317,-0.985490086211
ACH-000318,-1.03808130821
ACH-000319,-1.61047740333
ACH-000320,-1.37852982754
ACH-000322,-1.39318297151
ACH-000323,-1.4801920794
ACH-000324,-1.28001033639
ACH-000329,-1.78723087412
ACH-000330,-1.4049483734200001
ACH-000331,-0.93495360646
ACH-000332,-0.632603367467
ACH-000334,-1.39395457893
ACH-000335,-1.37390722496
ACH-000336,-0.716622601778
ACH-000337,-1.2929022159799999
ACH-000339,-0.846151978539
ACH-000341,-1.6545890987
ACH-000348,-1.72545187295
ACH-000350,-1.5734349675
ACH-000352,-1.22086206796
ACH-000356,-0.7534438837190001
ACH-000361,-1.08671254089
ACH-000362,-1.4816211918200002
ACH-000363,-1.02491502689
ACH-000364,-1.26459822721
ACH-000365,-1.44740273366
ACH-000366,-1.7939225454099998
ACH-000368,-1.7608092085299998
ACH-000374,-1.4625661377599999
ACH-000375,-1.5285500945700001
ACH-000376,-1.43212919439
ACH-000381,-0.6893871331199999
ACH-000383,-0.5533576749570001
ACH-000387,-1.5870126677
ACH-000389,-1.1203557129000001
ACH-000390,-1.2985061886
ACH-000393,-0.783859658143
ACH-000395,-1.64904819082
ACH-000397,-1.14058087237
ACH-000401,-1.4772086137
ACH-000402,-1.00089604048
ACH-000403,-1.18524561918
ACH-000404,-1.2163886039299998
ACH-000406,-1.6697455803299999
ACH-000407,-1.48515891144
ACH-000408,-1.16637957274
ACH-000410,-1.50927336896
ACH-000411,-1.19808334546
ACH-000414,-0.814061293342
ACH-000415,-0.907797957313
ACH-000416,-1.45593851728
ACH-000420,-0.782055184359
ACH-000421,-1.1236124889599999
ACH-000424,-1.13402079681
ACH-000425,-1.4837386682299998
ACH-000426,-1.9839563863599998
ACH-000427,-0.9824703408040001
ACH-000433,-1.59552602731
ACH-000436,-1.7234031866599997
ACH-000444,-1.32949993317
ACH-000445,-1.04212117604
ACH-000448,-0.917451412263
ACH-000450,-1.11027628636
ACH-000452,-1.53448748317
ACH-000454,-1.2137405272600001
ACH-000458,-1.26434730457
ACH-000459,-1.98715549281
ACH-000460,-1.4438716818900001
ACH-000461,-1.75734143338
ACH-000463,-1.36788481187
ACH-000464,-1.5400727381900001
ACH-000466,-1.30868742239
ACH-000467,-1.03193830538
ACH-000468,-1.41063184028
ACH-000469,-1.55802514817
ACH-000470,-1.8598107798900003
ACH-000471,-1.1259995189299998
ACH-000472,-0.979856459532
ACH-000473,-0.901952327982
ACH-000475,-1.52982096247
ACH-000476,-1.1257048006100001
ACH-000477,-1.18113800591
ACH-000480,-1.74925836335
ACH-000481,-2.0110487259200003
ACH-000483,-1.3373926165899999
ACH-000484,-1.5466449100100002
ACH-000485,-0.667046770836
ACH-000486,-1.1093031653899998
ACH-000487,-1.63616627886
ACH-000488,-1.27884495017
ACH-000490,-1.30601752122
ACH-000491,-1.5160239182700002
ACH-000495,-1.34608062694
ACH-000496,-1.54894434856
ACH-000499,-1.31621491198
ACH-000500,-0.803317041547
ACH-000502,-1.37155604289
ACH-000503,-1.16749624351
ACH-000505,-1.45181805156
ACH-000507,-1.3538425022299998
ACH-000510,-1.54592126522
ACH-000511,-1.4219926888499999
ACH-000512,-1.2387568955
ACH-000516,-1.2665217888200002
ACH-000517,-1.8041603496400003
ACH-000518,-1.0940711356000001
ACH-000520,-1.52875658275
ACH-000521,-1.5003256586000002
ACH-000522,-1.4139730366799999
ACH-000524,-1.8501170144099999
ACH-000527,-0.708800439907
ACH-000528,-1.09805234161
ACH-000537,-1.2089688269299999
ACH-000541,-1.4116695263999999
ACH-000542,-1.28188581054
ACH-000544,-1.47091199562
ACH-000545,-1.2469741214399999
ACH-000547,-1.4880091250299998
ACH-000548,-0.6039645056899999
ACH-000549,-1.01022475419
ACH-000550,-1.00056803402
ACH-000552,-0.937527897909
ACH-000556,-1.13563635738
ACH-000557,-1.02010256735
ACH-000570,-1.7916108239700002
ACH-000571,-1.6044991883500002
ACH-000573,-1.30716571128
ACH-000576,-1.39564838292
ACH-000580,-1.3496266714899998
ACH-000584,-1.3529650678799998
ACH-000585,-0.924171532253
ACH-000588,-1.22293497969
ACH-000589,-1.41202197389
ACH-000591,-1.58574675081
ACH-000593,-1.34516929888
ACH-000600,-1.01897364887
ACH-000601,-1.4220705179700002
ACH-000604,-0.721288121073
ACH-000605,-1.3066658869
ACH-000606,-1.3206619801700001
ACH-000608,-0.8930891524779999
ACH-000614,-1.4574859267200002
ACH-000616,-1.15803121884
ACH-000618,-1.31440433612
ACH-000619,-1.22942797054
ACH-000620,-1.40484607905
ACH-000621,-2.3037329235499997
ACH-000622,-0.912576973083
ACH-000623,-1.88276571849
ACH-000624,-1.38106891433
ACH-000627,-1.4628695226
ACH-000630,-1.5608320124000001
ACH-000632,-1.2804973393899999
ACH-000633,-1.7997402351299998
ACH-000637,-1.5479421592299998
ACH-000638,-1.55851385109
ACH-000646,-1.2702953521200002
ACH-000647,-0.524234480791
ACH-000648,-1.8332066576400003
ACH-000649,-1.66250980789
ACH-000651,-0.819703045775
ACH-000652,-1.11634925744
ACH-000653,-1.76800832637
ACH-000657,-1.35472004834
ACH-000658,-2.0172321807199998
ACH-000661,-1.10281924646
ACH-000662,-1.1726556427600001
ACH-000663,-1.32838684955
ACH-000665,-1.16069560514
ACH-000671,-0.726253235563
ACH-000673,-1.65795989773
ACH-000676,-0.666537032682
ACH-000677,-1.08474612681
ACH-000681,-1.41190322632
ACH-000682,-1.22576227206
ACH-000683,-1.59712605354
ACH-000684,-1.1110875254700001
ACH-000688,-1.05701862458
ACH-000693,-1.2078316269
ACH-000694,-1.32296329833
ACH-000695,-1.53426095218
ACH-000696,-1.1815564382100001
ACH-000697,-1.5643336945200002
ACH-000699,-0.7585593863169999
ACH-000701,-1.51183932748
ACH-000706,-1.61665057778
ACH-000711,-1.06781568496
ACH-000713,-1.06727387817
ACH-000714,-1.68359861386
ACH-000718,-1.40539640853
ACH-000720,-0.6515327540879999
ACH-000721,-1.21172535923
ACH-000724,-1.04798737326
ACH-000725,-0.790202381865
ACH-000732,-1.21635427698
ACH-000734,-1.14497669576
ACH-000735,-0.884614107095
ACH-000736,-1.272756611
ACH-000738,-1.24070969794
ACH-000746,-1.14745801011
ACH-000747,-1.07301059827
ACH-000748,-1.44330902518
ACH-000753,-0.849191928325
ACH-000756,-1.42598291635
ACH-000757,-1.1155315775499999
ACH-000758,-1.16365663258
ACH-000760,-1.2911428337100002
ACH-000763,-1.43103420271
ACH-000764,-1.22494463744
ACH-000765,-1.32303213347
ACH-000766,-1.52596708695
ACH-000767,-1.97915685137
ACH-000768,-1.1757554292299999
ACH-000769,-1.01470349706
ACH-000770,-1.40972697704
ACH-000771,-1.0720205310700002
ACH-000773,-1.51875594097
ACH-000776,-1.39473006988
ACH-000777,-1.4233047282
ACH-000778,-0.741839120565
ACH-000781,-1.59374924262
ACH-000782,-1.2850230952600001
ACH-000783,-1.38963732053
ACH-000784,-1.39115341882
ACH-000785,-0.9639042048180001
ACH-000787,-1.43304164604
ACH-000788,-0.927568901384
ACH-000791,-0.842709021691
ACH-000792,-1.5672487050900001
ACH-000794,-1.7018618127399998
ACH-000796,-0.8430527395659999
ACH-000799,-1.4297488213999998
ACH-000800,-1.6063694001700002
ACH-000802,-1.0997296777299999
ACH-000804,-1.5520836832299998
ACH-000805,-0.879670471626
ACH-000809,-1.65073273334
ACH-000810,-0.847860574351
ACH-000811,-1.2977688166299999
ACH-000817,-1.4573552211200003
ACH-000819,-1.19960286066
ACH-000820,-1.3367271771
ACH-000821,-0.8841802471019999
ACH-000822,-1.0381615108
ACH-000823,-1.21273931942
ACH-000824,-1.32349552955
ACH-000827,-1.2875407981
ACH-000829,-1.2229107986399999
ACH-000831,-1.39690650181
ACH-000832,-1.33402859184
ACH-000833,-1.9582157542400003
ACH-000834,-1.6883762782299998
ACH-000835,-1.29644129237
ACH-000836,-1.0977328905600001
ACH-000837,-1.5271953190600003
ACH-000838,-1.56522066002
ACH-000839,-1.12793140766
ACH-000840,-1.03841205056
ACH-000841,-1.3819285027500001
ACH-000843,-1.3145249147799998
ACH-000846,-1.42937124747
ACH-000847,-1.79244125771
ACH-000848,-1.52491381699
ACH-000849,-1.1050100169600001
ACH-000851,-1.29775253691
ACH-000855,-0.9877441421459999
ACH-000856,-1.55269058236
ACH-000858,-0.732034427274
ACH-000859,-1.7167194368
ACH-000861,-1.76690879335
ACH-000862,-1.64239880474
ACH-000865,-1.5202517600799998
ACH-000866,-1.33528936759
ACH-000867,-1.7791464232299998
ACH-000869,-1.49808336532
ACH-000872,-0.898736041776
ACH-000873,-1.41921630926
ACH-000876,-0.643882761672
ACH-000878,-1.5716061680899998
ACH-000880,-1.6206909512
ACH-000881,-1.3671209757499998
ACH-000882,-1.3744576256
ACH-000884,-1.3686552078100003
ACH-000885,-1.12499793286
ACH-000887,-0.9002060949740001
ACH-000888,-1.10608964989
ACH-000889,-1.66748717865
ACH-000890,-1.93971430822
ACH-000896,-1.0600239264700002
ACH-000898,-1.18402078526
ACH-000900,-1.28008177269
ACH-000901,-1.5623338669100002
ACH-000905,-1.45155849539
ACH-000906,-1.4728467706000001
ACH-000907,-1.5699161015600003
ACH-000910,-1.14239040002
ACH-000911,-1.02517189723
ACH-000912,-1.51995996861
ACH-000913,-1.79970410317
ACH-000915,-1.23854502461
ACH-000916,-1.13873169434
ACH-000917,-1.33230863706
ACH-000921,-1.36503595046
ACH-000924,-1.28104207776
ACH-000926,-0.8135313532680001
ACH-000928,-1.08143162541
ACH-000929,-1.25910627952
ACH-000932,-1.367747448
ACH-000935,-1.28112886356
ACH-000936,-1.43934862322
ACH-000937,-1.6528631054299998
ACH-000938,-1.16679518366
ACH-000939,-1.5004909740099999
ACH-000941,-1.59637094144
ACH-000943,-1.1179149108600002
ACH-000946,-1.43239199544
ACH-000947,-0.9985481383220001
ACH-000948,-0.9450703635809999
ACH-000950,-1.33698534138
ACH-000953,-1.3888335999399999
ACH-000957,-0.8517137295880001
ACH-000958,-0.8933648781999999
ACH-000960,-1.26820345197
ACH-000963,-0.942159333565
ACH-000968,-0.328166827336
ACH-000969,-0.944925683836
ACH-000973,-1.21355490471
ACH-000974,-1.5501122772799998
ACH-000975,-1.7749965019299998
ACH-000976,-0.7008106568860001
ACH-000978,-1.6582647377500002
ACH-000980,-1.18188703323
ACH-000984,-1.2976467915899998
ACH-000986,-1.24266051507
ACH-000988,-1.7617120829799997
ACH-000993,-1.5540040320700002
ACH-000994,-1.5291402987399998
ACH-000996,-1.3789000419400002
ACH-001001,-1.31362171248
ACH-001020,-1.45102441604
ACH-001028,-1.66790886359
ACH-001031,-1.57816735311
ACH-001038,-0.7528157882600001
ACH-001048,-1.7874221085799997
ACH-001050,-1.3794950455700001
ACH-001053,-1.16367427882
