,DRGX (644168)
ACH-000004,0.324106252572
ACH-000007,-0.0224594980647
ACH-000009,-0.00629487943421
ACH-000011,-0.149909230082
ACH-000012,-0.136475224461
ACH-000013,-0.042736548384
ACH-000014,-0.30231612618799997
ACH-000015,-0.22211443417399998
ACH-000017,-0.0519382901655
ACH-000018,-0.0340290185851
ACH-000019,-0.10471696681800001
ACH-000021,0.028119247529000004
ACH-000022,-0.034388291591800006
ACH-000025,-0.452623469441
ACH-000028,-0.10984726809699999
ACH-000030,-0.3214614534
ACH-000035,-0.22576641642099998
ACH-000036,-0.135687796356
ACH-000037,-0.0928295802275
ACH-000039,0.0521726473735
ACH-000040,-0.21032177961100001
ACH-000041,-0.194441791822
ACH-000042,-0.10776395831800001
ACH-000045,-0.182589284096
ACH-000047,-0.09775297207530001
ACH-000052,0.11156291657600001
ACH-000053,-0.034779147034100004
ACH-000054,-0.158713356885
ACH-000055,-0.278332406661
ACH-000060,-0.0736644511897
ACH-000067,-0.280273385785
ACH-000070,-0.517696689701
ACH-000075,-0.266265445626
ACH-000078,-0.0556504652319
ACH-000082,-0.0201440060024
ACH-000085,-0.207472479602
ACH-000086,-0.219181740877
ACH-000087,-0.0728167865348
ACH-000092,-0.109229273386
ACH-000095,-0.056252935514
ACH-000097,-0.10016001298499999
ACH-000098,-0.046023564477800004
ACH-000099,-0.23808384923700002
ACH-000108,-0.15554823977499999
ACH-000113,-0.178415802854
ACH-000115,0.177458356115
ACH-000116,-0.0290589327968
ACH-000118,-0.213570709003
ACH-000120,-0.1326919271
ACH-000123,-0.112664829283
ACH-000127,-0.225236658219
ACH-000128,-0.26314149422600003
ACH-000132,-0.170986317405
ACH-000133,-0.0797871096978
ACH-000137,0.064400263257
ACH-000138,0.0931006020473
ACH-000142,-0.034534637933199996
ACH-000143,0.111055395716
ACH-000146,0.00130718864681
ACH-000148,-0.160950532371
ACH-000150,-0.165482443861
ACH-000152,-0.114172515337
ACH-000153,-0.317063507559
ACH-000159,-0.045205725373700004
ACH-000160,-0.211038914568
ACH-000163,-0.281972766349
ACH-000167,0.191007350109
ACH-000168,0.0401638350111
ACH-000169,-0.20136570773200002
ACH-000178,-0.06267431119479999
ACH-000182,-0.15590289355599998
ACH-000183,-0.1266851533
ACH-000188,-0.07191182223249999
ACH-000189,-0.133282356031
ACH-000190,0.016990837024299998
ACH-000198,-0.21931209533000004
ACH-000204,0.0734190278925
ACH-000206,0.129909428522
ACH-000207,-0.154150664737
ACH-000211,-0.181260828046
ACH-000215,-0.0974659595731
ACH-000221,-0.155408588277
ACH-000222,0.0718459789903
ACH-000223,-0.0891621475945
ACH-000226,-0.0832019791416
ACH-000227,-0.337402430276
ACH-000228,-0.239027530775
ACH-000231,-0.250399443772
ACH-000232,-0.0851712099912
ACH-000233,-0.131278932654
ACH-000234,-0.21455272555799998
ACH-000235,0.0339561958369
ACH-000237,-0.12933518233799998
ACH-000238,-0.100992939232
ACH-000243,-0.0682889653448
ACH-000244,0.0226113456151
ACH-000246,-0.138361257636
ACH-000248,-0.188254324056
ACH-000250,-0.09076995869110001
ACH-000251,-0.032974512157
ACH-000253,-0.0861760755528
ACH-000255,-0.249610178776
ACH-000256,-0.308856320415
ACH-000257,-0.0349752408249
ACH-000258,-0.0927731146685
ACH-000259,-0.174025500305
ACH-000260,-0.0737878797927
ACH-000261,-0.20187983362
ACH-000262,-0.40018143420100005
ACH-000263,-0.031376607223900004
ACH-000264,-0.0745315427383
ACH-000265,-0.114551770747
ACH-000266,-0.07322240980860001
ACH-000272,-0.151226878236
ACH-000273,-0.171112127959
ACH-000274,-0.0555229075917
ACH-000277,-0.020413334986499998
ACH-000278,0.027805138215400003
ACH-000279,-0.0164367733373
ACH-000280,-0.0882047536497
ACH-000281,0.0280705493627
ACH-000288,-0.0541949634415
ACH-000291,-0.148833100197
ACH-000293,-0.195894418009
ACH-000294,-0.050166178629000004
ACH-000295,-0.27209014337799997
ACH-000296,0.167152144618
ACH-000302,0.057900549908400004
ACH-000304,-0.00796462965438
ACH-000307,-0.0907865970337
ACH-000308,-0.17428019434300002
ACH-000310,-0.163865747295
ACH-000311,-0.012025979744799999
ACH-000312,-0.133154631382
ACH-000315,-0.460898202416
ACH-000316,-0.151233457981
ACH-000317,0.12935381489199999
ACH-000318,-0.10354251345000001
ACH-000319,-0.42525222836599996
ACH-000320,0.011120031255000001
ACH-000322,-0.121923408623
ACH-000323,-0.37802130931199995
ACH-000324,-0.0283990378553
ACH-000329,-0.015392855503799999
ACH-000330,-0.091715141931
ACH-000331,-0.273859863145
ACH-000332,0.015335080465200001
ACH-000334,-0.173549235748
ACH-000335,-0.190290839927
ACH-000336,0.550473234142
ACH-000337,-0.27417475623599996
ACH-000339,-0.108031149041
ACH-000341,0.0403711610277
ACH-000348,0.000648592536259
ACH-000350,0.0714902743979
ACH-000352,-0.0675968274658
ACH-000356,0.114309848125
ACH-000361,-0.0296657846192
ACH-000362,0.019234290959299998
ACH-000363,-0.129371065271
ACH-000364,-0.0849879606004
ACH-000365,-0.12064850951400001
ACH-000366,-0.23869246571699998
ACH-000368,0.343298631974
ACH-000374,-0.125762270818
ACH-000375,-0.198103247196
ACH-000376,0.045341767047699995
ACH-000381,-0.143977306579
ACH-000383,-0.118447309115
ACH-000387,-0.11528377701199999
ACH-000389,0.0404680795681
ACH-000390,0.0103142507995
ACH-000393,-0.0233332532347
ACH-000395,-0.123701986316
ACH-000397,-0.011178434718299999
ACH-000401,-0.116416098651
ACH-000402,0.23659788082
ACH-000403,-0.07067572841839999
ACH-000404,-0.0596066196436
ACH-000406,-0.13152973465
ACH-000407,-0.159857598027
ACH-000408,-0.36606201348899997
ACH-000410,-0.08993077409499999
ACH-000411,-0.084557562126
ACH-000414,-0.00809795506953
ACH-000415,-0.112711068731
ACH-000416,-0.19690187804499998
ACH-000420,-0.074000040304
ACH-000421,-0.150293426521
ACH-000424,-0.285573861055
ACH-000425,-0.181722319696
ACH-000426,-0.286966055067
ACH-000427,-0.226954465691
ACH-000433,-0.0510395723821
ACH-000436,-0.152785840761
ACH-000444,0.00727703857602
ACH-000445,-0.169226828945
ACH-000448,-0.154134308172
ACH-000450,0.0136925529853
ACH-000452,-0.23516764906999998
ACH-000454,-0.010340563809399999
ACH-000458,-0.152749268781
ACH-000459,-0.20148369387
ACH-000460,-0.06080664536330001
ACH-000461,-0.014327123666700001
ACH-000463,-0.22842418892900002
ACH-000464,-0.059162748104099994
ACH-000466,-0.032172662776099994
ACH-000467,-0.059720687301000004
ACH-000468,-0.0724015350558
ACH-000469,-0.10694863447999998
ACH-000470,-0.0736981118682
ACH-000471,-0.0669534883973
ACH-000472,-0.148463105532
ACH-000473,-0.17919958494899998
ACH-000475,-0.14321524642
ACH-000476,0.07046226434
ACH-000477,-0.100896811609
ACH-000480,-0.298562763719
ACH-000481,-0.11276739607200001
ACH-000483,-0.1785963554
ACH-000484,-0.43565045750200004
ACH-000485,-0.162400175254
ACH-000486,-0.145824794733
ACH-000487,-0.06293831478590001
ACH-000488,-0.153674592954
ACH-000490,-0.138605302925
ACH-000491,-0.28295017524099997
ACH-000495,-0.005747719738779999
ACH-000496,-0.26851048724800003
ACH-000499,0.0682917558699
ACH-000500,-0.664421629487
ACH-000502,-0.06141315367869999
ACH-000503,0.438525130984
ACH-000505,-0.0226256363733
ACH-000507,-0.134436225613
ACH-000510,-0.0595675571371
ACH-000511,0.00190286814082
ACH-000512,-0.33543613080699997
ACH-000516,-0.103558461445
ACH-000517,-0.050271980192800006
ACH-000518,-0.0680785483614
ACH-000520,-0.0317431240991
ACH-000521,-0.259870502087
ACH-000522,-0.0426338225239
ACH-000524,0.0208090833022
ACH-000527,-0.0051819453574
ACH-000528,-0.018173145767
ACH-000537,-0.028519732304199998
ACH-000541,-0.0551550181403
ACH-000542,-0.037996629835599996
ACH-000544,-0.151304114884
ACH-000545,0.00176768678776
ACH-000547,-0.267491844012
ACH-000548,-0.0649290515493
ACH-000549,-0.19339320885000003
ACH-000550,-0.083692376001
ACH-000552,-0.104321242458
ACH-000556,-0.374178257728
ACH-000557,-0.26824662256
ACH-000570,-0.152890877766
ACH-000571,-0.0692527474915
ACH-000573,0.011021978144499999
ACH-000576,-0.258302385829
ACH-000580,-0.08054403768960001
ACH-000584,-0.0787516225213
