,APOBEC3F (200316)
ACH-000004,0.0582657588632
ACH-000007,0.0411110794999
ACH-000009,-0.044849388206
ACH-000011,-0.06939016850049999
ACH-000012,0.159514443734
ACH-000013,0.010981520748299998
ACH-000014,0.107633250275
ACH-000015,-0.07428922069560001
ACH-000017,0.030862496603700003
ACH-000018,-0.0026517465241799997
ACH-000019,0.120307772837
ACH-000021,-0.0766471162065
ACH-000022,-0.0198423216222
ACH-000025,-0.0469572089466
ACH-000028,0.0131129157984
ACH-000030,-0.0919359363293
ACH-000035,0.139682181137
ACH-000036,-0.0306412641921
ACH-000037,0.145111779479
ACH-000039,-0.169910984031
ACH-000040,-0.0481435345368
ACH-000041,-0.0313921438618
ACH-000042,-0.184557942768
ACH-000045,-0.114485954901
ACH-000047,0.0578744523102
ACH-000052,-0.0531593656879
ACH-000053,0.0497872824146
ACH-000054,0.062758036075
ACH-000055,0.027310085218599997
ACH-000060,-0.16075993255100002
ACH-000067,0.06631117361880001
ACH-000070,-0.04027018281130001
ACH-000075,-0.06803000843899999
ACH-000078,-0.19591580030900002
ACH-000082,0.134841115338
ACH-000085,0.141447072446
ACH-000086,0.12377386667300001
ACH-000087,0.234356759676
ACH-000092,-0.0358985554538
ACH-000095,-0.15446462643300002
ACH-000097,-0.0637990404502
ACH-000098,0.0654281415788
ACH-000099,0.0364878333965
ACH-000108,-0.133790799048
ACH-000113,0.007490988377520001
ACH-000115,-0.192921403938
ACH-000116,-0.0957518737782
ACH-000118,0.0913091867855
ACH-000120,-0.0949169433553
ACH-000123,0.0563663270822
ACH-000127,0.0368514783522
ACH-000128,-0.0616187417836
ACH-000132,-0.0208871673615
ACH-000133,-0.0472762821169
ACH-000137,0.046388076729499995
ACH-000138,0.17183705499000002
ACH-000142,0.298434093384
ACH-000143,0.0169046072997
ACH-000146,0.08392052396669998
ACH-000148,0.0861056865965
ACH-000150,0.0738551807932
ACH-000152,0.0221862947507
ACH-000153,0.369289083345
ACH-000159,0.050296644043699996
ACH-000160,-0.119227691012
ACH-000163,0.030754016829300002
ACH-000167,-0.079467999123
ACH-000168,0.0159117361853
ACH-000169,-0.035342278681000004
ACH-000178,0.0215658325899
ACH-000182,0.177665140763
ACH-000183,0.0559996733194
ACH-000188,0.0153639534894
ACH-000189,0.151166503628
ACH-000190,-0.0665348156244
ACH-000198,-0.0731420193745
ACH-000204,0.159418985007
ACH-000206,0.0366843850767
ACH-000207,0.146533956519
ACH-000211,-0.014941146788099999
ACH-000215,0.0445120780077
ACH-000221,-0.10309393052400001
ACH-000222,0.0618757031929
ACH-000223,-0.0645901035015
ACH-000226,-0.0169304203402
ACH-000227,-0.0212490517905
ACH-000228,-0.0392052506229
ACH-000231,-0.128447494719
ACH-000232,0.014754592976799999
ACH-000233,0.034778376024199996
ACH-000234,0.0713143974386
ACH-000235,0.130292186412
ACH-000237,-0.08571407032169999
ACH-000238,0.193503605587
ACH-000243,0.032063685305
ACH-000244,-0.0363102319735
ACH-000246,0.0184945923071
ACH-000248,-0.036251685343
ACH-000250,0.00310654292473
ACH-000251,-0.131493355006
ACH-000253,0.06299058917259999
ACH-000255,-0.00991346765915
ACH-000256,0.004724322059020001
ACH-000257,0.17456426337
ACH-000258,-0.0222498858769
ACH-000259,0.032216837123
ACH-000260,0.0744429975399
ACH-000261,-0.08060196556219999
ACH-000262,-0.0100604416943
ACH-000263,-0.13285844662000001
ACH-000264,-0.07514924999389999
ACH-000265,0.218791709841
ACH-000266,0.011904987391299998
ACH-000272,-0.132921557414
ACH-000273,0.0262145745161
ACH-000274,-0.08064224349230001
ACH-000277,0.07675998117169999
ACH-000278,-0.0348159921357
ACH-000279,-0.0295681258105
ACH-000280,-0.13033565530400001
ACH-000281,0.20971995842099997
ACH-000288,-0.09039846784710001
ACH-000291,0.0711532862042
ACH-000293,-0.0350261420388
ACH-000294,0.0104415174322
ACH-000295,-0.292304095727
ACH-000296,-0.0249525496126
ACH-000302,-0.14862375702199998
ACH-000304,-0.0745496311975
ACH-000307,0.19187776479200003
ACH-000308,-0.08339541058939999
ACH-000310,-0.101922634045
ACH-000311,0.100460309646
ACH-000312,0.0124159338521
ACH-000315,-0.0218180575906
ACH-000316,-0.0745701464605
ACH-000317,-0.0324419099093
ACH-000318,-0.04307770327930001
ACH-000319,-0.042063201021999994
ACH-000320,0.0184783975585
ACH-000322,0.277755261118
ACH-000323,-0.12271170667199999
ACH-000324,-0.0691327513358
ACH-000329,0.10007831821900001
ACH-000330,-0.11407797616399999
ACH-000331,0.0878307419061
ACH-000332,-0.043367858542999994
ACH-000334,0.0548962906784
ACH-000335,0.08872868157710001
ACH-000336,-0.10940663990800001
ACH-000337,0.20574377056200002
ACH-000339,0.055944209078900006
ACH-000341,0.0670771326059
ACH-000348,0.0280747151418
ACH-000350,-0.0069737452347
ACH-000352,0.00579101125895
ACH-000356,0.125964390553
ACH-000361,-0.030889372591499997
ACH-000362,0.0138361967545
ACH-000363,0.0313740052264
ACH-000364,0.0493728319377
ACH-000365,-0.051426202734599996
ACH-000366,0.0330142188171
ACH-000368,0.07141952421919999
ACH-000374,0.05314434718719999
ACH-000375,0.13672661997500002
ACH-000376,0.0816737549524
ACH-000381,0.061174544827300004
ACH-000383,-0.00668563805447
ACH-000387,0.0773280410345
ACH-000389,0.0256260300443
ACH-000390,-0.18785804851799998
ACH-000393,-0.0707618699018
ACH-000395,-0.149003003594
ACH-000397,-0.0393882324013
ACH-000401,-0.076122169791
ACH-000402,0.157811681622
ACH-000403,-0.0773885961794
ACH-000404,-0.0340835488382
ACH-000406,-0.018375405403499998
ACH-000407,0.07476883354710001
ACH-000408,0.141459031985
ACH-000410,-0.0006270740203890001
ACH-000411,0.029437474092900002
ACH-000414,0.0865312407549
ACH-000415,0.0698359163335
ACH-000416,0.0035770336776
ACH-000420,0.0255039291084
ACH-000421,-0.0330440132887
ACH-000424,0.0008310905584189999
ACH-000425,-0.178161598083
ACH-000426,0.0796988354095
ACH-000427,0.010091026756
ACH-000433,-0.0393963729021
ACH-000436,0.0533082260301
ACH-000444,0.048899262628800004
ACH-000445,-0.0107247591356
ACH-000448,0.0285675941238
ACH-000450,0.0776731146011
ACH-000452,0.0962154355425
ACH-000454,-0.0779698304173
ACH-000458,-0.110754094003
ACH-000459,0.133700420944
ACH-000460,-0.053455230835800005
ACH-000461,0.0454859597783
ACH-000463,0.0313725913705
ACH-000464,-0.021308348429
ACH-000466,-0.020897576220799997
ACH-000467,0.0876246493632
ACH-000468,-0.014752659144099999
ACH-000469,-0.0962563898188
ACH-000470,0.0633410259463
ACH-000471,-0.0085180892002
ACH-000472,-0.023601793923999997
ACH-000473,0.212932436421
ACH-000475,-0.0762390387539
ACH-000476,0.12268770155200001
ACH-000477,0.05136169307130001
ACH-000480,0.0115230315673
ACH-000481,0.149225520477
ACH-000483,0.043228119864499995
ACH-000484,-0.060076929328199996
ACH-000485,0.039545729924599995
ACH-000486,0.0916611271533
ACH-000487,0.20637497127300003
ACH-000488,0.00214185420961
ACH-000490,0.006445671275729999
ACH-000491,0.190856414713
ACH-000495,0.0378006374319
ACH-000496,0.0794218458804
ACH-000499,0.0215557504591
ACH-000500,0.153254227979
ACH-000502,0.09163624025070001
ACH-000503,0.15145573666
ACH-000505,-0.0544500070478
ACH-000507,-0.0248385275151
ACH-000510,-0.0995052048883
ACH-000511,-0.0602332159156
ACH-000512,0.10857982443700001
ACH-000516,-0.208445632208
ACH-000517,0.0403726205975
ACH-000518,0.127011737906
ACH-000520,0.0489793981709
ACH-000521,0.025111112804700002
ACH-000522,0.186291097469
ACH-000524,-0.05824110642369999
ACH-000527,-0.129187155919
ACH-000528,0.060895650131699994
ACH-000537,0.09078121514180001
ACH-000541,-0.20496545862799997
ACH-000542,-0.0493619324845
ACH-000544,-0.00792857015061
ACH-000545,0.170990254477
ACH-000547,-0.338208379855
ACH-000548,0.0630889889937
ACH-000549,-0.0702877107118
ACH-000550,0.123307824771
