,HCAR1 (27198)
ACH-000235,-0.257612475334
ACH-000237,-0.11362192695800001
ACH-000238,-0.07709197242219999
ACH-000243,-0.10607291261299999
ACH-000244,-0.379206929365
ACH-000246,-0.12566262896400002
ACH-000248,-0.106439950281
ACH-000250,-0.107068013911
ACH-000251,-0.248926623872
ACH-000253,-0.131432753249
ACH-000255,-0.03763922769630001
ACH-000256,-0.157538477148
ACH-000257,-0.090377409524
ACH-000258,-0.15022498861199998
ACH-000259,-0.202711029665
ACH-000260,-0.129661143436
ACH-000261,-0.10399243302000001
ACH-000262,-0.44035707019599996
ACH-000263,-0.246892564222
ACH-000264,-0.0466633936022
ACH-000265,-0.133114961313
ACH-000266,-0.22616536493900002
ACH-000272,0.019105917828
ACH-000273,-0.31280309362500003
ACH-000274,-0.38359978470600004
ACH-000277,-0.195465564938
ACH-000278,-0.17009645773899998
ACH-000279,-0.279862844977
ACH-000280,-0.220838904452
ACH-000281,-0.346705281748
ACH-000288,-0.223247971364
ACH-000291,-0.202442662406
ACH-000293,-0.08456270051789999
ACH-000294,-0.122306173151
ACH-000295,-0.264327950553
ACH-000296,-0.265065585218
ACH-000302,-0.07020451689130001
ACH-000304,-0.178242677548
ACH-000307,-0.038582022132
ACH-000308,-0.18717095159699998
ACH-000310,-0.23328845610800003
ACH-000311,-0.0885984603925
ACH-000312,-0.297554934486
ACH-000315,-0.21766075980799998
ACH-000316,-0.127103176555
ACH-000317,0.0602551563365
ACH-000318,-0.35266164226499996
ACH-000319,-0.07328368899019999
ACH-000320,-0.33059012535599996
ACH-000322,-0.290653521335
ACH-000323,-0.195204140832
ACH-000324,-0.277671181686
ACH-000329,-0.19385849618
ACH-000330,-0.152849052127
ACH-000331,-0.0821365737181
ACH-000332,-0.141375669992
ACH-000334,-0.0380743070352
ACH-000335,-0.144140379394
ACH-000336,0.10463273209799999
ACH-000337,-0.218149028786
ACH-000339,-0.160709674021
ACH-000341,-0.347126395237
ACH-000348,-0.235852383215
ACH-000350,-0.42812349853799997
ACH-000352,-0.15943747607
ACH-000356,-0.135855210961
ACH-000361,-0.0834245015054
ACH-000362,-0.128529718189
ACH-000363,-0.28837048131799997
ACH-000364,-0.11612595908399999
ACH-000365,-0.318546801497
ACH-000366,-0.268700477346
ACH-000368,-0.354557209623
ACH-000374,-0.0239046904446
ACH-000375,-0.299441666073
ACH-000376,-0.18800467678399999
ACH-000381,-0.303239327536
ACH-000383,-0.20350693200699999
ACH-000387,-0.23067949840799998
ACH-000389,-0.015943833529
ACH-000390,-0.058370006825199994
ACH-000393,-0.170780894886
ACH-000395,-0.18924354120499998
ACH-000397,-0.1918455987
ACH-000401,0.139727882021
ACH-000402,0.00195924690443
ACH-000403,-0.21890338374
ACH-000404,0.0903855342593
ACH-000406,-0.11446452073100001
ACH-000407,-0.125745111304
ACH-000408,-0.0955864131098
ACH-000410,-0.292429571821
ACH-000411,-0.20515609202399998
ACH-000414,-0.027968116221500004
ACH-000415,-0.07451002158860001
ACH-000416,-0.251304065521
ACH-000420,0.08459207971869999
ACH-000421,-0.260369884372
ACH-000424,-0.42458146640600003
ACH-000425,-0.148078046165
ACH-000426,-0.27820807539000003
ACH-000427,-0.24392289999699998
ACH-000433,-0.115456908759
ACH-000436,-0.235088036215
ACH-000444,-0.30376647693000003
ACH-000445,-0.442533248653
ACH-000448,-0.11833101969399999
ACH-000450,-0.12680773386299998
ACH-000452,-0.241761717437
ACH-000454,-0.255694177047
ACH-000458,-0.20883041036
ACH-000459,0.294528373734
ACH-000460,-0.0713317936383
ACH-000461,-0.21873159857799998
ACH-000463,-0.0862972699374
ACH-000464,-0.151714133891
ACH-000466,-0.16508927822
ACH-000467,-0.126321850441
ACH-000468,-0.331660245904
ACH-000469,-0.225864222414
ACH-000470,-0.299842663723
ACH-000471,-0.28374890161899996
ACH-000472,-0.162755667183
ACH-000473,-0.156806396603
ACH-000475,-0.149778455986
ACH-000476,-0.218968834925
ACH-000477,-0.23017419090799998
ACH-000480,-0.13411119248199999
ACH-000481,-0.324357555426
ACH-000483,-0.245997016164
ACH-000484,-0.20752237254
ACH-000485,-0.489272558081
ACH-000486,-0.0639423830277
ACH-000487,-0.0857928265303
ACH-000488,-0.183952287138
ACH-000490,-0.127461467863
ACH-000491,-0.107933377183
ACH-000495,-0.23331269535399998
ACH-000496,-0.24838537572799999
ACH-000499,-0.017441725325900003
ACH-000500,-0.153169710519
ACH-000502,-0.22261649652600002
ACH-000503,-0.568847021745
ACH-000505,-0.210386035906
ACH-000507,-0.323297113491
ACH-000510,-0.08328544454860001
ACH-000511,-0.21680865452
ACH-000512,-0.29693065433000004
ACH-000516,-0.08146667474449999
ACH-000517,-0.278387224862
ACH-000518,-0.13326169260600002
ACH-000520,-0.181108609344
ACH-000521,-0.036166612760300004
ACH-000522,-0.252644131453
ACH-000524,-0.187612573811
ACH-000527,-0.167355029179
ACH-000528,-0.18410091708700002
ACH-000537,0.07301061176950001
ACH-000541,-0.187788987247
ACH-000542,-0.209412057411
ACH-000544,-0.050269425627499996
ACH-000545,-0.053960606100500005
ACH-000547,-0.0664695489275
ACH-000548,-0.049115906429599995
ACH-000549,-0.38330937058700004
ACH-000550,-0.339984271114
ACH-000552,-0.277513696828
ACH-000556,-0.2479757216
ACH-000557,-0.157069050397
ACH-000570,-0.147582848661
ACH-000571,-0.25877635739
ACH-000573,-0.0500753656671
ACH-000576,-0.21871550699
ACH-000580,-0.220358082512
ACH-000584,-0.143823825095
ACH-000585,-0.171633806682
ACH-000588,0.011100369123100001
ACH-000589,0.0183583394574
ACH-000591,-0.22507241350999999
ACH-000593,-0.23994012333200002
ACH-000600,-0.311249951479
ACH-000601,-0.148649740302
ACH-000604,-0.30668192709000003
ACH-000605,-0.321353110235
ACH-000606,-0.126302839327
ACH-000608,-0.177990106282
ACH-000614,-0.370033028868
ACH-000616,-0.00020265447564400002
ACH-000618,-0.105397872632
ACH-000619,-0.16563815176899999
ACH-000620,-0.146497003007
ACH-000621,-0.141326693679
ACH-000622,-0.267444436254
ACH-000623,-0.23274325857900002
ACH-000624,-0.159087851459
ACH-000627,-0.320098261897
ACH-000630,-0.0159899176432
ACH-000632,-0.19243973317899998
ACH-000633,-0.24282170732299999
ACH-000637,-0.0691097124572
ACH-000638,-0.155594477668
ACH-000646,-0.03552388026
ACH-000647,-0.10543355707999999
ACH-000648,-0.08198922588310001
ACH-000649,-0.23860665200999998
ACH-000651,-0.286181520861
ACH-000652,-0.378398322522
ACH-000653,-0.226511387413
ACH-000657,-0.198915104799
ACH-000658,-0.056525798540400005
ACH-000661,-6.670444433e-07
ACH-000662,-0.08796862612680001
ACH-000663,-0.109570413356
ACH-000665,0.0868508543403
ACH-000671,-0.195360484945
ACH-000673,-0.155178855393
ACH-000676,-0.223758083455
ACH-000677,-0.178670755502
ACH-000681,0.05003233359519999
ACH-000682,-0.271213295931
ACH-000683,-0.236734107681
ACH-000684,-0.17963151973400002
ACH-000688,-0.341641862522
ACH-000693,-0.267092987091
ACH-000694,-0.272882690971
ACH-000695,-0.045396174392499995
ACH-000696,-0.175657755827
ACH-000697,-0.035796724210699994
ACH-000699,-0.25241368384
ACH-000701,-0.404251332997
ACH-000706,0.0731402144075
ACH-000711,-0.17172312257300001
ACH-000713,-0.159938597061
ACH-000714,-0.26682913416
ACH-000718,-0.393869030191
ACH-000720,-0.053284054637699994
ACH-000721,-0.15042714822699998
ACH-000724,-0.29665307113899997
ACH-000725,-0.27208843764199997
ACH-000732,-0.319467260416
ACH-000734,-0.0427530517172
ACH-000735,-0.179318603659
ACH-000736,-0.35658948722499995
ACH-000738,-0.105756733051
ACH-000746,-0.11656003095999999
ACH-000747,-0.31779461731499997
ACH-000748,-0.329596447281
ACH-000753,-0.134704296222
ACH-000756,-0.146768287761
ACH-000757,-0.23888567078
ACH-000758,-0.221585821016
ACH-000760,-0.189068717625
ACH-000763,-0.258124649957
ACH-000764,-0.18323191989
ACH-000765,-0.333674641432
ACH-000766,-0.00406659940323
ACH-000767,-0.44546615138499995
ACH-000768,-0.194671899592
ACH-000769,-0.213021562971
ACH-000770,-0.16925066796
ACH-000771,-0.107802840076
ACH-000773,0.036651504458
ACH-000776,-0.109403004313
ACH-000777,-0.110929362425
ACH-000778,0.21000646632300002
ACH-000781,-0.128879968558
ACH-000782,-0.290827879172
ACH-000783,-0.09803542679749999
ACH-000784,-0.0932068575165
ACH-000785,-0.135995493271
ACH-000787,-0.23496567878400001
ACH-000788,-0.174416429393
ACH-000791,-0.254606861999
ACH-000792,-0.07386807783739999
ACH-000794,-0.203135674703
ACH-000796,-0.210563891266
ACH-000799,-0.15190512580499999
ACH-000800,-0.290596484424
ACH-000802,-0.128510753156
ACH-000804,-0.31095145776
ACH-000805,-0.187852911469
ACH-000809,-0.205306589203
ACH-000810,-0.18960626862
ACH-000811,-0.164181146824
ACH-000817,-0.19123593422000001
ACH-000819,-0.257637772764
ACH-000820,-0.0633505354628
ACH-000821,0.14672751260800002
ACH-000822,-0.17275260053
ACH-000823,-0.0889138001971
ACH-000824,-0.293961234336
ACH-000827,-0.183169884206
ACH-000829,-0.024720281243799998
ACH-000831,-0.025391175321
ACH-000832,-0.40450233179300005
ACH-000833,-0.151467475477
ACH-000834,-0.293326427976
ACH-000835,-0.064013023815
ACH-000836,-0.3615552842
ACH-000837,-0.250430264228
ACH-000838,0.11095878694
ACH-000839,-0.38598856629699996
ACH-000840,-0.374535532587
ACH-000841,-0.282125312633
ACH-000843,0.15342292415
ACH-000846,-0.263741841681
ACH-000847,-0.0418201670048
ACH-000848,-0.18104003227600002
ACH-000849,-0.187271738957
ACH-000851,-0.34587843048
ACH-000855,-0.118470554215
ACH-000856,-0.18088757821100002
ACH-000858,-0.225570641019
ACH-000859,-0.17007290137800002
ACH-000861,-0.209019697786
ACH-000862,-0.058768132811900006
ACH-000865,-0.21671624711100002
ACH-000866,-0.108704057125
ACH-000867,-0.18016044458799998
ACH-000869,-0.0719878222459
ACH-000872,0.0262635504362
ACH-000873,-0.00115062410803
ACH-000876,-0.321766692091
ACH-000878,-0.512315676842
ACH-000880,0.00694025380501
ACH-000881,-0.15085455840700002
ACH-000882,-0.20302696288400002
ACH-000884,-0.201637382119
ACH-000885,-0.115712386648
ACH-000887,-0.19081668743900002
ACH-000888,-0.242777492519
ACH-000889,-0.172855150424
ACH-000890,-0.0987960444503
ACH-000896,-0.11832664882999999
ACH-000898,-0.09440396819539999
ACH-000900,-0.208265209135
ACH-000901,-0.283634492759
ACH-000905,-0.152482189727
ACH-000906,-0.217742317318
ACH-000907,-0.300633547346
ACH-000910,-0.197415048682
ACH-000911,-0.275803467661
ACH-000912,-0.289754044755
ACH-000913,-0.21009493733600001
ACH-000915,-0.182250548167
ACH-000916,-0.13928178447
ACH-000917,-0.190534687694
ACH-000921,-0.186774510629
ACH-000924,-0.28805790986499996
ACH-000926,-0.09875181716489999
ACH-000928,-0.028211660398400003
ACH-000929,-0.249268242229
ACH-000932,-0.13088810214299998
ACH-000935,-0.0193350924696
ACH-000936,-0.0472107135463
ACH-000937,-0.157434690691
ACH-000938,-0.31813116378600004
ACH-000939,0.0696756336205
ACH-000941,-0.110789461887
ACH-000943,-0.17936979995400001
ACH-000946,-0.272741654668
ACH-000947,-0.143388325361
ACH-000948,-0.108813630163
ACH-000950,-0.021818746457599996
ACH-000953,-0.152382999967
ACH-000957,0.08112588479989999
ACH-000958,-0.35416771361999994
ACH-000960,-0.222332814276
ACH-000963,-0.22903487099199998
ACH-000968,-0.202345403781
ACH-000969,-0.16333398242900002
ACH-000973,-0.20388281849
ACH-000974,-0.311438518253
ACH-000975,-0.287650383854
ACH-000976,-0.19137593811200002
ACH-000978,-0.314540248412
ACH-000980,-0.28139438050099996
ACH-000984,-0.22516575070999997
ACH-000986,-0.2021607655
ACH-000988,-0.218137822845
ACH-000993,0.051914763826
ACH-000994,-0.147467661678
ACH-000996,-0.171241646222
ACH-001001,-0.19394487139199998
ACH-001020,-0.33423705568100004
ACH-001028,-0.149737817806
ACH-001031,-0.184926330298
ACH-001038,-0.26480597268399997
ACH-001048,-0.17146682226799997
ACH-001050,-0.176663691345
ACH-001053,-0.30305001127
ACH-001054,-0.248716092718
ACH-001061,-0.30103719400699996
ACH-001067,-0.234891734629
ACH-001075,-0.14830573873400002
ACH-001096,-0.193311235748
ACH-001128,0.347385247092
ACH-001134,-0.0362398277159
ACH-001151,-0.260672861333
ACH-001163,-0.09848200883580001
ACH-001164,0.0492333069403
ACH-001173,-0.188534393755
ACH-001183,-0.15955477946
ACH-001184,-0.0147770257192
ACH-001190,-0.241473908263
ACH-001192,-0.249874918299
ACH-001193,-0.0200333045988
ACH-001196,-0.29575532703
ACH-001197,-0.115428116114
ACH-001205,-0.125673719456
ACH-001211,-0.060673730910199994
ACH-001212,-0.306404012843
ACH-001228,-0.24052293762
ACH-001232,-0.20074545282099998
ACH-001239,-0.30218574523200004
ACH-001274,0.039047172292400005
ACH-001275,-0.148528111123
ACH-001277,-0.214539772207
ACH-001278,-0.175776106224
ACH-001280,-0.023527839187500003
ACH-001283,-0.253486830701
ACH-001289,-0.302831036222
ACH-001295,-0.20132343929000002
ACH-001300,-0.15605682228499998
ACH-001301,-0.0656511656846
ACH-001302,-0.21206444756099999
ACH-001303,-0.256291278048
ACH-001306,0.0520437539782
ACH-001318,0.0186797430738
ACH-001322,-0.04943305026869999
ACH-001328,-0.112019349889
ACH-001332,0.0990186239666
ACH-001333,-0.25896902520799997
ACH-001336,-0.035053766656999996
ACH-001340,-0.16978780987300002
ACH-001346,-0.13110857692800001
ACH-001353,-0.04553099374419999
ACH-001354,-0.633796337988
ACH-001367,-0.6434261847689999
ACH-001368,-0.195551467846
ACH-001374,0.00235304825571
ACH-001375,-0.0148022244206
ACH-001377,-0.0700513036544
ACH-001380,-0.193990394682
ACH-001391,-0.326710091623
ACH-001407,-0.267831237122
ACH-001408,-0.228626249954
ACH-001413,-0.15773668417199999
ACH-001430,-0.10925724031199999
ACH-001431,-0.168480173036
ACH-001450,-0.139333900564
ACH-001496,-0.253813619541
ACH-001500,-0.25862421582899997
ACH-001521,-0.0694647030053
ACH-001523,-0.327294874931
ACH-001532,-0.232226224909
ACH-001536,-0.262790794786
ACH-001550,-0.260709683137
ACH-001552,-0.547893688307
ACH-001554,-0.08639567853539999
ACH-001645,-0.0196073597297
ACH-001654,-0.23076231436099998
ACH-001715,0.0405383106964
ACH-001735,-0.274524537703
ACH-001736,-0.22036493379900002
ACH-001737,-0.220809833529
ACH-001740,-0.0220633219783
ACH-001745,-0.273612951915
ACH-001750,-0.0953695591406
ACH-001765,-0.267805749651
ACH-001956,-0.168062798039
ACH-001957,-0.24679201966999997
