,RPRML (388394)
ACH-000004,0.023093805143200002
ACH-000007,-0.0632653402523
ACH-000009,-0.056012387746199994
ACH-000011,-0.207662210258
ACH-000012,-0.26128725239100004
ACH-000013,0.0077841334178100005
ACH-000014,0.0505353077415
ACH-000015,-0.0824505458794
ACH-000017,0.08120379501689999
ACH-000018,-0.0350642281455
ACH-000019,0.0445007271871
ACH-000021,0.19309581144000001
ACH-000022,-0.11908044149000001
ACH-000025,-0.174849713218
ACH-000028,0.0522081134217
ACH-000030,-0.09140006382000002
ACH-000035,-0.0556902477002
ACH-000036,-0.156493379646
ACH-000037,0.062307369765
ACH-000039,-0.31329632439399996
ACH-000040,-0.156771892459
ACH-000041,-0.162993425935
ACH-000042,-0.0503259647672
ACH-000045,-0.105141863849
ACH-000047,-0.0145648613224
ACH-000052,0.077987093868
ACH-000053,-0.0549234078379
ACH-000054,-0.110180894654
ACH-000055,0.0423703806047
ACH-000060,0.00356534890446
ACH-000067,-0.195667101886
ACH-000070,0.287873443125
ACH-000075,-0.07434699262330001
ACH-000078,0.03967332947880001
ACH-000082,-0.0927614934472
ACH-000085,0.0846639164075
ACH-000086,0.0125004781739
ACH-000087,0.22870038236200002
ACH-000092,-0.135839119706
ACH-000095,-0.12075719371200001
ACH-000097,-0.0392316299167
ACH-000098,0.0636215212806
ACH-000099,0.025316964744199998
ACH-000108,0.0446749455677
ACH-000113,0.0860680643788
ACH-000115,-0.127838146725
ACH-000116,-0.298119084343
ACH-000118,0.0426968355495
ACH-000120,-0.05051048655880001
ACH-000123,-0.019539655405299998
ACH-000127,0.23482855502799999
ACH-000128,-0.0185200617586
ACH-000132,-0.379396512938
ACH-000133,-0.11825750167199998
ACH-000137,-0.185701815508
ACH-000138,-0.190624725381
ACH-000142,-0.149819468841
ACH-000143,-0.229509322491
ACH-000146,-0.0667092852741
ACH-000148,-0.10171145022299999
ACH-000150,0.00113478943696
ACH-000152,-0.09640694893400001
ACH-000153,-0.266902280513
ACH-000159,0.102248335417
ACH-000160,-0.17099069638099998
ACH-000163,-0.10415208443099999
ACH-000167,0.0178119441823
ACH-000168,-0.0587241998665
ACH-000169,0.11999803523199999
ACH-000178,-0.08411531541009999
ACH-000182,-0.0402544281236
ACH-000183,-0.210488608562
ACH-000188,-0.100484265599
ACH-000189,-0.0301162181318
ACH-000190,-0.196766831512
ACH-000198,0.0713709956755
ACH-000204,-0.0626415784686
ACH-000206,-0.0670130218665
ACH-000207,-0.232655724258
ACH-000211,-0.0332495648241
ACH-000215,-0.0665677932681
ACH-000221,-0.145276477021
ACH-000222,0.058171320727
ACH-000223,0.0230245559468
ACH-000226,-0.08013835102910001
ACH-000227,-0.24036954003400002
ACH-000228,-0.040186598883
ACH-000231,-0.0837119515659
ACH-000232,0.0492363869473
ACH-000233,-0.15509976871300002
ACH-000234,0.0945433029631
ACH-000235,-0.0552062597844
ACH-000237,0.00829550726898
ACH-000238,-0.0400987461999
ACH-000243,-0.0705899023131
ACH-000244,-0.367201389764
ACH-000246,-0.15460569113800002
ACH-000248,-0.224726249235
ACH-000250,-0.03578674614980001
ACH-000251,-0.213490276459
ACH-000253,0.0575418083789
ACH-000255,-0.252209986525
ACH-000256,-0.106174119369
ACH-000257,0.0982204813801
ACH-000258,0.0027654354207899997
ACH-000259,-0.146120738589
ACH-000260,-0.0448805671148
ACH-000261,0.0308136940809
ACH-000262,-0.08927074281
ACH-000263,-0.0343404688191
ACH-000264,0.035326048153800006
ACH-000265,0.08656546261230001
ACH-000266,-0.0477995271723
ACH-000272,-0.0513608839484
ACH-000273,-0.011828824727600001
ACH-000274,-0.058383619815999994
ACH-000277,0.0676471324324
ACH-000278,0.036918108106
ACH-000279,-0.12189114539200001
ACH-000280,-0.009008668955389999
ACH-000281,0.0652462723096
ACH-000288,-0.137791974205
ACH-000291,-0.12351108386199999
ACH-000293,-0.0655453215163
ACH-000294,-0.13407767151
ACH-000295,-0.036036856679899996
ACH-000296,-0.0761125686079
ACH-000302,-0.0425969439876
ACH-000304,0.025456490537299998
ACH-000307,-0.184324155367
ACH-000308,-0.09375920615419998
ACH-000310,0.0187911712749
ACH-000311,0.061346212212
ACH-000312,-0.042736062406599995
ACH-000315,-0.229487819032
ACH-000316,-0.24637148681999996
ACH-000317,-0.00321840108773
ACH-000318,0.145085002902
ACH-000319,-0.299002806749
ACH-000320,-0.0169134341665
ACH-000322,0.118123435895
ACH-000323,-0.215477043073
ACH-000324,-0.144359589949
ACH-000329,-0.19211943952399999
ACH-000330,-0.09900446872060001
ACH-000331,-0.110882812197
ACH-000332,-0.0410397675734
ACH-000334,-0.0375702943986
ACH-000335,-0.16111023934000002
ACH-000336,0.311271603
ACH-000337,-0.455519944163
ACH-000339,-0.0480069547776
ACH-000341,0.058375459347
ACH-000348,0.07680249430700001
ACH-000350,0.137953246625
ACH-000352,-0.042986939177800006
ACH-000356,-0.28548273576
ACH-000361,0.0306706640577
ACH-000362,-0.0325752966585
ACH-000363,-0.233017912003
ACH-000364,-0.193348112495
ACH-000365,-0.0841357851419
ACH-000366,-0.0653079409313
ACH-000368,0.178211871577
ACH-000374,-0.0139478263123
ACH-000375,0.144993062698
ACH-000376,-0.059931965972600004
ACH-000381,-0.0164045033833
ACH-000383,-0.053672199934
ACH-000387,-0.18480173772
ACH-000389,-0.008944529387030001
ACH-000390,-0.05791278652419999
ACH-000393,0.0528341028883
ACH-000395,0.030365524087200002
ACH-000397,-0.104474224543
ACH-000401,-0.18025247309700002
ACH-000402,0.359952402803
ACH-000403,-0.039956651228000004
ACH-000404,-0.283110505152
ACH-000406,-0.027027908574200003
ACH-000407,-0.0854334382266
ACH-000408,0.0376948154988
ACH-000410,0.199776743581
ACH-000411,0.030754256454599997
ACH-000414,0.143304191473
ACH-000415,-0.0962102209468
ACH-000416,0.00353185431921
ACH-000420,0.0748315147234
ACH-000421,-0.037403643249300005
ACH-000424,-0.227073727804
ACH-000425,-0.0363321488946
ACH-000426,-0.042495480290699994
ACH-000427,-0.204008694157
ACH-000433,-0.199951800271
ACH-000436,0.101494730381
ACH-000444,-0.34611489242
ACH-000445,-0.06460162651779999
ACH-000448,0.0238868520035
ACH-000450,0.298799367125
ACH-000452,-0.00124036384546
ACH-000454,0.00956483339774
ACH-000458,-0.0538314977734
ACH-000459,-0.0557228009996
ACH-000460,-0.174235953374
ACH-000461,0.0637203559497
ACH-000463,-0.142380871424
ACH-000464,-0.0428438535532
ACH-000466,-0.30851621669
ACH-000467,0.060200091757199994
ACH-000468,-0.115600693619
ACH-000469,0.025275798556499997
ACH-000470,0.048271161751800004
ACH-000471,-0.0284608137568
ACH-000472,-0.0136370254568
ACH-000473,0.0592841686055
ACH-000475,-0.14174829080600002
ACH-000476,-0.0191254107663
ACH-000477,-0.12476859653899999
ACH-000480,0.0651636854971
ACH-000481,0.0202419807572
ACH-000483,0.192073667205
ACH-000484,0.410278916086
ACH-000485,-0.06825623554469999
ACH-000486,-0.022859742579700002
ACH-000487,0.0170416009888
ACH-000488,-0.0963359589677
ACH-000490,-0.118258671842
ACH-000491,-0.250048096577
ACH-000495,0.169755349907
ACH-000496,-0.08673371736739999
ACH-000499,-0.27103430979800003
ACH-000500,0.314624957905
ACH-000502,-0.0193737793946
ACH-000503,0.13270815341800002
ACH-000505,0.0665304895581
ACH-000507,0.0360639526221
ACH-000510,-0.0066601710008
ACH-000511,-0.0142202436438
ACH-000512,0.261292277856
ACH-000516,-0.0581748990676
ACH-000517,0.0296436605895
ACH-000518,-0.154783920831
ACH-000520,-0.0609127232316
ACH-000521,0.0683190683522
ACH-000522,-0.0087441559001
ACH-000524,-0.22647228648899997
ACH-000527,-0.038737753101699995
ACH-000528,-0.0717465823162
ACH-000537,-0.14581692322200002
ACH-000541,0.271321760128
ACH-000542,-0.0804148558454
ACH-000544,-0.175383729934
ACH-000545,-0.186702831166
ACH-000547,-0.193334902982
ACH-000548,-0.34309470867799996
ACH-000549,-0.18690237129999998
ACH-000550,-0.106734762957
ACH-000552,-0.155551831565
ACH-000556,-0.0479970968695
ACH-000557,0.00587268497999
ACH-000570,0.08622544836559999
ACH-000571,0.0680657943365
ACH-000573,0.0650414313385
ACH-000576,-0.21849819439399998
ACH-000580,-0.134986605806
ACH-000584,0.08710623822130001
ACH-000585,-0.10396945681
ACH-000588,0.029861784704800002
ACH-000589,0.0366828959894
ACH-000591,-0.11776625588199999
ACH-000593,-0.0971426812695
ACH-000600,-0.322230860959
ACH-000601,-0.0167678277798
ACH-000604,-0.37587962421800003
ACH-000605,-0.31554832499499996
ACH-000606,-0.215378684647
ACH-000608,0.055183660751199994
ACH-000614,0.0810527617148
ACH-000616,-0.208905616294
ACH-000618,-0.05486855957330001
ACH-000619,0.10705189254599999
ACH-000620,0.0155107949777
ACH-000621,-0.0737123271026
ACH-000622,0.266321911258
ACH-000623,-0.011681582737200002
ACH-000624,-0.166519688025
ACH-000627,0.046481803249199996
ACH-000630,-0.10231587732799999
ACH-000632,-0.12351903684599999
ACH-000633,-0.104143002028
ACH-000637,-0.168471505829
ACH-000638,0.107671606655
ACH-000646,0.202224687944
ACH-000647,-0.09008849361310002
ACH-000648,0.0580384054744
ACH-000649,-0.117977476648
ACH-000651,-0.12172595517899999
ACH-000652,-0.19036847272
ACH-000653,0.0899123106442
ACH-000657,-0.0018750919560499998
ACH-000658,0.025051953731
ACH-000661,-0.0150686122897
ACH-000662,-0.150305630513
ACH-000663,-0.182075123727
ACH-000665,-0.0748756822879
ACH-000671,0.053877431831599994
ACH-000673,-0.08818705622220001
ACH-000676,-0.0032199987590700004
ACH-000677,0.0118050294364
ACH-000681,0.152981145088
ACH-000682,0.0031587005243499996
ACH-000683,-0.10726090754499999
ACH-000684,-0.19647730984
ACH-000688,-0.137964339677
ACH-000693,-0.08742783174720001
ACH-000694,-0.12545910577199998
ACH-000695,-0.172706456696
ACH-000696,-0.0497990679242
ACH-000697,-0.098129401007
ACH-000699,0.0146665528312
ACH-000701,-0.09159794126830001
ACH-000706,-0.167378808785
ACH-000711,-0.0267956273675
ACH-000713,-0.139440604871
ACH-000714,-0.0488539214329
ACH-000718,-0.07405833069289999
ACH-000720,-0.215449745409
ACH-000721,-0.09172018746419999
ACH-000724,0.0138437994344
ACH-000725,-0.0531972270119
ACH-000732,-0.497154404635
ACH-000734,0.060494536874400005
