,GKAP1 (80318)
ACH-000004,0.0686063778443
ACH-000007,0.291338926642
ACH-000009,0.0595058000431
ACH-000011,0.15422909044000002
ACH-000012,0.15946489057399998
ACH-000013,0.0385498368343
ACH-000014,0.0391258121462
ACH-000015,0.0529809195537
ACH-000017,0.18087154214099999
ACH-000018,0.23833413545200002
ACH-000019,-0.0177086619888
ACH-000021,-0.0650941386662
ACH-000022,-0.13479537933
ACH-000025,0.16947675695999997
ACH-000028,0.203641974929
ACH-000030,0.060564160948599996
ACH-000035,-0.0553728942753
ACH-000036,0.232040824709
ACH-000037,-0.184599642713
ACH-000039,-0.0106261386722
ACH-000040,0.21912027708700002
ACH-000041,-0.08863626119550001
ACH-000042,0.0429194723726
ACH-000045,0.0779211153751
ACH-000047,0.0404376491799
ACH-000052,0.19027427584800002
ACH-000053,0.0747417393374
ACH-000054,0.165741681594
ACH-000055,0.0535806638389
ACH-000060,0.22008075632399998
ACH-000067,0.227933746945
ACH-000070,0.327704076229
ACH-000075,0.09504713015760001
ACH-000078,-0.09129606007629999
ACH-000082,0.21849991843000002
ACH-000085,0.282805867015
ACH-000086,0.068654462288
ACH-000087,-0.233278681996
ACH-000092,0.0417789692275
ACH-000095,0.0273652474908
ACH-000097,-0.00590960820831
ACH-000098,0.22803236430100002
ACH-000099,0.07538019114519999
ACH-000108,-0.0328507347088
ACH-000113,0.229689204337
ACH-000115,-0.052860159433300004
ACH-000116,0.040990277311300005
ACH-000118,0.05299481396459999
ACH-000120,0.290465481934
ACH-000123,0.0739343451303
ACH-000127,0.055900147069600004
ACH-000128,0.160488386693
ACH-000132,0.131949190491
ACH-000133,0.10451509367999999
ACH-000137,0.0910599589187
ACH-000138,0.115511910197
ACH-000142,0.161180011186
ACH-000143,0.0579029229832
ACH-000146,-0.0183744724429
ACH-000148,0.0902807277774
ACH-000150,0.132149262191
ACH-000152,-0.00653083802472
ACH-000153,0.402431982617
ACH-000159,0.15131101124500002
ACH-000160,0.161672360943
ACH-000163,-0.174342799052
ACH-000167,0.11855457047700001
ACH-000168,0.334264803786
ACH-000169,0.024058341482700002
ACH-000178,0.0998721343597
ACH-000182,0.154337542448
