,TUBGCP2 (10844)
ACH-000004,-1.18340746362
ACH-000007,-1.21660876029
ACH-000009,-1.33664981609
ACH-000011,-1.4265846181600002
ACH-000012,-1.2958668543
ACH-000013,-1.5646777608200002
ACH-000014,-1.5730136111000002
ACH-000015,-1.42012171555
ACH-000017,-1.3095969248100001
ACH-000018,-1.46008863227
ACH-000019,-1.5008630047100002
ACH-000021,-1.4185435491999998
ACH-000022,-1.65759002587
ACH-000025,-1.45915825335
ACH-000028,-1.36551424748
ACH-000030,-1.5345947813
ACH-000035,-1.10147464838
ACH-000036,-1.6004358091799997
ACH-000037,-1.86375390218
ACH-000039,-1.34208398955
ACH-000040,-1.51154333883
ACH-000041,-0.984975806873
ACH-000042,-1.5837195988400001
ACH-000045,-1.5460962017
ACH-000047,-1.3848797554899999
ACH-000052,-1.25725413625
ACH-000053,-1.5106203007799999
ACH-000054,-1.1801698965799998
ACH-000055,-1.5192822461000002
ACH-000060,-1.42203334846
ACH-000067,-1.5420976751100002
ACH-000070,-1.6402851978100002
ACH-000075,-1.11223200916
ACH-000078,-1.4321352434099999
ACH-000082,-1.22926644026
ACH-000085,-1.52588002889
ACH-000086,-1.60386467295
ACH-000087,-1.33458226665
ACH-000092,-1.19307217767
ACH-000095,-1.56771097262
ACH-000097,-1.27295107294
ACH-000098,-1.5728308616100002
ACH-000099,-1.50955245651
ACH-000108,-1.57269680609
ACH-000113,-1.56693575266
ACH-000115,-2.14597746382
ACH-000116,-1.43263576615
ACH-000118,-1.4765545682299999
ACH-000120,-1.65191165659
ACH-000123,-1.3914435216799999
ACH-000127,-1.44520536516
ACH-000128,-1.94036426478
ACH-000132,-1.44949185053
ACH-000133,-1.5089243893700002
ACH-000137,-1.5787411255500001
ACH-000138,-1.4681729582499998
ACH-000142,-1.32588977126
ACH-000143,-1.59989599747
ACH-000146,-1.28262542626
ACH-000148,-1.51592071178
ACH-000150,-1.27122635204
ACH-000152,-1.79033679253
ACH-000153,-1.07707886204
ACH-000159,-1.4905981717200003
ACH-000160,-1.6198953530700002
ACH-000163,-1.46840922664
ACH-000167,-1.96552909026
ACH-000168,-1.44686372965
ACH-000169,-1.46775035375
ACH-000178,-1.3420064000399998
ACH-000182,-1.49246925726
ACH-000183,-1.23898524479
ACH-000188,-1.4899939807700002
ACH-000189,-0.632902663661
ACH-000190,-1.1897432808700001
ACH-000198,-1.485294937
ACH-000204,-1.22912484813
ACH-000206,-1.26232143296
ACH-000207,-1.56200978339
ACH-000211,-1.60609700636
ACH-000215,-1.34464810419
ACH-000221,-1.41846917679
ACH-000222,-1.52117237715
ACH-000223,-1.51169294272
ACH-000226,-1.36622716783
ACH-000227,-1.942660059
ACH-000228,-1.7975806320599996
ACH-000231,-1.3451905161500002
ACH-000232,-1.46410387448
ACH-000233,-2.00168179518
ACH-000234,-1.56438781249
ACH-000235,-1.46957864831
ACH-000237,-1.50220146884
ACH-000238,-1.39117736771
ACH-000243,-1.5799940963299999
ACH-000244,-1.68117648215
ACH-000246,-1.5094369416
ACH-000248,-1.67307797757
ACH-000250,-1.37118232444
ACH-000251,-1.37482939931
ACH-000253,-1.2991509792799998
ACH-000255,-1.2678885448100001
ACH-000256,-1.6509834152200002
ACH-000257,-1.5462524079
ACH-000258,-1.03820283549
ACH-000259,-1.59725242905
ACH-000260,-1.4436764326499998
ACH-000261,-1.5580475207100002
ACH-000262,-1.46248912539
ACH-000263,-1.62974956792
ACH-000264,-1.69071125437
ACH-000265,-1.25017680941
ACH-000266,-1.4257126381
ACH-000272,-1.28335751945
ACH-000273,-1.5967238239800001
ACH-000274,-1.38863166384
ACH-000277,-1.05555158171
ACH-000278,-1.32271616464
ACH-000279,-1.38709368146
ACH-000280,-1.44033418889
ACH-000281,-1.71826415051
ACH-000288,-1.51325417152
ACH-000291,-1.20632965678
ACH-000293,-1.41628058214
ACH-000294,-1.54385313663
ACH-000295,-1.30089076717
ACH-000296,-1.41722169479
ACH-000302,-1.71349570523
ACH-000304,-1.2714845218700002
ACH-000307,-1.70277213188
ACH-000308,-1.5630231945200002
ACH-000310,-1.677987396
ACH-000311,-1.39787817679
ACH-000312,-1.5313471429499999
ACH-000315,-1.26777312989
ACH-000316,-1.25792359251
ACH-000317,-1.52128763326
ACH-000318,-1.4680804016799998
ACH-000319,-1.46716797722
ACH-000320,-1.57657906246
ACH-000322,-1.8434099016900003
ACH-000323,-1.64735899894
ACH-000324,-1.51709890961
ACH-000329,-1.7498934119099998
ACH-000330,-1.5889387437600002
ACH-000331,-1.2571341389700001
ACH-000332,-1.3280756582
ACH-000334,-1.25285828834
ACH-000335,-1.16536516593
ACH-000336,-1.2505910410799999
ACH-000337,-1.66561229176
ACH-000339,-1.4494016575600002
ACH-000341,-1.7516116372400001
ACH-000348,-1.96051937439
ACH-000350,-1.4481367209600002
ACH-000352,-1.12355551711
ACH-000356,-1.4443512906600002
ACH-000361,-1.1548201489799998
ACH-000362,-1.52530253342
ACH-000363,-1.2548742176
ACH-000364,-1.6109122679299999
ACH-000365,-1.3624780356600001
ACH-000366,-1.7118578558500002
ACH-000368,-1.2524792655099999
ACH-000374,-1.06330240224
ACH-000375,-1.38468058574
ACH-000376,-1.50869675007
ACH-000381,-1.28689738822
ACH-000383,-1.40462682458
ACH-000387,-1.19794123085
ACH-000389,-1.2259998463
ACH-000390,-1.5114746866600002
ACH-000393,-1.61874702477
ACH-000395,-1.6980889893
ACH-000397,-1.64656724035
ACH-000401,-1.47548976802
ACH-000402,-1.43767032149
ACH-000403,-1.5406359549200002
ACH-000404,-1.9793750497599998
ACH-000406,-1.55156203325
ACH-000407,-1.3613474632799998
ACH-000408,-1.71818203744
ACH-000410,-1.5849345292800001
ACH-000411,-1.4863288995100001
ACH-000414,-1.47758264209
ACH-000415,-1.53779045424
ACH-000416,-1.45567710898
ACH-000420,-1.3563969507700002
ACH-000421,-1.41100424924
ACH-000424,-1.0597136418000002
ACH-000425,-1.57174929149
ACH-000426,-1.2518393436700002
ACH-000427,-1.4060441552899998
ACH-000433,-1.2758210803
ACH-000436,-1.4575639848800002
ACH-000444,-1.09549824377
ACH-000445,-1.4952721910799998
ACH-000448,-1.52136907449
ACH-000450,-1.13314828522
ACH-000452,-1.6113533123100001
ACH-000454,-1.39809243491
ACH-000458,-1.3798336015600001
ACH-000459,-1.25987482466
ACH-000460,-1.09327407477
ACH-000461,-1.3637895638600002
ACH-000463,-1.09665773828
ACH-000464,-1.5800899312
ACH-000466,-1.18398402217
ACH-000467,-1.32910385691
ACH-000468,-1.6230891966
ACH-000469,-1.80384763987
ACH-000470,-1.4426351319100001
ACH-000471,-1.4430160166100001
ACH-000472,-1.56008531801
ACH-000473,-1.35435835777
ACH-000475,-1.39646941148
ACH-000476,-1.49658980824
ACH-000477,-1.1810411174600002
ACH-000480,-1.44830464576
ACH-000481,-1.4434408974500001
ACH-000483,-1.04318148187
ACH-000484,-1.38007518795
ACH-000485,-1.45546733504
ACH-000486,-1.30567756021
ACH-000487,-1.5392072278600002
ACH-000488,-1.4033768846399999
ACH-000490,-1.16968274406
ACH-000491,-1.3328985576799999
ACH-000495,-1.34890664193
ACH-000496,-1.36868579034
ACH-000499,-1.34368383027
ACH-000500,-1.51447617734
ACH-000502,-1.3745793257299999
ACH-000503,-1.5125595839300001
ACH-000505,-1.6861274421599999
ACH-000507,-1.55423750758
ACH-000510,-1.33705125519
ACH-000511,-1.3019067566299998
ACH-000512,-1.62480325458
ACH-000516,-1.46883751962
ACH-000517,-1.61909620898
ACH-000518,-1.6415012836200003
ACH-000520,-1.6594230266799999
ACH-000521,-1.4195336657799997
ACH-000522,-1.4141626844100001
ACH-000524,-1.30693618961
ACH-000527,-1.27033839839
ACH-000528,-1.28573276992
ACH-000537,-1.57766213617
ACH-000541,-1.61965820614
ACH-000542,-1.19998134358
ACH-000544,-1.2886200860500001
ACH-000545,-1.36287068471
ACH-000547,-1.53719330489
ACH-000548,-1.38964137334
ACH-000549,-1.27527563426
ACH-000550,-1.4629147096000001
