,GIP (2695)
ACH-000004,-0.09825451867339999
ACH-000007,-0.0945681853716
ACH-000009,-0.39126769131
ACH-000011,-0.06296458424859999
ACH-000012,-0.12365861393899999
ACH-000013,0.0699136498823
ACH-000014,0.0187348425322
ACH-000015,-0.10958319556099999
ACH-000017,-0.266612181901
ACH-000018,-0.203852537689
ACH-000019,-0.525311978443
ACH-000021,-0.160521570655
ACH-000022,-0.14318669529300002
ACH-000025,0.0141373254204
ACH-000028,-0.241100561939
ACH-000030,-0.038605780325000005
ACH-000035,-0.26366727746199997
ACH-000036,-0.0104680261487
ACH-000037,-0.12710070254699998
ACH-000039,-0.177662735794
ACH-000040,-0.0611602800463
ACH-000041,-0.23290984924199998
ACH-000042,-0.268517742138
ACH-000045,-0.102308934985
ACH-000047,-0.102756230522
ACH-000052,-0.219663634698
ACH-000053,-0.0155063346743
ACH-000054,-0.15261773689400002
ACH-000055,-0.128473059207
ACH-000060,-0.07308283885889999
ACH-000067,-0.053198970028999995
ACH-000070,-0.177519815072
ACH-000075,-0.145495843013
ACH-000078,-0.038465802539400004
ACH-000082,-0.199482846111
ACH-000085,-0.09938324822380001
ACH-000086,-0.0808806504309
ACH-000087,0.023039155460299998
ACH-000092,-0.14338375785
ACH-000095,-0.07125080430360001
ACH-000097,-0.263900131229
ACH-000098,-0.048665440627
ACH-000099,-0.167548256427
ACH-000108,-0.121884934758
ACH-000113,0.0688925090502
ACH-000115,-0.139461925574
ACH-000116,-0.0545433096634
ACH-000118,-0.0752993541202
ACH-000120,-0.162574283953
ACH-000123,0.0667497618735
ACH-000127,-0.09759974047100001
ACH-000128,-0.385573798115
ACH-000132,-0.0677504251337
ACH-000133,0.0136348901716
ACH-000137,0.12759473527999998
ACH-000138,-0.235428275788
ACH-000142,-0.11051687535299999
ACH-000143,-0.0163477686366
ACH-000146,-0.029859456689200002
ACH-000148,-0.014399632989399998
ACH-000150,0.210893328404
ACH-000152,-0.0854768732041
ACH-000153,-0.160952426085
ACH-000159,0.0463208277032
ACH-000160,-0.10055044183800001
ACH-000163,-0.162181920751
ACH-000167,-0.00214906955295
ACH-000168,-0.17932696306899998
ACH-000169,-0.11892741169099999
ACH-000178,-0.038000905636999996
ACH-000182,-0.043734034181800004
ACH-000183,-0.04966321481119999
ACH-000188,-0.217844553845
ACH-000189,0.08673313626260001
ACH-000190,-0.10879290810100001
ACH-000198,-0.185951772271
ACH-000204,-0.24674796466899998
ACH-000206,0.0315390489031
ACH-000207,0.037129178762199996
ACH-000211,-0.0619130159124
ACH-000215,-0.0479274370373
ACH-000221,-0.122019973441
ACH-000222,-0.0619534932519
ACH-000223,-0.0298251998653
ACH-000226,0.0142071805474
ACH-000227,0.08536289976309999
ACH-000228,-0.07938390012299999
ACH-000231,-0.0751741214975
ACH-000232,-0.0310770496094
ACH-000233,-0.112927859803
ACH-000234,-0.19521064959399997
ACH-000235,-0.06447725000900001
ACH-000237,-0.24580251902800002
ACH-000238,-0.18377882631499998
ACH-000243,-0.272338066343
ACH-000244,-0.139708160482
ACH-000246,-0.142757550236
ACH-000248,0.0556948760494
ACH-000250,-0.100029495802
ACH-000251,-0.0829171248527
ACH-000253,0.0588196288849
ACH-000255,-0.186768341231
ACH-000256,-0.11840447196699999
ACH-000257,0.33089598725499997
ACH-000258,0.08497882169700001
ACH-000259,-0.0430736374114
ACH-000260,-0.11387015677000001
ACH-000261,-0.0650408423862
ACH-000262,-0.20090148903299998
ACH-000263,0.155487978746
ACH-000264,-0.214179048037
ACH-000265,-0.283739714749
ACH-000266,-0.14600033325099998
ACH-000272,-0.09531404496739998
ACH-000273,-0.029503812549099995
ACH-000274,-0.242330642412
ACH-000277,-0.419459864376
ACH-000278,-0.037536327538699996
ACH-000279,-0.170627659036
ACH-000280,-0.07351924536650001
ACH-000281,-0.142624278762
ACH-000288,-0.12336070399700001
ACH-000291,-0.10729873921599999
ACH-000293,0.0512256745785
ACH-000294,-0.19096494493299998
ACH-000295,-0.11407892266599999
ACH-000296,0.0781958206429
ACH-000302,-0.189597915872
ACH-000304,0.0699175508831
ACH-000307,-0.0201189806698
ACH-000308,-0.0884133046301
ACH-000310,-0.159821968723
ACH-000311,-0.383551036022
ACH-000312,-0.252550775162
ACH-000315,-0.29618133102899996
ACH-000316,-0.0844848303135
ACH-000317,0.19930740300900002
ACH-000318,-0.120426433017
ACH-000319,-0.286443167543
ACH-000320,-0.14218590278100002
ACH-000322,-0.09204219051370001
ACH-000323,-0.326832391594
ACH-000324,-0.0438660244816
ACH-000329,-0.11053671588700001
ACH-000330,-0.0741692725123
ACH-000331,-0.0563548224451
ACH-000332,-0.10916880221400001
ACH-000334,0.032334013128
ACH-000335,-0.130521028658
ACH-000336,0.365924102753
ACH-000337,-0.341797246266
ACH-000339,-0.08237380938830001
ACH-000341,0.0444082926222
ACH-000348,-0.0739848565549
ACH-000350,-0.0296331315417
ACH-000352,-0.135049725351
ACH-000356,-0.07706407047519999
ACH-000361,-0.018655170660599997
ACH-000362,0.129309211275
ACH-000363,-0.307396671598
ACH-000364,0.0959402599465
ACH-000365,0.00935923217665
ACH-000366,-0.033235008639999994
ACH-000368,0.0789759490335
ACH-000374,-0.14521592053500001
ACH-000375,0.0179287474002
ACH-000376,-0.0914431696284
ACH-000381,-0.262499503541
ACH-000383,-0.10300086717800001
ACH-000387,-0.0974112699701
ACH-000389,-0.0307293954623
ACH-000390,-0.164309317822
ACH-000393,-0.124483458782
ACH-000395,-0.19325848314
ACH-000397,-0.00952682773349
ACH-000401,-0.105325281975
ACH-000402,0.0307416884638
ACH-000403,-0.22359596082699998
ACH-000404,0.022072728793799998
ACH-000406,-0.028104831455599995
ACH-000407,-0.180354868962
ACH-000408,0.15092475059399998
ACH-000410,0.007365707922050001
ACH-000411,-0.0956785620853
ACH-000414,-0.186003328129
ACH-000415,-0.166280058191
ACH-000416,-0.131922945986
ACH-000420,0.186304948
ACH-000421,-0.0929995254149
ACH-000424,-0.203364771006
ACH-000425,-0.179798928326
ACH-000426,-0.401225973186
ACH-000427,-0.0716758453503
ACH-000433,-0.0961114439072
ACH-000436,-0.011976242690700002
ACH-000444,0.0265431282951
ACH-000445,-0.186867006187
ACH-000448,-0.0588749575413
ACH-000450,-0.20993901639100002
ACH-000452,-0.151621066149
ACH-000454,-0.14026029408500001
ACH-000458,-0.27114791372200003
ACH-000459,-0.015460037914400001
ACH-000460,0.0239141907146
ACH-000461,-0.315369179105
ACH-000463,-0.0781949255683
ACH-000464,0.0905902671614
ACH-000466,-0.0609372225633
ACH-000467,-0.21410212595
ACH-000468,-0.205196701041
ACH-000469,-0.183027886721
ACH-000470,-0.0235985615589
ACH-000471,-0.08812642962410001
ACH-000472,-0.164200769547
ACH-000473,-0.169276243595
ACH-000475,-0.162279517423
ACH-000476,-0.11767020502
ACH-000477,-0.261300518869
ACH-000480,-0.026437903380599998
ACH-000481,-0.108467611306
ACH-000483,0.141589142442
ACH-000484,-0.155217367833
ACH-000485,-0.229690720924
ACH-000486,-0.10464548390100001
ACH-000487,-0.08081807924110002
ACH-000488,-0.148243319525
ACH-000490,0.0700761324561
ACH-000491,-0.18851987213100002
ACH-000495,0.0315676756094
ACH-000496,-0.333790942844
ACH-000499,-0.163123183707
ACH-000500,0.178694703681
ACH-000502,-0.127632153187
ACH-000503,-0.169908204241
ACH-000505,-0.0732893069951
ACH-000507,0.0797601820131
ACH-000510,-0.165492903444
ACH-000511,-0.154666211179
ACH-000512,0.0824634601789
ACH-000516,-0.117889469121
ACH-000517,-0.040514331733300005
ACH-000518,-0.223277421834
ACH-000520,0.102305237332
ACH-000521,-0.369270058107
ACH-000522,-0.107911429302
ACH-000524,0.00114812508645
ACH-000527,-0.10306526464099999
ACH-000528,0.0395555075535
ACH-000537,0.0237520888912
ACH-000541,-0.27507438697
ACH-000542,-0.00503357504263
ACH-000544,-0.242150503391
ACH-000545,0.07292967955839999
ACH-000547,-0.0199090872211
ACH-000548,-0.0262055985269
ACH-000549,-0.200246940426
ACH-000550,-0.18817324819400003
ACH-000552,-0.0756077414671
ACH-000556,-0.00249697659655
ACH-000557,-0.014972849349
ACH-000570,-0.0603062178602
ACH-000571,-0.0031415769780399998
ACH-000573,-0.16858904875599998
ACH-000576,-0.255667611435
ACH-000580,-0.127537958283
ACH-000584,-0.0916263436548
ACH-000585,-0.0602699979645
ACH-000588,-0.000148143954148
ACH-000589,-0.128526895222
ACH-000591,-0.00787735429835
ACH-000593,-0.028267219761000002
ACH-000600,-0.07251659007689999
ACH-000601,-0.134345930335
ACH-000604,0.0204123478335
ACH-000605,-0.168087723833
ACH-000606,-0.017902048006700002
ACH-000608,-0.127528950875
ACH-000614,-0.17807276063299998
ACH-000616,0.0727654946732
ACH-000618,-0.0542249521347
ACH-000619,0.012860843034000001
ACH-000620,0.0121412802545
ACH-000621,-0.0317277852803
ACH-000622,-0.00176295734576
ACH-000623,-0.151731273634
ACH-000624,0.00057091497974
ACH-000627,0.0167044862769
ACH-000630,0.00240251519138
ACH-000632,-0.039913308740800006
ACH-000633,-0.24378714070399998
ACH-000637,-0.0321800690905
ACH-000638,-0.266008828334
ACH-000646,0.012214201704200001
ACH-000647,-0.25996058096999997
ACH-000648,-0.12368922061799999
ACH-000649,-0.0816835676492
ACH-000651,-0.024288526816199998
ACH-000652,-0.015984368268600002
ACH-000653,-0.13746321528799998
ACH-000657,-0.040063730914800005
ACH-000658,0.0251097533186
ACH-000661,-0.0505469768288
