,GTF2H5 (404672)
ACH-000004,-0.08527026601330001
ACH-000007,-0.0478755783313
ACH-000009,-0.0206517962962
ACH-000011,-0.551369758638
ACH-000012,0.224975928564
ACH-000013,-0.22023295755999997
ACH-000014,-0.20234668700199998
ACH-000015,-0.162014688583
ACH-000017,0.0207495235552
ACH-000018,-0.348627453104
ACH-000019,-0.105074046856
ACH-000021,-0.411605289981
ACH-000022,0.133946616844
ACH-000025,-0.20956494761100003
ACH-000028,-0.08901249166089999
ACH-000030,-0.0808373082434
ACH-000035,-0.231651205155
ACH-000036,-0.5446377602229999
ACH-000037,-0.201625361368
ACH-000039,-0.164318691662
ACH-000040,-0.290196796722
ACH-000041,-0.021909170731000002
ACH-000042,-0.150232378189
ACH-000045,0.0550093563188
ACH-000047,-0.061239204101800004
ACH-000052,-0.169031824479
ACH-000053,-0.327345049091
ACH-000054,0.029752638081400003
ACH-000055,0.092327153625
ACH-000060,-0.11507738602600001
ACH-000067,-0.283241358179
ACH-000070,-0.760994684367
ACH-000075,-0.23074864735199999
ACH-000078,-0.048580828923199995
ACH-000082,-0.476618823024
ACH-000085,-0.147255313282
ACH-000086,-0.149179729479
ACH-000087,-0.316834985809
ACH-000092,-0.17731973649799998
ACH-000095,-0.16371690701
ACH-000097,-0.281100491234
ACH-000098,-0.190403122595
ACH-000099,0.0189132930139
ACH-000108,-0.141198844908
ACH-000113,-0.438999297047
ACH-000115,-0.201022408237
ACH-000116,-0.0854714965721
ACH-000118,-0.174401537024
ACH-000120,-0.0982566181669
ACH-000123,0.0451646386022
ACH-000127,-0.00677648909707
ACH-000128,-0.22771038481699998
ACH-000132,-0.632919707331
ACH-000133,-0.13105653001599998
ACH-000137,0.0683810568347
ACH-000138,-0.153641061862
ACH-000142,-0.195795215134
ACH-000143,-0.281212555453
ACH-000146,-0.0810689541587
ACH-000148,-0.26332716436500003
ACH-000150,-0.40849382888999997
ACH-000152,-0.08484529283980001
ACH-000153,0.0425105999237
ACH-000159,-0.068089136909
ACH-000160,-0.086970143775
