,SPC24 (147841)
ACH-000237,-1.7916860688099998
ACH-000238,-1.8672509926499998
ACH-000243,-1.78941172526
ACH-000244,-1.82689590438
ACH-000246,-1.7030431581999999
ACH-000248,-1.56309207739
ACH-000250,-1.78715119067
ACH-000251,-1.63182660667
ACH-000253,-1.8881625836400002
ACH-000255,-1.76058338403
ACH-000256,-1.7898618543
ACH-000257,-1.7211255005500001
ACH-000258,-1.7827047782799998
ACH-000259,-1.8715345280900002
ACH-000260,-1.7418257981
ACH-000261,-1.94517530943
ACH-000262,-1.5106847158899999
ACH-000263,-1.5695047767399999
ACH-000264,-1.89821915354
ACH-000265,-1.76456242963
ACH-000266,-1.7111287085100002
ACH-000272,-1.52466358545
ACH-000273,-1.76033976752
ACH-000274,-1.9392107216799999
ACH-000277,-1.8811199384900001
ACH-000278,-1.8380490241900003
ACH-000279,-1.9921111516099999
ACH-000280,-1.9688855593
ACH-000281,-1.63616711215
ACH-000288,-1.6947527866299998
ACH-000291,-1.98629653903
ACH-000293,-2.69092178041
ACH-000294,-2.42481224052
ACH-000295,-1.70010583135
ACH-000296,-1.84379208164
ACH-000302,-2.21015518333
ACH-000304,-1.62332715773
ACH-000307,-1.78447859478
ACH-000308,-1.4708421414500001
ACH-000310,-1.8690411225499999
ACH-000311,-1.7995373013999998
ACH-000312,-1.5117364125100001
ACH-000315,-1.63942078034
ACH-000316,-1.9616945780900001
ACH-000317,-1.70128581349
ACH-000318,-1.8933987484400001
ACH-000319,-1.6337391957700003
ACH-000320,-1.4032082389899998
ACH-000322,-1.3691575412700001
ACH-000323,-1.93420786997
ACH-000324,-1.67215762866
ACH-000329,-1.69020579248
ACH-000330,-1.4974081092700002
ACH-000331,-1.67050822933
ACH-000332,-1.54585312773
ACH-000334,-2.4567082730700003
ACH-000335,-1.70563243399
ACH-000336,-2.08316262134
ACH-000337,-1.64545233441
ACH-000339,-1.64471998213
ACH-000341,-2.5485592989400003
ACH-000348,-2.00713730491
ACH-000350,-2.0077768216
ACH-000352,-2.04699808205
ACH-000356,-1.6100861448100001
ACH-000361,-1.23903032523
ACH-000362,-2.00709269847
ACH-000363,-2.15121572851
ACH-000364,-1.8127643245099998
ACH-000365,-1.8095800270700002
ACH-000366,-1.8476532040400002
ACH-000368,-1.81534998315
ACH-000374,-1.70460201097
ACH-000375,-1.84732964432
ACH-000376,-1.6972881685699999
ACH-000381,-1.7818469498099998
ACH-000383,-2.02919582493
ACH-000387,-1.6830298659799998
ACH-000389,-1.24755502125
ACH-000390,-2.04564438228
ACH-000393,-1.9057717512599999
ACH-000395,-1.60244560365
ACH-000397,-1.58169117908
ACH-000401,-1.58050137226
ACH-000402,-2.3045909539099996
ACH-000403,-1.8894884529499998
ACH-000404,-1.8921129968900001
ACH-000406,-1.96037008442
ACH-000407,-1.9928133578
ACH-000408,-1.5572746719100001
ACH-000410,-1.5280591383500002
ACH-000411,-1.6974019950900001
ACH-000414,-2.10702841173
ACH-000415,-1.7423188790900002
ACH-000416,-1.65616150312
ACH-000420,-1.60173026009
ACH-000421,-1.87370104926
ACH-000424,-1.4903204644999999
ACH-000425,-1.5606695797699999
ACH-000426,-2.6302975062000002
ACH-000427,-1.54030504897
ACH-000433,-1.42469989789
ACH-000436,-1.93383733034
ACH-000444,-1.57217950065
ACH-000445,-1.4550419924899998
ACH-000448,-1.78185320525
ACH-000450,-1.8032337904299998
ACH-000452,-1.97142782455
ACH-000454,-1.48151734403
ACH-000458,-1.82858098153
ACH-000459,-1.84371075963
ACH-000460,-1.63383905136
ACH-000461,-1.59336866541
ACH-000463,-1.56683479974
ACH-000464,-2.05415411984
ACH-000466,-1.85553614407
ACH-000467,-1.7552895364400003
ACH-000468,-1.94761183948
ACH-000469,-1.9089760749400002
ACH-000470,-1.7992549349400002
ACH-000471,-1.6325029632700003
ACH-000472,-1.9317545259
ACH-000473,-2.08754592282
ACH-000475,-1.9661623603
ACH-000476,-1.85206226942
ACH-000477,-2.42869629093
ACH-000480,-1.74387230759
ACH-000481,-2.16290444888
ACH-000483,-1.9619869333099997
ACH-000484,-2.33298479733
ACH-000485,-1.9509467148
ACH-000486,-1.6561250754899999
ACH-000487,-1.66551096907
ACH-000488,-1.79331453617
ACH-000490,-1.6842073023299997
ACH-000491,-1.9174777687400002
ACH-000495,-1.52488561433
ACH-000496,-1.7480414823700001
ACH-000499,-1.6278767733700001
ACH-000500,-1.3733427916799998
ACH-000502,-1.62672716884
ACH-000503,-1.51923700962
ACH-000505,-1.6976841008599999
ACH-000507,-1.8486039305200002
ACH-000510,-1.7333952591
ACH-000511,-1.7723532986500001
ACH-000512,-1.59746649865
ACH-000516,-2.07250303579
ACH-000517,-1.7873999527000002
ACH-000518,-1.8615576719999998
ACH-000520,-1.78470988991
ACH-000521,-1.5328635594100002
ACH-000522,-1.8513349798199998
ACH-000524,-2.0769265661099996
ACH-000527,-1.61273491868
ACH-000528,-1.75407136726
ACH-000537,-1.8764448995400003
ACH-000541,-1.9532187689900002
ACH-000542,-1.6506103735799997
ACH-000544,-1.57546825932
ACH-000545,-1.59800757468
ACH-000547,-1.9027815954299998
ACH-000548,-1.7936482874200002
ACH-000549,-2.04463661069
ACH-000550,-1.3583459687600001
ACH-000552,-1.71186663569
ACH-000556,-2.0829797770200003
ACH-000557,-2.4299626455400003
ACH-000570,-1.6864788871
ACH-000571,-2.67007861785
ACH-000573,-1.79813847319
ACH-000576,-1.4982538409200001
ACH-000580,-2.05590239015
ACH-000584,-1.85736084836
ACH-000585,-1.7886090676700002
ACH-000588,-2.0856920745400003
ACH-000589,-1.8146921154900002
ACH-000591,-1.7215792372
ACH-000593,-1.8954419239099998
ACH-000600,-1.83320894896
ACH-000601,-1.7798689275200001
ACH-000604,-2.1544802338699998
ACH-000605,-1.96509316069
ACH-000606,-1.65938645494
ACH-000608,-2.32172690944
ACH-000614,-1.52465379871
ACH-000616,-1.53830456023
ACH-000618,-1.76250238705
ACH-000619,-1.81201279535
ACH-000620,-1.75682901855
ACH-000621,-1.68284168619
ACH-000622,-1.8598502165200002
ACH-000623,-1.90099862393
ACH-000624,-1.85081619909
ACH-000627,-1.58297712361
ACH-000630,-1.74615167505
ACH-000632,-1.55445487623
ACH-000633,-2.3998370641799998
ACH-000637,-1.65313465778
ACH-000638,-1.7768211426299998
ACH-000646,-2.02888709944
ACH-000647,-1.7804664992400003
ACH-000648,-1.58601394304
ACH-000649,-1.80895709181
ACH-000651,-1.63152271445
ACH-000652,-1.7398862896
ACH-000653,-2.24503640463
ACH-000657,-1.9345256007299998
ACH-000658,-2.15400043719
ACH-000661,-1.8705253528099999
ACH-000662,-1.7788275672299998
ACH-000663,-1.35640051516
ACH-000665,-1.7034798882100002
ACH-000671,-1.94408065808
ACH-000673,-1.79880862553
ACH-000676,-1.55681367067
ACH-000677,-1.5100601885499998
ACH-000681,-2.01322199048
ACH-000682,-1.8872369851599997
ACH-000683,-1.84105438568
ACH-000684,-1.57871424004
ACH-000688,-1.69863740544
ACH-000693,-1.7599412095299998
ACH-000694,-1.67556477579
ACH-000695,-1.47378295421
ACH-000696,-1.6938681006099998
ACH-000697,-1.6539471643599999
ACH-000699,-2.31132845187
ACH-000701,-1.84579210463
ACH-000706,-1.8708815002099999
ACH-000711,-1.75693771529
ACH-000713,-1.5790319173299998
ACH-000714,-1.8804938210799997
ACH-000718,-1.9147231379400003
ACH-000720,-1.94423504747
ACH-000721,-1.6821108523800001
ACH-000724,-2.3611096716900004
ACH-000725,-2.0541040754499997
ACH-000732,-1.7189890578
ACH-000734,-1.7396877839099998
ACH-000735,-1.7862575970099996
ACH-000736,-1.77268638537
ACH-000738,-1.7711626834799998
ACH-000746,-2.0929441692400004
ACH-000747,-1.7010266532799998
ACH-000748,-1.7527652756
ACH-000753,-1.64095414663
ACH-000756,-1.77255329775
ACH-000757,-1.50016400134
ACH-000758,-1.8934539954599998
ACH-000760,-1.43549724318
ACH-000763,-2.20267000157
ACH-000764,-1.3869983982499998
ACH-000765,-1.54986774986
ACH-000766,-1.7618189348299997
ACH-000767,-2.35313476923
ACH-000768,-1.53232428405
ACH-000769,-1.8967520183500002
ACH-000770,-1.8138248948599998
ACH-000771,-1.90839208583
ACH-000773,-1.72507172162
ACH-000776,-1.64905741204
ACH-000777,-1.8543686297400002
ACH-000778,-2.30268670836
ACH-000781,-1.75802403995
ACH-000782,-1.85263467503
ACH-000783,-1.9539276159599999
ACH-000784,-1.76109719384
ACH-000785,-2.01103978387
ACH-000787,-1.54308194478
ACH-000788,-1.92665180955
ACH-000791,-1.69007141783
ACH-000792,-1.5899741915
ACH-000794,-1.74186381122
ACH-000796,-1.5365630109000001
ACH-000799,-1.49945615234
ACH-000800,-1.5564409225
ACH-000802,-1.65554829268
ACH-000804,-1.36749580132
ACH-000805,-1.7836539666
ACH-000809,-1.83454215683
ACH-000810,-1.77321181348
ACH-000811,-1.9075881754799997
ACH-000817,-2.10174003323
ACH-000819,-1.8809793813799998
ACH-000820,-1.57349433917
ACH-000821,-2.4697957593
ACH-000822,-2.2545313561
ACH-000823,-1.75712317683
ACH-000824,-1.91450578529
ACH-000827,-1.51254149373
ACH-000829,-1.7946148757700002
ACH-000831,-1.8937498702400002
ACH-000832,-1.58132061424
ACH-000833,-2.3489539378799997
ACH-000834,-1.99062732092
ACH-000835,-1.7950423902200001
ACH-000836,-1.9517046245599996
ACH-000837,-1.37185672154
ACH-000838,-2.8981347562199997
ACH-000839,-1.66456698069
ACH-000840,-1.8065838756700001
ACH-000841,-1.9272697347599999
ACH-000843,-1.55069605657
ACH-000846,-1.7910790504400003
ACH-000847,-1.42541996987
ACH-000848,-1.51708507261
ACH-000849,-1.5520136541999998
ACH-000851,-1.58758286589
ACH-000855,-1.68227609443
ACH-000856,-1.89794970066
ACH-000858,-1.82255787863
ACH-000859,-1.4804127176700002
ACH-000861,-1.99770760131
ACH-000862,-2.0372687475599998
ACH-000865,-1.78969455635
ACH-000866,-1.70287404282
ACH-000867,-2.0250436879700002
ACH-000869,-1.7186596732
ACH-000872,-1.59558536695
ACH-000873,-1.4692981365399997
ACH-000876,-2.16399224113
ACH-000878,-2.03742955128
ACH-000880,-2.13835648004
ACH-000881,-1.74904682649
ACH-000882,-1.90247478845
ACH-000884,-1.63401692102
ACH-000885,-1.87844782596
ACH-000887,-1.58673163602
ACH-000888,-1.8334479346900001
ACH-000889,-2.08478610726
ACH-000890,-1.5560647836300001
ACH-000896,-1.8741886887
ACH-000898,-1.8427698851700003
ACH-000900,-1.4714144887600002
ACH-000901,-1.63284168541
ACH-000905,-1.71356723588
ACH-000906,-1.71558106717
ACH-000907,-1.29407529494
ACH-000910,-2.02429269012
ACH-000911,-1.73887137553
ACH-000912,-1.7824019066900003
ACH-000913,-1.7411447886200002
ACH-000915,-1.62911011405
ACH-000916,-1.59472901845
ACH-000917,-1.78931885472
ACH-000921,-1.83609764762
ACH-000924,-1.88061075007
ACH-000926,-1.72489586366
ACH-000928,-1.47718605176
ACH-000929,-1.56065518347
ACH-000932,-1.8801453671400001
ACH-000935,-1.59918821236
ACH-000936,-1.95860753906
ACH-000937,-1.89860879434
ACH-000938,-1.7448024726099998
ACH-000939,-2.4724435267800002
ACH-000941,-2.1146990223
ACH-000943,-2.05787766245
ACH-000946,-1.8211666314400001
ACH-000947,-1.9122281557499998
ACH-000948,-1.86420704575
ACH-000950,-1.63682338817
ACH-000953,-2.3106190344499997
ACH-000957,-1.6416997719
ACH-000958,-1.8948638584400002
ACH-000960,-1.88037139732
ACH-000963,-2.4246933126599997
ACH-000968,-1.5631953720700003
ACH-000969,-1.66226097834
ACH-000973,-1.83395636664
ACH-000974,-1.78227277523
ACH-000975,-1.69294947725
ACH-000976,-1.6281077869
ACH-000978,-2.24899161852
ACH-000980,-1.9557472211700002
ACH-000984,-1.57593970644
ACH-000986,-1.45049634977
ACH-000988,-1.47829221535
ACH-000993,-1.66560141327
ACH-000994,-2.46578845898
ACH-000996,-1.7478525535099998
ACH-001001,-1.85506525415
ACH-001020,-1.56117249386
ACH-001028,-1.85560366095
ACH-001031,-1.8127794147599998
ACH-001038,-1.9337864272099998
ACH-001048,-1.83432033533
ACH-001050,-1.71017250024
ACH-001053,-1.4990481747
ACH-001054,-1.8091618644499998
ACH-001061,-1.5999335629499998
ACH-001067,-1.7894179756900002
ACH-001075,-1.8085770301599997
ACH-001096,-1.6637273250799998
ACH-001128,-1.9191327074200002
ACH-001134,-1.70879595747
ACH-001151,-1.56197778196
ACH-001163,-1.7851136347
ACH-001164,-1.9558611965400001
ACH-001173,-1.7561760337299999
ACH-001183,-1.9420877394999998
ACH-001184,-1.5385475833700002
ACH-001190,-1.5170609003600002
ACH-001192,-1.9735934851900003
ACH-001193,-1.94013663161
ACH-001196,-1.9747124260900002
ACH-001197,-2.02269149539
ACH-001205,-1.79863636999
ACH-001211,-1.5373582146899998
ACH-001212,-1.5638054062200002
ACH-001228,-2.07549714387
ACH-001232,-1.48505965685
ACH-001239,-1.57245038211
ACH-001274,-1.6712315721899997
ACH-001275,-1.71102858116
ACH-001277,-2.01045790906
ACH-001278,-1.7003269876499998
ACH-001280,-2.24756213213
ACH-001283,-2.00766357115
ACH-001289,-1.85655815628
ACH-001295,-1.90579626303
ACH-001300,-1.78630689851
ACH-001301,-1.8810052463599998
ACH-001302,-1.6986066068999999
ACH-001303,-2.08525056237
ACH-001306,-1.72385987071
ACH-001318,-1.60683908004
ACH-001322,-1.51944606472
ACH-001328,-1.95117190532
ACH-001332,-1.5247794636200003
ACH-001333,-1.75999863414
ACH-001336,-1.55810240176
ACH-001340,-1.84214711324
ACH-001346,-1.6192818396000002
ACH-001353,-1.9518075637799999
ACH-001354,-1.9086944035599998
ACH-001367,-2.03191337655
ACH-001368,-1.8356248038099998
ACH-001374,-1.74196826908
ACH-001375,-1.81559400866
ACH-001377,-1.8043766674700001
ACH-001380,-1.86684817137
ACH-001391,-2.14531441496
ACH-001407,-1.7641992443
ACH-001408,-1.9592233505599999
ACH-001413,-1.40907696104
ACH-001430,-1.69712886504
ACH-001431,-2.0435435285900003
ACH-001450,-1.8679060279900002
ACH-001496,-1.94441282659
ACH-001500,-1.7033588853600001
ACH-001521,-2.2608870736099997
ACH-001523,-1.6773780147100001
ACH-001532,-1.9322297906
ACH-001536,-1.8218307309000001
ACH-001550,-1.8328894127500002
ACH-001552,-2.17225106905
ACH-001554,-1.9020077729900002
ACH-001645,-1.79789159273
ACH-001654,-1.6858161764300001
ACH-001715,-1.84223460966
ACH-001735,-2.0872072299599997
ACH-001736,-2.22448094121
ACH-001737,-1.71463252836
ACH-001740,-1.9710977230700002
ACH-001745,-2.15941908407
ACH-001750,-1.7435786732299998
ACH-001765,-1.93007793531
ACH-001956,-1.8327323620200002
ACH-001957,-1.71115236651
