,RPP25L (138716)
ACH-000584,-0.00999391632067
ACH-000585,0.140553015698
ACH-000588,-0.192386880522
ACH-000589,-0.0437518540539
ACH-000591,-1.0007370797
ACH-000593,-0.117059739634
ACH-000600,-1.11827616606
ACH-000601,-0.131433048508
ACH-000604,-0.10905119299900001
ACH-000605,-0.16090105543299998
ACH-000606,-0.124241467629
ACH-000608,-0.241558035909
ACH-000614,-0.321182013084
ACH-000616,-0.08118790481180001
ACH-000618,-0.011237760614200001
ACH-000619,-0.14683902453
ACH-000620,-1.15004773989
ACH-000621,-0.144986719891
ACH-000622,-0.611768319349
ACH-000623,-0.911883429683
ACH-000624,0.0237570506044
ACH-000627,-0.610439987859
ACH-000630,0.0705049105936
ACH-000632,0.049478479792400006
ACH-000633,0.273197325764
ACH-000637,-0.0060585006892
ACH-000638,-0.136376124081
ACH-000646,-0.469579470553
ACH-000647,-0.157838112729
ACH-000648,-0.876544401805
ACH-000649,-0.783126891493
ACH-000651,-0.108820215813
ACH-000652,0.152354863408
ACH-000653,0.08320939708700001
ACH-000657,-0.0341630805657
ACH-000658,-0.915270933406
ACH-000661,-0.9514737266509999
ACH-000662,-0.255703246062
ACH-000663,-0.917319363582
ACH-000665,0.0748948711998
ACH-000671,-0.403028842204
ACH-000673,-1.3160923342
ACH-000676,-0.08473620901489999
ACH-000677,-0.12571724845100002
ACH-000681,-0.0894094823876
ACH-000682,-0.125971946652
ACH-000683,-0.04913412795969999
ACH-000684,-0.233990028675
ACH-000688,-0.575932322707
ACH-000693,-0.16833840246800003
ACH-000694,-0.162292601368
ACH-000695,-0.466739395767
ACH-000696,-0.208427127357
ACH-000697,-0.17182103277600003
ACH-000699,-0.245340544788
ACH-000701,-0.18360432289200002
ACH-000706,0.0363481815762
ACH-000711,-0.0214430971404
ACH-000713,-0.144158054007
ACH-000714,-0.0584906274749
ACH-000718,-0.178017164059
ACH-000720,0.027025949849099996
ACH-000721,-1.21722174985
ACH-000724,-0.132163805703
ACH-000725,-0.17291263483600003
ACH-000732,-0.7739876877449999
ACH-000734,-0.24536731481899998
ACH-000735,0.131573049773
ACH-000736,0.0338783511313
ACH-000738,-1.03306262297
ACH-000746,0.021039781884499998
ACH-000747,-0.10605296585000001
ACH-000748,-1.1647496836
ACH-000753,0.07429341758769999
ACH-000756,-1.1726483544700002
ACH-000757,-0.275297043338
ACH-000758,-0.10752474230699999
ACH-000760,-0.30805628471200003
ACH-000763,0.0340462496442
ACH-000764,-0.447733063023
ACH-000765,-0.182630488954
ACH-000766,-0.015547868864100001
ACH-000767,-0.120568461685
ACH-000768,-0.126267321992
ACH-000769,-0.0927275627493
ACH-000770,0.0347829069457
ACH-000771,-0.178369169805
ACH-000773,-0.9756883179610001
ACH-000776,-0.7176429218350001
ACH-000777,-0.315773152284
ACH-000778,-0.670412738647
ACH-000781,-0.0125557348871
ACH-000782,-0.854035737676
ACH-000783,-0.108072964277
ACH-000784,-1.16016943827
ACH-000785,-0.138619115721
ACH-000787,0.0149167257177
ACH-000788,-0.07642099732860001
ACH-000791,-0.0625486154904
ACH-000792,-0.189987900251
ACH-000794,0.139950746227
ACH-000796,-0.139515257764
ACH-000799,-0.227028389094
ACH-000800,0.353020383357
ACH-000802,-0.0887138313073
ACH-000804,-0.824899360051
ACH-000805,0.00342923472419
ACH-000809,-0.8180965843510001
ACH-000810,-0.313216906616
ACH-000811,-0.34337125724699996
ACH-000817,0.0225214338763
ACH-000819,-0.967244486902
ACH-000820,-0.20706106548099998
ACH-000821,-0.302445221838
ACH-000822,-0.00158060317606
ACH-000823,-0.103980409637
ACH-000824,-0.0798127094252
ACH-000827,-0.189816894214
ACH-000829,-0.762754986935
ACH-000831,-0.07385852035160001
ACH-000832,-0.588094900731
ACH-000833,-1.0478129756999999
ACH-000834,-0.24716338630999998
ACH-000835,-0.19656041420499998
ACH-000836,-0.9292748661049999
ACH-000837,-0.535513979386
ACH-000838,-0.10662271534199999
ACH-000839,-0.0799434985041
ACH-000840,-0.130139358517
ACH-000841,-0.156233861566
ACH-000843,-0.40575091514600004
ACH-000846,-0.936570879072
ACH-000847,0.0299199440418
ACH-000848,-0.772903310886
ACH-000849,-0.175753528822
ACH-000851,-0.09655345874
ACH-000855,-1.27706402805
ACH-000856,-0.734643051008
ACH-000858,0.0105793469806
ACH-000859,-0.5797456314580001
ACH-000861,-0.40082940261600003
ACH-000862,0.050846763919400004
ACH-000865,-0.569322259555
ACH-000866,-0.08516783802939999
ACH-000867,-0.0681518081986
ACH-000869,0.0413897454039
ACH-000872,-0.0410343177992
ACH-000873,-0.0656222928787
ACH-000876,-0.0108465293787
ACH-000878,-0.417167519304
ACH-000880,-0.08310254528630001
ACH-000881,-0.08726179319499999
ACH-000882,-0.0103734040001
ACH-000884,-0.0875851859606
ACH-000885,0.189787947245
ACH-000887,0.0336917764611
ACH-000888,-0.011372307884599999
ACH-000889,0.241530714297
ACH-000890,-0.30983390111
ACH-000896,-1.03722018111
ACH-000898,-0.0036404138852699996
ACH-000900,-0.147677781985
ACH-000901,0.0334444633443
ACH-000905,-0.307246976823
ACH-000906,-1.12555779674
ACH-000907,-0.282521303176
ACH-000910,0.035456650562199994
ACH-000911,0.0146917703201
ACH-000912,-0.11914224692500001
ACH-000913,-0.7749740342739999
ACH-000915,0.151676561537
ACH-000916,-0.423928499197
ACH-000917,-0.187570895281
ACH-000921,-0.5566258517580001
ACH-000924,0.050547058573
ACH-000926,-0.168745583715
ACH-000928,-0.204974338186
ACH-000929,0.0256048684565
ACH-000932,-0.856350957518
ACH-000935,-0.015471655592100002
ACH-000936,-0.314181124956
ACH-000937,0.0276294023261
ACH-000938,-0.9636754275920001
ACH-000939,-0.090511044707
ACH-000941,0.006725373007050001
ACH-000943,-0.0695081399693
ACH-000946,-0.816252648131
ACH-000947,0.0911892396737
ACH-000948,0.150021003503
ACH-000950,-0.44817823317199995
ACH-000953,-1.3276134271200002
ACH-000957,-0.18146261393899998
ACH-000958,-0.311741247765
ACH-000960,-0.974474447192
ACH-000963,-0.7635907570370001
ACH-000968,0.0556229749587
ACH-000969,-0.009090250437530001
ACH-000973,0.042530527018999995
ACH-000974,-0.81057470803
ACH-000975,-0.0194056748797
ACH-000976,-0.0521672964202
ACH-000978,-0.493470839095
ACH-000980,0.11288725486199999
ACH-000984,-0.900479964445
ACH-000986,-0.0566886721117
ACH-000988,-0.127434275052
ACH-000993,0.065278847546
ACH-000994,-0.772050012876
ACH-000996,-0.0160096568077
ACH-001001,0.0793833768979
ACH-001020,-0.703134670609
ACH-001028,-0.047679695594300006
ACH-001031,-0.351164347232
ACH-001038,-0.0417744809406
ACH-001048,-0.129061972051
ACH-001050,-0.8833309876019999
ACH-001053,-0.13921289718000002
ACH-001054,-0.0172422717787
ACH-001061,-0.737189429062
ACH-001067,0.178370010513
ACH-001075,-0.42472789312200004
ACH-001096,-0.8408707585519999
ACH-001128,0.10070884599600001
ACH-001134,-1.17726131428
ACH-001151,0.0127009738947
ACH-001163,-0.0772222725423
ACH-001164,-0.07414895069880001
ACH-001173,-1.20028088027
ACH-001183,-0.150449307605
ACH-001184,-0.790086973128
ACH-001190,-0.212543814642
ACH-001192,-0.220405843658
ACH-001193,-0.234475063466
ACH-001196,-0.959338714345
ACH-001197,-0.07392561709639998
ACH-001205,-0.06372132566790001
ACH-001211,-0.0952240897603
ACH-001212,-0.0120098083271
ACH-001228,-0.256311374396
ACH-001232,-1.11459730669
ACH-001239,-0.105116467171
ACH-001274,-0.12222590377999999
ACH-001275,-0.061760987514000006
ACH-001277,0.0223315187579
ACH-001278,-0.0608033379793
ACH-001280,-0.656586081401
ACH-001283,0.17485464568300002
ACH-001289,-0.8191979172480001
ACH-001295,-0.0996667499268
ACH-001300,0.179336121213
ACH-001301,-0.832987201424
ACH-001302,-0.830496784771
ACH-001303,-0.5525603732209999
ACH-001306,-0.779290372037
ACH-001318,-0.183040335236
ACH-001322,-0.727152039622
ACH-001328,0.09309675138399999
ACH-001332,-0.164023108474
ACH-001333,-0.112323212842
ACH-001336,0.0225599904637
ACH-001340,-0.08267135489489999
ACH-001346,-1.01691814885
ACH-001353,-0.07521235892889999
ACH-001354,-0.18432969831300003
ACH-001367,-0.782767649604
ACH-001368,0.0245229818326
ACH-001374,0.12839742777899998
ACH-001375,0.162301208277
ACH-001377,0.0649122242582
ACH-001380,-0.011935484440200001
ACH-001391,-0.768553066682
ACH-001407,-0.146502614344
ACH-001408,-0.07989354987160001
ACH-001413,-0.137121484959
ACH-001430,0.039418906047099994
ACH-001431,-0.226807779071
ACH-001450,-0.784306865369
ACH-001496,0.047349620942
ACH-001500,0.05712830805980001
ACH-001521,-0.22098370189599997
ACH-001523,-0.500679988677
ACH-001532,0.19201935142499998
ACH-001536,-0.852853004088
ACH-001550,-0.23103624887
ACH-001552,-0.085997508264
ACH-001554,-0.48223007632299997
ACH-001645,-0.8049825370020001
ACH-001654,0.014852995126499999
ACH-001715,0.0154804432938
ACH-001735,-1.07388525956
ACH-001736,-0.932434729947
ACH-001737,0.00959577662856
ACH-001740,-1.29528065355
ACH-001745,-1.04976588128
ACH-001750,-0.869436802368
ACH-001765,-1.11334766063
ACH-001956,-0.30301704113899997
ACH-001957,-0.470651603778
