,CTXN1 (404217)
ACH-000004,-0.0755828343815
ACH-000007,-0.10912957279999999
ACH-000009,-0.29517252130800004
ACH-000011,-0.438373271505
ACH-000012,-0.33834302151900003
ACH-000013,-0.372447848015
ACH-000014,-0.229981984377
ACH-000015,-0.309114978177
ACH-000017,-0.256336808038
ACH-000018,-0.36212687816
ACH-000019,-0.76036082697
ACH-000021,-0.329452574762
ACH-000022,-0.35907775713699996
ACH-000025,-0.24721448119699999
ACH-000028,-0.42286397467200004
ACH-000030,-0.35575634734
ACH-000035,-0.430016929871
ACH-000036,-0.277290605217
ACH-000037,-0.6742174592460001
ACH-000039,-0.618626344675
ACH-000040,-0.134613220572
ACH-000041,-0.373911472603
ACH-000042,-0.133517077457
ACH-000045,-0.41237206294
ACH-000047,-0.195686661411
ACH-000052,-0.815045155924
ACH-000053,-0.230936648477
ACH-000054,-0.33262412694000004
ACH-000055,-0.273582986696
ACH-000060,-0.47894540132200003
ACH-000067,-0.502090612283
ACH-000070,-0.39008599020400003
ACH-000075,-0.303649464049
ACH-000078,-0.358005135741
ACH-000082,-0.396426304251
ACH-000085,-0.35787239403099996
ACH-000086,-0.461228499656
ACH-000087,-0.441404911436
ACH-000092,-0.436558277697
ACH-000095,-0.49816348127099996
ACH-000097,-0.217936176756
ACH-000098,-0.391267528891
ACH-000099,-0.483958542808
ACH-000108,-0.463921911003
ACH-000113,-0.167978537965
ACH-000115,-0.6184240004370001
ACH-000116,-0.500007573044
ACH-000118,-0.399449244735
ACH-000120,-0.255115817634
ACH-000123,-0.44716477972900004
ACH-000127,-0.482591232426
ACH-000128,-0.569870941239
ACH-000132,-0.48260528646399997
ACH-000133,-0.35609394317299997
ACH-000137,-0.36903948072
ACH-000138,-0.324992993932
ACH-000142,-0.433158478119
ACH-000143,-0.39130970420100003
ACH-000146,-0.22323732372900001
ACH-000148,-0.290730454798
ACH-000150,-0.43963671178900005
ACH-000152,-0.39205425995300003
ACH-000153,-0.40180840349200003
ACH-000159,-0.302193951924
ACH-000160,-0.275456365669
ACH-000163,-0.16807890762000002
ACH-000167,-0.190749659461
