,IL17RD (54756)
ACH-000004,0.028584226617400003
ACH-000007,0.10475997385399999
ACH-000009,-0.045248854563600005
ACH-000011,0.0649619035583
ACH-000012,-0.0161843240594
ACH-000013,0.0146341971967
ACH-000014,0.124148181406
ACH-000015,0.0159688578847
ACH-000017,-0.0159524272435
ACH-000018,0.058843489544599996
ACH-000019,0.17029203644299998
ACH-000021,0.0857998866716
ACH-000022,-0.0220346147519
ACH-000025,0.00470026021965
ACH-000028,-0.030401487180400002
ACH-000030,0.020371198051200003
ACH-000035,0.166172061763
ACH-000036,0.0744378761389
ACH-000037,-0.113658495246
ACH-000039,0.156608495727
ACH-000040,-0.005316663206850001
ACH-000041,-0.0445781935974
ACH-000042,-0.07711426698110001
ACH-000045,-0.17208351748700002
ACH-000047,0.0556664136442
ACH-000052,0.15764465670999997
ACH-000053,-0.0764330252072
ACH-000054,-0.0466331119157
ACH-000055,0.0448220757405
ACH-000060,-0.045605204649199996
ACH-000067,-0.0463104522031
ACH-000070,-0.0325753512443
ACH-000075,-0.0307978298953
ACH-000078,0.0709836536522
ACH-000082,0.142816502993
ACH-000085,-0.13557318089099998
ACH-000086,-0.037045106759900005
ACH-000087,0.19266409342399998
ACH-000092,0.0659707552241
ACH-000095,0.0601001782116
ACH-000097,-0.0131890747267
ACH-000098,-0.0156904246205
ACH-000099,0.138198286329
ACH-000108,0.123142517853
ACH-000113,-0.039807227854199996
ACH-000115,0.08834034645330001
ACH-000116,-0.053076303627699994
ACH-000118,-0.102487401494
ACH-000120,-0.0771709441056
ACH-000123,-0.0185161073082
ACH-000127,0.00050152270217
ACH-000128,-0.110461427885
ACH-000132,-0.050859225574
ACH-000133,-0.09073012752969999
ACH-000137,-0.022352199840700002
ACH-000138,-0.0572727725947
ACH-000142,0.147440301567
ACH-000143,0.14399235620200002
ACH-000146,-0.0111748576841
ACH-000148,-0.0287828326514
ACH-000150,-0.172967233937
ACH-000152,0.155704025124
ACH-000153,-0.0441521126581
ACH-000159,0.0628847391085
ACH-000160,-0.0767407228812
ACH-000163,0.056866620632699996
ACH-000167,-0.039015442780499995
ACH-000168,0.0473921863043
ACH-000169,-0.0412396433267
ACH-000178,0.0488894604815
ACH-000182,0.0637326506659
ACH-000183,-0.0655072248951
ACH-000188,-0.190707674681
ACH-000189,-0.276340390807
ACH-000190,0.038470900432300004
ACH-000198,-0.133577072485
ACH-000204,0.024174310824599997
ACH-000206,0.05702042533480001
ACH-000207,-0.288098835277
ACH-000211,-0.0251697160621
ACH-000215,0.012724456802100001
ACH-000221,-0.15171089199100002
ACH-000222,0.029276983423799998
ACH-000223,0.0890628971675
ACH-000226,0.153190520306
ACH-000227,-0.233538351368
ACH-000228,-0.0600657453514
ACH-000231,-0.0157182201891
ACH-000232,0.00445760832024
ACH-000233,0.013510063772799999
ACH-000234,-0.12233598659499999
ACH-000235,-0.025477711980099998
ACH-000237,0.0187206995916
ACH-000238,-0.0145282696887
ACH-000243,0.11004590430700001
ACH-000244,0.047835365097
ACH-000246,-0.0253228986091
ACH-000248,0.141390715809
ACH-000250,0.0321052392779
ACH-000251,-0.191302467445
ACH-000253,-0.0799328998976
ACH-000255,0.029652962113700002
ACH-000256,-0.063622944376
ACH-000257,0.22810403649500002
ACH-000258,0.00294913832092
ACH-000259,-0.00768277045728
ACH-000260,0.0339961113064
ACH-000261,-0.0181136417882
ACH-000262,0.130711586292
ACH-000263,-0.182841518029
ACH-000264,0.0156865750018
ACH-000265,-0.0736751475279
ACH-000266,0.0536585570072
ACH-000272,0.0502656823067
ACH-000273,0.010560542352100001
ACH-000274,-0.159081054476
ACH-000277,-0.131998118896
ACH-000278,-0.032513431837
ACH-000279,-0.0719218360339
ACH-000280,0.0495605231288
ACH-000281,0.0168936370823
ACH-000288,0.0166471756409
ACH-000291,-0.0075623873033699995
ACH-000293,0.004931471855
ACH-000294,0.0287222648324
ACH-000295,0.06346845789080001
ACH-000296,0.0465858271681
ACH-000302,0.0262911420849
ACH-000304,0.148969303644
ACH-000307,0.010792033264999999
ACH-000308,-0.012780554812499999
ACH-000310,-0.0584500533891
ACH-000311,0.16390391148
ACH-000312,0.029646456322499997
ACH-000315,0.0809681215392
ACH-000316,0.0252539221831
ACH-000317,0.0218114122291
ACH-000318,-0.0603559045039
ACH-000319,-0.08890194188650001
ACH-000320,0.17213837087099998
ACH-000322,-0.0724004768865
ACH-000323,0.0326848340113
ACH-000324,0.140748070275
ACH-000329,-0.0704234081981
ACH-000330,0.0816177942815
ACH-000331,-0.128067522683
ACH-000332,-0.0383430956845
ACH-000334,-0.34865393817699997
ACH-000335,0.0994319059718
ACH-000336,0.0469621461443
ACH-000337,-0.0473198795147
ACH-000339,-0.0150874016124
ACH-000341,-0.23205349424000002
ACH-000348,-0.00798313155627
ACH-000350,-0.009537309375299998
ACH-000352,0.0662364731894
ACH-000356,-0.145248729252
ACH-000361,-0.0637060792235
ACH-000362,0.028559298572900002
ACH-000363,0.0145895631991
ACH-000364,-0.0342908916387
ACH-000365,0.00375006242157
ACH-000366,0.0652702906081
ACH-000368,-0.07495295700289999
ACH-000374,-0.195812022462
ACH-000375,-0.0495201986109
ACH-000376,0.0723183308705
ACH-000381,0.108400144514
ACH-000383,-0.0599995713918
ACH-000387,0.09194144113810002
ACH-000389,0.08965996521089999
ACH-000390,0.011764120086100002
ACH-000393,-0.039637747359400004
ACH-000395,-0.07817455380310001
ACH-000397,-0.12090812267100001
ACH-000401,-0.06153090025909999
ACH-000402,-0.159249337835
ACH-000403,-0.0648806382546
ACH-000404,-0.237280175806
ACH-000406,-0.007290609764899999
ACH-000407,0.014257520802
ACH-000408,0.0881519636596
ACH-000410,-0.0399280842198
ACH-000411,0.033785823908500004
ACH-000414,0.11469358130599999
ACH-000415,-0.126997894463
ACH-000416,-0.0260992782094
ACH-000420,0.0322528194771
ACH-000421,-0.055804932204400005
ACH-000424,-0.272857807881
ACH-000425,-0.00819318252903
ACH-000426,0.0506949262003
ACH-000427,-0.0741233690323
ACH-000433,0.104029312938
ACH-000436,-0.130485305874
ACH-000444,-0.031668820936699996
ACH-000445,-0.09168625227560001
ACH-000448,-0.00697515167917
ACH-000450,0.312619522013
ACH-000452,0.0302313741809
ACH-000454,-0.158006674245
ACH-000458,-0.0756470991867
ACH-000459,-0.272270845331
ACH-000460,-0.104160935701
ACH-000461,-0.0871229983239
ACH-000463,-0.09348563960860001
ACH-000464,0.0139862485729
ACH-000466,0.000657280426156
ACH-000467,0.06676805217130001
ACH-000468,0.120569277436
ACH-000469,0.0304562609259
ACH-000470,0.11804799944599999
ACH-000471,0.056401357461900004
ACH-000472,-0.096207615824
ACH-000473,0.16825230548
ACH-000475,-0.042674255624699994
ACH-000476,0.0133541448658
ACH-000477,0.070433035832
ACH-000480,-0.0626526898994
ACH-000481,-0.023879182330400005
ACH-000483,0.06012836276169999
ACH-000484,0.17256720251200003
ACH-000485,0.0233092670578
ACH-000486,0.011830358906100001
ACH-000487,-0.147724307118
ACH-000488,-0.059519838581
ACH-000490,-0.055408237583
ACH-000491,0.125485372161
ACH-000495,-0.154052533095
ACH-000496,0.039220405399099996
ACH-000499,-0.0789558987401
ACH-000500,0.373471987457
ACH-000502,0.034115370116499996
ACH-000503,-0.150612729791
ACH-000505,-0.110873846128
ACH-000507,-0.0109377924254
ACH-000510,-0.036383203506199994
ACH-000511,-0.115542719112
ACH-000512,0.046890941866499995
ACH-000516,0.0271868314169
ACH-000517,-0.0553984530179
ACH-000518,-0.041366536701199996
ACH-000520,-0.0495470037734
ACH-000521,0.16307511245
ACH-000522,0.035378265031499996
ACH-000524,0.042603431020099995
ACH-000527,-0.0345640676331
ACH-000528,0.0340661058396
ACH-000537,0.133870170721
ACH-000541,0.0593047605033
ACH-000542,-0.0138800034562
ACH-000544,-0.0329663039628
ACH-000545,-0.027175436683900003
ACH-000547,-0.09763862242060001
ACH-000548,0.0488274314578
ACH-000549,-0.0575352977921
ACH-000550,-0.054160884481300006
ACH-000552,-0.0427191148527
ACH-000556,-0.189718882492
ACH-000557,-0.152660228549
ACH-000570,-0.0458955445082
ACH-000571,0.026970407153500003
ACH-000573,-0.014027019297
ACH-000576,-0.07720919544589999
ACH-000580,0.309319725654
ACH-000584,-0.023773330934200004
ACH-000585,-0.047441215678400005
ACH-000588,0.022262197859400003
ACH-000589,0.143144468717
ACH-000591,-0.0872584828974
ACH-000593,0.0335120541568
ACH-000600,-0.023213645206900002
ACH-000601,-0.0549076740309
ACH-000604,0.143685802733
ACH-000605,-0.129556361226
ACH-000606,0.013720876513600001
ACH-000608,-0.06575930153119999
ACH-000614,0.19597056488200001
ACH-000616,0.141258840637
ACH-000618,-0.0937659892058
ACH-000619,-0.17710903158500002
ACH-000620,0.0182729577883
