,MYT1 (4661)
ACH-000550,-0.10259931125800001
ACH-000552,0.09122594984169999
ACH-000556,-0.218110718041
ACH-000557,-0.314659780607
ACH-000570,-0.25463873281300003
ACH-000571,-0.20779259479200002
ACH-000573,0.0543640860721
ACH-000576,0.140827370164
ACH-000580,-0.0958086630987
ACH-000584,-0.141878118217
ACH-000585,-0.14030409129000002
ACH-000588,-0.12752257265
ACH-000589,-0.20804046937800003
ACH-000591,-0.18685627332199997
ACH-000593,-0.232724336699
ACH-000600,-0.0663511683999
ACH-000601,-0.181543934709
ACH-000604,-0.129338312888
ACH-000605,-0.101998573321
ACH-000606,0.049207917526400004
ACH-000608,-0.221192242831
ACH-000614,-0.308377053398
ACH-000616,-0.126121102318
ACH-000618,-0.11989278820699999
ACH-000619,-0.07498303057839999
ACH-000620,-0.16134866726299998
ACH-000621,-0.00612881330726
ACH-000622,0.126787991777
ACH-000623,-0.102777464948
ACH-000624,-0.108583984224
ACH-000627,-0.214863867692
ACH-000630,-0.0496675162907
ACH-000632,-0.064603532394
ACH-000633,-0.332603891546
ACH-000637,-0.0303720292931
ACH-000638,0.06348463964619999
ACH-000646,-0.310338828843
ACH-000647,0.0012022687275399999
ACH-000648,-0.0361128571979
ACH-000649,-0.08462147099850001
ACH-000651,-0.0891150764643
ACH-000652,-0.123297404894
ACH-000653,-0.021715914301
ACH-000657,-0.07430131157589999
ACH-000658,-0.15870279318299998
ACH-000661,-0.08775021242560001
ACH-000662,-0.009737868801190002
ACH-000663,-0.054870019691699995
ACH-000665,-0.0684582217518
ACH-000671,-0.0513943764516
ACH-000673,-0.09248927121480001
ACH-000676,-0.00350441596884
ACH-000677,-0.141410159016
ACH-000681,-0.08191811475810001
ACH-000682,-0.171486705337
ACH-000683,-0.256576701893
ACH-000684,-0.104191299217
ACH-000688,-0.106157172092
ACH-000693,-0.0787791684304
ACH-000694,-0.14990627125800002
ACH-000695,0.0464241444153
ACH-000696,0.00754434050012
ACH-000697,-0.0320227798468
ACH-000699,-0.18096564154199998
ACH-000701,-0.300306236558
ACH-000706,-0.0447750511529
ACH-000711,-0.119902387066
ACH-000713,-0.08757452489369999
ACH-000714,0.0405060624973
ACH-000718,-0.155768772405
ACH-000720,-0.17917547582199997
ACH-000721,-0.0855241837261
ACH-000724,-0.235042827404
ACH-000725,-0.0149040299387
ACH-000732,-0.141589240954
ACH-000734,-0.065348634416
ACH-000735,0.0132491703435
ACH-000736,-0.016737172468099998
ACH-000738,-0.127729156004
ACH-000746,-0.193489582894
ACH-000747,0.07742047286539999
ACH-000748,-0.109688436237
ACH-000753,-0.0149067102636
ACH-000756,0.0133110669365
ACH-000757,0.0526033520129
ACH-000758,-0.0877644979393
ACH-000760,-0.0983227410444
ACH-000763,0.18358119425500002
ACH-000764,-0.0322071753052
ACH-000765,0.142526864832
ACH-000766,-0.0632787542564
ACH-000767,-0.135154425545
ACH-000768,-0.0653937089778
ACH-000769,-0.247748378733
ACH-000770,-0.0576613686697
ACH-000771,-0.0934386552914
ACH-000773,-0.186810574459
ACH-000776,-0.219314072303
ACH-000777,-0.183016253483
ACH-000778,0.0576404202037
ACH-000781,-0.0699304354501
ACH-000782,0.0047871779266
ACH-000783,-0.410396011233
ACH-000784,-0.117030718741
ACH-000785,-0.10946656454600001
ACH-000787,-0.030781959053599997
ACH-000788,-0.161326040905
ACH-000791,-0.09069567593630001
ACH-000792,-0.037555088029
ACH-000794,-0.057013105964
ACH-000796,-0.060324372878800006
ACH-000799,0.09665260178549999
ACH-000800,-0.322390117624
ACH-000802,0.00192627574501
ACH-000804,-0.15360349777
ACH-000805,-0.0347790069938
ACH-000809,0.07321710184260001
ACH-000810,-0.0974307367962
ACH-000811,-0.141447751477
ACH-000817,0.14680570572499999
ACH-000819,-0.0210897677021
ACH-000820,0.0341983121018
ACH-000821,0.158904556362
ACH-000822,-0.299525957849
ACH-000823,-0.12452062113
ACH-000824,-0.17165553977000003
ACH-000827,-0.0724970388133
ACH-000829,-0.027714823759599997
ACH-000831,0.105419057702
ACH-000832,-0.0123852298756
ACH-000833,-0.0781149159848
ACH-000834,-0.11677905890200001
ACH-000835,0.000812736989795
ACH-000836,-0.146309364321
ACH-000837,-0.149030757755
ACH-000838,0.0019671268082800003
ACH-000839,0.0904368316817
ACH-000840,-0.21811706176399998
ACH-000841,-0.121742871551
ACH-000843,-0.038640927264300004
ACH-000846,-0.029954326774400002
ACH-000847,0.028402456417400003
ACH-000848,-0.148927295117
ACH-000849,-0.106439476906
ACH-000851,-0.337852165523
ACH-000855,-0.0273723271661
ACH-000856,-0.18386753366300002
ACH-000858,-0.216838144047
ACH-000859,-0.14197785164100002
ACH-000861,-0.0505982916263
ACH-000862,-0.05400119314119999
ACH-000865,-0.0624874677937
ACH-000866,-0.14580499659
ACH-000867,-0.0854605163229
ACH-000869,-0.0184275803762
ACH-000872,0.00394795745169
ACH-000873,-0.0301472285543
ACH-000876,-0.0226090200027
ACH-000878,0.0662797923112
ACH-000880,-0.0404964642632
ACH-000881,0.057756097662199996
ACH-000882,-0.0961657348181
ACH-000884,-0.188584618966
ACH-000885,-0.21493292723000001
ACH-000887,-0.19914712814899999
ACH-000888,-0.364629449804
ACH-000889,-0.107505009454
ACH-000890,0.0294382924126
ACH-000896,0.0713633668531
ACH-000898,-0.12282762590600001
ACH-000900,-0.011903818767699999
ACH-000901,-0.0864454496026
ACH-000905,-0.07510495325389999
ACH-000906,-0.0418112572528
ACH-000907,-0.35477982130400004
ACH-000910,-0.180953321347
ACH-000911,-0.121358691489
ACH-000912,-0.244967340409
ACH-000913,-0.054511044417000006
ACH-000915,0.0196158055704
ACH-000916,0.19271886353
ACH-000917,-0.024582546307399998
ACH-000921,0.0888188412407
ACH-000924,-0.0480926784476
ACH-000926,-0.143490863089
ACH-000928,-0.203415745011
ACH-000929,-0.140341362425
ACH-000932,-0.12737442557700002
ACH-000935,-0.134099900874
ACH-000936,-0.111612109819
ACH-000937,-0.0530669770742
ACH-000938,-0.261176557377
ACH-000939,-0.294031180363
ACH-000941,0.027634427516200002
ACH-000943,-0.0834414063254
ACH-000946,-0.0128890261112
ACH-000947,-0.298157201793
ACH-000948,-0.220144785733
ACH-000950,-0.0272503731316
ACH-000953,-0.215233636333
ACH-000957,0.37261047297600003
ACH-000958,-0.29749105326999997
ACH-000960,-0.2964693438
ACH-000963,-0.00259903583221
ACH-000968,0.0401521624776
ACH-000969,-0.0651076837157
ACH-000973,0.03997096788519999
ACH-000974,-0.0638082745524
ACH-000975,-0.0825480633835
ACH-000976,-0.152842444444
ACH-000978,0.0463136516641
ACH-000980,-0.000253807489078
ACH-000984,-0.0674448308911
ACH-000986,-0.25941503757
ACH-000988,-0.0217601584751
ACH-000993,-0.203525247508
ACH-000994,-0.00919491146587
ACH-000996,0.077764238988
ACH-001001,0.0924159861386
ACH-001020,-0.261976868337
ACH-001028,-0.184520908773
ACH-001031,-0.163543036801
ACH-001038,-0.24836158941599998
ACH-001048,-0.11365277443499999
ACH-001050,-0.13518857447000002
ACH-001053,-0.0658848512488
ACH-001054,-0.12950614848300002
ACH-001061,0.043353128678199994
ACH-001067,-0.0279030403627
ACH-001075,-0.254222802616
ACH-001096,-0.079922715372
ACH-001128,-0.206417528464
ACH-001134,-0.004631753797590001
ACH-001151,-0.17298810958500002
ACH-001163,-0.18128935038600003
ACH-001164,-0.11229406253100001
ACH-001173,-0.188153504956
ACH-001183,-0.36581263496699995
ACH-001184,-0.213563605676
ACH-001190,0.0060405269540099995
ACH-001192,-0.210289525704
ACH-001193,-0.455239469138
ACH-001196,-0.300504858171
ACH-001197,-0.0836592044253
ACH-001205,0.129492862327
ACH-001211,-0.252955541121
ACH-001212,0.105332258276
ACH-001228,-0.6571045499
ACH-001232,-0.15998012517899998
ACH-001239,-0.0630835371593
ACH-001274,-0.108038797855
ACH-001275,0.038384263356
ACH-001277,-0.086359145076
ACH-001278,-0.17240374800799999
ACH-001280,-0.321106711489
ACH-001283,-0.31289781424400004
ACH-001289,-0.08300756716030001
ACH-001295,-0.408896143846
ACH-001300,-1.1147728047499998
ACH-001301,-0.284069705932
ACH-001302,-0.323361246988
ACH-001303,-0.377411549577
ACH-001306,-0.0096373809983
ACH-001318,0.0700466103943
ACH-001322,-0.0322819501662
ACH-001328,-0.18284623593899998
ACH-001332,0.0787023993947
ACH-001333,-0.118614399617
ACH-001336,0.014551997257299998
ACH-001340,-0.177748315258
ACH-001346,-0.0448981536503
ACH-001353,-0.144993336264
ACH-001354,-0.5839961700140001
ACH-001367,-0.473168521115
ACH-001368,-0.08045097815289999
ACH-001374,-0.0129643997025
ACH-001375,-0.148169113746
ACH-001377,-0.140055681987
ACH-001380,-0.18114090508900002
ACH-001391,-0.236277386072
ACH-001407,-0.0288013131422
ACH-001408,-0.114401822303
ACH-001413,-0.132289013525
ACH-001430,-0.225641698739
ACH-001431,-0.199910059476
ACH-001450,-0.0650780685078
ACH-001496,-0.00413499832458
ACH-001500,-0.15056283862199998
ACH-001521,-0.21732744781
ACH-001523,-0.0502426561514
ACH-001532,-0.097499309896
ACH-001536,-0.309946587562
ACH-001550,-0.17255643511399998
ACH-001552,-0.259399063068
ACH-001554,-0.0715442225348
ACH-001645,-0.0729759756326
ACH-001654,-0.0582764468095
ACH-001715,-0.0640587388641
ACH-001735,-0.0438991688626
ACH-001736,-0.170677701829
ACH-001737,0.183104754354
ACH-001740,0.0752369026157
ACH-001745,-0.0270128004818
ACH-001750,-0.21581221341499998
ACH-001765,-0.021149690191200003
ACH-001956,-0.164939540878
ACH-001957,-0.35771616684
