,CPLX2 (10814)
ACH-000004,0.38643277212
ACH-000007,0.281735187501
ACH-000009,0.16817846595600003
ACH-000011,0.13593471494599998
ACH-000012,0.12183050204000002
ACH-000013,0.261935295924
ACH-000014,0.018249311693099998
ACH-000015,0.168464830486
ACH-000017,0.25384849807300003
ACH-000018,0.32468727695300004
ACH-000019,0.0712768963363
ACH-000021,0.08419028998469999
ACH-000022,0.07321808717060001
ACH-000025,0.284802882347
ACH-000028,0.305105317821
ACH-000030,0.5126497862899999
ACH-000035,0.427686917816
ACH-000036,0.09433282344249999
ACH-000037,-0.026290920335200002
ACH-000039,0.250411398946
ACH-000040,0.21986160836899998
ACH-000041,0.145076263249
ACH-000042,0.0645960788824
ACH-000045,0.491062815665
ACH-000047,0.0731847435293
ACH-000052,0.016862040603100002
ACH-000053,0.166936376095
ACH-000054,0.0402110241492
ACH-000055,-0.000573574148257
ACH-000060,0.0243314063618
ACH-000067,0.031187100076
ACH-000070,-0.017561607484400003
ACH-000075,0.122365857474
ACH-000078,0.361034627239
ACH-000082,0.178898379655
ACH-000085,0.097336653737
ACH-000086,0.211817985515
ACH-000087,0.497354940675
ACH-000092,0.275838491449
ACH-000095,0.10872740949000001
ACH-000097,0.265084558242
ACH-000098,0.135679831448
ACH-000099,-0.0376619516318
ACH-000108,-0.043949833567900005
ACH-000113,0.140478424542
ACH-000115,0.154295776096
ACH-000116,0.269039106265
ACH-000118,0.23332897749499998
ACH-000120,0.153208030299
ACH-000123,0.35022204541999996
ACH-000127,0.09256304593800001
ACH-000128,-0.0135562144096
ACH-000132,-0.118201101578
ACH-000133,0.06790087080469999
ACH-000137,0.374071403182
ACH-000138,0.102568041728
ACH-000142,0.231586801036
ACH-000143,0.10052169923800001
ACH-000146,0.169103054916
ACH-000148,0.154976694288
ACH-000150,-0.250401292097
ACH-000152,0.152427605386
ACH-000153,0.0954290443225
ACH-000159,0.152518031431
ACH-000160,0.28992676000900003
ACH-000163,0.05215872431369999
ACH-000167,0.160803127217
ACH-000168,0.043434789962900004
ACH-000169,0.215134358739
ACH-000178,0.344192364303
ACH-000182,0.127440481583
ACH-000183,0.130208890625
ACH-000188,0.215336520743
ACH-000189,0.245981060151
ACH-000190,0.0205422604965
ACH-000198,0.22866869738
ACH-000204,0.314189639745
ACH-000206,0.128091177083
ACH-000207,0.224190529856
ACH-000211,0.140297598256
