,PTH1R (5745)
ACH-000004,0.0938106029922
ACH-000007,0.204424626371
ACH-000009,0.0779439586371
ACH-000011,0.179775068539
ACH-000012,0.113931793968
ACH-000013,0.0938122270188
ACH-000014,-0.035348951018699996
ACH-000015,0.141269688874
ACH-000017,0.095391817467
ACH-000018,0.179264069804
ACH-000019,0.176260453474
ACH-000021,0.00395952266718
ACH-000022,-0.0539024654845
ACH-000025,0.04331371642990001
ACH-000028,0.155864707923
ACH-000030,0.169453993002
ACH-000035,0.21904366147100002
ACH-000036,0.221319916102
ACH-000037,0.15782897077299998
ACH-000039,0.0500067086657
ACH-000040,0.132344612241
ACH-000041,0.148896026482
ACH-000042,0.10042518040300001
ACH-000045,0.0898443642953
ACH-000047,0.027364643411
ACH-000052,0.189913307201
ACH-000053,0.20501061641399998
ACH-000054,0.08177643901489999
ACH-000055,0.0731344571431
ACH-000060,0.0653427880346
ACH-000067,0.141820754863
ACH-000070,0.044724585174
ACH-000075,0.116002505231
ACH-000078,0.206191235529
ACH-000082,0.142774607322
ACH-000085,0.0045732513978
ACH-000086,0.19837363925
ACH-000087,0.23215717395100002
ACH-000092,0.0563892332701
ACH-000095,0.198987211128
ACH-000097,0.122671462368
ACH-000098,0.196227446169
ACH-000099,0.208309014548
ACH-000108,-0.0768047907088
ACH-000113,0.099700915308
ACH-000115,0.17524882586100002
ACH-000116,-0.0011105681306199998
ACH-000118,0.0691696975495
ACH-000120,0.0143405354779
ACH-000123,0.06939211717110001
ACH-000127,0.10327897154799999
ACH-000128,0.181604147035
ACH-000132,0.115417264475
ACH-000133,0.0996712741308
ACH-000137,0.281570182592
ACH-000138,-0.00263709394961
ACH-000142,0.145868273815
ACH-000143,0.344957707885
ACH-000146,0.157830700758
ACH-000148,0.0294439830711
ACH-000150,-0.00183093416083
ACH-000152,0.201916409256
ACH-000153,0.123664031518
ACH-000159,0.19398701987300002
ACH-000160,0.18123435679400002
ACH-000163,0.09590712696720001
ACH-000167,-0.0343432263299
ACH-000168,0.294163549526
ACH-000169,0.121041214187
ACH-000178,0.156235844982
ACH-000182,0.166089493949
ACH-000183,0.0759003310361
ACH-000188,0.10287643184800001
ACH-000189,0.316076538556
ACH-000190,0.18665387453600002
ACH-000198,0.0110639883416
ACH-000204,0.137622043315
ACH-000206,0.037867862725400006
ACH-000207,0.137843096305
ACH-000211,0.121602571907
ACH-000215,0.202727564139
ACH-000221,0.0292762295872
ACH-000222,-0.00120049619243
ACH-000223,0.181887998475
ACH-000226,0.08339227326219999
ACH-000227,-0.0359365384956
ACH-000228,0.251492299051
ACH-000231,0.0329782004873
ACH-000232,0.175074393058
ACH-000233,0.10894163061899999
ACH-000234,-0.047984748382599994
ACH-000235,0.0897037551929
ACH-000237,0.211642288391
ACH-000238,0.05187275932180001
ACH-000243,0.152299868052
ACH-000244,0.217803556661
ACH-000246,0.10392352576899999
ACH-000248,0.142271712125
ACH-000250,0.150139917118
ACH-000251,0.201665920315
ACH-000253,0.0964942904348
ACH-000255,0.11851984326300001
ACH-000256,0.064568096304
ACH-000257,0.321330735783
ACH-000258,0.0169354791209
ACH-000259,0.014352035275000001
ACH-000260,0.167964972723
ACH-000261,0.183818733539
ACH-000262,0.17994188335900002
ACH-000263,-0.026048876252900005
ACH-000264,0.045387134664
ACH-000265,0.0458160489025
ACH-000266,0.10334756001499999
ACH-000272,0.0759226659617
ACH-000273,0.134331338598
ACH-000274,-0.00523165695253
ACH-000277,0.29022540920400003
ACH-000278,0.263800031322
ACH-000279,0.16394843318
ACH-000280,0.0723363700345
ACH-000281,0.00293642992279
