,ACTR2 (10097)
ACH-000004,-0.980632073566
ACH-000007,-1.55867854068
ACH-000009,-1.13932029535
ACH-000011,-1.06509419375
ACH-000012,-0.62862102417
ACH-000013,-1.40070449169
ACH-000014,-1.54620640071
ACH-000015,-1.2755116252
ACH-000017,-1.17816553831
ACH-000018,-1.4110796755500001
ACH-000019,-1.21023079338
ACH-000021,-0.8125189093899999
ACH-000022,-0.9574138522660001
ACH-000025,-1.37392944223
ACH-000028,-1.33490916919
ACH-000030,-1.1229150828899999
ACH-000035,-1.30216486783
ACH-000036,-1.39784921134
ACH-000037,-0.870126751377
ACH-000039,-1.11024487113
ACH-000040,-0.984912766094
ACH-000041,-1.2137265292000001
ACH-000042,-1.26103367198
ACH-000045,-1.37172250321
ACH-000047,-1.52862733088
ACH-000052,-1.3570546308899998
ACH-000053,-1.08210131427
ACH-000054,-1.54469743167
ACH-000055,-0.52179790572
ACH-000060,-1.4183788874899999
ACH-000067,-0.861264825861
ACH-000070,-1.24597292561
ACH-000075,-1.3041472698999999
ACH-000078,-1.05146481485
ACH-000082,-1.09353041738
ACH-000085,-1.07589635415
ACH-000086,-1.0424810733499998
ACH-000087,-0.827980370543
ACH-000092,-1.33214630902
ACH-000095,-0.9361333265330001
ACH-000097,-1.06499682093
ACH-000098,-1.56892973977
ACH-000099,-1.19690637536
ACH-000108,-1.30653372954
ACH-000113,-1.23434995268
ACH-000115,-1.1232888331
ACH-000116,-1.2540362247799999
ACH-000118,-1.33500624786
ACH-000120,-0.7951717717710001
ACH-000123,-1.2593392810700001
ACH-000127,-1.44807969986
ACH-000128,-1.4992503775200001
ACH-000132,-1.5261796412200002
ACH-000133,-1.55457015588
ACH-000137,-0.976209903617
ACH-000138,-1.19190424401
ACH-000142,-1.4493602136500001
ACH-000143,-1.36418831965
ACH-000146,-1.0889327581100001
ACH-000148,-1.3132658554899999
ACH-000150,-1.09818223328
ACH-000152,-1.4143620571200002
ACH-000153,-1.04761940786
ACH-000159,-1.29799851081
ACH-000160,-0.8380985600740001
ACH-000163,-1.61364037831
ACH-000167,-1.6593402313699999
ACH-000168,-1.31601522887
ACH-000169,-0.860805072999
ACH-000178,-1.30980811457
ACH-000182,-1.26527299994
ACH-000183,-1.03840650316
ACH-000188,-1.20461730021
ACH-000189,-0.960526718326
ACH-000190,-1.20666002305
ACH-000198,-1.1134951643200002
ACH-000204,-1.1211011156200001
ACH-000206,-1.4320866896200002
ACH-000207,-1.2175345050700002
ACH-000211,-1.48796375933
ACH-000215,-1.1939507834799998
ACH-000221,-1.00936054989
ACH-000222,-1.2125810889700002
ACH-000223,-1.1442326505
ACH-000226,-0.793031269503
ACH-000227,-1.39215956114
ACH-000228,-1.3144590058
ACH-000231,-1.00469066532
ACH-000232,-1.38761302416
ACH-000233,-1.3452806550999998
ACH-000234,-1.6773629978
ACH-000235,-1.30578217752
ACH-000237,-1.0325333893700002
ACH-000238,-1.53279600475
ACH-000243,-1.6166114382799999
ACH-000244,-1.73937676815
ACH-000246,-1.13684919619
ACH-000248,-0.706473524625
ACH-000250,-1.03962067487
ACH-000251,-1.64728083581
ACH-000253,-1.44623975618
ACH-000255,-1.32783686747
ACH-000256,-1.38195277509
ACH-000257,-0.8697384523799999
ACH-000258,-1.1462856878299998
ACH-000259,-1.10361757994
ACH-000260,-1.12543930433
ACH-000261,-1.3772209360799998
ACH-000262,-1.17178526467
ACH-000263,-1.1448695504700002
ACH-000264,-0.777912522086
ACH-000265,-1.21118361874
ACH-000266,-1.1977945143700002
ACH-000272,-1.25796462415
ACH-000273,-1.66179516877
ACH-000274,-0.88162408713
ACH-000277,-1.01422600338
ACH-000278,-1.31766803996
ACH-000279,-0.837555066196
ACH-000280,-1.2859996283
ACH-000281,-1.46254517178
ACH-000288,-1.32668912686
ACH-000291,-1.30778674988
ACH-000293,-1.19827850646
ACH-000294,-1.7586635791099998
ACH-000295,-1.18291550679
ACH-000296,-1.18566438866
ACH-000302,-1.10518763406
ACH-000304,-0.925844095817
ACH-000307,-1.4335413135799997
ACH-000308,-1.1431905092899999
