,BCL2L12 (83596)
ACH-000004,0.0130949908051
ACH-000007,-0.188850038748
ACH-000009,-0.22896838099199998
ACH-000011,-0.203563008515
ACH-000012,-0.216502552949
ACH-000013,-0.272923277602
ACH-000014,-0.0973013985638
ACH-000015,-0.22589578750599998
ACH-000017,-0.09897236096239999
ACH-000018,-0.0668186571954
ACH-000019,-0.147845117552
ACH-000021,-0.15775049650999998
ACH-000022,-0.231397485571
ACH-000025,-0.0738765280088
ACH-000028,-0.239640814841
ACH-000030,-0.24299958402600003
ACH-000035,-0.224230658479
ACH-000036,-0.09402578625210001
ACH-000037,-0.20390499875
ACH-000039,0.0457047537811
ACH-000040,-0.279375437751
ACH-000041,-0.190289974162
ACH-000042,-0.0676697794253
ACH-000045,-0.130242036271
ACH-000047,-0.12065462886
ACH-000052,-0.140811801476
ACH-000053,-0.126831923786
ACH-000054,-0.180031038176
ACH-000055,-0.47325800341700003
ACH-000060,-0.378006648209
ACH-000067,-0.0639933620182
ACH-000070,-0.012926111992799999
ACH-000075,-0.325711692839
ACH-000078,-0.0791409555887
ACH-000082,-0.127686079234
ACH-000085,-0.348691511018
ACH-000086,-0.288240061597
ACH-000087,0.1525147333
ACH-000092,-0.231284339932
ACH-000095,-0.19769461682300002
ACH-000097,-0.20910280319400001
ACH-000098,-0.230314314191
ACH-000099,-0.29943743793600003
ACH-000108,-0.10189814360200002
ACH-000113,-0.241354086448
ACH-000115,0.0625299149026
ACH-000116,-0.0380324407134
ACH-000118,-0.19153827974100002
ACH-000120,-0.151488772316
ACH-000123,-0.220569456622
ACH-000127,-0.08809693528719999
ACH-000128,-0.353380530066
ACH-000132,-0.0703970529287
ACH-000133,-0.0113853897315
ACH-000137,-0.282684519901
ACH-000138,-0.191318838054
ACH-000142,-0.324182906481
ACH-000143,-0.070412890051
ACH-000146,-0.177403683566
ACH-000148,-0.124662323806
ACH-000150,-0.16487291211
ACH-000152,-0.22822427826299999
ACH-000153,-0.267808661883
ACH-000159,-0.33549360345400003
ACH-000160,-0.305589014709
ACH-000163,-0.286585001828
ACH-000167,0.0615256131665
ACH-000168,-0.0566687311668
ACH-000169,-0.038616789233
ACH-000178,-0.218090627451
ACH-000182,-0.32895429284899996
ACH-000183,-0.13118509204700002
ACH-000188,-0.030134718379900005
ACH-000189,-0.337876366615
ACH-000190,0.0301559800202
ACH-000198,-0.056104037656699995
ACH-000204,-0.08806403784060002
ACH-000206,-0.28172328436099997
ACH-000207,-0.299790190648
ACH-000211,-0.20296223686
ACH-000215,-0.171075935301
ACH-000221,-0.184564611893
ACH-000222,0.065298096359
ACH-000223,-0.12800811886
ACH-000226,-0.23585915857200002
ACH-000227,-0.362372502984
ACH-000228,-0.246880061926
ACH-000231,-0.137333087498
ACH-000232,-0.15806936308800001
ACH-000233,-0.219527390771
ACH-000234,-0.351711897192
ACH-000235,-0.229935227346
ACH-000237,-0.12452053054199999
ACH-000238,0.09515876538370001
ACH-000243,-0.033557207749099996
ACH-000244,-0.244017827079
ACH-000246,-0.183239896468
ACH-000248,0.00800447437914
ACH-000250,-0.257223135255
ACH-000251,-0.135046577827
ACH-000253,-0.125456316261
ACH-000255,-0.353967264763
ACH-000256,0.0464241914147
ACH-000257,-0.030544957171299996
ACH-000258,-0.028875128426200002
ACH-000259,-0.10247057963199999
ACH-000260,-0.214688420346
ACH-000261,-0.168551853699
ACH-000262,-0.25420931639100003
ACH-000263,-0.354511706766
ACH-000264,-0.18944535296599999
ACH-000265,-0.14760670491
ACH-000266,-0.154867212994
ACH-000272,-0.08233500358
ACH-000273,-0.156773639364
ACH-000274,-0.21018912232999998
ACH-000277,-0.10986758522500001
ACH-000278,-0.190857205437
ACH-000279,-0.12633763195
ACH-000280,-0.143855692829
ACH-000281,-0.017909366751299997
ACH-000288,-0.0878719722267
ACH-000291,-0.17687874568
ACH-000293,-0.13357363775999997
ACH-000294,-0.171731966565
ACH-000295,-0.225372233708
ACH-000296,-0.54190678899
ACH-000302,-0.435746989018
ACH-000304,-0.057016224473400004
ACH-000307,-0.0546353160842
ACH-000308,-0.19440745145500002
ACH-000310,-0.13160196308
ACH-000311,-0.0620027521677
ACH-000312,-0.022170367989900002
ACH-000315,-0.24439301238400002
ACH-000316,-0.201045767183
ACH-000317,-0.215858468814
ACH-000318,-0.28140325810600003
ACH-000319,-0.20785305008299998
ACH-000320,-0.267472435304
ACH-000322,-0.059204975034
ACH-000323,-0.147772101397
ACH-000324,-0.129519103976
ACH-000329,-0.168691977636
ACH-000330,-0.158889669411
ACH-000331,-0.21748029723999998
ACH-000332,-0.236353598118
ACH-000334,-0.282193190645
ACH-000335,-0.413381835309
ACH-000336,0.00251516951347
ACH-000337,-0.159136181307
ACH-000339,-0.348963896604
ACH-000341,-0.538926535066
ACH-000348,-0.164505024673
ACH-000350,-0.279836808172
ACH-000352,-0.255139412915
ACH-000356,-0.0584763755339
ACH-000361,0.00216837126621
ACH-000362,-0.239218522229
ACH-000363,-0.23980409290399998
ACH-000364,-0.164121174299
ACH-000365,-0.24568694999000001
ACH-000366,-0.26637867281399996
ACH-000368,0.11257453974199999
ACH-000374,0.028413747530499998
ACH-000375,-0.059263061921
ACH-000376,-0.0600787738925
ACH-000381,-0.026159930642400003
ACH-000383,-0.236563574815
ACH-000387,-0.0519911444435
ACH-000389,-0.21981225057599998
ACH-000390,-0.0508616386008
ACH-000393,-0.12680180656099999
ACH-000395,-0.254027396049
ACH-000397,-0.236198489373
ACH-000401,-0.38800904034999995
ACH-000402,-0.5434993843110001
ACH-000403,-0.269168480867
ACH-000404,-0.0848026926565
ACH-000406,-0.20656990932100003
ACH-000407,-0.18047234776700002
ACH-000408,-0.00636013967225
ACH-000410,-0.404822971585
ACH-000411,-0.118434350491
ACH-000414,-0.237687303759
ACH-000415,-0.07122564170260001
ACH-000416,-0.197313910976
ACH-000420,-0.22108520708299997
ACH-000421,-0.19329908405699997
ACH-000424,-0.105727975631
ACH-000425,-0.22652439965100002
ACH-000426,-0.142376910641
ACH-000427,-0.17929606299800002
ACH-000433,-0.096634974073
ACH-000436,-0.25634835758900004
ACH-000444,-0.0637487790436
ACH-000445,-0.176051428422
ACH-000448,-0.092243779115
ACH-000450,-0.30439203408000004
ACH-000452,-0.10258312723600001
ACH-000454,0.0221075817785
ACH-000458,-0.23403327929499998
ACH-000459,-0.141598567773
ACH-000460,-0.136546360556
ACH-000461,-0.20841699849800002
ACH-000463,-0.20218065397999999
ACH-000464,-0.182323934922
ACH-000466,-0.250544284346
ACH-000467,-0.09401056577839999
ACH-000468,0.060526037999400005
ACH-000469,-0.24981895396499998
