,OTP (23440)
ACH-000318,0.106677885169
ACH-000319,-0.32728130942600003
ACH-000320,-0.0790066852573
ACH-000322,0.0750857309447
ACH-000323,-0.0427459654303
ACH-000324,-0.20867008288
ACH-000329,-0.000214794209988
ACH-000330,-0.17936768325199998
ACH-000331,-0.04269266713880001
ACH-000332,-0.0106459267787
ACH-000334,-0.0766210396379
ACH-000335,-0.256740250137
ACH-000336,-0.453621090425
ACH-000337,0.167922266534
ACH-000339,-0.054292097589499995
ACH-000341,-0.0205215179075
ACH-000348,-0.17717829581099998
ACH-000350,-0.0993539351128
ACH-000352,-0.043370789302199994
ACH-000356,-0.12421446170499999
ACH-000361,0.026113689890099996
ACH-000362,-0.145557403808
ACH-000363,-0.16680858835100001
ACH-000364,-0.040899053070900006
ACH-000365,-0.18523098652
ACH-000366,-0.14773615259099998
ACH-000368,-0.37396453635
ACH-000374,0.0547416717869
ACH-000375,-0.178957413732
ACH-000376,-0.259436725479
ACH-000381,-0.25182559609
ACH-000383,-0.175411835972
ACH-000387,-0.290568724281
ACH-000389,-0.149258586592
ACH-000390,-0.109453140557
ACH-000393,-0.34432320514700004
ACH-000395,-0.06945739882669999
ACH-000397,-0.198197322536
ACH-000401,-0.305104591093
ACH-000402,-0.149261832721
ACH-000403,-0.111208299809
ACH-000404,-0.179565247738
ACH-000406,-0.09248693224130002
ACH-000407,-0.185991707555
ACH-000408,-0.19063703507100002
ACH-000410,-0.09685026818330002
ACH-000411,0.06404323692840001
ACH-000414,-0.17769589038199998
ACH-000415,-0.16294476065400001
ACH-000416,-0.24734699185800002
ACH-000420,-0.0681641538128
ACH-000421,-0.18885635335499998
ACH-000424,-0.0830133734242
ACH-000425,-0.33612399310099994
ACH-000426,-0.30903146308
ACH-000427,-0.19821253338
ACH-000433,-0.294055100113
ACH-000436,-0.45563554947499996
ACH-000444,0.0062116658227
ACH-000445,-0.16496865574300001
ACH-000448,-0.160550027871
ACH-000450,-0.104449497127
ACH-000452,-0.122822995746
ACH-000454,-0.358439489429
ACH-000458,-0.0332863246708
ACH-000459,0.18028863465300002
ACH-000460,-0.302171746786
ACH-000461,-0.153561760393
ACH-000463,-0.187233799022
ACH-000464,-0.191600153411
ACH-000466,-0.183963550454
ACH-000467,0.13863827085000002
ACH-000468,-0.333637619719
ACH-000469,-0.013319335091799998
ACH-000470,-0.206087035051
ACH-000471,-0.11652562398800001
ACH-000472,-0.19866436463599998
ACH-000473,-0.342872988929
ACH-000475,-0.07735881391669999
ACH-000476,-0.29956342977
ACH-000477,-0.119728034991
ACH-000480,-0.09476459757580001
ACH-000481,-0.20954100044799998
ACH-000483,-0.177465614554
ACH-000484,-0.156402973651
ACH-000485,-0.131763017038
ACH-000486,-0.15116380604000001
ACH-000487,-0.122050208872
ACH-000488,-0.0609539402465
ACH-000490,-0.252544213775
ACH-000491,-0.13824493093
ACH-000495,-0.316101531112
ACH-000496,-0.024685478587
ACH-000499,-0.0683868448449
ACH-000500,-0.11894390322000001
ACH-000502,-0.10966823798900001
ACH-000503,-0.138852329533
ACH-000505,-0.11978218785
ACH-000507,-0.158026252102
ACH-000510,-0.136284271106
ACH-000511,-0.016651960049
ACH-000512,-0.42432195405699996
ACH-000516,-0.114211957749
ACH-000517,-0.11525605736300001
ACH-000518,-0.17073229496800002
ACH-000520,-0.222086915046
ACH-000521,0.022478750288999996
ACH-000522,-0.140249604029
ACH-000524,-0.33490210751
ACH-000527,-0.000122880754434
ACH-000528,-0.20867932225000002
ACH-000537,-0.183437446364
ACH-000541,-0.0977124370218
ACH-000542,-0.278222626408
ACH-000544,-0.17102708088
ACH-000545,-0.222518091894
ACH-000547,0.29664948210299996
ACH-000548,-0.16154707325200002
ACH-000549,-0.0434245285595
ACH-000550,-0.343197124822
ACH-000552,-0.133569791598
ACH-000556,-0.216028313377
ACH-000557,-0.12312280412999999
ACH-000570,-0.21172922173099998
ACH-000571,-0.0624818820597
ACH-000573,-0.0316467335868
ACH-000576,0.0343017771831
ACH-000580,-0.13103891487400002
ACH-000584,-0.21697853825
ACH-000585,-0.13263572930099998
ACH-000588,-0.0782321197868
ACH-000589,-0.21693723032900003
ACH-000591,-0.073592762735
ACH-000593,-0.202183354811
ACH-000600,-0.16535986720899998
ACH-000601,-0.060904195684000004
ACH-000604,-0.00931422204334
ACH-000605,-0.41280673021200004
ACH-000606,-0.2053153453
ACH-000608,-0.116080147304
ACH-000614,0.148855135699
ACH-000616,-0.131091583839
ACH-000618,0.033137371729
ACH-000619,-0.444013486157
ACH-000620,-0.078302922143
ACH-000621,-0.07480126375780001
ACH-000622,-0.144735500533
ACH-000623,-0.269867932017
ACH-000624,-0.209108620581
ACH-000627,-0.37881306613000004
ACH-000630,-0.174935147773
ACH-000632,-0.210388113993
ACH-000633,-0.035769159751499996
ACH-000637,-0.08086414676249999
ACH-000638,-0.255892035435
ACH-000646,-0.176502744129
ACH-000647,0.011918390969
ACH-000648,-0.14758536780099998
ACH-000649,-0.220285933275
ACH-000651,-0.147369749564
ACH-000652,-0.118469199772
ACH-000653,-0.201817720004
ACH-000657,-0.165799181502
ACH-000658,-0.07309710935449999
ACH-000661,-0.142347423048
ACH-000662,-0.518775505967
ACH-000663,-0.271213294589
ACH-000665,-0.19430717391600003
ACH-000671,-0.271426981476
ACH-000673,-0.21179375114399998
ACH-000676,-0.026339753198799998
ACH-000677,-0.419390890362
ACH-000681,-0.018029954666599998
ACH-000682,-0.163666182451
ACH-000683,-0.302962415619
ACH-000684,-0.23872184870000002
ACH-000688,-0.199284683929
ACH-000693,-0.16070716250800002
ACH-000694,0.00696060566467
ACH-000695,-0.338214813512
ACH-000696,0.00949265394196
ACH-000697,-0.049009485030199994
ACH-000699,-0.277719220887
ACH-000701,-0.0492151940705
ACH-000706,-0.050860663445199995
ACH-000711,-0.141911328153
ACH-000713,-0.00945933381158
ACH-000714,0.047746814303099995
ACH-000718,-0.166357857611
ACH-000720,-0.14871158158199999
ACH-000721,-0.165889919593
ACH-000724,0.26928810243
ACH-000725,-0.09694916278810001
ACH-000732,0.06378252337240001
ACH-000734,-0.2061584662
ACH-000735,-0.33087606645100004
ACH-000736,-0.1103302634
ACH-000738,-0.12838411573
ACH-000746,0.0818000838314
ACH-000747,-0.193492481213
ACH-000748,-0.0539443248024
ACH-000753,-0.11908477153699999
ACH-000756,-0.20952901858399997
ACH-000757,-0.431134284017
ACH-000758,-0.221685933154
ACH-000760,-0.154305350738
ACH-000763,-0.13222704207
ACH-000764,-0.193330492923
ACH-000765,-0.0658952696573
ACH-000766,-0.18450059425999998
ACH-000767,-0.0366249876536
ACH-000768,-0.13757636184
ACH-000769,-0.11704131847999999
ACH-000770,-0.144025484632
ACH-000771,-0.185522010918
ACH-000773,0.09388495608539998
ACH-000776,-0.357669323654
ACH-000777,-0.0015742917457199999
ACH-000778,-0.138065836618
ACH-000781,-0.10809748392799999
ACH-000782,-0.257604472006
ACH-000783,-0.147080170273
ACH-000784,-0.24294327035799998
ACH-000785,-0.0557934431493
ACH-000787,-0.19387715643
ACH-000788,-0.108399471678
ACH-000791,-0.16649566592599999
ACH-000792,-0.135342688712
ACH-000794,-0.20796621477000002
ACH-000796,-0.059884962282499996
ACH-000799,0.00225558200638
ACH-000800,0.164141396716
ACH-000802,-0.212966811389
ACH-000804,-0.19683603893100002
ACH-000805,0.0383664326261
ACH-000809,-0.198425263906
ACH-000810,-0.43077698764300004
ACH-000811,-0.0404954571035
ACH-000817,-0.303652444032
ACH-000819,-0.13030376011
ACH-000820,-0.258377982934
ACH-000821,-0.148495470589
ACH-000822,-0.100934469835
ACH-000823,-0.010499920071900001
ACH-000824,-0.0474945886717
ACH-000827,-0.245583411631
ACH-000829,-0.13505558904999998
ACH-000831,-0.0997533165999
ACH-000832,-0.2867578802
ACH-000833,-0.0627609031862
ACH-000834,-0.0912610766179
ACH-000835,-0.010091336146799999
ACH-000836,-0.0326736842888
ACH-000837,-0.118838550617
ACH-000838,-0.0556690236694
ACH-000839,-0.0565003138675
ACH-000840,-0.214309747922
ACH-000841,-0.0100193695534
ACH-000843,-0.029830170639999997
ACH-000846,-0.349054056788
ACH-000847,-0.047654311664699994
ACH-000848,-0.325881638607
ACH-000849,-0.0107320109139
ACH-000851,-0.45056277061800004
ACH-000855,-0.285265756698
ACH-000856,0.00697325188724
ACH-000858,-0.22837027380999997
ACH-000859,-0.034068736203700004
ACH-000861,-0.156627344922
ACH-000862,-0.12449202828400001
ACH-000865,-0.292717001747
ACH-000866,-0.0880689621398
ACH-000867,-0.15130551887
ACH-000869,-0.15458583622199998
ACH-000872,-0.188718788805
ACH-000873,-0.271073537522
ACH-000876,-0.0897701694422
ACH-000878,-0.101993176448
ACH-000880,-0.11740311864900001
ACH-000881,-0.127503507411
ACH-000882,-0.24228804835099998
ACH-000884,-0.108209535011
ACH-000885,-0.128940462981
ACH-000887,-0.194200665176
ACH-000888,-0.141802359529
ACH-000889,-0.10532663098600001
ACH-000890,-0.301341348675
ACH-000896,-0.312134233334
ACH-000898,-0.166807738629
ACH-000900,-0.0844003756701
ACH-000901,-0.07757951879700001
ACH-000905,-0.140512737456
ACH-000906,-0.26752965497
ACH-000907,-0.23782791198699998
ACH-000910,-0.17665092787999997
ACH-000911,-0.25250056497900003
ACH-000912,-0.125749967637
ACH-000913,-0.272135263206
ACH-000915,-0.21214973007100002
ACH-000916,-0.22164926350400002
ACH-000917,-0.323367176271
ACH-000921,-0.196530167463
ACH-000924,-0.208324032069
ACH-000926,-0.166699036277
ACH-000928,-0.322153054705
ACH-000929,-0.17773898587
ACH-000932,-0.166914244927
ACH-000935,-0.043463158058900005
ACH-000936,-0.36300416769500005
ACH-000937,-0.381896657144
ACH-000938,-0.25163457294
ACH-000939,0.13378760871200002
ACH-000941,-0.143264668816
ACH-000943,-0.10972739492900001
ACH-000946,-0.15417600169600001
ACH-000947,-0.0075890008161
ACH-000948,-0.0473203860422
ACH-000950,-0.0977962857269
ACH-000953,-0.417034015421
ACH-000957,-0.222290182442
ACH-000958,-0.0801278336285
ACH-000960,-0.08538236753910002
ACH-000963,-0.014165813661200002
ACH-000968,-0.221121035262
ACH-000969,-0.190138912434
ACH-000973,-0.130727518992
ACH-000974,-0.09308080481339999
ACH-000975,-0.12921589168199998
ACH-000976,-0.207609621965
ACH-000978,-0.400402778893
ACH-000980,-0.121392821426
ACH-000984,-0.273257860402
ACH-000986,-0.258462342435
ACH-000988,-0.164652809989
ACH-000993,0.0146674258867
ACH-000994,-0.17077476730399999
ACH-000996,-0.26131577667800004
ACH-001001,-0.218153520149
ACH-001020,-0.179018783602
ACH-001028,-0.19903295779599997
ACH-001031,-0.0716191916935
ACH-001038,-0.110759142785
ACH-001048,-0.00125331802681
ACH-001050,-0.20502337651
ACH-001053,-0.334591426287
ACH-001054,-0.310077503603
ACH-001061,0.0403660830917
ACH-001067,-0.14196279399800002
ACH-001075,-0.0812690561444
ACH-001096,-0.374820421366
ACH-001128,-0.085084352939
ACH-001134,-0.21662380560800001
ACH-001151,-0.0856875280721
ACH-001163,-0.271841885348
ACH-001164,-0.282021544871
ACH-001173,-0.12467733735200001
ACH-001183,-0.0633494329831
ACH-001184,-0.19058275805999997
ACH-001190,-0.24388652889499998
ACH-001192,-0.150821416244
ACH-001193,-0.128415234799
ACH-001196,0.040550274419800005
ACH-001197,-0.364480573511
ACH-001205,0.09862558858960001
ACH-001211,-0.11904974462000001
ACH-001212,0.04101696752319999
ACH-001228,0.0366618472466
ACH-001232,-0.22430722225900002
ACH-001239,-0.347060772625
ACH-001274,-0.37469185648000003
ACH-001275,-0.130197821974
ACH-001277,-0.28215237297
ACH-001278,-0.313455261269
ACH-001280,0.0835987113373
ACH-001283,-0.07056016436819999
ACH-001289,-0.09618703867289999
ACH-001295,-0.881790073556
ACH-001300,0.0025253393949899996
ACH-001301,-0.0900723318117
ACH-001302,-0.24590402866900002
ACH-001303,-0.0627404716691
ACH-001306,-0.135968622949
ACH-001318,-0.32116715434
ACH-001322,-0.169852934567
ACH-001328,-0.08455298603
ACH-001332,-0.0790179373257
ACH-001333,-0.327567713637
ACH-001336,-0.11560031926599999
ACH-001340,-0.047952658279400005
ACH-001346,-0.19309286878899998
ACH-001353,-0.20214915167599998
ACH-001354,-0.11267251259000001
ACH-001367,-0.56985780134
ACH-001368,-0.19434231287099998
ACH-001374,-0.130882259738
ACH-001375,-0.283603354874
ACH-001377,-0.08204248955900001
ACH-001380,-0.0511857181553
ACH-001391,-0.145228047036
ACH-001407,-0.277881681294
ACH-001408,-0.218721513743
ACH-001413,-0.011247084330200002
ACH-001430,-0.19102278860599997
ACH-001431,-0.20304276958599998
ACH-001450,-0.145751414236
ACH-001496,-0.12851891870999999
ACH-001500,-0.25137722468
ACH-001521,-0.24861841352800002
ACH-001523,-0.166808039803
ACH-001532,-0.149342496842
ACH-001536,-0.011266697033200001
ACH-001550,0.0544040340814
ACH-001552,-0.255990439581
ACH-001554,-0.187354770483
ACH-001645,-0.337179889323
ACH-001654,-0.18806425272900001
ACH-001715,-0.318874204599
ACH-001735,-0.0509566272628
ACH-001736,-0.0178786581667
ACH-001737,-0.21872376701299998
ACH-001740,-0.190338346386
ACH-001745,-0.358512374039
ACH-001750,-0.338770611116
ACH-001765,-0.170703488251
ACH-001956,-0.08705522140069999
ACH-001957,-0.227076181279
