,NUTM2B (729262)
ACH-000206,0.00252612226706
ACH-000207,-0.329479579917
ACH-000211,-0.0883128372277
ACH-000215,-0.206171309705
ACH-000221,0.10643752249399999
ACH-000222,-0.185758496899
ACH-000223,-0.0718883595231
ACH-000226,0.11449920413100001
ACH-000227,-0.0333079033903
ACH-000228,-0.371233363794
ACH-000231,-0.074525246789
ACH-000232,0.0143153273639
ACH-000233,-0.142754589437
ACH-000234,-0.100417196015
ACH-000235,-0.09982550301580001
ACH-000237,0.0118112651749
ACH-000238,0.137328743074
ACH-000243,-0.191506425398
ACH-000244,-0.026512110712000003
ACH-000246,-0.0948679840791
ACH-000248,0.045427509966299996
ACH-000250,-0.12145136122300002
ACH-000251,-0.051197838035699994
ACH-000253,-0.144129966636
ACH-000255,-0.0429343780564
ACH-000256,-0.07254382618639998
ACH-000257,-0.0483254119018
ACH-000258,-0.671791774433
ACH-000259,-0.0389545531665
ACH-000260,-0.0432608143611
ACH-000261,-0.187852574067
ACH-000262,-0.160693244518
ACH-000263,-0.465240693585
ACH-000264,-0.008942915383299999
ACH-000265,-0.144712287375
ACH-000266,0.0494212618398
ACH-000272,0.041118689769900005
ACH-000273,-0.15946887372000002
ACH-000274,0.139120068571
ACH-000277,0.237229930589
ACH-000278,0.0712417163373
ACH-000279,-0.299317069486
ACH-000280,0.010886867135600001
ACH-000281,0.10853234842000001
ACH-000288,-0.22389186894000002
ACH-000291,-0.13447946812699998
ACH-000293,-0.11681292415200001
ACH-000294,-0.154736313084
ACH-000295,-0.0343760498108
ACH-000296,-0.140590990593
ACH-000302,-0.15097251908
ACH-000304,-0.1734335777
ACH-000307,-0.0838079677867
ACH-000308,-0.0950421930562
ACH-000310,0.3074047873
ACH-000311,-0.21458089064199998
ACH-000312,-0.0754557639961
ACH-000315,0.053582776873599997
ACH-000316,-0.15329834837099998
ACH-000317,-0.152045170871
ACH-000318,-0.168990478158
ACH-000319,-0.07617947499689999
ACH-000320,-0.106813485067
ACH-000322,0.0757576310562
ACH-000323,-0.0918115974323
ACH-000324,-0.25667549810199997
ACH-000329,-0.0536595011443
ACH-000330,-0.523555430186
ACH-000331,-0.189786152631
ACH-000332,-0.151807549609
ACH-000334,-0.17239373246
ACH-000335,-0.08683748107809999
ACH-000336,-0.289437636296
ACH-000337,0.0559830666532
ACH-000339,-0.0014932723906500001
ACH-000341,0.205312647138
ACH-000348,-0.248746320931
ACH-000350,-0.101812563577
ACH-000352,-0.0654550004929
ACH-000356,-0.0446405134729
ACH-000361,-0.342901685241
ACH-000362,0.00855849422652
ACH-000363,-0.0308444254333
ACH-000364,-0.162573023129
ACH-000365,0.015787763960899998
ACH-000366,0.014947452925799999
ACH-000368,-0.0232010182956
ACH-000374,-0.346600162399
ACH-000375,-0.12658123674000002
ACH-000376,-0.147787622678
ACH-000381,-0.030895322223
ACH-000383,-0.0461247672954
ACH-000387,0.158903572467
ACH-000389,-0.152960918862
ACH-000390,-0.00655077663438
ACH-000393,-0.17728988169799997
ACH-000395,0.07623548190189999
ACH-000397,-0.045227791502499996
ACH-000401,-0.150760291099
ACH-000402,-0.258463994548
ACH-000403,0.0733626637098
ACH-000404,-0.37948058467
ACH-000406,0.0167468253902
ACH-000407,-0.00955881808362
ACH-000408,-0.194635353116
ACH-000410,-0.17998334233199997
ACH-000411,-0.19797594357999998
ACH-000414,-0.176592347392
ACH-000415,-0.156786405936
ACH-000416,-0.0173658423663
ACH-000420,-0.103399293714
ACH-000421,-0.0633454277893
ACH-000424,-0.24397069905000002
ACH-000425,-0.186648797773
ACH-000426,-0.155354894034
ACH-000427,0.0500202806158
ACH-000433,-0.0687200407973
ACH-000436,-0.010646498358700001
ACH-000444,-0.12006509028899999
ACH-000445,-0.163912020714
ACH-000448,0.0455216310084
ACH-000450,-0.366652310835
ACH-000452,-0.16539983403300001
ACH-000454,-0.0180457310871
ACH-000458,-0.141598762906
ACH-000459,0.032897275250599996
ACH-000460,-0.0385554515895
ACH-000461,-0.023719908704599998
ACH-000463,-0.282489850795
ACH-000464,-0.0720879908371
ACH-000466,-0.131148978795
ACH-000467,0.0821498642739
ACH-000468,-0.123440110695
ACH-000469,-0.10175197989399999
ACH-000470,-0.048650718279
ACH-000471,0.0503646595861
ACH-000472,-0.0898363242618
ACH-000473,0.0722280765493
ACH-000475,-0.203907058361
ACH-000476,0.0687230841791
ACH-000477,-0.255854398159
ACH-000480,-0.113698932761
ACH-000481,-0.131396530672
ACH-000483,0.194476516725
ACH-000484,-0.028572252837700002
ACH-000485,0.0885366517464
ACH-000486,-0.0501838469513
ACH-000487,-0.0261662706126
ACH-000488,0.081743211784
ACH-000490,-0.10736375647299999
ACH-000491,-0.0926184190386
ACH-000495,-0.22504761312
ACH-000496,-0.179930458451
ACH-000499,-0.25299146549699997
ACH-000500,-0.022419036575599998
ACH-000502,-0.0887957010241
ACH-000503,0.26768671187
ACH-000505,-0.0244231483341
ACH-000507,-0.111115812809
ACH-000510,-0.19025001502799999
ACH-000511,-0.07353341243530001
ACH-000512,-0.009868459266399999
ACH-000516,0.014566459779100002
ACH-000517,-0.0636821221774
ACH-000518,-0.17765496293699998
ACH-000520,-0.12205403061799999
ACH-000521,0.056277211218699996
ACH-000522,0.0447350240314
ACH-000524,-0.107796251129
ACH-000527,0.015496977002399999
ACH-000528,-0.0891061090778
ACH-000537,-0.26648100183
ACH-000541,-0.619942148705
ACH-000542,-0.0857276624968
ACH-000544,-0.0722362013808
ACH-000545,-0.021338743282400003
ACH-000547,-0.141091434145
ACH-000548,0.08955840668619999
ACH-000549,-0.24581683796700002
ACH-000550,-0.0403915646152
ACH-000552,-0.148276812506
ACH-000556,-0.19926804060699999
ACH-000557,-0.165794596956
ACH-000570,-0.0189647303531
ACH-000571,-0.159340105811
ACH-000573,-0.09873369167749999
ACH-000576,0.170952647379
ACH-000580,-8.4693236051e-05
ACH-000584,-0.19659105359499998
ACH-000585,-0.026761670877099998
ACH-000588,-0.00455624565512
ACH-000589,-0.128786858449
ACH-000591,-0.42130843436800003
ACH-000593,-0.0144163947428
ACH-000600,-0.298285970623
ACH-000601,0.00783225381629
ACH-000604,-0.026776361614200002
ACH-000605,-0.14822195223600002
ACH-000606,-0.0758598362604
ACH-000608,-0.031212023071400002
ACH-000614,0.010982540290099999
ACH-000616,0.119972038672
ACH-000618,-0.143112189509
ACH-000619,-0.11990825844900001
ACH-000620,0.106813730272
ACH-000621,-0.121651313981
ACH-000622,-0.0725133730987
ACH-000623,-0.036378006844099996
ACH-000624,-0.130610718138
ACH-000627,-0.0351326820346
ACH-000630,-0.0181084788982
ACH-000632,-0.05708655083459999
ACH-000633,-0.0215672333879
ACH-000637,0.0458028402593
ACH-000638,-0.401110066884
ACH-000646,0.0528232407635
ACH-000647,-0.08736011780519999
ACH-000648,-0.299396004421
ACH-000649,-0.144843042644
ACH-000651,-0.16796506580899997
ACH-000652,-0.101110833701
ACH-000653,0.0923698504442
ACH-000657,-0.115102800209
ACH-000658,0.24389011223999998
ACH-000661,-0.0827439253231
ACH-000662,-0.180066029014
ACH-000663,-0.159082055881
ACH-000665,-0.18427020639699998
ACH-000671,-0.164203725867
ACH-000673,-0.257482546393
ACH-000676,-0.193826811791
ACH-000677,0.09221086822730001
ACH-000681,-0.29421369781999995
ACH-000682,-0.023193218999999998
ACH-000683,-0.011612395958100001
ACH-000684,-0.19075673991
ACH-000688,-0.226663082814
ACH-000693,-0.161641248962
ACH-000694,0.037277711156199995
ACH-000695,0.11028539694499999
ACH-000696,-0.00742266146422
ACH-000697,-0.09197319876110001
ACH-000699,-0.11922457774499999
ACH-000701,-0.08174130707789999
ACH-000706,-0.00112378133709
ACH-000711,-0.09141967427060001
ACH-000713,0.021996390301900003
ACH-000714,-0.15932626958499999
ACH-000718,-0.0870844584456
ACH-000720,-0.0164286186591
ACH-000721,-0.0988452238212
ACH-000724,0.132305859958
ACH-000725,-0.0174048959387
ACH-000732,0.0740473247546
ACH-000734,-0.152868204428
ACH-000735,-0.08957885181700001
ACH-000736,-0.168395654058
ACH-000738,-0.0355419915704
ACH-000746,0.0970649208529
ACH-000747,-0.102325777885
ACH-000748,-0.07031933482819999
ACH-000753,0.0120559906011
ACH-000756,0.20241436724300002
ACH-000757,0.0164499152473
ACH-000758,0.0568814145291
ACH-000760,0.07329703536160001
ACH-000763,0.00762531218323
ACH-000764,0.09464457872120001
ACH-000765,-0.0112893592634
ACH-000766,-0.0403573941791
ACH-000767,0.0908705070953
ACH-000768,0.0100230544637
ACH-000769,-0.221860959219
ACH-000770,0.00990734803208
ACH-000771,-0.132627159285
ACH-000773,0.00104383365502
ACH-000776,-0.0626027786548
ACH-000777,-0.133976924901
ACH-000778,-0.08239815962569999
ACH-000781,-0.038350702614599996
ACH-000782,0.0849101152395
ACH-000783,-0.017318816849900002
ACH-000784,0.004572091823470001
ACH-000785,-0.0674780767647
ACH-000787,-0.066581184175
ACH-000788,-0.200494000857
ACH-000791,-0.0117058361027
ACH-000792,-0.06883474633560001
ACH-000794,-0.163028846869
ACH-000796,-0.201246790656
ACH-000799,-0.113884198768
ACH-000800,0.104609863111
ACH-000802,0.0162212105291
ACH-000804,0.0825310566549
ACH-000805,0.0005739752614240001
ACH-000809,-0.0634776975894
ACH-000810,-0.0327373461157
ACH-000811,-0.040512028867800004
ACH-000817,0.23998401285999998
ACH-000819,-0.271550831138
ACH-000820,-0.343280111682
ACH-000821,-0.03771813607630001
ACH-000822,-0.186843189169
ACH-000823,-0.045179889885
ACH-000824,0.0592520930669
ACH-000827,-0.121397872592
ACH-000829,-0.015317154785700001
ACH-000831,-0.223288189418
ACH-000832,-0.208904276702
ACH-000833,-0.469739159926
ACH-000834,-0.151794238443
ACH-000835,-0.134538632195
ACH-000836,-0.165946160057
ACH-000837,-0.236393788427
ACH-000838,-0.40342046260200004
ACH-000839,0.282848625521
ACH-000840,0.14048262697799999
ACH-000841,-0.37323564548
ACH-000843,-0.21355788835700001
ACH-000846,0.061568469162400004
ACH-000847,-0.286020087899
ACH-000848,0.0291696698507
ACH-000849,-0.0115316399231
ACH-000851,-0.17901684987
ACH-000855,-0.0850371281512
ACH-000856,-0.09348614699880001
ACH-000858,-0.18996446149500001
ACH-000859,-0.283756715845
ACH-000861,-0.37724300029200003
ACH-000862,0.0758147966324
ACH-000865,-0.21117404703499998
ACH-000866,-0.080274740772
ACH-000867,-0.137900746066
ACH-000869,-0.0838315301957
ACH-000872,0.0905125298406
ACH-000873,-0.518846655956
ACH-000876,-0.0135246054064
ACH-000878,-0.293296846665
ACH-000880,-0.317665169282
ACH-000881,-0.0477892558418
ACH-000882,-0.0239497214157
ACH-000884,-0.055991686700599994
ACH-000885,-0.238304142099
ACH-000887,-0.11756781285599999
ACH-000888,-0.324101197612
ACH-000889,-0.13999973411
ACH-000890,-0.09666428814719999
ACH-000896,-0.271640738257
ACH-000898,0.0305854219697
ACH-000900,-0.128894364493
ACH-000901,0.0770915956987
ACH-000905,-0.356465947553
ACH-000906,0.129698199232
ACH-000907,-0.0332355065099
ACH-000910,-0.0008503441321310001
ACH-000911,-0.170032078377
ACH-000912,-0.020949985140799997
ACH-000913,0.0177025193386
ACH-000915,-0.12333419395400001
ACH-000916,-0.792335779803
ACH-000917,-0.134499048092
ACH-000921,-0.07872135123610001
ACH-000924,-0.0325407583469
ACH-000926,0.0166727092939
ACH-000928,0.07340193081289999
ACH-000929,0.11887227036800001
ACH-000932,0.027889827242200002
ACH-000935,-0.134053339361
ACH-000936,-0.147939839286
ACH-000937,0.07139809350769999
ACH-000938,0.101904308305
ACH-000939,-0.0345475965235
ACH-000941,0.0641942783688
ACH-000943,-0.0717159038705
ACH-000946,-0.0205917688287
ACH-000947,-0.09293960674809999
ACH-000948,0.055489931566599995
ACH-000950,-0.12830115774
ACH-000953,0.249191319088
ACH-000957,0.227592965728
ACH-000958,0.09113097471480001
ACH-000960,-0.0353005112955
ACH-000963,-0.116016890077
ACH-000968,-0.28377389636
ACH-000969,0.13870107180500002
ACH-000973,-0.0690001146579
ACH-000974,0.0388196906065
ACH-000975,-0.167958805105
ACH-000976,0.0072879435785899995
ACH-000978,-0.180057806577
ACH-000980,-0.00276065444923
ACH-000984,-0.11022027762499999
ACH-000986,-0.0766633742524
ACH-000988,-0.0683014344866
ACH-000993,-0.19525069363699998
ACH-000994,-0.220678870596
ACH-000996,-0.273299658753
ACH-001001,-0.017947664946999998
ACH-001020,0.08830385762830001
ACH-001028,-0.100242777634
ACH-001031,0.0322432627333
ACH-001038,0.00269103596431
ACH-001048,-0.248454907987
ACH-001050,-0.023748015381800002
ACH-001053,-0.296498764006
ACH-001054,-0.00319009897115
ACH-001061,-0.035095044006800004
ACH-001067,-0.13771576383099998
ACH-001075,-0.33029857789
ACH-001096,0.0616384385708
ACH-001128,-0.005546715007229999
ACH-001134,-0.093575942614
ACH-001151,-0.028825046409800003
ACH-001163,0.052924035002800005
ACH-001164,-0.0570861343901
ACH-001173,0.12216038997999999
ACH-001183,-0.104365436357
ACH-001184,0.0812802326948
ACH-001190,0.059708536602600004
ACH-001192,-0.0183498581378
ACH-001193,0.08032445186630001
ACH-001196,0.017379821995999998
ACH-001197,0.0612167553538
ACH-001205,0.0827279432942
ACH-001211,-0.035737025013
ACH-001212,-0.00493895656138
ACH-001228,0.144674695868
ACH-001232,-0.11190621313400001
ACH-001239,-0.0216770653731
ACH-001274,-0.171842781162
ACH-001275,-0.056654491476999996
ACH-001277,-0.217933698461
ACH-001278,-0.0454434475721
ACH-001280,0.253744935564
ACH-001283,0.173045990215
ACH-001289,0.106760620069
ACH-001295,0.017321730223
ACH-001300,-0.14618159272
ACH-001301,-0.0759462367373
ACH-001302,-0.162971912973
ACH-001303,-0.142139024187
ACH-001306,-0.0811828720341
ACH-001318,-0.369305367003
ACH-001322,-0.127187176296
ACH-001328,-0.020909883131099996
ACH-001332,0.0414554759747
ACH-001333,0.010672994128399999
ACH-001336,-0.162388315481
ACH-001340,-0.006610665057600001
ACH-001346,-0.113814240834
ACH-001353,-0.129307046916
ACH-001354,-0.0953764443448
ACH-001367,0.171430325198
ACH-001368,0.033680946344
ACH-001374,-0.154616164897
ACH-001375,-0.0314477410585
ACH-001377,-0.09641000483280002
ACH-001380,-0.0831307517854
ACH-001391,0.102873199465
ACH-001407,-0.336717483397
ACH-001408,0.0572424837538
ACH-001413,-0.15600298523199999
ACH-001430,0.0144495342569
ACH-001431,-0.161916578275
ACH-001450,-0.024865913840200003
ACH-001496,-0.12300876078600001
ACH-001500,0.0334723299724
ACH-001521,0.04384741675750001
ACH-001523,-0.20125391100099999
ACH-001532,-0.123632205391
ACH-001536,0.128724062233
ACH-001550,-0.0326036598142
ACH-001552,0.030443996050499997
ACH-001554,-0.17969979264199998
ACH-001645,-0.16756684729000001
ACH-001654,-0.0785105856199
ACH-001715,-0.0386624442653
ACH-001735,0.0229757904509
ACH-001736,0.14950426172700002
ACH-001737,0.496362183421
ACH-001740,-0.259925982653
ACH-001745,-0.132870411135
ACH-001750,-0.0068504724101599995
ACH-001765,-0.160683653412
ACH-001956,-0.232492128428
ACH-001957,-0.30468776381499996
