,CGN (57530)
ACH-000246,-0.00562274287293
ACH-000248,-0.19960815876200003
ACH-000250,-0.0218036222612
ACH-000251,-0.136373218516
ACH-000253,0.12210666210400001
ACH-000255,-0.0907527314181
ACH-000256,-0.018308645991
ACH-000257,0.08203291538539999
ACH-000258,0.13165421721599999
ACH-000259,-0.086554245478
ACH-000260,-0.100502305373
ACH-000261,0.0606880788176
ACH-000262,-0.062338483008900006
ACH-000263,-0.245262759522
ACH-000264,-0.128120536452
ACH-000265,0.0859406443012
ACH-000266,-0.152277824322
ACH-000272,0.0313981569516
ACH-000273,-0.137725468822
ACH-000274,0.0759209243966
ACH-000277,-0.111013185064
ACH-000278,-0.00541595576382
ACH-000279,0.0011674917588
ACH-000280,-0.146280489746
ACH-000281,-0.122214204373
ACH-000288,-0.105723996139
ACH-000291,0.08475105103160001
ACH-000293,0.036473224104300005
ACH-000294,0.0436253562249
ACH-000295,-0.16737934117
ACH-000296,-0.00141366099125
ACH-000302,-0.00177432188063
ACH-000304,-0.09393167809939999
ACH-000307,-0.0835131510218
ACH-000308,-0.132594156507
ACH-000310,0.007449398623180001
ACH-000311,-0.082533528664
ACH-000312,-0.140770395241
ACH-000315,0.09403102338069999
ACH-000316,0.0018703484087099998
ACH-000317,0.058086893362
ACH-000318,-0.0352868838529
ACH-000319,-0.11716278727900001
ACH-000320,-0.20731880558200003
ACH-000322,-0.218885522503
ACH-000323,-0.165003722048
ACH-000324,0.0014661614421099998
ACH-000329,0.04923254938709999
ACH-000330,-0.050272998125
ACH-000331,-0.00990300146324
ACH-000332,-0.172521317229
ACH-000334,-0.17761070802999998
ACH-000335,-0.0793273969811
ACH-000336,-0.0656018433816
ACH-000337,0.115387388161
ACH-000339,0.020397798705900003
ACH-000341,-0.35874857014600003
ACH-000348,-0.0755345735059
ACH-000350,-0.138080052744
ACH-000352,-0.044361351651599996
ACH-000356,0.0808904995462
ACH-000361,0.173626374909
ACH-000362,-0.042276219837300004
ACH-000363,0.031007134952099998
ACH-000364,-0.10666232876800001
ACH-000365,-0.0245306713271
ACH-000366,-0.067631380713
ACH-000368,-0.222687642794
ACH-000374,0.114691314789
ACH-000375,-0.290408962515
ACH-000376,-0.0422314856286
ACH-000381,-0.154654772405
ACH-000383,-0.115879211602
ACH-000387,-0.00475545242816
ACH-000389,0.0987813749827
ACH-000390,-0.0579232944075
ACH-000393,0.0122892853623
ACH-000395,-0.380195306371
ACH-000397,-0.0830078471509
ACH-000401,0.0410385156044
ACH-000402,0.019371816014
ACH-000403,-0.108744869111
ACH-000404,0.22600404206799998
ACH-000406,-0.148723731903
ACH-000407,-0.17367422448699998
ACH-000408,-0.20813159624699998
ACH-000410,-0.291363661305
ACH-000411,0.000526073948763
ACH-000414,0.057376666347000005
ACH-000415,-0.047189106788800006
ACH-000416,-0.123756672346
ACH-000420,0.0593761411349
ACH-000421,-0.0649480892056
ACH-000424,-0.24283207656
ACH-000425,-0.05624369143019999
ACH-000426,-0.227829243733
ACH-000427,0.00122270390309
ACH-000433,-0.163430402163
ACH-000436,0.0555934954318
ACH-000444,-0.135043024871
ACH-000445,-0.173759372124
ACH-000448,-0.170250228625
ACH-000450,0.169624759745
ACH-000452,-0.131487475578
ACH-000454,-0.163326973004
ACH-000458,-0.09707602431989999
ACH-000459,-0.253879027626
ACH-000460,0.0322574544581
ACH-000461,-0.008435600015939999
ACH-000463,0.0586210264382
ACH-000464,-0.179709503387
ACH-000466,-0.147674680538
ACH-000467,-0.19734149483600003
ACH-000468,0.0670530486945
ACH-000469,0.014615656097799998
ACH-000470,-0.0530380791523
ACH-000471,-0.09173686059210001
ACH-000472,-0.0335213437033
ACH-000473,0.0781860663663
ACH-000475,-0.048153997605499994
ACH-000476,-0.014115134197499999
ACH-000477,-0.18476234065000002
ACH-000480,-0.00711182641282
ACH-000481,0.0124243808065
ACH-000483,-0.12765164322699998
ACH-000484,-0.254516977271
ACH-000485,-0.0593683701658
ACH-000486,-0.0259264153013
ACH-000487,-0.101009786613
ACH-000488,-0.0656082782355
ACH-000490,-0.140153900582
ACH-000491,0.043754661080400006
ACH-000495,0.0208866713182
ACH-000496,0.0127658131797
ACH-000499,-0.192839023703
ACH-000500,-0.158879804398
ACH-000502,-0.08738358655860001
ACH-000503,0.0479477273986
ACH-000505,0.000720805710341
ACH-000507,-0.11351901606899999
ACH-000510,-0.30813703348
ACH-000511,-0.107451625377
ACH-000512,-0.333206652673
ACH-000516,-0.0290121548237
ACH-000517,-0.0401015970285
ACH-000518,0.0281424854933
ACH-000520,-0.15894950463
ACH-000521,-0.276610929406
ACH-000522,-0.10514857928200001
ACH-000524,-0.00389745881614
ACH-000527,-0.157146654295
ACH-000528,-0.0691225559529
ACH-000537,-0.170654571528
ACH-000541,-0.0136596811696
ACH-000542,-0.0460306858258
ACH-000544,-0.053757704518300004
ACH-000545,-0.0880755624937
ACH-000547,-0.329275384354
ACH-000548,-0.19945631113600001
ACH-000549,-0.149212052216
ACH-000550,-0.0806819752133
ACH-000552,-0.00441710552463
ACH-000556,-0.168120906254
ACH-000557,-0.0130240057033
ACH-000570,-0.0256647772549
ACH-000571,-0.010536779057100001
ACH-000573,0.0541408120616
ACH-000576,-0.248702418231
ACH-000580,0.282799024063
ACH-000584,-0.0007737198153480001
ACH-000585,-0.146732720516
ACH-000588,-0.174735180938
ACH-000589,0.04905746940169999
ACH-000591,0.07300527731489999
ACH-000593,-0.121116922349
ACH-000600,-0.071581843136
ACH-000601,-0.177891412115
ACH-000604,0.0182017691319
ACH-000605,-0.102206843909
ACH-000606,-0.12679920681600002
ACH-000608,-0.0446912102994
ACH-000614,-0.205708745072
ACH-000616,-0.16428705893200002
ACH-000618,-0.22256473760099998
ACH-000619,-0.0426282675305
ACH-000620,-0.213435269886
ACH-000621,0.0662715281763
ACH-000622,0.00750147625811
ACH-000623,-0.0596552510214
ACH-000624,0.004350638278390001
ACH-000627,0.258804450666
ACH-000630,-0.11791155925
ACH-000632,-0.020632992317599998
ACH-000633,-0.0635112165026
ACH-000637,0.10265962683299999
ACH-000638,0.0021505742497
ACH-000646,-0.206474954743
ACH-000647,-0.114006060458
ACH-000648,-0.08243074884939999
ACH-000649,-0.00623495420777
ACH-000651,-0.17113747678599997
ACH-000652,0.160430767722
ACH-000653,-0.141036317236
ACH-000657,-0.19645250563900002
ACH-000658,-0.241456487346
ACH-000661,0.0510522585119
ACH-000662,0.41261101014799995
ACH-000663,0.11431428810000001
ACH-000665,-0.14590267489800002
ACH-000671,-0.024295045203
ACH-000673,-0.0598700773283
ACH-000676,-0.115963197984
ACH-000677,-0.017642383981299997
ACH-000681,0.00932787762911
ACH-000682,-0.118696345729
ACH-000683,-0.21299863261399998
ACH-000684,-0.0592083098154
ACH-000688,-0.0030391164806700005
ACH-000693,-0.10235248711200001
ACH-000694,-0.025896081764700003
ACH-000695,0.010393505092600001
ACH-000696,-0.020481842895400004
ACH-000697,-0.16000899630999998
ACH-000699,-0.0591589021378
ACH-000701,-0.009808882395280001
ACH-000706,-0.164866312043
ACH-000711,0.0039117110729800005
ACH-000713,-0.380101965834
ACH-000714,-0.28470778899599997
ACH-000718,0.080478285374
ACH-000720,-0.10885559341399999
ACH-000721,-0.0893466565615
ACH-000724,0.151569988165
ACH-000725,-0.15105615247999998
ACH-000732,-0.029892551801999998
ACH-000734,-0.11363258315500001
ACH-000735,-0.123237059452
ACH-000736,0.011715597189799998
ACH-000738,-0.078528376631
ACH-000746,-0.119824493072
ACH-000747,-0.332016497668
ACH-000748,-0.143333645482
ACH-000753,-0.12732590460999998
ACH-000756,-0.0839278790573
ACH-000757,-0.222779768664
ACH-000758,-0.0721504578956
ACH-000760,-0.839839068936
ACH-000763,-0.175024570631
ACH-000764,0.004938982643770001
ACH-000765,-0.282630577789
ACH-000766,-0.013630602067100001
ACH-000767,-0.38332928787799997
ACH-000768,0.00580236208673
ACH-000769,-0.413284627065
ACH-000770,0.009335786885950001
ACH-000771,-0.0121207013046
ACH-000773,-0.195881156508
ACH-000776,-0.0823974501971
ACH-000777,-0.210133083935
ACH-000778,0.0014913755533499998
ACH-000781,-0.122803927291
ACH-000782,-0.013714361428399999
ACH-000783,-0.131298824275
ACH-000784,0.00205355619213
ACH-000785,-0.331943437249
ACH-000787,-0.256732512846
ACH-000788,-0.107627467206
ACH-000791,-0.13647660772
ACH-000792,-0.029582273579700002
ACH-000794,0.120021730435
ACH-000796,-0.08865130099549999
ACH-000799,0.115581739769
ACH-000800,-0.125825478283
ACH-000802,-0.23156507627700001
ACH-000804,-0.018053829839099998
ACH-000805,0.0454128476563
ACH-000809,-0.11163852242599999
ACH-000810,-0.157588691413
ACH-000811,-0.068549227684
ACH-000817,-0.250230862491
ACH-000819,-0.24080893300700001
ACH-000820,-0.139419062813
ACH-000821,-0.565618390058
ACH-000822,-0.0118447629389
ACH-000823,-0.026487091351799996
ACH-000824,-0.137072313072
ACH-000827,-0.024870469566000003
ACH-000829,0.008795874077
ACH-000831,0.0260018273142
ACH-000832,-0.228121511419
ACH-000833,-0.10296904056299999
ACH-000834,-0.0988890797236
ACH-000835,-0.220434304144
ACH-000836,0.0292698613276
ACH-000837,-0.09831015456039999
ACH-000838,-0.146214372544
ACH-000839,0.08098782339499999
ACH-000840,-0.165920159697
ACH-000841,-0.017962101647
ACH-000843,-0.229672531442
ACH-000846,0.0298001852943
ACH-000847,0.06102811061440001
ACH-000848,-0.0758342594611
ACH-000849,0.0517824925724
ACH-000851,-0.115946632849
ACH-000855,-0.021928554003400002
ACH-000856,-0.086426732109
ACH-000858,-0.13990995770700002
ACH-000859,0.108941489006
ACH-000861,-0.10793496497999999
ACH-000862,0.054358072797
ACH-000865,-0.0814708118864
ACH-000866,0.0982762816883
ACH-000867,-0.141503147677
ACH-000869,-0.288540675753
ACH-000872,0.09423123784849999
ACH-000873,0.0751021189452
ACH-000876,0.0870167009444
ACH-000878,0.0047170081586
ACH-000880,-0.127869006417
ACH-000881,-0.08845622917339999
ACH-000882,-0.0159443575873
ACH-000884,-0.0257792990322
ACH-000885,-0.00505438803219
ACH-000887,-0.123001889068
ACH-000888,-0.06575912701230001
ACH-000889,-0.225671917613
ACH-000890,-0.034668957606699996
ACH-000896,-0.060675416697399995
ACH-000898,-0.105508678086
ACH-000900,-0.292865235007
ACH-000901,-0.0142630688151
ACH-000905,-0.0165165495593
ACH-000906,0.122844842332
ACH-000907,0.0948384190955
ACH-000910,-0.053814364575300005
ACH-000911,-0.03649082644880001
ACH-000912,0.054758938432200005
ACH-000913,-0.07286009611330001
ACH-000915,-0.106870748131
ACH-000916,0.18254005365200002
ACH-000917,-0.146949066331
ACH-000921,-0.137500307558
ACH-000924,-0.157050858145
ACH-000926,0.046284578144800005
ACH-000928,-0.160673224695
ACH-000929,-0.206248583136
ACH-000932,-0.040329862200599996
ACH-000935,-0.0860133376925
ACH-000936,-0.382465585128
ACH-000937,-0.0580278418929
ACH-000938,-0.0426337363413
ACH-000939,-0.105468107516
ACH-000941,-0.137260896138
ACH-000943,-0.0782980685747
ACH-000946,0.0451778094123
ACH-000947,-0.108267307282
ACH-000948,-0.20100540155299998
ACH-000950,-0.0512075616486
ACH-000953,-0.0891918346014
ACH-000957,0.0138699107045
ACH-000958,0.045626057413099996
ACH-000960,0.0326850110774
ACH-000963,-0.0436652331354
ACH-000968,-0.181495835603
ACH-000969,-0.033166147363400005
ACH-000973,-0.0233626057859
ACH-000974,-0.176033897216
ACH-000975,-0.051819908288000004
ACH-000976,-0.0880021311887
ACH-000978,0.42406925896200004
ACH-000980,-0.0923397365856
ACH-000984,-0.420446702865
ACH-000986,-0.122740223725
ACH-000988,-0.106435009003
ACH-000993,-0.12458597105999998
ACH-000994,-0.24953012357700002
ACH-000996,-0.0523837993917
ACH-001001,0.0201838216815
ACH-001020,0.00614000185569
ACH-001028,-0.0900407617286
ACH-001031,-0.211433649142
ACH-001038,0.160574689091
ACH-001048,0.0301952519118
ACH-001050,-0.174887672807
ACH-001053,-0.0363622538083
ACH-001054,-0.174930141675
ACH-001061,-0.0757650293086
ACH-001067,0.000956070666027
ACH-001075,0.058092210394000005
ACH-001096,-0.15616970182700002
ACH-001128,-0.264035163467
ACH-001134,-0.027838015225100002
ACH-001151,-0.0933347211812
ACH-001163,-0.20178170411899998
ACH-001164,0.19633597802000002
ACH-001173,0.028767690065200004
ACH-001183,0.135595071766
ACH-001184,0.037635813374900004
ACH-001190,-0.166307930183
ACH-001192,-0.0264356191495
ACH-001193,-0.0663862607305
ACH-001196,-0.10896455401699999
ACH-001197,-0.0762854585979
ACH-001205,-0.253194005993
ACH-001211,-0.158939729912
ACH-001212,-0.335569457688
ACH-001228,-0.167237116357
ACH-001232,0.103550988856
ACH-001239,-0.05477859911590001
ACH-001274,0.09566912147780002
ACH-001275,-0.0247176731255
ACH-001277,0.0767605060844
ACH-001278,0.0410692801428
ACH-001280,-0.0045736208025
ACH-001283,-0.0867413688693
ACH-001289,-0.16995715956500002
ACH-001295,-0.08075559836639999
ACH-001300,-0.0825791417816
ACH-001301,-0.170680548235
ACH-001302,0.0757841626839
ACH-001303,0.164401476502
ACH-001306,0.014440863063100001
ACH-001318,-0.241762221782
ACH-001322,-0.21670821455800002
ACH-001328,-0.0165871932633
ACH-001332,-0.242062804952
ACH-001333,-0.0463738951171
ACH-001336,0.028807958332799997
ACH-001340,0.0270000235348
ACH-001346,-0.0421161179072
ACH-001353,-0.15781213296
ACH-001354,0.167356461636
ACH-001367,-0.09203561386389998
ACH-001368,-0.154781241995
ACH-001374,0.052832933221
ACH-001375,0.046399086073
ACH-001377,-0.19583509219999998
ACH-001380,0.010963030179299999
ACH-001391,-0.011005986255700002
ACH-001407,-0.0445417212786
ACH-001408,-0.118051239409
ACH-001413,-0.170564141822
ACH-001430,-0.08885016725400001
ACH-001431,-0.125605032773
ACH-001450,-0.12229596804000001
ACH-001496,-0.005555506490439999
ACH-001500,-0.12605570042
ACH-001521,0.12931914296900002
ACH-001523,0.0288996185509
ACH-001532,-0.0233643868951
ACH-001536,-0.0934632853208
ACH-001550,-0.00847104565361
ACH-001552,0.136020588419
ACH-001554,-0.128666166836
ACH-001645,-0.050737946078
ACH-001654,-0.0604675545687
ACH-001715,0.0670708630142
ACH-001735,0.0892410936925
ACH-001736,0.0421165852292
ACH-001737,-0.0463727390053
ACH-001740,-0.09697897522289999
ACH-001745,-0.00608114691116
ACH-001750,0.0132406077898
ACH-001765,-0.11267856316199999
ACH-001956,-0.10416429681299999
ACH-001957,-0.0531521156128
