,KLHDC7A (127707)
ACH-000004,0.27703020388300004
ACH-000007,-0.0320869413483
ACH-000009,0.103866193223
ACH-000011,0.11895414775699999
ACH-000012,0.0641502921621
ACH-000013,0.018413154230200002
ACH-000014,0.22694776038699999
ACH-000015,0.013727547157999998
ACH-000017,0.176046693418
ACH-000018,-0.15956055405300001
ACH-000019,0.36385286256800004
ACH-000021,0.26482365009500003
ACH-000022,0.106768590443
ACH-000025,0.115380991484
ACH-000028,0.145044437174
ACH-000030,0.133447421363
ACH-000035,0.0805522248618
ACH-000036,0.113307989683
ACH-000037,0.16141558035
ACH-000039,0.04296674617290001
ACH-000040,0.0920815457359
ACH-000041,-0.038529444681199995
ACH-000042,0.08631809645510001
ACH-000045,0.181467828787
ACH-000047,0.12416134978499999
ACH-000052,0.21619399513
ACH-000053,0.161391431483
ACH-000054,0.0110748980357
ACH-000055,0.102998604191
ACH-000060,0.165798504968
ACH-000067,0.12471012085699999
ACH-000070,0.197806889786
ACH-000075,0.147421420623
ACH-000078,0.218576926082
ACH-000082,0.021803132501599997
ACH-000085,0.04410377555790001
ACH-000086,0.109919786556
ACH-000087,-0.142255710503
ACH-000092,0.18946860901999998
ACH-000095,0.0545946490041
ACH-000097,0.292582037776
ACH-000098,0.19671998045800002
ACH-000099,-0.0178708195751
ACH-000108,0.221219424461
ACH-000113,0.169755173002
ACH-000115,-0.078712478823
ACH-000116,0.0838479439128
ACH-000118,0.08513239357249999
ACH-000120,0.151816026712
ACH-000123,0.07161458965369999
ACH-000127,0.0771558613366
ACH-000128,0.018139042721099997
ACH-000132,0.136781505908
ACH-000133,0.201223510529
ACH-000137,-0.135883374103
ACH-000138,0.24234537873000003
ACH-000142,0.10614528317199999
ACH-000143,0.125724936749
ACH-000146,0.21020904548
ACH-000148,0.0905719799684
ACH-000150,0.09506672610689999
ACH-000152,-0.196073724206
ACH-000153,0.33947506073
ACH-000159,0.19533602348
ACH-000160,0.108419428283
ACH-000163,0.160982072776
ACH-000167,-0.170711541158
ACH-000168,0.11992770352499998
ACH-000169,0.123777153804
ACH-000178,-0.030243840019400003
ACH-000182,0.10573175384700001
ACH-000183,0.297770084866
ACH-000188,0.1879364687
ACH-000189,0.017372242078299998
ACH-000190,0.133841546919
ACH-000198,0.07684761942160001
ACH-000204,0.08030420866860001
ACH-000206,0.19713175320999998
ACH-000207,0.23651187166700002
ACH-000211,0.14714700395
ACH-000215,0.026091966687500003
ACH-000221,0.255446658461
ACH-000222,0.266055376057
ACH-000223,0.06410175948630001
ACH-000226,0.25522345787399997
ACH-000227,0.0319416889737
ACH-000228,0.167113660759
ACH-000231,0.0305381594669
ACH-000232,0.134167108114
ACH-000233,0.10352146398800001
ACH-000234,-0.08145503123039999
ACH-000235,0.0863431278176
ACH-000237,0.155483240667
ACH-000238,0.0982359213071
ACH-000243,0.177151077937
ACH-000244,0.227035200692
ACH-000246,0.12178618307900001
ACH-000248,-0.06885706841289999
ACH-000250,0.148330718449
ACH-000251,0.43607896073700003
ACH-000253,0.105988933394
ACH-000255,-0.00676333670223
ACH-000256,-0.252790677546
ACH-000257,-0.17202055197000002
ACH-000258,0.37501538485299996
ACH-000259,0.205155283541
ACH-000260,0.07269004480619999
ACH-000261,0.07759146523039999
ACH-000262,0.0906065145112
ACH-000263,-0.23095615042
ACH-000264,0.235436994267
ACH-000265,0.13442176724899998
ACH-000266,0.100040470695
ACH-000272,0.0303353098981
ACH-000273,0.21594344031100002
ACH-000274,0.0666108196308
ACH-000277,0.15574775472400001
ACH-000278,0.06663601158530001
ACH-000279,0.112941208566
ACH-000280,0.21196854467
ACH-000281,0.0055949239900800005
ACH-000288,0.0460174643848
ACH-000291,0.137193330504
ACH-000293,-0.00268169638848
ACH-000294,-0.00875472838951
ACH-000295,0.223494268261
ACH-000296,-0.187763511714
ACH-000302,0.0349142716437
ACH-000304,0.0337825307302
ACH-000307,0.08674963037080001
ACH-000308,0.154993208094
ACH-000310,0.210977403971
ACH-000311,0.14873674555400002
ACH-000312,0.0741877860656
ACH-000315,0.25897020579700003
ACH-000316,0.290619038502
ACH-000317,0.021557905568
ACH-000318,0.245218664789
ACH-000319,0.22647686598000003
ACH-000320,0.00592421567112
ACH-000322,0.297255025655
ACH-000323,0.0747481992911
ACH-000324,0.20416612151900002
ACH-000329,0.109521078911
ACH-000330,-0.104793205211
ACH-000331,0.224719513259
ACH-000332,0.151680577674
ACH-000334,-0.0269963293353
ACH-000335,0.14841795921599998
ACH-000336,0.157470970411
ACH-000337,-0.03871051780030001
ACH-000339,0.16578516611400002
ACH-000341,-0.0281689895404
ACH-000348,0.0272421154133
ACH-000350,0.013292909732899998
ACH-000352,0.09360277952339999
ACH-000356,0.163147896718
ACH-000361,-0.12904788538599998
ACH-000362,0.163176541277
ACH-000363,0.199222500165
ACH-000364,0.22128697719999998
ACH-000365,0.0795460436241
ACH-000366,-0.0412287361349
ACH-000368,-0.103195705799
ACH-000374,0.11265508183700002
ACH-000375,-0.0376432233851
ACH-000376,0.0490756026844
ACH-000381,0.0241551614469
ACH-000383,0.0490499735456
ACH-000387,0.0791655799122
ACH-000389,-0.0411009987625
ACH-000390,0.18563822373799999
ACH-000393,-0.01708264135
ACH-000395,-0.155355884788
ACH-000397,0.0399427714854
ACH-000401,-0.164122401692
ACH-000402,-0.230554488607
ACH-000403,0.11767322423599999
ACH-000404,0.374559195247
ACH-000406,0.023031070137400002
ACH-000407,-0.0679505611503
ACH-000408,0.327216371325
ACH-000410,0.176771558949
ACH-000411,0.0948571367857
ACH-000414,0.121561533728
ACH-000415,0.0830889491153
ACH-000416,0.072456260157
