,IMP3 (55272)
ACH-000311,-1.1696486747100001
ACH-000312,-1.31348588405
ACH-000315,-1.16617652639
ACH-000316,-1.46108335774
ACH-000317,-1.39624629393
ACH-000318,-1.38605736829
ACH-000319,-1.46768545336
ACH-000320,-1.30182303204
ACH-000322,-0.970272509336
ACH-000323,-1.0169762283
ACH-000324,-1.29364530845
ACH-000329,-1.24223063389
ACH-000330,-1.03898311433
ACH-000331,-1.21720906095
ACH-000332,-1.16109866901
ACH-000334,-1.7974236820299998
ACH-000335,-1.11955177017
ACH-000336,-1.5008165063999999
ACH-000337,-0.943372903052
ACH-000339,-1.09353014098
ACH-000341,-1.11074308993
ACH-000348,-1.15068534901
ACH-000350,-1.2649728623799998
ACH-000352,-1.60613112109
ACH-000356,-0.999992323011
ACH-000361,-1.21893686439
ACH-000362,-1.37432145815
ACH-000363,-1.4990969011300002
ACH-000364,-1.27654741302
ACH-000365,-1.28450564021
ACH-000366,-1.2808426189700002
ACH-000368,-1.51572471092
ACH-000374,-0.8923744741449999
ACH-000375,-1.11783720002
ACH-000376,-1.33924625407
ACH-000381,-0.9861790594059999
ACH-000383,-1.3873676439200002
ACH-000387,-1.13547659697
ACH-000389,-1.32772578728
ACH-000390,-1.16907414337
ACH-000393,-1.30358868205
ACH-000395,-1.33336016116
ACH-000397,-1.26369136008
ACH-000401,-1.18464579869
ACH-000402,-1.53863861881
ACH-000403,-1.3980087007799997
ACH-000404,-1.12258993345
ACH-000406,-1.34051848807
ACH-000407,-0.982040068365
ACH-000408,-1.29756538314
ACH-000410,-1.4393257425900001
ACH-000411,-1.5212148617200003
ACH-000414,-1.3728892796399998
ACH-000415,-1.45044239618
ACH-000416,-1.30372114699
ACH-000420,-0.9534810109399999
ACH-000421,-1.3604299128400001
ACH-000424,-1.1366532360600001
ACH-000425,-1.3538886450799998
ACH-000426,-1.8483785793
ACH-000427,-0.937472108717
ACH-000433,-0.999464607077
ACH-000436,-1.2991915739
ACH-000444,-1.07086929679
ACH-000445,-1.31563416686
ACH-000448,-1.22792280205
ACH-000450,-1.40062265482
ACH-000452,-1.2592569549700001
ACH-000454,-1.37024821409
ACH-000458,-1.46150424165
ACH-000459,-1.34531426192
ACH-000460,-1.25231428813
ACH-000461,-1.27371070185
ACH-000463,-1.23291503605
ACH-000464,-1.20841180129
ACH-000466,-1.4971863209099998
ACH-000467,-1.1750864400799998
ACH-000468,-1.3573276243999999
ACH-000469,-1.3710476249599999
ACH-000470,-1.22724713623
ACH-000471,-1.09712816642
ACH-000472,-1.45495024624
ACH-000473,-1.82525138937
ACH-000475,-0.712454561483
ACH-000476,-1.30405539177
ACH-000477,-1.57218137676
ACH-000480,-1.2071714002299998
ACH-000481,-1.62339761754
ACH-000483,-1.7515740542900002
ACH-000484,-1.02274759292
ACH-000485,-1.39131042675
ACH-000486,-1.28227015028
ACH-000487,-1.2133101631799998
ACH-000488,-1.1392956407200001
ACH-000490,-1.11129539132
ACH-000491,-1.1975549160799999
ACH-000495,-0.9203424830060001
ACH-000496,-1.0304219370899999
ACH-000499,-1.3145131773999998
ACH-000500,-1.7159618728100001
ACH-000502,-1.1465217707
ACH-000503,-1.07980263764
ACH-000505,-1.30789041921
ACH-000507,-1.23686282051
ACH-000510,-1.3190313983700002
ACH-000511,-1.24605800539
ACH-000512,-0.7206926385870001
ACH-000516,-1.14100894972
ACH-000517,-1.41524027648
ACH-000518,-1.69992912776
ACH-000520,-1.19168191761
ACH-000521,-1.1043448568
ACH-000522,-1.3808790646899998
ACH-000524,-1.42382269809
ACH-000527,-1.31921068095
ACH-000528,-1.23793210251
ACH-000537,-1.23253293747
ACH-000541,-1.47113963734
ACH-000542,-1.22817598234
ACH-000544,-1.13825766098
ACH-000545,-1.22468866621
ACH-000547,-1.33922912312
ACH-000548,-1.2157604499099999
ACH-000549,-0.9973431715180001
ACH-000550,-1.25919470217
ACH-000552,-0.950574339773
ACH-000556,-1.1419697048200002
ACH-000557,-1.64086360364
ACH-000570,-1.21495617159
ACH-000571,-1.5340250144
ACH-000573,-1.19519705014
ACH-000576,-1.2690115847299999
ACH-000580,-1.3160740025700002
ACH-000584,-1.2875662336700002
ACH-000585,-1.29905277459
ACH-000588,-1.2898254150700001
ACH-000589,-1.33195936139
ACH-000591,-1.4044743031400002
ACH-000593,-1.25108734554
ACH-000600,-1.1160102022299998
ACH-000601,-1.1486481894399998
ACH-000604,-1.23350312668
ACH-000605,-1.47470231899
ACH-000606,-1.09164146082
ACH-000608,-1.5507442693
ACH-000614,-1.5490503086399998
ACH-000616,-1.03036781374
ACH-000618,-1.48888064741
ACH-000619,-1.09342299999
ACH-000620,-1.54523172796
ACH-000621,-1.37184051216
ACH-000622,-1.2900303154700001
ACH-000623,-1.18063497587
ACH-000624,-1.0989977045100001
ACH-000627,-1.23175905763
ACH-000630,-1.04159125387
ACH-000632,-1.27051252557
ACH-000633,-1.2254556828
ACH-000637,-1.47207332412
ACH-000638,-1.25812289912
ACH-000646,-1.13543288779
ACH-000647,-1.14745823467
ACH-000648,-0.942986026449
ACH-000649,-1.33071614103
ACH-000651,-1.3718191393999999
ACH-000652,-1.3514989453600001
ACH-000653,-1.30288828235
ACH-000657,-1.2699192366
ACH-000658,-1.44927538953
ACH-000661,-1.34901248359
ACH-000662,-1.32307214702
ACH-000663,-1.32301283197
ACH-000665,-1.3323017135200002
ACH-000671,-1.37370794803
ACH-000673,-0.970034123535
ACH-000676,-1.17515096233
ACH-000677,-1.25435079535
ACH-000681,-1.22653431264
ACH-000682,-1.1929817431
ACH-000683,-1.4338515988
ACH-000684,-1.13149227811
ACH-000688,-0.9849072248720001
ACH-000693,-1.25624904033
ACH-000694,-1.3172295358600001
ACH-000695,-1.50487044472
ACH-000696,-1.14466214938
ACH-000697,-1.31776624314
ACH-000699,-0.732610496339
ACH-000701,-1.56640547484
ACH-000706,-1.30257606664
ACH-000711,-1.0685486086700002
ACH-000713,-1.10063689806
ACH-000714,-1.4109295931099999
ACH-000718,-1.16271553115
ACH-000720,-1.13948626687
ACH-000721,-1.30592550125
ACH-000724,-1.33910220279
ACH-000725,-0.887743821923
ACH-000732,-1.37288178322
ACH-000734,-1.2772263009
ACH-000735,-1.28519907594
ACH-000736,-1.17803251319
ACH-000738,-1.30833897249
ACH-000746,-1.3793879311200001
ACH-000747,-1.24226732512
ACH-000748,-1.06534709269
ACH-000753,-1.30032175847
ACH-000756,-1.22751607463
ACH-000757,-1.47624532937
ACH-000758,-1.05254907739
ACH-000760,-1.4806301979499998
ACH-000763,-1.5066157336500001
ACH-000764,-1.02141296844
ACH-000765,-1.3801271410799998
ACH-000766,-1.19699585631
ACH-000767,-1.6487448755899998
ACH-000768,-1.29149857685
ACH-000769,-1.3457470769
ACH-000770,-1.29480391034
ACH-000771,-1.20579485801
ACH-000773,-1.30772312024
ACH-000776,-1.43050937773
ACH-000777,-1.30559681362
ACH-000778,-1.15391894516
ACH-000781,-1.46007238544
ACH-000782,-1.3531244364
ACH-000783,-1.07434036745
ACH-000784,-1.26255895113
ACH-000785,-1.19209395244
ACH-000787,-1.22162206256
ACH-000788,-1.24934640199
ACH-000791,-1.39437573382
ACH-000792,-1.35599804791
ACH-000794,-1.05721897822
ACH-000796,-1.20218858069
ACH-000799,-1.18499099553
ACH-000800,-1.02618397023
ACH-000802,-1.25836738369
ACH-000804,-1.2433534773100001
ACH-000805,-1.1058847732200001
ACH-000809,-1.48796072018
ACH-000810,-0.619718455931
ACH-000811,-1.30942653317
ACH-000817,-1.22331166168
ACH-000819,-1.23225459544
ACH-000820,-1.3813919200100002
ACH-000821,-1.4759960582
ACH-000822,-0.7270142693549999
ACH-000823,-1.19254561607
ACH-000824,-1.351811228
ACH-000827,-1.21649357994
ACH-000829,-1.17225412249
ACH-000831,-1.13402868657
ACH-000832,-1.0972902870299999
ACH-000833,-1.3821130077700001
ACH-000834,-1.1322179881399999
ACH-000835,-1.3175700126899998
ACH-000836,-1.42410493095
ACH-000837,-1.0860371993200002
ACH-000838,-1.7986055105
ACH-000839,-1.13469802332
ACH-000840,-1.43049696852
ACH-000841,-1.3662741558899998
ACH-000843,-1.2829609238600002
ACH-000846,-1.2082247593200002
ACH-000847,-1.3921503271
ACH-000848,-1.21412090935
ACH-000849,-1.12576121921
ACH-000851,-1.2739827368
ACH-000855,-1.33261838056
ACH-000856,-1.18491121998
ACH-000858,-1.2604098185100001
ACH-000859,-1.26302836926
ACH-000861,-1.4005903578999999
ACH-000862,-1.18198041489
ACH-000865,-1.33336280606
ACH-000866,-1.31833221672
ACH-000867,-1.2521985278299999
ACH-000869,-0.941954791388
ACH-000872,-1.12749138069
ACH-000873,-1.0406149538299998
ACH-000876,-1.20550776142
ACH-000878,-1.31330926823
ACH-000880,-1.07989363008
ACH-000881,-1.19062196997
ACH-000882,-1.20846015457
ACH-000884,-1.25244588411
ACH-000885,-1.04107398087
ACH-000887,-1.26708129431
ACH-000888,-1.46095545677
ACH-000889,-1.5578061540600001
ACH-000890,-1.16272189
ACH-000896,-1.3192015020999999
ACH-000898,-1.18724071444
ACH-000900,-1.0798115722200001
ACH-000901,-1.30311470037
ACH-000905,-1.32430937167
ACH-000906,-1.22218014139
ACH-000907,-1.15951441849
ACH-000910,-1.8094143195299999
ACH-000911,-1.12361217716
ACH-000912,-1.2136176886399999
ACH-000913,-1.4337708506
ACH-000915,-1.1374784837
ACH-000916,-0.665585686107
ACH-000917,-1.22622659073
ACH-000921,-1.3459459555200002
ACH-000924,-1.13718106704
ACH-000926,-0.9890696209200001
ACH-000928,-1.21785178516
ACH-000929,-1.4180922018200002
ACH-000932,-1.21200946816
ACH-000935,-1.38434540347
ACH-000936,-1.3428030187200002
ACH-000937,-1.26802274895
ACH-000938,-1.27753155314
ACH-000939,-1.3916236519999998
ACH-000941,-1.53855199095
ACH-000943,-1.25683786158
ACH-000946,-1.27404740078
ACH-000947,-1.3477079311500002
ACH-000948,-1.2503987326700001
ACH-000950,-1.0486217135
ACH-000953,-1.4182781882100002
ACH-000957,-1.2743188169700002
ACH-000958,-1.2062079773999999
ACH-000960,-1.3367954954899999
ACH-000963,-1.60841293061
ACH-000968,-1.21554790557
ACH-000969,-1.18832574261
ACH-000973,-1.1969319053799998
ACH-000974,-1.3126233808
ACH-000975,-1.16721327927
ACH-000976,-1.1192332415700001
ACH-000978,-1.35570241241
ACH-000980,-1.35172168428
ACH-000984,-1.19807383806
ACH-000986,-1.27486461213
ACH-000988,-1.7872945439400003
ACH-000993,-1.2104994396100002
ACH-000994,-1.24925875544
ACH-000996,-0.9970790021250001
ACH-001001,-1.1796438422799997
ACH-001020,-1.27150248475
ACH-001028,-1.2924762639
ACH-001031,-1.31729096692
ACH-001038,-1.3961109538299998
ACH-001048,-1.1922242473
ACH-001050,-1.3581726553600002
ACH-001053,-1.20499906206
ACH-001054,-1.10928662287
ACH-001061,-1.23964921181
ACH-001067,-0.9563211211339999
ACH-001075,-1.22808803044
ACH-001096,-1.20910435602
ACH-001128,-1.01417611441
ACH-001134,-1.31687838564
ACH-001151,-1.01752520566
ACH-001163,-1.2132428003
ACH-001164,-1.43360281583
ACH-001173,-1.01705322529
ACH-001183,-1.61927750701
ACH-001184,-1.16268416331
ACH-001190,-0.997400826306
ACH-001192,-1.1625898320999999
ACH-001193,-1.02245457379
ACH-001196,-1.3799919013100002
ACH-001197,-1.3047442195
ACH-001205,-0.9626605021439999
ACH-001211,-1.3186556127299998
ACH-001212,-0.988317633255
ACH-001228,-1.51467977136
ACH-001232,-1.33018271275
ACH-001239,-1.33315395612
ACH-001274,-1.47144529166
ACH-001275,-1.33959111988
ACH-001277,-1.02299965451
ACH-001278,-1.16780737097
ACH-001280,-1.3113436277500001
ACH-001283,-1.08580876765
ACH-001289,-1.33016806642
ACH-001295,-1.34584122188
ACH-001300,-1.5385472644999998
ACH-001301,-1.44458049162
ACH-001302,-1.3979148107
ACH-001303,-1.18365627569
ACH-001306,-1.1648109576999999
ACH-001318,-1.3445361013600001
ACH-001322,-1.0443974493600001
ACH-001328,-1.1453012333200001
ACH-001332,-0.930155082609
ACH-001333,-1.39615641226
ACH-001336,-1.13411275456
ACH-001340,-1.3188757099
ACH-001346,-1.26574911808
ACH-001353,-1.1990705865200002
ACH-001354,-1.31355598188
ACH-001367,-1.06155269608
ACH-001368,-1.11738370421
ACH-001374,-0.8093910611399999
ACH-001375,-1.13879323655
ACH-001377,-1.50163385926
ACH-001380,-1.18825061766
ACH-001391,-1.1247250856
ACH-001407,-1.4454312688100002
ACH-001408,-1.6216914881
ACH-001413,-0.776750815341
ACH-001430,-1.23596945814
ACH-001431,-1.04769620463
ACH-001450,-0.773043853259
ACH-001496,-1.3750769805200003
ACH-001500,-1.21946310765
ACH-001521,-1.29932652964
ACH-001523,-1.3995357243900002
ACH-001532,-1.1905998039
ACH-001536,-1.0129206997600002
ACH-001550,-1.63358278321
ACH-001552,-1.28029325951
ACH-001554,-1.25741961344
ACH-001645,-1.58379288752
ACH-001654,-1.23487839277
ACH-001715,-1.14049708138
ACH-001735,-1.43296255882
ACH-001736,-1.12222105717
ACH-001737,-1.03886300448
ACH-001740,-1.11465496165
ACH-001745,-1.28500962412
ACH-001750,-1.0655011676600001
ACH-001765,-1.1869118440100002
ACH-001956,-1.23765545969
ACH-001957,-1.14772932698
