,NDUFS2 (4720)
ACH-000004,-0.47653271940499997
ACH-000007,-0.441050313605
ACH-000009,-0.5316114545139999
ACH-000011,-0.22598480483600003
ACH-000012,-0.6009896254980001
ACH-000013,-0.570237363676
ACH-000014,-0.465728711949
ACH-000015,-0.794815206765
ACH-000017,-0.40938016409
ACH-000018,-0.419407851543
ACH-000019,-1.201198206
ACH-000021,-0.623400115077
ACH-000022,-0.252433845302
ACH-000025,-0.601565905034
ACH-000028,-0.957000768381
ACH-000030,-0.501908026008
ACH-000035,-0.5997673403029999
ACH-000036,-0.150012435736
ACH-000037,-0.486612166897
ACH-000039,-0.677793058577
ACH-000040,-0.136167242645
ACH-000041,-0.43153411748899995
ACH-000042,-0.246779590863
ACH-000045,-0.568560805084
ACH-000047,-0.8830289006350001
ACH-000052,-0.365123003953
ACH-000053,-0.660722232228
ACH-000054,-0.6759310274179999
ACH-000055,-0.329368871732
ACH-000060,-0.360777942754
ACH-000067,-0.29838159299
ACH-000070,-0.508077975686
ACH-000075,-0.25873866316
ACH-000078,-0.5330288503939999
ACH-000082,-0.451353346241
ACH-000085,-0.29411544544
ACH-000086,-0.8771914042710001
ACH-000087,-0.700400680265
ACH-000092,-0.5615572877130001
ACH-000095,-0.244875746157
ACH-000097,-0.408266261421
ACH-000098,-0.46566906385799994
ACH-000099,-0.7193674182940001
ACH-000108,-0.284882923906
ACH-000113,-0.690314668867
ACH-000115,-0.0842953868062
ACH-000116,-0.5631031926860001
ACH-000118,-0.92301759302
ACH-000120,-0.502758535571
ACH-000123,-0.8088908595700001
ACH-000127,-0.84657477047
ACH-000128,-0.5412029545889999
ACH-000132,-0.41721144716700004
ACH-000133,-0.44615668083099996
ACH-000137,-0.478030602241
ACH-000138,-0.7058005041069999
ACH-000142,-0.36161650269
ACH-000143,-0.491617536633
ACH-000146,-0.5910524695430001
ACH-000148,-0.5384538993
ACH-000150,-0.513227877438
ACH-000152,-0.380119898458
ACH-000153,-0.716698887321
ACH-000159,-0.647204912811
ACH-000160,-0.8632395856820001
ACH-000163,-0.469738185225
ACH-000167,-0.157236183812
ACH-000168,-0.185165472791
ACH-000169,-0.685618852491
ACH-000178,-0.194501898928
ACH-000182,-0.854983659526
ACH-000183,-0.453930133388
ACH-000188,-0.243625966075
ACH-000189,-0.410465147048
ACH-000190,-0.526859914506
ACH-000198,-0.8807999341480001
ACH-000204,-0.843119531456
ACH-000206,-0.289625669932
ACH-000207,-0.355066662417
ACH-000211,-0.311642399483
ACH-000215,-0.565131064366
ACH-000221,-0.895995982925
ACH-000222,-0.479929140766
ACH-000223,-0.51924388863
ACH-000226,-0.705835174067
ACH-000227,-0.5454935768399999
ACH-000228,-0.602926722829
ACH-000231,-0.21054297563700003
ACH-000232,-0.37193610809100003
ACH-000233,-0.561349175897
ACH-000234,-0.48244786818499996
ACH-000235,-0.5913355339199999
ACH-000237,-0.1608316569
ACH-000238,-0.333865012725
ACH-000243,-0.535830396139
ACH-000244,-0.585252378612
ACH-000246,-0.8071021880329999
ACH-000248,-0.398234586026
ACH-000250,-0.15265600229
ACH-000251,-0.589607216771
ACH-000253,-0.34756527998099995
ACH-000255,-0.36765145248099995
ACH-000256,-0.339883131065
ACH-000257,-0.408563960309
ACH-000258,-0.658583921994
ACH-000259,-0.6179599217539999
ACH-000260,-0.426736514618
ACH-000261,-0.36185483180600003
ACH-000262,-0.218275668729
ACH-000263,-0.667318745047
ACH-000264,-0.67758163779
ACH-000265,-0.727471771278
ACH-000266,-0.367245838285
ACH-000272,-0.558289537892
ACH-000273,-0.404854803182
ACH-000274,-0.34310176588299995
ACH-000277,-0.707979963934
ACH-000278,-0.271891575641
ACH-000279,-0.478636578807
ACH-000280,-0.657259054436
ACH-000281,-0.637833048119
ACH-000288,-0.582163407213
ACH-000291,-0.48907474386699995
ACH-000293,-0.648504334585
ACH-000294,0.0327422189254
ACH-000295,-0.37182279619499997
ACH-000296,-0.119659055502
ACH-000302,-0.576368584032
ACH-000304,-0.969074882453
ACH-000307,-0.31098218654800003
ACH-000308,-0.573007647697
ACH-000310,-0.737016826698
ACH-000311,-0.616225740646
ACH-000312,-0.579536507337
ACH-000315,-0.449187115237
ACH-000316,-0.382016030104
ACH-000317,-1.03787415404
ACH-000318,-0.481465858907
ACH-000319,-0.544675430113
ACH-000320,-0.7150125217309999
ACH-000322,-0.843740587942
ACH-000323,-0.614369493193
ACH-000324,-0.344886337365
ACH-000329,-1.0237100699700001
ACH-000330,-0.436119856438
ACH-000331,-0.28106614185600004
ACH-000332,-0.349374474834
ACH-000334,-0.489710633122
ACH-000335,-0.608132593071
ACH-000336,-0.73839416477
ACH-000337,-0.613950856976
ACH-000339,-0.568905406558
ACH-000341,-0.569851974178
ACH-000348,-0.49014338353299997
ACH-000350,-0.670925151598
ACH-000352,-0.6583433364419999
ACH-000356,-0.32900265872900003
ACH-000361,-0.591722386945
ACH-000362,-0.6969357867139999
ACH-000363,-0.7985016140189999
ACH-000364,-0.530294459714
ACH-000365,-0.781451902886
ACH-000366,-0.386977412701
ACH-000368,-0.23862074221000001
ACH-000374,-0.760076303986
ACH-000375,-0.377617403533
ACH-000376,-0.747031220081
ACH-000381,-0.448502256573
ACH-000383,-0.79432239347
ACH-000387,-0.274275316691
ACH-000389,-0.044045790663199996
ACH-000390,-0.5881659178809999
ACH-000393,-0.247893050783
ACH-000395,-0.556032412286
ACH-000397,-0.38966458135300003
ACH-000401,-0.5712336979829999
ACH-000402,-0.25525478705800003
ACH-000403,-0.650213172865
ACH-000404,-0.860873916997
ACH-000406,-0.881689883782
ACH-000407,-0.35072672229699997
ACH-000408,-0.80027247864
ACH-000410,-0.585315355435
ACH-000411,-0.346296413038
ACH-000414,-0.549738198783
ACH-000415,-0.46516079741300004
ACH-000416,-0.47986692971100003
ACH-000420,-0.645326848986
ACH-000421,-0.485838024451
ACH-000424,-0.484545132165
ACH-000425,-0.522689564431
ACH-000426,-0.588764189982
ACH-000427,-0.546543588264
ACH-000433,-0.322961871873
ACH-000436,-0.295413820136
ACH-000444,-0.520967001829
ACH-000445,-0.169053193259
ACH-000448,-0.33484761917100003
ACH-000450,-1.15011573827
ACH-000452,-0.467533407041
ACH-000454,-0.849689281291
ACH-000458,-0.23671211760400002
ACH-000459,-1.29089093768
ACH-000460,-0.452908062373
ACH-000461,-1.12568594061
ACH-000463,-0.366772526701
ACH-000464,-0.41922104783200004
ACH-000466,-0.6258356518829999
ACH-000467,-0.743864553389
ACH-000468,-0.493058604913
ACH-000469,-0.65119846781
ACH-000470,-0.234350551315
ACH-000471,-0.09756053648669999
ACH-000472,-0.390801730887
ACH-000473,-0.39827260453
ACH-000475,-0.48576869666699996
ACH-000476,-0.60818964963
ACH-000477,-0.539574920501
ACH-000480,-0.620880337397
ACH-000481,-0.608596094945
ACH-000483,-0.550615332212
ACH-000484,-0.56701252982
ACH-000485,-0.437345934855
ACH-000486,-0.508819574565
ACH-000487,-0.509501605142
ACH-000488,-0.972591156392
ACH-000490,-0.419534224026
ACH-000491,-0.592910898923
ACH-000495,-0.295994709995
ACH-000496,-0.22301089805500002
ACH-000499,-0.717280713741
ACH-000500,-0.532448441002
ACH-000502,-0.33877986920500003
ACH-000503,-0.323114598727
ACH-000505,-0.371532351055
ACH-000507,-0.729049762107
ACH-000510,-0.619968752292
ACH-000511,-0.136758840188
ACH-000512,-0.660871967786
ACH-000516,-0.330763199406
ACH-000517,-0.432878816594
ACH-000518,-0.0752020823884
ACH-000520,-0.198279638207
ACH-000521,-0.373355270312
ACH-000522,-0.5779102882720001
ACH-000524,-0.386576847912
ACH-000527,-0.48242456744199996
ACH-000528,-0.8980359249
ACH-000537,-0.7811254837710001
ACH-000541,-0.529591236155
ACH-000542,-0.313274481642
ACH-000544,-0.590801183556
ACH-000545,-0.51607583561
ACH-000547,-0.9218264304279999
ACH-000548,-0.333993169348
ACH-000549,-0.7560713429420001
ACH-000550,-0.38427121105400003
ACH-000552,-0.45927282144299997
ACH-000556,-0.6995657775990001
ACH-000557,-0.42856577990999994
ACH-000570,-0.260178128442
ACH-000571,-0.613182126823
ACH-000573,-0.391451478436
ACH-000576,-0.323485695095
ACH-000580,-0.5021993942
ACH-000584,-0.38535837757200003
ACH-000585,-0.559297359728
ACH-000588,-0.8172836606880001
ACH-000589,-0.8216699472069999
